star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase,x
1.72604307e+03,4.99999966e-01,-1.78464863e-11,1.44999021,3.67814346,8.91385342e-01,-3.84509847,4.23617633e-05,5.71294119,-1.95076032,-1,-1.0
1.82443422e+03,4.99999964e-01,-1.75425647e-11,1.44523744,3.67830680,8.88682276e-01,-3.84509847,4.21908468e-05,5.71547226,-1.94320653,-1,-0.9999989163786914
1.92840687e+03,4.99999963e-01,-1.72317984e-11,1.44028923,3.67847308,8.85875612e-01,-3.84509847,4.20099399e-05,5.71810117,-1.93535952,-1,-0.9999977712860786
2.03819346e+03,4.99999961e-01,-1.69146567e-11,1.43515447,3.67864465,8.82965080e-01,-3.84509847,4.18212252e-05,5.72082796,-1.92722059,-1,-0.999996562162206
2.15402893e+03,4.99999959e-01,-1.65917852e-11,1.42983709,3.67882284,8.79950021e-01,-3.84509847,4.16261016e-05,5.72365349,-1.91878627,-1,-0.999995286419585
2.27614905e+03,4.99999957e-01,-1.62664619e-11,1.42432727,3.67900518,8.76830418e-01,-3.84509847,4.14284987e-05,5.72657789,-1.91005594,-1,-0.9999939414615859
2.40565076e+03,4.99999955e-01,-1.59353150e-11,1.41860520,3.67919334,8.73593060e-01,-3.84509847,4.12218284e-05,5.72961337,-1.90099476,-1,-0.9999925152071673
2.54237020e+03,4.99999953e-01,-1.55991520e-11,1.41268465,3.67938698,8.70245508e-01,-3.84509847,4.10065370e-05,5.73275320,-1.89162047,-1,-0.9999910094609851
2.68643656e+03,4.99999950e-01,-1.52588848e-11,1.40657219,3.67958651,8.66790228e-01,-3.84509847,4.07841379e-05,5.73599513,-1.88193951,-1,-0.999989422800218
2.83918403e+03,4.99999948e-01,-1.49152016e-11,1.40031003,3.67980982,8.63212518e-01,-3.84509847,4.05714429e-05,5.73935305,-1.87191052,-1,-0.9999877405308948
2.99997277e+03,4.99999946e-01,-1.45683658e-11,1.39377935,3.68001966,8.59527500e-01,-3.84509847,4.03342465e-05,5.74281287,-1.86157729,-1,-0.9999859696998309
3.17044619e+03,4.99999943e-01,-1.42195390e-11,1.38702004,3.68023404,8.55719094e-01,-3.84509847,4.00899422e-05,5.74638961,-1.85089190,-1,-0.9999840922074908
3.35006929e+03,4.99999941e-01,-1.38679279e-11,1.38006116,3.68045366,8.51800416e-01,-3.84509847,3.98366429e-05,5.75007142,-1.83989173,-1,-0.999982113946045
3.53985984e+03,4.99999938e-01,-1.35146139e-11,1.37288891,3.68067849,8.47764625e-01,-3.84509847,3.95762311e-05,5.75386478,-1.82855930,-1,-0.9999800237063828
3.74062160e+03,4.99999936e-01,-1.31600344e-11,1.36549476,3.68090752,8.43609489e-01,-3.84509847,3.93057262e-05,5.75777150,-1.81688557,-1,-0.9999778126363722
3.95229937e+03,4.99999933e-01,-1.28049817e-11,1.35789319,3.68114100,8.39341752e-01,-3.84509847,3.90274003e-05,5.76178548,-1.80488995,-1,-0.999975481343953
4.17567014e+03,4.99999930e-01,-1.24501062e-11,1.35007613,3.68137779,8.34959630e-01,-3.84509847,3.87416890e-05,5.76590814,-1.79256763,-1,-0.9999730212718217
4.41207443e+03,4.99999927e-01,-1.20935976e-11,1.34206284,3.68162603,8.30456518e-01,-3.84509847,3.84455000e-05,5.77014667,-1.77989899,-1,-0.9999704176562927
4.66168384e+03,4.99999924e-01,-1.17420268e-11,1.33381341,3.68187261,8.25838642e-01,-3.84509847,3.81477354e-05,5.77449467,-1.76690037,-1,-0.9999676686074658
4.92519427e+03,4.99999921e-01,-1.13913705e-11,1.32534479,3.68212108,8.21107392e-01,-3.84509847,3.78388792e-05,5.77895146,-1.75357250,-1,-0.9999647664611145
5.20340635e+03,4.99999918e-01,-1.10422127e-11,1.31666085,3.68237223,8.16263121e-01,-3.84509847,3.75197594e-05,5.78351700,-1.73992255,-1,-0.9999617023995787
5.49714431e+03,4.99999915e-01,-1.06954527e-11,1.30775397,3.68262353,8.11307069e-01,-3.84509847,3.71893210e-05,5.78819015,-1.72595038,-1,-0.9999584673452818
5.80726241e+03,4.99999912e-01,-1.03501397e-11,1.29865022,3.68287888,8.06244503e-01,-3.84509847,3.68465535e-05,5.79288755,-1.71180474,-1,-0.999955051889915
6.13465024e+03,4.99999908e-01,-1.00118231e-11,1.28934480,3.68313721,8.01075136e-01,-3.84509847,3.65063295e-05,5.79768367,-1.69735984,-1,-0.9999514462360657
6.48066521e+03,4.99999905e-01,-9.67673234e-12,1.27982309,3.68339858,7.95791530e-01,-3.84509847,3.61572750e-05,5.80265795,-1.68246651,-1,-0.9999476354340315
6.84594986e+03,4.99999902e-01,-9.34585954e-12,1.27010837,3.68366409,7.90403161e-01,-3.84509847,3.58020655e-05,5.80773776,-1.66725832,-1,-0.9999436124072612
7.23139303e+03,4.99999898e-01,-9.01989607e-12,1.26018679,3.68392974,7.84911061e-01,-3.84509847,3.54389696e-05,5.81292280,-1.65174068,-1,-0.9999393673666022
7.63803695e+03,4.99999895e-01,-8.69915730e-12,1.25006741,3.68419567,7.79319519e-01,-3.84509847,3.50669111e-05,5.81820381,-1.63593372,-1,-0.9999348888335563
8.06800117e+03,4.99999891e-01,-8.38422063e-12,1.23974536,3.68446277,7.73624300e-01,-3.84509847,3.46880052e-05,5.82358953,-1.61981356,-1,-0.999930153464667
8.52155472e+03,4.99999887e-01,-8.07470470e-12,1.22922983,3.68472987,7.67832332e-01,-3.84509847,3.43007425e-05,5.82907042,-1.60340697,-1,-0.9999251582969986
9.00007744e+03,4.99999883e-01,-7.77222402e-12,1.21852193,3.68499647,7.61945173e-01,-3.84509847,3.39097536e-05,5.83464517,-1.58672012,-1,-0.9999198881338182
9.50580683e+03,4.99999880e-01,-7.47609473e-12,1.20763376,3.68526465,7.55964731e-01,-3.84509847,3.35128952e-05,5.84031067,-1.56976210,-1,-0.9999143183326383
1.00390335e+04,4.99999876e-01,-7.18677443e-12,1.19658147,3.68553572,7.49896441e-01,-3.84509847,3.31146123e-05,5.84606259,-1.55254609,-1,-0.9999084456928543
1.06023967e+04,4.99999872e-01,-6.90387718e-12,1.18532860,3.68580133,7.43738788e-01,-3.84509847,3.27033911e-05,5.85190206,-1.53506548,-1,-0.9999022411473443
1.11967618e+04,4.99999868e-01,-6.62931626e-12,1.17391005,3.68606688,7.37498408e-01,-3.84509847,3.22930195e-05,5.85782249,-1.51734234,-1,-0.9998956951654404
1.18239422e+04,4.99999864e-01,-6.36157600e-12,1.16233224,3.68633327,7.31176734e-01,-3.84509847,3.18783578e-05,5.86382326,-1.49937478,-1,-0.9998887877754391
1.24864215e+04,4.99999860e-01,-6.10122584e-12,1.15058365,3.68659716,7.24774664e-01,-3.84509847,3.14577571e-05,5.86990343,-1.48116446,-1,-0.9998814916244546
1.31854255e+04,4.99999856e-01,-5.84787144e-12,1.13867371,3.68685786,7.18298284e-01,-3.84509847,3.10299572e-05,5.87605755,-1.46272955,-1,-0.9998737932122586
1.39228259e+04,4.99999851e-01,-5.60282527e-12,1.12662248,3.68712039,7.11747615e-01,-3.84509847,3.06055810e-05,5.88228587,-1.44406837,-1,-0.999865671925066
1.47014323e+04,4.99999847e-01,-5.36468421e-12,1.11441576,3.68737973,7.05125574e-01,-3.84509847,3.01738581e-05,5.88858553,-1.42519568,-1,-0.9998570968196221
1.55234329e+04,4.99999843e-01,-5.13477331e-12,1.10204369,3.68763260,6.98433789e-01,-3.84509847,2.97395481e-05,5.89495514,-1.40611351,-1,-0.9998480437964002
1.63907586e+04,4.99999839e-01,-4.91201903e-12,1.08953047,3.68788165,6.91679083e-01,-3.84509847,2.93002888e-05,5.90138738,-1.38684415,-1,-0.9998384915896219
1.73059347e+04,4.99999834e-01,-4.69661496e-12,1.07688253,3.68812748,6.84863451e-01,-3.84509847,2.88578822e-05,5.90788034,-1.36738650,-1,-0.9998284123871427
1.82716487e+04,4.99999830e-01,-4.48868445e-12,1.06409449,3.68836787,6.77988663e-01,-3.84509847,2.84124951e-05,5.91443341,-1.34774699,-1,-0.9998177765904441
1.92907731e+04,4.99999825e-01,-4.28776881e-12,1.05117386,3.68860294,6.71058193e-01,-3.84509847,2.79623150e-05,5.92104352,-1.32793427,-1,-0.9998065525635284
2.03664976e+04,4.99999821e-01,-4.09482629e-12,1.03813830,3.68883466,6.64076989e-01,-3.84509847,2.75151774e-05,5.92770655,-1.30796580,-1,-0.9997947051769462
2.15017462e+04,4.99999816e-01,-3.90874172e-12,1.02497868,3.68905983,6.57046841e-01,-3.84509847,2.70633146e-05,5.93442079,-1.28784442,-1,-0.9997822022275099
2.26998211e+04,4.99999812e-01,-3.72988485e-12,1.01170793,3.68927900,6.49973122e-01,-3.84509847,2.66109255e-05,5.94118023,-1.26758711,-1,-0.9997690073467626
2.39642546e+04,4.99999807e-01,-3.55801005e-12,9.98344025e-01,3.68949471,6.42859754e-01,-3.84509847,2.61592486e-05,5.94798062,-1.24720205,-1,-0.9997550816320635
2.52987293e+04,4.99999803e-01,-3.39313304e-12,9.84892584e-01,3.68970593,6.35711591e-01,-3.84509847,2.57087517e-05,5.95481701,-1.22670725,-1,-0.9997403845254578
2.67070832e+04,4.99999798e-01,-3.23487506e-12,9.71347871e-01,3.68990860,6.28533892e-01,-3.84509847,2.52561732e-05,5.96168423,-1.20611572,-1,-0.9997248737575077
2.81934047e+04,4.99999793e-01,-3.08357192e-12,9.57722102e-01,3.69010249,6.21333228e-01,-3.84509847,2.48054240e-05,5.96857677,-1.18544600,-1,-0.9997085043010199
2.97620311e+04,4.99999789e-01,-2.93842564e-12,9.44029606e-01,3.69028761,6.14116733e-01,-3.84509847,2.43519213e-05,5.97548891,-1.16471669,-1,-0.9996912283875646
3.14176190e+04,4.99999784e-01,-2.80009824e-12,9.30293695e-01,3.69046515,6.06893705e-01,-3.84509847,2.39030387e-05,5.98241149,-1.14395730,-1,-0.9996729947321336
3.31651023e+04,4.99999779e-01,-2.66804183e-12,9.16535233e-01,3.69063364,5.99677490e-01,-3.84509847,2.34552668e-05,5.98933043,-1.12320560,-1,-0.9996537489957013
3.50097137e+04,4.99999774e-01,-2.54219722e-12,9.02776753e-01,3.69079260,5.92480336e-01,-3.84509847,2.30094200e-05,5.99623422,-1.10249553,-1,-0.999633433548438
3.69571386e+04,4.99999770e-01,-2.42272009e-12,8.89051599e-01,3.69094147,5.85320007e-01,-3.84509847,2.25682635e-05,6.00310583,-1.08188209,-1,-0.9996119857747471
3.90135129e+04,4.99999765e-01,-2.30966525e-12,8.75407372e-01,3.69108084,5.78219167e-01,-3.84509847,2.21338413e-05,6.00992383,-1.06143104,-1,-0.9995893380974937
4.11854885e+04,4.99999760e-01,-2.20290964e-12,8.61890491e-01,3.69120929,5.71203813e-01,-3.84509847,2.17058862e-05,6.01666357,-1.04121685,-1,-0.999565417256628
4.34805230e+04,4.99999755e-01,-2.10257100e-12,8.48571390e-01,3.69132834,5.64306164e-01,-3.84509847,2.12879016e-05,6.02329349,-1.02132759,-1,-0.9995401411186012
4.59055661e+04,4.99999750e-01,-2.00871119e-12,8.35496150e-01,3.69142975,5.57565735e-01,-3.84509847,2.08779029e-05,6.02977491,-1.00188122,-1,-0.9995134331435724
4.84699077e+04,4.99999745e-01,-1.92127518e-12,8.22795043e-01,3.69152334,5.51027998e-01,-3.84509847,2.04809131e-05,6.03606385,-9.83009228e-01,-1,-0.9994851910181365
5.11823376e+04,4.99999740e-01,-1.84091192e-12,8.10557570e-01,3.69160615,5.44743634e-01,-3.84509847,2.01039829e-05,6.04211149,-9.64857098e-01,-1,-0.9994553179366904
5.40514223e+04,4.99999735e-01,-1.76711495e-12,7.98878730e-01,3.69167720,5.38762108e-01,-3.84509847,1.97436623e-05,6.04787011,-9.47575685e-01,-1,-0.9994237195529243
5.70849323e+04,4.99999730e-01,-1.70028316e-12,7.87854297e-01,3.69173921,5.33125884e-01,-3.84509847,1.94078418e-05,6.05329819,-9.31285615e-01,-1,-0.9993903102871964
6.03003859e+04,4.99999724e-01,-1.64044085e-12,7.77593095e-01,3.69179116,5.27891383e-01,-3.84509847,1.90976426e-05,6.05834089,-9.16152016e-01,-1,-0.9993548972034227
6.36991598e+04,4.99999719e-01,-1.58691011e-12,7.68118585e-01,3.69183743,5.23061592e-01,-3.84509847,1.88132540e-05,6.06299514,-9.02184275e-01,-1,-0.9993174651394526
6.72975107e+04,4.99999713e-01,-1.53945108e-12,7.59446147e-01,3.69187352,5.18653185e-01,-3.84509847,1.85532951e-05,6.06724468,-8.89431356e-01,-1,-0.9992778350537103
7.11079875e+04,4.99999708e-01,-1.49757062e-12,7.51548762e-01,3.69190312,5.14645300e-01,-3.84509847,1.83190493e-05,6.07110898,-8.77833112e-01,-1,-0.9992358687401127
7.51427158e+04,4.99999702e-01,-1.46040418e-12,7.44331898e-01,3.69192718,5.10988749e-01,-3.84509847,1.81074246e-05,6.07463554,-8.67249510e-01,-1,-0.9991914326545502
