star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase,x
7.95635668e+01,2.59999450e+01,-6.11250091e-07,4.56100501,3.65741508,2.48834950,-3.84509851,3.88846558e-03,5.71236689,-4.93515293,-1,-1.0
8.26400475e+01,2.59999431e+01,-6.06293821e-07,4.55912629,3.65753963,2.48716103,-3.84509851,3.88494064e-03,5.71407276,-4.92821345,-1,-0.9999144081612822
8.57928710e+01,2.59999412e+01,-6.01304167e-07,4.55723120,3.65766564,2.48596146,-3.84509852,3.88132903e-03,5.71580975,-4.92114728,-1,-0.9998266923629943
8.90546991e+01,2.59999393e+01,-5.96266844e-07,4.55531273,3.65779373,2.48474605,-3.84509852,3.87759369e-03,5.71759118,-4.91390022,-1,-0.9997359439098477
9.24819869e+01,2.59999373e+01,-5.91159056e-07,4.55335334,3.65792681,2.48350020,-3.84509852,3.87387182e-03,5.71945284,-4.90632441,-1,-0.9996405921448854
9.60097368e+01,2.59999352e+01,-5.86034410e-07,4.55137595,3.65806274,2.48223965,-3.84509853,3.87027710e-03,5.72135967,-4.89856690,-1,-0.9995424453889258
9.96537483e+01,2.59999331e+01,-5.80899519e-07,4.54938015,3.65820188,2.48096346,-3.84509853,3.86687205e-03,5.72331751,-4.89060548,-1,-0.9994410640785883
1.03487770e+02,2.59999309e+01,-5.75713318e-07,4.54735882,3.65834558,2.47966540,-3.84509853,3.86341065e-03,5.72535730,-4.88231378,-1,-0.9993343964284428
1.07445767e+02,2.59999286e+01,-5.70538856e-07,4.54532395,3.65849174,2.47835565,-3.84509854,3.86015185e-03,5.72744981,-4.87380950,-1,-0.9992242796183911
1.11537382e+02,2.59999263e+01,-5.65392069e-07,4.54327772,3.65864074,2.47703453,-3.84509854,3.85721202e-03,5.72959886,-4.86507854,-1,-0.9991104453755254
1.15784709e+02,2.59999239e+01,-5.60301050e-07,4.54122414,3.65879352,2.47570217,-3.84509854,3.85480915e-03,5.73181334,-4.85608783,-1,-0.9989922790149934
1.20227847e+02,2.59999215e+01,-5.55179171e-07,4.53916585,3.65895033,2.47435942,-3.84509855,3.85230997e-03,5.73410912,-4.84677443,-1,-0.9988686649285806
1.24825413e+02,2.59999190e+01,-5.50071144e-07,4.53711557,3.65910999,2.47301495,-3.84509855,3.84986538e-03,5.73646236,-4.83723495,-1,-0.9987407544471119
1.29587981e+02,2.59999164e+01,-5.45035456e-07,4.53506916,3.65927250,2.47166672,-3.84509855,3.84791729e-03,5.73888311,-4.82742952,-1,-0.9986082533876582
1.34522415e+02,2.59999137e+01,-5.40100325e-07,4.53302763,3.65943805,2.47031487,-3.84509855,3.84668281e-03,5.74137722,-4.81733523,-1,-0.9984709707844903
1.39645983e+02,2.59999110e+01,-5.35188039e-07,4.53101603,3.65960777,2.46896962,-3.84509856,3.84551398e-03,5.74393956,-4.80697490,-1,-0.9983284262185791
1.44995181e+02,2.59999081e+01,-5.30397786e-07,4.52901927,3.65978059,2.46762560,-3.84509856,3.84513447e-03,5.74660119,-4.79623293,-1,-0.9981796043220251
