star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase
1.54585588e+03,8.49999943e-01,-3.29609761e-11,1.72484484,3.63554735,1.11400488,-2.34509905,4.09843866e-05,5.72111866,-2.39038335,-1
1.62865147e+03,8.49999940e-01,-3.24696584e-11,1.72075486,3.63576808,1.11151841,-2.34509905,4.08437333e-05,5.72345761,-2.38339498,-1
1.71592990e+03,8.49999937e-01,-3.19653552e-11,1.71650793,3.63599648,1.10893816,-2.34509905,4.06953945e-05,5.72588559,-2.37614105,-1
1.80790944e+03,8.49999934e-01,-3.14499437e-11,1.71210142,3.63623247,1.10626293,-2.34509905,4.05410947e-05,5.72840322,-2.36861858,-1
1.90480450e+03,8.49999931e-01,-3.09238120e-11,1.70752633,3.63647440,1.10349151,-2.34509905,4.03804241e-05,5.73101218,-2.36082331,-1
2.00681726e+03,8.49999928e-01,-3.03857038e-11,1.70277235,3.63671994,1.10062344,-2.34509905,4.02107998e-05,5.73371269,-2.35275306,-1
2.11415715e+03,8.49999925e-01,-2.98351894e-11,1.69785278,3.63697280,1.09765795,-2.34509905,4.00311982e-05,5.73650588,-2.34440665,-1
2.22703751e+03,8.49999922e-01,-2.92815870e-11,1.69291004,3.63726923,1.09459370,-2.34509905,3.98561691e-05,5.73939250,-2.33578069,-1
2.34595172e+03,8.49999918e-01,-2.87274093e-11,1.68770936,3.63755261,1.09142662,-2.34509904,3.96843327e-05,5.74237692,-2.32686012,-1
2.47163677e+03,8.49999915e-01,-2.81613374e-11,1.68242020,3.63786987,1.08814751,-2.34509904,3.95034126e-05,5.74546795,-2.31762025,-1
2.60351685e+03,8.49999911e-01,-2.75934349e-11,1.67681822,3.63815713,1.08477200,-2.34509904,3.93206966e-05,5.74865122,-2.30810397,-1
2.74255869e+03,8.49999907e-01,-2.70127280e-11,1.67101218,3.63844699,1.08128927,-2.34509903,3.91224393e-05,5.75193645,-2.29828137,-1
2.88910733e+03,8.49999903e-01,-2.64222622e-11,1.66515095,3.63877761,1.07769740,-2.34509903,3.89150618e-05,5.75532577,-2.28814764,-1
3.04312320e+03,8.49999899e-01,-2.58393159e-11,1.65904990,3.63909990,1.07400230,-2.34509902,3.87187373e-05,5.75881358,-2.27771889,-1
3.20562573e+03,8.49999895e-01,-2.52420959e-11,1.65273409,3.63942433,1.07019554,-2.34509902,3.85009688e-05,5.76240804,-2.26697132,-1
3.37655654e+03,8.49999891e-01,-2.46450378e-11,1.64622974,3.63975447,1.06628309,-2.34509901,3.82822140e-05,5.76610353,-2.25592191,-1
3.55632760e+03,8.49999887e-01,-2.40446102e-11,1.63950805,3.64008289,1.06226539,-2.34509900,3.80557077e-05,5.76989947,-2.24457074,-1
3.74618302e+03,8.49999882e-01,-2.34483960e-11,1.63283382,3.64048179,1.05813049,-2.34509899,3.78375262e-05,5.77380657,-2.23288505,-1
3.94568417e+03,8.49999878e-01,-2.28496407e-11,1.62583005,3.64085010,1.05389198,-2.34509897,3.76082793e-05,5.77781354,-2.22090024,-1
4.15552579e+03,8.49999873e-01,-2.22483597e-11,1.61857067,3.64120732,1.04954785,-2.34509896,3.73680125e-05,5.78192193,-2.20861119,-1
4.37675567e+03,8.49999868e-01,-2.16562164e-11,1.61127981,3.64161291,1.04509125,-2.34509894,3.71394715e-05,5.78613812,-2.19599738,-1
4.60979221e+03,8.49999863e-01,-2.10583015e-11,1.60375988,3.64201537,1.04052636,-2.34509892,3.68919581e-05,5.79045895,-2.18307111,-1
4.85498062e+03,8.49999858e-01,-2.04669728e-11,1.59601844,3.64241558,1.03585522,-2.34509890,3.66458526e-05,5.79488214,-2.16983825,-1
5.11303590e+03,8.49999853e-01,-1.98774531e-11,1.58802998,3.64280632,1.03107951,-2.34509887,3.63910308e-05,5.79940625,-2.15630149,-1
5.38463525e+03,8.49999848e-01,-1.92884563e-11,1.57984575,3.64320000,1.02620002,-2.34509885,3.61243634e-05,5.80403086,-2.14246294,-1
5.67055594e+03,8.49999842e-01,-1.87052664e-11,1.57157625,3.64362479,1.02121570,-2.34509883,3.58561318e-05,5.80875653,-2.12832081,-1
5.97143797e+03,8.49999837e-01,-1.81301287e-11,1.56301525,3.64402683,1.01613112,-2.34509881,3.55855970e-05,5.81357940,-2.11388675,-1
6.28808674e+03,8.49999831e-01,-1.75578779e-11,1.55431961,3.64444517,1.01094662,-2.34509879,3.53043021e-05,5.81849941,-2.09915868,-1
6.62120739e+03,8.49999826e-01,-1.69925556e-11,1.54537837,3.64485271,1.00566092,-2.34509877,3.50178723e-05,5.82344824,-2.08425244,-1
6.97232868e+03,8.49999820e-01,-1.64403772e-11,1.53643586,3.64530901,1.00027706,-2.34509875,3.47398261e-05,5.82855637,-2.06895351,-1
7.34191572e+03,8.49999814e-01,-1.58952506e-11,1.52734383,3.64577751,9.94794036e-01,-2.34509873,3.44562228e-05,5.83373655,-2.05340903,-1
7.73050019e+03,8.49999808e-01,-1.53597050e-11,1.51790846,3.64620642,9.89218539e-01,-2.34509871,3.41683479e-05,5.83903145,-2.03755272,-1
8.13911011e+03,8.49999802e-01,-1.48289213e-11,1.50838021,3.64666030,9.83546648e-01,-2.34509868,3.38687875e-05,5.84442195,-2.02140998,-1
8.57006955e+03,8.49999795e-01,-1.43102988e-11,1.49871927,3.64712333,9.77790117e-01,-2.34509866,3.35683973e-05,5.84989904,-2.00501294,-1
9.02290797e+03,8.49999789e-01,-1.38031213e-11,1.48880818,3.64756764,9.71945967e-01,-2.34509863,3.32673140e-05,5.85546034,-1.98836108,-1
9.49969512e+03,8.49999783e-01,-1.33029841e-11,1.47888417,3.64805146,9.66016316e-01,-2.34509861,3.29556283e-05,5.86110759,-1.97145272,-1
1.00013332e+04,8.49999776e-01,-1.28192421e-11,1.46862763,3.64849384,9.60003285e-01,-2.34509859,3.26518504e-05,5.86683676,-1.95429410,-1
1.05291553e+04,8.49999770e-01,-1.23447858e-11,1.45835844,3.64897448,9.53907417e-01,-2.34509856,3.23424488e-05,5.87264719,-1.93688929,-1
1.10846201e+04,8.49999763e-01,-1.18788462e-11,1.44784510,3.64943268,9.47734344e-01,-2.34509855,3.20205424e-05,5.87853412,-1.91925238,-1
1.16690587e+04,8.49999756e-01,-1.14262750e-11,1.43714717,3.64988170,9.41487340e-01,-2.34509853,3.16994991e-05,5.88449412,-1.90139389,-1
1.22839330e+04,8.49999749e-01,-1.09880517e-11,1.42656142,3.65039719,9.35163478e-01,-2.34509852,3.13862401e-05,5.89053053,-1.88330794,-1
1.29313210e+04,8.49999742e-01,-1.05584705e-11,1.41558152,3.65084968,9.28768557e-01,-2.34509851,3.10576829e-05,5.89663762,-1.86501040,-1
1.36120404e+04,8.49999735e-01,-1.01405741e-11,1.40457291,3.65133013,9.22303340e-01,-2.34509850,3.07274053e-05,5.90281524,-1.84650251,-1
1.43279345e+04,8.49999728e-01,-9.73496105e-12,1.39330101,3.65177701,9.15773642e-01,-2.34509850,3.03945503e-05,5.90905798,-1.82779930,-1
1.50818941e+04,8.49999721e-01,-9.34026291e-12,1.38188989,3.65222054,9.09181019e-01,-2.34509849,3.00547935e-05,5.91536436,-1.80890270,-1
1.58750259e+04,8.49999714e-01,-8.95846324e-12,1.37051969,3.65270750,9.02521997e-01,-2.34509849,2.97181948e-05,5.92173690,-1.78980637,-1
1.67092389e+04,8.49999707e-01,-8.59152120e-12,1.35901462,3.65319003,8.95804399e-01,-2.34509848,2.93899567e-05,5.92816861,-1.77052979,-1
1.75863548e+04,8.49999699e-01,-8.23270510e-12,1.34723294,3.65362789,8.89037834e-01,-2.34509848,2.90458896e-05,5.93465056,-1.75109835,-1
1.85104786e+04,8.49999692e-01,-7.88841429e-12,1.33558501,3.65413217,8.82205307e-01,-2.34509848,2.87125353e-05,5.94119891,-1.73147008,-1
1.94821083e+04,8.49999685e-01,-7.55408572e-12,1.32359398,3.65457156,8.75331025e-01,-2.34509848,2.83698714e-05,5.94779018,-1.71171082,-1
2.05044574e+04,8.49999677e-01,-7.23136134e-12,1.31160799,3.65503871,8.68403718e-01,-2.34509848,2.80281314e-05,5.95443483,-1.69179012,-1
2.15796689e+04,8.49999670e-01,-6.91993454e-12,1.29940024,3.65547102,8.61435235e-01,-2.34509848,2.76845571e-05,5.96112232,-1.67173922,-1
2.27115610e+04,8.49999662e-01,-6.62245236e-12,1.28737151,3.65597213,8.54418650e-01,-2.34509847,2.73538736e-05,5.96785927,-1.65153827,-1
