star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase
5.27264270e+02,2.49999984,-2.78946217e-10,2.66653651,3.64322975,1.56948591,-2.34509868,7.47626675e-05,5.72123169,-3.31132346,-1
5.53863702e+02,2.49999983,-2.75478278e-10,2.66294618,3.64348807,1.56717409,-2.34509868,7.46256664e-05,5.72345626,-3.30466442,-1
5.81798308e+02,2.49999982,-2.71765757e-10,2.65922182,3.64375399,1.56478008,-2.34509868,7.44387274e-05,5.72576020,-3.29776849,-1
6.11138813e+02,2.49999981,-2.67944583e-10,2.65537116,3.64403038,1.56230196,-2.34509868,7.42376815e-05,5.72814538,-3.29062793,-1
6.41966985e+02,2.49999981,-2.63988467e-10,2.65154740,3.64435775,1.55973534,-2.34509868,7.40156026e-05,5.73061542,-3.28323350,-1
6.74359280e+02,2.49999980,-2.59943627e-10,2.64740908,3.64465043,1.55708083,-2.34509868,7.37820031e-05,5.73317087,-3.27558349,-1
7.08383258e+02,2.49999979,-2.55766979e-10,2.64320492,3.64497185,1.55433592,-2.34509868,7.35249061e-05,5.73581359,-3.26767125,-1
7.44093813e+02,2.49999978,-2.51644505e-10,2.63901227,3.64534195,1.55149940,-2.34509868,7.32979515e-05,5.73854426,-3.25949494,-1
7.81554002e+02,2.49999977,-2.47453579e-10,2.63446301,3.64566738,1.54857390,-2.34509868,7.30611653e-05,5.74136196,-3.25105854,-1
8.20843768e+02,2.49999976,-2.43120663e-10,2.62994659,3.64604739,1.54555567,-2.34509868,7.27956851e-05,5.74426874,-3.24235447,-1
8.62104543e+02,2.49999975,-2.38724495e-10,2.62515068,3.64640511,1.54244227,-2.34509868,7.25202225e-05,5.74726818,-3.23337467,-1
9.05581240e+02,2.49999974,-2.34245302e-10,2.62014397,3.64676138,1.53922636,-2.34509868,7.22292643e-05,5.75036719,-3.22409502,-1
9.51085382e+02,2.49999973,-2.29803232e-10,2.61497146,3.64712086,1.53592117,-2.34509868,7.19558107e-05,5.75355282,-3.21455651,-1
9.98871185e+02,2.49999972,-2.25250057e-10,2.60964919,3.64749153,1.53251869,-2.34509868,7.16547555e-05,5.75683259,-3.20473440,-1
1.04916565e+03,2.49999971,-2.20647002e-10,2.60431896,3.64791247,1.52901169,-2.34509868,7.13450432e-05,5.76021285,-3.19461102,-1
1.10174081e+03,2.49999970,-2.16090345e-10,2.59883790,3.64834152,1.52541306,-2.34509868,7.10545021e-05,5.76368222,-3.18421852,-1
1.15722143e+03,2.49999968,-2.11365010e-10,2.59304865,3.64874835,1.52170478,-2.34509868,7.07091921e-05,5.76725829,-3.17350542,-1
1.21526359e+03,2.49999967,-2.06744519e-10,2.58738725,3.64923482,1.51790114,-2.34509868,7.04038376e-05,5.77092582,-3.16251800,-1
1.27632442e+03,2.49999966,-2.02141531e-10,2.58133493,3.64967553,1.51399356,-2.34509868,7.01015254e-05,5.77469502,-3.15122573,-1
1.34038733e+03,2.49999965,-1.97432992e-10,2.57518260,3.65014122,1.50998600,-2.34509868,6.97611897e-05,5.77856105,-3.13964285,-1
1.40752440e+03,2.49999963,-1.92848464e-10,2.56894717,3.65063558,1.50587957,-2.34509868,6.94628738e-05,5.78252322,-3.12777178,-1
1.47818077e+03,2.49999962,-1.88149522e-10,2.56246081,3.65111984,1.50166789,-2.34509868,6.91161308e-05,5.78658778,-3.11559433,-1
1.55230208e+03,2.49999961,-1.83465223e-10,2.55579222,3.65160812,1.49735703,-2.34509868,6.87661634e-05,5.79074924,-3.10312726,-1
1.63005068e+03,2.49999959,-1.78755576e-10,2.54897303,3.65210812,1.49294743,-2.34509868,6.83969567e-05,5.79500637,-3.09037205,-1
1.71163335e+03,2.49999958,-1.74127499e-10,2.54207189,3.65263805,1.48843699,-2.34509868,6.80483323e-05,5.79936145,-3.07732271,-1
1.79726207e+03,2.49999956,-1.69474526e-10,2.53489247,3.65314751,1.48382836,-2.34509868,6.76733505e-05,5.80381254,-3.06398590,-1
1.88718363e+03,2.49999955,-1.64847619e-10,2.52765701,3.65369284,1.47911997,-2.34509868,6.72936859e-05,5.80836044,-3.05035690,-1
1.98157383e+03,2.49999953,-1.60265129e-10,2.52013381,3.65421493,1.47431419,-2.34509868,6.69098136e-05,5.81300353,-3.03644377,-1
2.08063106e+03,2.49999952,-1.55710332e-10,2.51251961,3.65476258,1.46941181,-2.34509868,6.65176997e-05,5.81774084,-3.02224586,-1
2.18456967e+03,2.49999950,-1.51224641e-10,2.50481763,3.65533656,1.46441285,-2.34509867,6.61330394e-05,5.82257238,-3.00776396,-1
2.29370791e+03,2.49999949,-1.46762944e-10,2.49688535,3.65590000,1.45931983,-2.34509867,6.57305242e-05,5.82749663,-2.99300354,-1
2.40825963e+03,2.49999947,-1.42349116e-10,2.48882670,3.65647817,1.45413417,-2.34509867,6.53205855e-05,5.83251183,-2.97796762,-1
2.52845780e+03,2.49999945,-1.37969815e-10,2.48055323,3.65704793,1.44885790,-2.34509867,6.48934895e-05,5.83761680,-2.96266438,-1
2.65459218e+03,2.49999944,-1.33701170e-10,2.47233064,3.65767669,1.44348909,-2.34509867,6.44895606e-05,5.84281234,-2.94708989,-1
2.78683142e+03,2.49999942,-1.29449057e-10,2.46372592,3.65825245,1.43803522,-2.34509867,6.40522048e-05,5.84809210,-2.93126507,-1
2.92566065e+03,2.49999940,-1.25295790e-10,2.45522214,3.65889825,1.43249172,-2.34509867,6.36307733e-05,5.85345886,-2.91517783,-1
3.07144056e+03,2.49999938,-1.21202824e-10,2.44629822,3.65948152,1.42686321,-2.34509867,6.31916360e-05,5.85890928,-2.89883921,-1
3.22432205e+03,2.49999937,-1.17221778e-10,2.43752309,3.66014466,1.42114938,-2.34509867,6.27757928e-05,5.86444252,-2.88224955,-1
3.38468881e+03,2.49999935,-1.13274073e-10,2.42841077,3.66076335,1.41535584,-2.34509867,6.23275221e-05,5.87005447,-2.86542027,-1
3.55310357e+03,2.49999933,-1.09418777e-10,2.41925643,3.66141252,1.40948033,-2.34509867,6.18837685e-05,5.87574710,-2.84834782,-1
3.72956095e+03,2.49999931,-1.05641401e-10,2.40991484,3.66204741,1.40353975,-2.34509866,6.14307195e-05,5.88138870,-2.83127988,-1
3.91512072e+03,2.49999929,-1.01995243e-10,2.40069981,3.66275392,1.39751921,-2.34509866,6.10067633e-05,5.88720892,-2.81381331,-1
4.10934025e+03,2.49999927,-9.83848319e-11,2.39104841,3.66338863,1.39142410,-2.34509865,6.05467054e-05,5.89311024,-2.79610651,-1
4.31355034e+03,2.49999925,-9.48447710e-11,2.38147449,3.66408417,1.38524606,-2.34509865,6.00791308e-05,5.89910309,-2.77813317,-1
4.52745744e+03,2.49999923,-9.14346360e-11,2.37166266,3.66475011,1.37900826,-2.34509864,5.96319043e-05,5.90515106,-2.75999216,-1
4.75212986e+03,2.49999921,-8.80894741e-11,2.36180986,3.66544334,1.37269539,-2.34509864,5.91703505e-05,5.91127582,-2.74161897,-1
4.98768172e+03,2.49999919,-8.48043917e-11,2.35171871,3.66610923,1.36631805,-2.34509863,5.86839467e-05,5.91746448,-2.72305237,-1
5.23476771e+03,2.49999917,-8.16272378e-11,2.34173861,3.66683704,1.35987238,-2.34509862,5.82162920e-05,5.92372206,-2.70427661,-1
5.49414545e+03,2.49999915,-7.85577639e-11,2.33136573,3.66749901,1.35336200,-2.34509861,5.77516686e-05,5.93004607,-2.68530335,-1
5.76619046e+03,2.49999913,-7.55607762e-11,2.32111121,3.66822018,1.34679239,-2.34509861,5.72808219e-05,5.93642912,-2.66615515,-1
6.05133349e+03,2.49999911,-7.26432475e-11,2.31053913,3.66888854,1.34016964,-2.34509860,5.67949262e-05,5.94286592,-2.64684642,-1
6.35087548e+03,2.49999909,-6.98145987e-11,2.30006934,3.66961318,1.33348547,-2.34509859,5.63141522e-05,5.94936370,-2.62735004,-1
6.66506727e+03,2.49999907,-6.70977221e-11,2.28951023,3.67034384,1.32674459,-2.34509858,5.58536650e-05,5.95591800,-2.60768174,-1
6.99447680e+03,2.49999905,-6.44316750e-11,2.27873800,3.67104549,1.31995518,-2.34509857,5.53591270e-05,5.96252182,-2.58786550,-1
7.34011454e+03,2.49999902,-6.18651909e-11,2.26805263,3.67179787,1.31310772,-2.34509856,5.48838123e-05,5.96918377,-2.56787641,-1
7.70249827e+03,2.49999900,-5.93882709e-11,2.25705720,3.67249397,1.30621782,-2.34509855,5.44050942e-05,5.97589008,-2.54775735,-1
8.08285524e+03,2.49999898,-5.69771547e-11,2.24597696,3.67319202,1.29928160,-2.34509855,5.39092478e-05,5.98264395,-2.52749477,-1
8.48195269e+03,2.49999896,-5.46544127e-11,2.23494347,3.67392757,1.29229374,-2.34509854,5.34252847e-05,5.98944989,-2.50707278,-1
8.90067409e+03,2.49999894,-5.24228897e-11,2.22392864,3.67468803,1.28526542,-2.34509853,5.29551114e-05,5.99629634,-2.48652888,-1
9.33968272e+03,2.49999891,-5.02639508e-11,2.21259663,3.67538722,1.27820102,-2.34509852,5.24709604e-05,6.00318029,-2.46587095,-1
9.80036123e+03,2.49999889,-4.81824492e-11,2.20138367,3.67613913,1.27109072,-2.34509851,5.19963336e-05,6.01011111,-2.44507332,-1
1.02834941e+04,2.49999887,-4.61679347e-11,2.18998334,3.67686195,1.26394492,-2.34509851,5.15097954e-05,6.01707958,-2.42416396,-1
1.07902647e+04,2.49999885,-4.42221803e-11,2.17849331,3.67757784,1.25676814,-2.34509850,5.10167597e-05,6.02408072,-2.40316035,-1
1.13220356e+04,2.49999882,-4.23661034e-11,2.16708672,3.67833335,1.24955381,-2.34509850,5.05523894e-05,6.03112020,-2.38203914,-1
1.18797314e+04,2.49999880,-4.05677240e-11,2.15549765,3.67905747,1.24231105,-2.34509849,5.00707007e-05,6.03818922,-2.36082981,-1
1.24647662e+04,2.49999878,-3.88448077e-11,2.14387410,3.67978948,1.23503525,-2.34509849,4.96023492e-05,6.04529186,-2.33951649,-1
1.30785258e+04,2.49999875,-3.71871860e-11,2.13222527,3.68052729,1.22773521,-2.34509849,4.91359999e-05,6.05241992,-2.31813026,-1
1.37222799e+04,2.49999873,-3.55862322e-11,2.12047545,3.68125316,1.22040856,-2.34509848,4.86607855e-05,6.05957635,-2.29665854,-1
1.43977046e+04,2.49999871,-3.40533319e-11,2.10874988,3.68199500,1.21306210,-2.34509848,4.81982569e-05,6.06675461,-2.27512163,-1
1.51062548e+04,2.49999868,-3.25841514e-11,2.09698189,3.68273181,1.20570447,-2.34509848,4.77406200e-05,6.07394586,-2.25354454,-1
1.58493636e+04,2.49999866,-3.11755314e-11,2.08510737,3.68345282,1.19832520,-2.34509848,4.72879620e-05,6.08116044,-2.23189422,-1
1.66289022e+04,2.49999864,-2.98221448e-11,2.07318759,3.68416563,1.19093969,-2.34509848,4.68336309e-05,6.08838315,-2.21022065,-1
1.74472237e+04,2.49999861,-2.85340912e-11,2.06160844,3.68497455,1.18353227,-2.34509848,4.64185122e-05,6.09562884,-2.18848172,-1
1.83052783e+04,2.49999859,-2.73014151e-11,2.04961359,3.68567089,1.17614216,-2.34509847,4.59874674e-05,6.10286000,-2.16678779,-1
1.92057107e+04,2.49999856,-2.61114366e-11,2.03762395,3.68636145,1.16876624,-2.34509847,4.55412025e-05,6.11007963,-2.14512902,-1
2.01506292e+04,2.49999854,-2.49730009e-11,2.02568692,3.68705378,1.16141305,-2.34509847,4.50978469e-05,6.11727946,-2.12352746,-1
2.11428773e+04,2.49999852,-2.39024008e-11,2.01407472,3.68781322,1.15408806,-2.34509847,4.47038050e-05,6.12445348,-2.10200412,-1
2.21838203e+04,2.49999849,-2.28797555e-11,2.00231388,3.68850853,1.14681703,-2.34509847,4.42990777e-05,6.13157608,-2.08063593,-1
2.32762344e+04,2.49999847,-2.19058506e-11,1.99056603,3.68917118,1.13961780,-2.34509847,4.38921330e-05,6.13862981,-2.05947441,-1
2.44232449e+04,2.49999844,-2.09816478e-11,1.97897802,3.68982484,1.13251648,-2.34509847,4.34897028e-05,6.14558883,-2.03859478,-1
2.56281188e+04,2.49999842,-2.01111634e-11,1.96767195,3.69048646,1.12554021,-2.34509847,4.31050857e-05,6.15242703,-2.01807643,-1
2.68939462e+04,2.49999839,-1.93001210e-11,1.95667760,3.69114930,1.11871736,-2.34509847,4.27521916e-05,6.15911656,-1.99800513,-1
2.82233002e+04,2.49999837,-1.85380785e-11,1.94577640,3.69173736,1.11209064,-2.34509847,4.23905169e-05,6.16561566,-1.97850597,-1
2.96205149e+04,2.49999834,-1.78316043e-11,1.93540992,3.69234482,1.10569248,-2.34509847,4.20595564e-05,6.17189169,-1.95967725,-1
3.10906929e+04,2.49999832,-1.71800524e-11,1.92533142,3.69288448,1.09957390,-2.34509847,4.17355056e-05,6.17789504,-1.94166877,-1
3.26367035e+04,2.49999829,-1.65872854e-11,1.91603392,3.69347219,1.09374973,-2.34509847,4.14644722e-05,6.18361029,-1.92452255,-1
3.42614566e+04,2.49999827,-1.60408790e-11,1.90699676,3.69395471,1.08826611,-2.34509847,4.11790781e-05,6.18899275,-1.90837627,-1
3.59709708e+04,2.49999824,-1.55455846e-11,1.89869753,3.69445051,1.08312490,-2.34509847,4.09288203e-05,6.19403981,-1.89323637,-1
3.77699590e+04,2.49999821,-1.51014605e-11,1.89086867,3.69489028,1.07833093,-2.34509847,4.07033517e-05,6.19874692,-1.87911375,-1
3.96609008e+04,2.49999818,-1.46947135e-11,1.88351559,3.69529173,1.07385148,-2.34509847,4.04850568e-05,6.20314585,-1.86591564,-1
4.16486025e+04,2.49999816,-1.43234194e-11,1.87660889,3.69567412,1.06963335,-2.34509847,4.02882960e-05,6.20728881,-1.85348569,-1
4.37370406e+04,2.49999813,-1.39789169e-11,1.87003570,3.69604023,1.06561455,-2.34509847,4.01058417e-05,6.21123668,-1.84164154,-1
4.59292157e+04,2.49999810,-1.36528969e-11,1.86360741,3.69637954,1.06172177,-2.34509847,3.99266650e-05,6.21506134,-1.83016836,-1
4.82366393e+04,2.49999807,-1.33407229e-11,1.85735788,3.69675458,1.05784694,-2.34509847,3.97744410e-05,6.21886872,-1.81874592,-1
5.06579561e+04,2.49999803,-1.30325423e-11,1.85087701,3.69711114,1.05389339,-2.34509847,3.96235447e-05,6.22275442,-1.80708991,-1
5.31956377e+04,2.49999800,-1.27160459e-11,1.84409682,3.69748012,1.04976533,-2.34509847,3.94608649e-05,6.22681211,-1.79491869,-1
5.58556058e+04,2.49999797,-1.23897522e-11,1.83697687,3.69790623,1.04535313,-2.34509847,3.93102947e-05,6.23114957,-1.78190883,-1
5.86478768e+04,2.49999793,-1.20343648e-11,1.82899229,3.69832551,1.04052228,-2.34509847,3.91086903e-05,6.23589911,-1.76766273,-1
6.15688663e+04,2.49999790,-1.16521816e-11,1.82011114,3.69878037,1.03517198,-2.34509847,3.88856649e-05,6.24115970,-1.75188223,-1
6.46265700e+04,2.49999787,-1.12335886e-11,1.81032034,3.69933900,1.02915932,-2.34509847,3.86413698e-05,6.24707180,-1.73414651,-1
6.78162396e+04,2.49999783,-1.07780669e-11,1.79903920,3.69990820,1.02238036,-2.34509847,3.83488885e-05,6.25373870,-1.71414793,-1
7.11423740e+04,2.49999780,-1.02866499e-11,1.78643812,3.70058269,1.01473083,-2.34509847,3.80383299e-05,6.26126347,-1.69157278,-1
7.46050414e+04,2.49999776,-9.76014498e-12,1.77255010,3.70137545,1.00620129,-2.34509847,3.76984937e-05,6.26965652,-1.66639622,-1
7.82077842e+04,2.49999773,-9.22108550e-12,1.75705490,3.70216058,9.96883436e-01,-2.34509847,3.73303699e-05,6.27882743,-1.63888694,-1
8.19644393e+04,2.49999769,-8.68068687e-12,1.74093875,3.70307259,9.87001353e-01,-2.34509847,3.69758400e-05,6.28855511,-1.60970322,-1
8.58844472e+04,2.49999766,-8.15488363e-12,1.72401443,3.70390291,9.76878551e-01,-2.34509847,3.65662988e-05,6.29852320,-1.57980186,-1
8.99937808e+04,2.49999763,-7.66239211e-12,1.70716938,3.70476245,9.66736942e-01,-2.34509847,3.61879148e-05,6.30851327,-1.54983501,-1
9.43067861e+04,2.49999760,-7.20379356e-12,1.69061040,3.70564564,9.56691074e-01,-2.34528825,3.58322754e-05,6.31837518,-1.52010160,-1
9.88307021e+04,2.49999757,-6.78188754e-12,1.67421383,3.70650534,9.46773394e-01,-2.34554668,3.55069271e-05,6.32801383,-1.49047185,-1
1.03572985e+05,2.49999753,-6.38677052e-12,1.65781787,3.70731069,9.36964697e-01,-2.34560109,3.51665485e-05,6.33740707,-1.46089873,-1
1.08547368e+05,2.49999750,-6.01567435e-12,1.64153495,3.70808936,9.27265917e-01,-2.34560975,3.48138428e-05,6.34649817,-1.43157154,-1
1.13772234e+05,2.49999747,-5.67363884e-12,1.62574814,3.70894263,9.17665964e-01,-2.34576111,3.45271927e-05,6.35540828,-1.40235188,-1
1.19247935e+05,2.49999744,-5.35131340e-12,1.60980430,3.70969566,9.08187976e-01,-2.34585553,3.41917952e-05,6.36412018,-1.37329115,-1
1.24996090e+05,2.49999741,-5.05157945e-12,1.59417581,3.71047797,8.98809110e-01,-2.34582713,3.38901485e-05,6.37266242,-1.34431193,-1
