star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase
2.81767484e+02,5.19999967,-1.02976166e-09,3.24833566,3.63720125,1.87244248,-2.34509849,8.11588439e-05,5.72151305,-3.91343320,-1
2.94690090e+02,5.19999966,-1.01818820e-09,3.24527011,3.63743435,1.87044351,-2.34509849,8.09797824e-05,5.72346982,-3.90756715,-1
3.08165198e+02,5.19999964,-1.00594841e-09,3.24221580,3.63770222,1.86838060,-2.34509849,8.07647233e-05,5.72548846,-3.90151599,-1
3.22240608e+02,5.19999963,-9.93798533e-10,3.23904325,3.63797374,1.86625130,-2.34509849,8.05706152e-05,5.72757213,-3.89526961,-1
3.36942116e+02,5.19999961,-9.81424734e-10,3.23570889,3.63823835,1.86405490,-2.34509849,8.03693885e-05,5.72972184,-3.88882511,-1
3.51959562e+02,5.19999960,-9.68933117e-10,3.23827317,3.64007543,1.86166289,-2.34509849,8.77898953e-05,5.73192297,-3.88222937,-1
3.67510714e+02,5.19999958,-9.68242067e-10,3.24270116,3.64244567,1.85913639,-2.34509849,9.87559793e-05,5.73421262,-3.87536887,-1
3.84248688e+02,5.19999957,-9.69951975e-10,3.23914570,3.64279934,1.85665132,-2.34509849,1.00057495e-04,5.73664568,-3.86807421,-1
4.01728800e+02,5.19999955,-9.56080545e-10,3.23525008,3.64310405,1.85409410,-2.34509849,9.97931051e-05,5.73915091,-3.86056129,-1
4.20064052e+02,5.19999953,-9.42553323e-10,3.23120914,3.64341245,1.85145683,-2.34509849,9.95810825e-05,5.74173466,-3.85281444,-1
4.39236056e+02,5.19999952,-9.28597073e-10,3.22712508,3.64374868,1.84874234,-2.34509849,9.93389801e-05,5.74439388,-3.84483937,-1
4.59261364e+02,5.19999950,-9.14225863e-10,3.22306192,3.64412926,1.84594959,-2.34509849,9.90683664e-05,5.74712894,-3.83663795,-1
4.80171260e+02,5.19999948,-8.99536013e-10,3.21869879,3.64447268,1.84308119,-2.34509849,9.87747594e-05,5.74993934,-3.82820982,-1
5.02007088e+02,5.19999946,-8.84310235e-10,3.21441288,3.64487557,1.84013246,-2.34509849,9.84360511e-05,5.75282740,-3.81954864,-1
5.24826688e+02,5.19999944,-8.69221519e-10,3.20981297,3.64523974,1.83710416,-2.34509849,9.81215757e-05,5.75579473,-3.81064974,-1
5.48764612e+02,5.19999942,-8.53306713e-10,3.20509161,3.64561792,1.83398712,-2.34509849,9.77237635e-05,5.75884906,-3.80149140,-1
5.73722091e+02,5.19999940,-8.37869798e-10,3.20024325,3.64600276,1.83079327,-2.34509849,9.73874546e-05,5.76197897,-3.79210706,-1
5.99764872e+02,5.19999938,-8.22154231e-10,3.19523690,3.64638752,1.82752057,-2.34509849,9.70238950e-05,5.76518629,-3.78249082,-1
6.27096943e+02,5.19999935,-8.06220343e-10,3.19016285,3.64680100,1.82415657,-2.34509849,9.66405744e-05,5.76848282,-3.77260654,-1
6.55562691e+02,5.19999933,-7.90550225e-10,3.18510462,3.64725778,1.82071389,-2.34509849,9.62951771e-05,5.77185573,-3.76249352,-1
6.85376967e+02,5.19999931,-7.74564557e-10,3.17971526,3.64767509,1.81718461,-2.34509849,9.59111255e-05,5.77531455,-3.75212122,-1
7.16487467e+02,5.19999928,-7.58616173e-10,3.17417995,3.64809588,1.81357537,-2.34509849,9.55311146e-05,5.77885212,-3.74151293,-1
7.49033798e+02,5.19999926,-7.42559718e-10,3.16852970,3.64853048,1.80988104,-2.34509849,9.51358776e-05,5.78247295,-3.73065321,-1
