star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase
2.68766934e+02,1.19999583e+02,-1.91829210e-06,6.28310635,4.43866541,1.78689951,-2.34509849,2.63115235e+01,7.16644125,-1.17658429,-1
2.74104444e+02,1.19999572e+02,-1.93876228e-06,6.28336416,4.43938925,1.78558074,-2.34509849,2.67087141e+01,7.16764981,-1.17308583,-1
2.79441953e+02,1.19999561e+02,-1.95923246e-06,6.28362197,4.44011309,1.78426196,-2.34509849,2.71059048e+01,7.16885837,-1.16958737,-1
2.84779463e+02,1.19999550e+02,-1.97970265e-06,6.28387978,4.44083693,1.78294319,-2.34509849,2.75030954e+01,7.17006692,-1.16608890,-1
2.90116972e+02,1.19999539e+02,-2.00017283e-06,6.28413759,4.44156077,1.78162442,-2.34509849,2.79002860e+01,7.17127548,-1.16259044,-1
2.95454482e+02,1.19999528e+02,-2.02064301e-06,6.28439540,4.44228461,1.78030564,-2.34509849,2.82974766e+01,7.17248404,-1.15909198,-1
3.00791991e+02,1.19999516e+02,-2.04111319e-06,6.28465321,4.44300845,1.77898687,-2.34509849,2.86946672e+01,7.17369260,-1.15559352,-1
3.06129501e+02,1.19999505e+02,-2.06158338e-06,6.28491102,4.44373228,1.77766809,-2.34509849,2.90918578e+01,7.17490116,-1.15209506,-1
3.11738233e+02,1.19999493e+02,-2.08272854e-06,6.28515678,4.44449148,1.77627258,-2.34509849,2.95148853e+01,7.17616227,-1.14844429,-1
3.17796748e+02,1.19999480e+02,-2.10499307e-06,6.28538256,4.44530931,1.77474980,-2.34509849,2.99807594e+01,7.17751056,-1.14454091,-1
3.23855263e+02,1.19999467e+02,-2.12725760e-06,6.28560834,4.44612715,1.77322703,-2.34509849,3.04466335e+01,7.17885884,-1.14063753,-1
3.29913777e+02,1.19999453e+02,-2.14952213e-06,6.28583412,4.44694498,1.77170425,-2.34509849,3.09125075e+01,7.18020712,-1.13673415,-1
3.35972292e+02,1.19999440e+02,-2.17178666e-06,6.28605989,4.44776281,1.77018147,-2.34509849,3.13783816e+01,7.18155540,-1.13283077,-1
3.42030807e+02,1.19999426e+02,-2.19405119e-06,6.28628567,4.44858065,1.76865869,-2.34509849,3.18442557e+01,7.18290368,-1.12892739,-1
3.48089322e+02,1.19999413e+02,-2.21631572e-06,6.28651145,4.44939848,1.76713592,-2.34509849,3.23101298e+01,7.18425196,-1.12502402,-1
3.54826242e+02,1.19999397e+02,-2.24045991e-06,6.28670473,4.45030066,1.76542820,-2.34509849,3.28499842e+01,7.18572536,-1.12075781,-1
3.61574650e+02,1.19999381e+02,-2.26463592e-06,6.28689747,4.45120427,1.76371735,-2.34509849,3.33910913e+01,7.18720088,-1.11648547,-1
3.68323058e+02,1.19999365e+02,-2.28881194e-06,6.28709021,4.45210788,1.76200650,-2.34509849,3.39321985e+01,7.18867640,-1.11221312,-1
3.75071466e+02,1.19999349e+02,-2.31298796e-06,6.28728295,4.45301149,1.76029565,-2.34509849,3.44733057e+01,7.19015192,-1.10794078,-1
3.81819874e+02,1.19999334e+02,-2.33716397e-06,6.28747568,4.45391510,1.75858480,-2.34509849,3.50144129e+01,7.19162744,-1.10366843,-1
3.88822551e+02,1.19999317e+02,-2.36207052e-06,6.28765611,4.45484912,1.75680697,-2.34509849,3.55860990e+01,7.19314838,-1.09926453,-1
3.96245019e+02,1.19999298e+02,-2.38818314e-06,6.28781619,4.45583334,1.75491858,-2.34509849,3.62082703e+01,7.19474431,-1.09464344,-1
4.03667487e+02,1.19999280e+02,-2.41429577e-06,6.28797628,4.45681756,1.75303018,-2.34509849,3.68304416e+01,7.19634024,-1.09002235,-1
4.11089954e+02,1.19999261e+02,-2.44040839e-06,6.28813637,4.45780178,1.75114178,-2.34509849,3.74526129e+01,7.19793617,-1.08540126,-1
4.18512422e+02,1.19999243e+02,-2.46652102e-06,6.28829646,4.45878600,1.74925339,-2.34509849,3.80747842e+01,7.19953210,-1.08078017,-1
4.26171712e+02,1.19999224e+02,-2.49181326e-06,6.28844386,4.45979644,1.74730620,-2.34509849,3.87035127e+01,7.20116730,-1.07604494,-1
4.34325932e+02,1.19999202e+02,-2.51539097e-06,6.28856476,4.46086170,1.74523614,-2.34509849,3.93459454e+01,7.20288459,-1.07107120,-1
4.42480153e+02,1.19999181e+02,-2.53896869e-06,6.28868565,4.46192695,1.74316608,-2.34509849,3.99883780e+01,7.20460187,-1.06609745,-1
4.50634374e+02,1.19999160e+02,-2.56254641e-06,6.28880654,4.46299220,1.74109602,-2.34509849,4.06308106e+01,7.20631915,-1.06112370,-1
4.58788594e+02,1.19999138e+02,-2.58612413e-06,6.28892743,4.46405745,1.73902597,-2.34509850,4.12732432e+01,7.20803644,-1.05614995,-1
4.66942815e+02,1.19999117e+02,-2.60970184e-06,6.28904833,4.46512270,1.73695591,-2.34509850,4.19156758e+01,7.20975372,-1.05117621,-1
4.75797569e+02,1.19999093e+02,-2.63503838e-06,6.28913575,4.46626058,1.73472386,-2.34509850,4.26465570e+01,7.21158098,-1.04588269,-1
4.84823598e+02,1.19999068e+02,-2.66080493e-06,6.28921498,4.46741621,1.73245221,-2.34509850,4.33990632e+01,7.21343512,-1.04051098,-1
4.93849627e+02,1.19999043e+02,-2.68657148e-06,6.28929422,4.46857185,1.73018056,-2.34509850,4.41515694e+01,7.21528927,-1.03513928,-1
5.02875655e+02,1.19999018e+02,-2.71233803e-06,6.28937345,4.46972748,1.72790891,-2.34509850,4.49040755e+01,7.21714341,-1.02976758,-1
5.11901684e+02,1.19998993e+02,-2.73810459e-06,6.28945269,4.47088312,1.72563727,-2.34509850,4.56565817e+01,7.21899756,-1.02439588,-1
5.20927713e+02,1.19998968e+02,-2.76387114e-06,6.28953193,4.47203875,1.72336562,-2.34509850,4.64090879e+01,7.22085170,-1.01902417,-1
5.30669790e+02,1.19998939e+02,-2.80079481e-06,6.28958625,4.47326781,1.72093465,-2.34509850,4.74228181e+01,7.22281830,-1.01332538,-1
5.40569860e+02,1.19998910e+02,-2.84018027e-06,6.28963507,4.47451308,1.71846853,-2.34509850,4.84941864e+01,7.22480972,-1.00755442,-1
5.50469930e+02,1.19998881e+02,-2.87956572e-06,6.28968389,4.47575834,1.71600241,-2.34509850,4.95655548e+01,7.22680114,-1.00178346,-1
5.60370000e+02,1.19998852e+02,-2.91895117e-06,6.28973271,4.47700361,1.71353629,-2.34509850,5.06369231e+01,7.22879256,-9.96012496e-01,-1
5.70425571e+02,1.19998822e+02,-2.95808808e-06,6.28977562,4.47826379,1.71103739,-2.34509850,5.17225310e+01,7.23080691,-9.90174700e-01,-1
5.81091003e+02,1.19998789e+02,-2.99625022e-06,6.28979532,4.47958245,1.70840991,-2.34509850,5.28639848e+01,7.23291121,-9.84074790e-01,-1
5.91756434e+02,1.19998756e+02,-3.03441235e-06,6.28981502,4.48090111,1.70578244,-2.34509851,5.40054387e+01,7.23501551,-9.77974880e-01,-1
6.02421865e+02,1.19998722e+02,-3.07257449e-06,6.28983472,4.48221977,1.70315497,-2.34509851,5.51468925e+01,7.23711982,-9.71874970e-01,-1
6.13249314e+02,1.19998688e+02,-3.11075929e-06,6.28984820,4.48355300,1.70049525,-2.34509851,5.63086454e+01,7.23924679,-9.65709032e-01,-1
6.24636390e+02,1.19998652e+02,-3.14902236e-06,6.28984014,4.48493654,1.69772415,-2.34509851,5.75405128e+01,7.24145207,-9.59315024e-01,-1
6.36023465e+02,1.19998615e+02,-3.18728544e-06,6.28983209,4.48632007,1.69495305,-2.34509851,5.87723803e+01,7.24365736,-9.52921017e-01,-1
6.47410541e+02,1.19998578e+02,-3.22554851e-06,6.28982404,4.48770361,1.69218195,-2.34509851,6.00042478e+01,7.24586264,-9.46527009e-01,-1
6.59222233e+02,1.19998539e+02,-3.26420852e-06,6.28980055,4.48912310,1.68933122,-2.34509851,6.12972280e+01,7.24812455,-9.39967646e-01,-1
6.71314426e+02,1.19998498e+02,-3.30313073e-06,6.28976686,4.49056635,1.68642789,-2.34509851,6.26305792e+01,7.25042386,-9.33299050e-01,-1
6.83406619e+02,1.19998457e+02,-3.34205294e-06,6.28973318,4.49200959,1.68352455,-2.34509851,6.39639304e+01,7.25272317,-9.26630453e-01,-1
6.95660310e+02,1.19998415e+02,-3.37984690e-06,6.28969379,4.49346509,1.68059386,-2.34509852,6.52952726e+01,7.25504214,-9.19904327e-01,-1
7.08521991e+02,1.19998370e+02,-3.41339339e-06,6.28963297,4.49496673,1.67756018,-2.34509852,6.66190516e+01,7.25743514,-9.12961625e-01,-1
7.21383671e+02,1.19998325e+02,-3.44693988e-06,6.28957214,4.49646836,1.67452650,-2.34509852,6.79428305e+01,7.25982813,-9.06018924e-01,-1
7.34245351e+02,1.19998280e+02,-3.48048636e-06,6.28951132,4.49796999,1.67149282,-2.34509852,6.92666095e+01,7.26222113,-8.99076222e-01,-1
7.47458302e+02,1.19998233e+02,-3.51454293e-06,6.28944048,4.49949648,1.66840444,-2.34509852,7.06425523e+01,7.26465451,-8.92015199e-01,-1
7.61237983e+02,1.19998183e+02,-3.54942246e-06,6.28935349,4.50106306,1.66522778,-2.34509852,7.21026550e+01,7.26715304,-8.84763281e-01,-1
7.75017664e+02,1.19998133e+02,-3.58430198e-06,6.28926651,4.50262964,1.66205112,-2.34509852,7.35627576e+01,7.26965157,-8.77511363e-01,-1
7.88797345e+02,1.19998082e+02,-3.61918151e-06,6.28917952,4.50419622,1.65887447,-2.34509853,7.50228602e+01,7.27215010,-8.70259445e-01,-1
8.02665430e+02,1.19998031e+02,-3.65552849e-06,6.28909065,4.50576937,1.65568374,-2.34509853,7.65258394e+01,7.27465926,-8.62976436e-01,-1
8.17366633e+02,1.19997975e+02,-3.70570461e-06,6.28898402,4.50740437,1.65236043,-2.34509853,7.84328818e+01,7.27726851,-8.55400430e-01,-1
8.32067835e+02,1.19997919e+02,-3.75588073e-06,6.28887740,4.50903937,1.64903711,-2.34509853,8.03399242e+01,7.27987777,-8.47824424e-01,-1
8.46769038e+02,1.19997863e+02,-3.80605684e-06,6.28877077,4.51067437,1.64571380,-2.34509853,8.22469666e+01,7.28248702,-8.40248418e-01,-1
8.62003928e+02,1.19997803e+02,-3.85404974e-06,6.28865179,4.51234570,1.64231165,-2.34509854,8.41872859e+01,7.28515534,-8.32499362e-01,-1
8.77523952e+02,1.19997741e+02,-3.90087621e-06,6.28852621,4.51403643,1.63886739,-2.34509854,8.61453841e+01,7.28785521,-8.24657853e-01,-1
8.93043975e+02,1.19997680e+02,-3.94770268e-06,6.28840062,4.51572716,1.63542314,-2.34509854,8.81034823e+01,7.29055508,-8.16816343e-01,-1
9.09026972e+02,1.19997615e+02,-3.99370014e-06,6.28826521,4.51744776,1.63191424,-2.34509854,9.01112632e+01,7.29330382,-8.08831682e-01,-1
9.25325896e+02,1.19997548e+02,-4.03913190e-06,6.28812309,4.51918873,1.62836124,-2.34509854,9.21529470e+01,7.29608593,-8.00749337e-01,-1
9.41624820e+02,1.19997482e+02,-4.08456366e-06,6.28798097,4.52092970,1.62480824,-2.34509855,9.41946308e+01,7.29886803,-7.92666992e-01,-1
9.58554486e+02,1.19997411e+02,-4.12411310e-06,6.28782716,4.52270627,1.62117818,-2.34509855,9.61852340e+01,7.30170916,-7.84410823e-01,-1
9.75698988e+02,1.19997338e+02,-4.16165896e-06,6.28766938,4.52449498,1.61752188,-2.34509855,9.81584387e+01,7.30457040,-7.76095448e-01,-1
9.92843491e+02,1.19997266e+02,-4.19920483e-06,6.28751159,4.52628369,1.61386557,-2.34509855,1.00131643e+02,7.30743164,-7.67780073e-01,-1
1.01048860e+03,1.19997190e+02,-4.23697374e-06,6.28734710,4.52809929,1.61015212,-2.34509855,1.02173890e+02,7.31033729,-7.59334456e-01,-1
1.02864166e+03,1.19997111e+02,-4.27496898e-06,6.28717581,4.52994219,1.60638068,-2.34509856,1.04286193e+02,7.31328802,-7.50756686e-01,-1
1.04679473e+03,1.19997032e+02,-4.31296422e-06,6.28700451,4.53178509,1.60260924,-2.34509856,1.06398495e+02,7.31623874,-7.42178916e-01,-1
1.06494779e+03,1.19996953e+02,-4.35095946e-06,6.28683322,4.53362798,1.59883779,-2.34509856,1.08510797e+02,7.31918947,-7.33601146e-01,-1
1.08391862e+03,1.19996868e+02,-4.40147636e-06,6.28665221,4.53551940,1.59496446,-2.34509856,1.11055991e+02,7.32221783,-7.24794776e-01,-1
1.10307690e+03,1.19996781e+02,-4.45486350e-06,6.28646897,4.53742193,1.59106777,-2.34509856,1.13700413e+02,7.32526399,-7.15936007e-01,-1
