star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase
3.87024407e+02,1.44996974e+02,-8.45419603e-06,6.42741369,4.57423905,1.58790590,-2.34509853,2.15322286e+02,7.40537345,-5.31407448e-01,-1
3.93183858e+02,1.44996921e+02,-8.47206934e-06,6.42728705,4.57487417,1.58657234,-2.34509853,2.16529765e+02,7.40629545,-5.28729191e-01,-1
3.99343309e+02,1.44996868e+02,-8.48994266e-06,6.42716041,4.57550929,1.58523877,-2.34509853,2.17737243e+02,7.40721745,-5.26050934e-01,-1
4.05502760e+02,1.44996815e+02,-8.50781597e-06,6.42703377,4.57614441,1.58390521,-2.34509853,2.18944722e+02,7.40813945,-5.23372676e-01,-1
4.11662211e+02,1.44996762e+02,-8.52568929e-06,6.42690713,4.57677954,1.58257165,-2.34509853,2.20152201e+02,7.40906145,-5.20694419e-01,-1
4.17821661e+02,1.44996709e+02,-8.54356260e-06,6.42678050,4.57741466,1.58123808,-2.34509853,2.21359680e+02,7.40998344,-5.18016162e-01,-1
4.23981112e+02,1.44996656e+02,-8.56143591e-06,6.42665386,4.57804978,1.57990452,-2.34509853,2.22567159e+02,7.41090544,-5.15337905e-01,-1
4.30140563e+02,1.44996603e+02,-8.57930923e-06,6.42652722,4.57868490,1.57857096,-2.34509853,2.23774638e+02,7.41182744,-5.12659647e-01,-1
4.36300014e+02,1.44996550e+02,-8.59718254e-06,6.42640058,4.57932003,1.57723739,-2.34509853,2.24982117e+02,7.41274944,-5.09981390e-01,-1
4.42535657e+02,1.44996496e+02,-8.61486383e-06,6.42627262,4.57996134,1.57589079,-2.34509853,2.26195145e+02,7.41368077,-5.07275342e-01,-1
4.49470993e+02,1.44996435e+02,-8.63078163e-06,6.42613253,4.58065950,1.57442442,-2.34509853,2.27459139e+02,7.41469776,-5.04314087e-01,-1
4.56406330e+02,1.44996375e+02,-8.64669944e-06,6.42599243,4.58135766,1.57295806,-2.34509854,2.28723133e+02,7.41571476,-5.01352832e-01,-1
4.63341667e+02,1.44996314e+02,-8.66261725e-06,6.42585234,4.58205581,1.57149169,-2.34509854,2.29987127e+02,7.41673176,-4.98391577e-01,-1
4.70277004e+02,1.44996254e+02,-8.67853505e-06,6.42571225,4.58275397,1.57002533,-2.34509854,2.31251121e+02,7.41774875,-4.95430322e-01,-1
4.77212341e+02,1.44996193e+02,-8.69445286e-06,6.42557215,4.58345213,1.56855897,-2.34509854,2.32515115e+02,7.41876575,-4.92469067e-01,-1
4.84147678e+02,1.44996133e+02,-8.71037067e-06,6.42543206,4.58415029,1.56709260,-2.34509854,2.33779109e+02,7.41978274,-4.89507812e-01,-1
4.91083015e+02,1.44996072e+02,-8.72628847e-06,6.42529197,4.58484845,1.56562624,-2.34509854,2.35043103e+02,7.42079974,-4.86546558e-01,-1
4.98541597e+02,1.44996006e+02,-8.74133519e-06,6.42514433,4.58558652,1.56407627,-2.34509854,2.36351771e+02,7.42187842,-4.83406506e-01,-1
5.06213950e+02,1.44995939e+02,-8.75602602e-06,6.42499360,4.58634090,1.56249215,-2.34509854,2.37678691e+02,7.42298230,-4.80193406e-01,-1
