star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase
1.64131044e+03,7.99999946e-01,-2.90202018e-11,1.66862599,3.63425251,1.08848514,-2.34509915,3.91987286e-05,5.72092417,-2.33904027,-1
1.72964352e+03,7.99999944e-01,-2.85839396e-11,1.66449330,3.63445927,1.08600527,-2.34509915,3.90576965e-05,5.72325440,-2.33208061,-1
1.82274835e+03,7.99999941e-01,-2.81370480e-11,1.66044179,3.63473401,1.08343002,-2.34509915,3.89163718e-05,5.72567445,-2.32485190,-1
1.92092699e+03,7.99999938e-01,-2.76916955e-11,1.65600739,3.63496089,1.08075906,-2.34509915,3.87799608e-05,5.72818553,-2.31734931,-1
2.02438532e+03,7.99999935e-01,-2.72251853e-11,1.65140709,3.63519475,1.07799120,-2.34509915,3.86216316e-05,5.73078828,-2.30957413,-1
2.13333107e+03,7.99999933e-01,-2.67534616e-11,1.64664204,3.63543596,1.07512625,-2.34509915,3.84624668e-05,5.73348290,-2.30152316,-1
2.24798107e+03,7.99999930e-01,-2.62710334e-11,1.64170490,3.63568298,1.07216364,-2.34509914,3.82940832e-05,5.73626997,-2.29319637,-1
2.36856797e+03,7.99999926e-01,-2.57784245e-11,1.63669017,3.63596006,1.06910212,-2.34509914,3.81185336e-05,5.73915048,-2.28458872,-1
2.49560412e+03,7.99999923e-01,-2.52899722e-11,1.63143683,3.63622887,1.06593782,-2.34509914,3.79530905e-05,5.74212869,-2.27568753,-1
2.62994329e+03,7.99999920e-01,-2.47877038e-11,1.62600798,3.63650965,1.06266184,-2.34509913,3.77721812e-05,5.74521305,-2.26646729,-1
2.77099615e+03,7.99999916e-01,-2.42774128e-11,1.62054400,3.63683159,1.05928597,-2.34509913,3.75855304e-05,5.74839220,-2.25696380,-1
2.91964071e+03,7.99999913e-01,-2.37753050e-11,1.61477492,3.63713084,1.05580294,-2.34509912,3.74123297e-05,5.75167351,-2.24715329,-1
3.07640512e+03,7.99999909e-01,-2.32574679e-11,1.60877030,3.63742579,1.05221072,-2.34509911,3.72156463e-05,5.75505921,-2.23703096,-1
3.24114014e+03,7.99999905e-01,-2.27363776e-11,1.60258741,3.63772730,1.04851626,-2.34509910,3.70146657e-05,5.75854228,-2.22661595,-1
