star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase
5.09421003e+02,2.69999982,-3.09454841e-10,2.72774397,3.64311474,1.60031966,-2.34509868,7.47996866e-05,5.72255344,-3.37223863,-1
5.34742939e+02,2.69999981,-3.15085634e-10,2.72491987,3.64357911,1.59797886,-2.34509868,7.69914079e-05,5.72480633,-3.36549232,-1
5.61351328e+02,2.69999980,-3.10793349e-10,2.72123864,3.64387030,1.59555588,-2.34509868,7.67968369e-05,5.72714209,-3.35849926,-1
5.89234614e+02,2.69999979,-3.06612544e-10,2.71738049,3.64415692,1.59305355,-2.34509868,7.66445691e-05,5.72955475,-3.35127574,-1
6.18468701e+02,2.69999978,-3.02311863e-10,2.71337904,3.64444857,1.59046953,-2.34509868,7.64776204e-05,5.73204662,-3.34381404,-1
6.49123381e+02,2.69999978,-2.97805656e-10,2.70923968,3.64474767,1.58780166,-2.34509868,7.62734961e-05,5.73461966,-3.33610979,-1
6.81271693e+02,2.69999977,-2.93113288e-10,2.70505956,3.64508005,1.58504684,-2.34509868,7.60360399e-05,5.73727631,-3.32815534,-1
7.14971501e+02,2.69999976,-2.88351894e-10,2.70067465,3.64540461,1.58220526,-2.34509868,7.57928493e-05,5.74001753,-3.31994659,-1
7.50445580e+02,2.69999975,-2.83419497e-10,2.69613345,3.64573819,1.57926749,-2.34509868,7.55171963e-05,5.74285202,-3.31145705,-1
7.87692136e+02,2.69999974,-2.78408876e-10,2.69153532,3.64610444,1.57623593,-2.34509868,7.52326207e-05,5.74577703,-3.30269704,-1
8.26706242e+02,2.69999973,-2.73381808e-10,2.68680542,3.64648270,1.57311447,-2.34509868,7.49529784e-05,5.74878926,-3.29367471,-1
8.67540014e+02,2.69999971,-2.68408652e-10,2.68189206,3.64685949,1.56990419,-2.34509868,7.46967473e-05,5.75188778,-3.28439569,-1
9.10564454e+02,2.69999970,-2.63253112e-10,2.67677913,3.64723756,1.56659159,-2.34509868,7.43975801e-05,5.75508568,-3.27481525,-1
9.55637625e+02,2.69999969,-2.58045879e-10,2.67166698,3.64766308,1.56318448,-2.34509868,7.40922714e-05,5.75837462,-3.26496414,-1
1.00283993e+03,2.69999968,-2.52829033e-10,2.66626262,3.64806142,1.55968561,-2.34509868,7.37870230e-05,5.76175305,-3.25484490,-1
1.05251818e+03,2.69999967,-2.47612940e-10,2.66065701,3.64846038,1.55608490,-2.34509868,7.34853509e-05,5.76523023,-3.24442836,-1
1.10443250e+03,2.69999965,-2.42292753e-10,2.65489515,3.64886448,1.55239577,-2.34509868,7.31542589e-05,5.76879344,-3.23375546,-1
1.15914119e+03,2.69999964,-2.37034563e-10,2.64940522,3.64939268,1.54859441,-2.34509868,7.28501548e-05,5.77246363,-3.22276062,-1
1.21634999e+03,2.69999963,-2.31720579e-10,2.64341305,3.64984013,1.54470342,-2.34509868,7.25229342e-05,5.77622233,-3.21150016,-1
1.27641265e+03,2.69999961,-2.26418489e-10,2.63721306,3.65028500,1.54071368,-2.34509868,7.21960564e-05,5.78007731,-3.19995211,-1
1.33948096e+03,2.69999960,-2.21074245e-10,2.63101977,3.65078217,1.53662270,-2.34509868,7.18539294e-05,5.78403057,-3.18810848,-1
1.40552574e+03,2.69999959,-2.15691026e-10,2.62452100,3.65124976,1.53243812,-2.34509868,7.14900127e-05,5.78807546,-3.17598746,-1
1.47478549e+03,2.69999957,-2.10390428e-10,2.61786556,3.65172625,1.52815744,-2.34509868,7.11442784e-05,5.79221448,-3.16358459,-1
1.54758247e+03,2.69999956,-2.05038406e-10,2.61110198,3.65222634,1.52377546,-2.34509868,7.07708383e-05,5.79645208,-3.15088740,-1
1.62387920e+03,2.69999954,-1.99712379e-10,2.60426102,3.65275547,1.51929672,-2.34509868,7.03953186e-05,5.80078395,-3.13790543,-1
1.70387458e+03,2.69999953,-1.94452509e-10,2.59717047,3.65326931,1.51472377,-2.34509868,7.00260330e-05,5.80520823,-3.12464627,-1
1.78775665e+03,2.69999951,-1.89216477e-10,2.58992969,3.65379286,1.51005627,-2.34509868,6.96480945e-05,5.80972454,-3.11111123,-1
1.87572892e+03,2.69999949,-1.83993146e-10,2.58250639,3.65431746,1.50529543,-2.34509868,6.92541919e-05,5.81433236,-3.09730261,-1
1.96799844e+03,2.69999948,-1.78838856e-10,2.57501817,3.65487316,1.50043992,-2.34509868,6.88660927e-05,5.81903214,-3.08321576,-1
2.06481077e+03,2.69999946,-1.73695910e-10,2.56756713,3.65548648,1.49548776,-2.34509868,6.84630306e-05,5.82382561,-3.06884864,-1
2.16632489e+03,2.69999944,-1.68706641e-10,2.55986733,3.65608359,1.49044365,-2.34509868,6.80925005e-05,5.82870919,-3.05420872,-1
2.27276306e+03,2.69999942,-1.63702567e-10,2.55189619,3.65665766,1.48530993,-2.34509868,6.76851064e-05,5.83368108,-3.03930146,-1
2.38435649e+03,2.69999941,-1.58807359e-10,2.54378537,3.65724088,1.48008809,-2.34509868,6.72913840e-05,5.83873957,-3.02413503,-1
2.50132252e+03,2.69999939,-1.53885796e-10,2.53546059,3.65781326,1.47478093,-2.34509868,6.68509200e-05,5.84388220,-3.00871522,-1
2.62394452e+03,2.69999937,-1.49076833e-10,2.52708677,3.65841630,1.46938793,-2.34509868,6.64247402e-05,5.84910863,-2.99304407,-1
2.75274804e+03,2.69999935,-1.44334372e-10,2.51861707,3.65904044,1.46390481,-2.34509868,6.59895082e-05,5.85442359,-2.97710888,-1
2.88769665e+03,2.69999933,-1.39720360e-10,2.50996130,3.65965855,1.45834071,-2.34509868,6.55712762e-05,5.85981808,-2.96093528,-1
3.02908034e+03,2.69999931,-1.35154727e-10,2.50118487,3.66028619,1.45269721,-2.34509868,6.51335737e-05,5.86529047,-2.94452732,-1
3.17743737e+03,2.69999929,-1.30667165e-10,2.49219080,3.66089883,1.44697488,-2.34509868,6.46834117e-05,5.87084108,-2.92788041,-1
3.33302406e+03,2.69999927,-1.26267330e-10,2.48326023,3.66156758,1.44117210,-2.34509868,6.42340208e-05,5.87647102,-2.91099767,-1
3.49598880e+03,2.69999925,-1.21980746e-10,2.47415164,3.66222929,1.43529439,-2.34509867,6.37914959e-05,5.88216960,-2.89389636,-1
3.66706263e+03,2.69999923,-1.17793951e-10,2.46477008,3.66285414,1.42935392,-2.34509867,6.33390449e-05,5.88785822,-2.87673665,-1
3.84617966e+03,2.69999921,-1.13712122e-10,2.45548587,3.66354059,1.42333891,-2.34509867,6.28979117e-05,5.89367739,-2.85925754,-1
4.03423740e+03,2.69999919,-1.09673691e-10,2.44584547,3.66417239,1.41725511,-2.34509866,6.24145585e-05,5.89957621,-2.84155528,-1
4.23112712e+03,2.69999917,-1.05753427e-10,2.43630248,3.66486355,1.41110130,-2.34509866,6.19482725e-05,5.90554749,-2.82364090,-1
4.43786312e+03,2.69999915,-1.01971603e-10,2.42666072,3.66556781,1.40487189,-2.34509865,6.15043150e-05,5.91159863,-2.80548707,-1
4.65436881e+03,2.69999913,-9.82606995e-11,2.41683927,3.66625485,1.39858709,-2.34509864,6.10385954e-05,5.91770399,-2.78716737,-1
4.88134547e+03,2.69999911,-9.46379366e-11,2.40679827,3.66692310,1.39223008,-2.34509864,6.05627768e-05,5.92388404,-2.76862405,-1
5.11946590e+03,2.69999908,-9.11179467e-11,2.39691032,3.66765950,1.38581331,-2.34509863,6.00942421e-05,5.93012238,-2.74991012,-1
5.36878553e+03,2.69999906,-8.76998543e-11,2.38670379,3.66834421,1.37934063,-2.34509863,5.96196167e-05,5.93641775,-2.73102424,-1
5.63035295e+03,2.69999904,-8.43610063e-11,2.37633020,3.66901516,1.37281193,-2.34509862,5.91257878e-05,5.94276954,-2.71196893,-1
5.90465917e+03,2.69999902,-8.11575797e-11,2.36608864,3.66974829,1.36622490,-2.34509861,5.86648489e-05,5.94917890,-2.69273746,-1
6.19197755e+03,2.69999899,-7.80127544e-11,2.35562054,3.67045009,1.35958724,-2.34509860,5.81710317e-05,5.95563957,-2.67335075,-1
6.49306197e+03,2.69999897,-7.49690791e-11,2.34493285,3.67112099,1.35290159,-2.34509859,5.76736537e-05,5.96214899,-2.65381716,-1
6.80910591e+03,2.69999895,-7.20389835e-11,2.33442222,3.67186502,1.34615823,-2.34509858,5.71990177e-05,5.96871641,-2.63410857,-1
7.14030884e+03,2.69999893,-6.91912117e-11,2.32380307,3.67260248,1.33937373,-2.34509857,5.67122000e-05,5.97532632,-2.61427277,-1
7.48737589e+03,2.69999890,-6.64573292e-11,2.31305326,3.67333355,1.33253669,-2.34509856,5.62437107e-05,5.98198975,-2.59428138,-1
7.85101529e+03,2.69999888,-6.37969114e-11,2.30210961,3.67403710,1.32565775,-2.34509855,5.57557715e-05,5.98869573,-2.57415970,-1
8.23231676e+03,2.69999886,-6.12311491e-11,2.29126011,3.67478687,1.31873347,-2.34509854,5.52788095e-05,5.99544729,-2.55390061,-1
8.63224146e+03,2.69999883,-5.87532047e-11,2.28034197,3.67554095,1.31176625,-2.34509853,5.48023952e-05,6.00224247,-2.53350908,-1
9.05124812e+03,2.69999881,-5.63532955e-11,2.26912241,3.67623637,1.30476562,-2.34509853,5.43088028e-05,6.00907286,-2.51301428,-1
9.49056385e+03,2.69999878,-5.40386577e-11,2.25797552,3.67697149,1.29772193,-2.34509852,5.38235142e-05,6.01594699,-2.49238804,-1
9.95109979e+03,2.69999876,-5.18035838e-11,2.24682395,3.67772142,1.29064629,-2.34509851,5.33374682e-05,6.02285458,-2.47166423,-1
1.04339062e+04,2.69999873,-4.96691784e-11,2.23569023,3.67849342,1.28353543,-2.34509850,5.28778315e-05,6.02979855,-2.45083021,-1
1.09397205e+04,2.69999871,-4.76082191e-11,2.22424169,3.67920001,1.27639798,-2.34509850,5.24041385e-05,6.03677050,-2.42991036,-1
1.14699755e+04,2.69999869,-4.56058759e-11,2.21279062,3.67992101,1.26923044,-2.34509849,5.19148496e-05,6.04377352,-2.40889476,-1
1.20258196e+04,2.69999866,-4.36842365e-11,2.20130608,3.68064796,1.26203428,-2.34509849,5.14353429e-05,6.05080644,-2.38779230,-1
1.26084815e+04,2.69999864,-4.18341910e-11,2.18977390,3.68137474,1.25481462,-2.34509849,5.09564851e-05,6.05786457,-2.36661608,-1
1.32195282e+04,2.69999861,-4.00681675e-11,2.17838802,3.68215309,1.24756498,-2.34509848,5.05071445e-05,6.06495404,-2.34534847,-1
1.38596948e+04,2.69999859,-3.83665815e-11,2.16671388,3.68286918,1.24029572,-2.34509848,5.00450140e-05,6.07206526,-2.32401291,-1
1.45309498e+04,2.69999856,-3.67322169e-11,2.15511246,3.68361036,1.23301267,-2.34509848,4.95907631e-05,6.07919160,-2.30263035,-1
1.52343822e+04,2.69999854,-3.51601220e-11,2.14334847,3.68431612,1.22571914,-2.34509848,4.91296884e-05,6.08632987,-2.28121095,-1
1.59721369e+04,2.69999851,-3.36480285e-11,2.13176252,3.68507232,1.21841377,-2.34509848,4.86775109e-05,6.09348052,-2.25975611,-1
1.67456208e+04,2.69999849,-3.22219553e-11,2.12019784,3.68583719,1.21110170,-2.34509848,4.82686158e-05,6.10063915,-2.23827742,-1
1.75562994e+04,2.69999846,-3.08487691e-11,2.10849565,3.68656699,1.20379100,-2.34509847,4.78480033e-05,6.10779879,-2.21679461,-1
1.84060500e+04,2.69999844,-2.95231087e-11,2.09669826,3.68726582,1.19649464,-2.34509847,4.74084191e-05,6.11494689,-2.19534971,-1
1.92971173e+04,2.69999841,-2.82576593e-11,2.08496663,3.68797487,1.18921073,-2.34509847,4.69818858e-05,6.12208483,-2.17393602,-1
2.02313779e+04,2.69999838,-2.70451849e-11,2.07320852,3.68865599,1.18196943,-2.34509847,4.65465479e-05,6.12918244,-2.15263936,-1
2.12115393e+04,2.69999836,-2.59016655e-11,2.06167776,3.68937249,1.17477106,-2.34509847,4.61491231e-05,6.13623915,-2.13146558,-1
