star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase
1.20539829e+03,1.09999992,-5.57274408e-11,1.95703901,3.63963460,1.22192745,-2.34509880,4.85378874e-05,5.72241645,-2.60739469,-1
1.26794626e+03,1.09999992,-5.49191590e-11,1.95308196,3.63987325,1.21947164,-2.34509880,4.83814722e-05,5.72473862,-2.60045286,-1
1.33369062e+03,1.09999992,-5.40895906e-11,1.94912602,3.64015635,1.21692747,-2.34509880,4.82179589e-05,5.72714463,-2.59325950,-1
1.40294135e+03,1.09999991,-5.32398221e-11,1.94486125,3.64040868,1.21429042,-2.34509880,4.80434888e-05,5.72963913,-2.58580300,-1
1.47579068e+03,1.09999991,-5.23667511e-11,1.94044098,3.64066818,1.21156128,-2.34509880,4.78565569e-05,5.73222133,-2.57808169,-1
1.55235642e+03,1.09999991,-5.14956466e-11,1.93586740,3.64093523,1.20874040,-2.34509880,4.76790633e-05,5.73489112,-2.57009908,-1
1.63280597e+03,1.09999990,-5.06026418e-11,1.93117826,3.64121994,1.20582640,-2.34509880,4.74895093e-05,5.73764945,-2.56185095,-1
1.71728933e+03,1.09999990,-4.96968113e-11,1.92634345,3.64151509,1.20281870,-2.34509880,4.72947657e-05,5.74049701,-2.55333561,-1
1.80595777e+03,1.09999989,-4.87769355e-11,1.92137458,3.64182371,1.19971703,-2.34509880,4.70929885e-05,5.74343430,-2.54455095,-1
1.89967127e+03,1.09999989,-4.78435685e-11,1.91614286,3.64212071,1.19650717,-2.34509880,4.68827718e-05,5.74647514,-2.53545829,-1
1.99805079e+03,1.09999988,-4.68963412e-11,1.91099561,3.64248796,1.19319903,-2.34509879,4.66673075e-05,5.74960948,-2.52608453,-1
2.10109442e+03,1.09999988,-4.59758650e-11,1.90554821,3.64282688,1.18979750,-2.34509879,4.64804312e-05,5.75283335,-2.51644314,-1
2.21006969e+03,1.09999987,-4.49985123e-11,1.89986759,3.64316398,1.18628299,-2.34509879,4.62385526e-05,5.75616554,-2.50647675,-1
2.32411172e+03,1.09999987,-4.40373148e-11,1.89404772,3.64351259,1.18267583,-2.34509879,4.60149284e-05,5.75958656,-2.49624510,-1
2.44442585e+03,1.09999986,-4.30632084e-11,1.88799144,3.64385655,1.17895977,-2.34509879,4.57779488e-05,5.76311193,-2.48569879,-1
2.57043388e+03,1.09999986,-4.20856660e-11,1.88176687,3.64420565,1.17514928,-2.34509879,4.55366403e-05,5.76672779,-2.47488112,-1
2.70347413e+03,1.09999985,-4.11068317e-11,1.87560279,3.64462722,1.17122410,-2.34509878,4.52958511e-05,5.77045328,-2.46373550,-1
2.84287823e+03,1.09999985,-4.01226872e-11,1.86910727,3.64501403,1.16720273,-2.34509878,4.50443222e-05,5.77427150,-2.45231230,-1
2.98954325e+03,1.09999984,-3.91320457e-11,1.86236289,3.64539089,1.16307681,-2.34509878,4.47801858e-05,5.77819045,-2.44058621,-1
3.14393704e+03,1.09999984,-3.81483389e-11,1.85562210,3.64582210,1.15884399,-2.34509878,4.45205128e-05,5.78221185,-2.42855390,-1
3.30600991e+03,1.09999983,-3.71859976e-11,1.84868150,3.64625405,1.15450981,-2.34509877,4.42794627e-05,5.78633111,-2.41622770,-1
3.47623162e+03,1.09999982,-3.61969249e-11,1.84145231,3.64666381,1.15007569,-2.34509877,4.39969878e-05,5.79054695,-2.40361309,-1
