star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase
2.23972437e+02,1.04997499e+02,-1.17242481e-05,6.15466912,4.34506928,1.90987315,-2.34509848,1.17436849e+02,7.00673671,-1.61315538,-1
2.28966607e+02,1.04997438e+02,-1.17731976e-05,6.15521879,4.34586299,1.90856056,-2.34509848,1.18266434e+02,7.00813706,-1.60908362,-1
2.33960777e+02,1.04997377e+02,-1.18221470e-05,6.15576846,4.34665670,1.90724797,-2.34509848,1.19096018e+02,7.00953740,-1.60501185,-1
2.38954946e+02,1.04997316e+02,-1.18710965e-05,6.15631813,4.34745042,1.90593539,-2.34509848,1.19925603e+02,7.01093775,-1.60094009,-1
2.43949116e+02,1.04997256e+02,-1.19200459e-05,6.15686780,4.34824413,1.90462280,-2.34509848,1.20755188e+02,7.01233809,-1.59686833,-1
2.48943286e+02,1.04997195e+02,-1.19689953e-05,6.15741747,4.34903784,1.90331021,-2.34509848,1.21584773e+02,7.01373844,-1.59279657,-1
2.53937456e+02,1.04997134e+02,-1.20179448e-05,6.15796714,4.34983155,1.90199763,-2.34509848,1.22414358e+02,7.01513878,-1.58872480,-1
2.58931626e+02,1.04997073e+02,-1.20668942e-05,6.15851681,4.35062526,1.90068504,-2.34509848,1.23243943e+02,7.01653913,-1.58465304,-1
2.63925795e+02,1.04997013e+02,-1.21158437e-05,6.15906648,4.35141897,1.89937245,-2.34509848,1.24073528e+02,7.01793947,-1.58058128,-1
2.68945138e+02,1.04996952e+02,-1.21658116e-05,6.15961770,4.35221691,1.89805219,-2.34509848,1.24917311e+02,7.01934609,-1.57649136,-1
2.74760832e+02,1.04996878e+02,-1.22480001e-05,6.16021804,4.35314860,1.89648898,-2.34509848,1.26210269e+02,7.02095094,-1.57182698,-1
2.80576525e+02,1.04996804e+02,-1.23301885e-05,6.16081838,4.35408028,1.89492578,-2.34509848,1.27503226e+02,7.02255580,-1.56716260,-1
2.86392219e+02,1.04996730e+02,-1.24123770e-05,6.16141872,4.35501197,1.89336257,-2.34509848,1.28796184e+02,7.02416066,-1.56249822,-1
2.92207912e+02,1.04996656e+02,-1.24945654e-05,6.16201906,4.35594366,1.89179937,-2.34509848,1.30089142e+02,7.02576552,-1.55783383,-1
2.98023606e+02,1.04996582e+02,-1.25767539e-05,6.16261940,4.35687535,1.89023616,-2.34509848,1.31382099e+02,7.02737038,-1.55316945,-1
3.03839299e+02,1.04996509e+02,-1.26589423e-05,6.16321974,4.35780703,1.88867296,-2.34509848,1.32675057e+02,7.02897524,-1.54850507,-1
3.10070430e+02,1.04996428e+02,-1.27426728e-05,6.16383729,4.35879430,1.88700719,-2.34509848,1.34050917e+02,7.03067947,-1.54355264,-1
