star_age,log_R,log_Teff,log_center_T,log_center_Rho
0.000000e+00,-2.1626521,5.153480e+00,8.070593e+00,7.954321e+00
5.000000e+04,-2.1697591,5.083861e+00,8.056442e+00,7.957698e+00
1.000000e+05,-2.1740471,5.035293e+00,8.045083e+00,7.959999e+00
1.500000e+05,-2.1769801,4.997833e+00,8.035597e+00,7.961690e+00
2.000000e+05,-2.1791311,4.967506e+00,8.027434e+00,7.962995e+00
2.500000e+05,-2.1807901,4.942337e+00,8.020254e+00,7.964044e+00
3.000000e+05,-2.1821121,4.921178e+00,8.013831e+00,7.964913e+00
3.500000e+05,-2.1831961,4.903118e+00,8.008008e+00,7.965652e+00
4.000000e+05,-2.1841001,4.887743e+00,8.002672e+00,7.966292e+00
4.500000e+05,-2.1848711,4.874319e+00,7.997737e+00,7.966855e+00
5.000000e+05,-2.1855341,4.862604e+00,7.993141e+00,7.967356e+00
5.511198e+05,-2.1861201,4.852113e+00,7.988741e+00,7.967815e+00
6.088402e+05,-2.1866891,4.841809e+00,7.984100e+00,7.968280e+00
6.743709e+05,-2.1872421,4.831725e+00,7.979186e+00,7.968751e+00
7.492919e+05,-2.1877781,4.821871e+00,7.973957e+00,7.969230e+00
8.354774e+05,-2.1882971,4.812276e+00,7.968374e+00,7.969718e+00
9.353727e+05,-2.1887991,4.802935e+00,7.962380e+00,7.970216e+00
1.051894e+06,-2.1892841,4.793898e+00,7.955926e+00,7.970727e+00
1.188872e+06,-2.1897521,4.785197e+00,7.948943e+00,7.971252e+00
1.351327e+06,-2.1902021,4.776856e+00,7.941348e+00,7.971794e+00
1.545807e+06,-2.1906361,4.768933e+00,7.933042e+00,7.972354e+00
1.780718e+06,-2.1910521,4.761434e+00,7.923920e+00,7.972930e+00
2.066526e+06,-2.1914521,4.754378e+00,7.913878e+00,7.973524e+00
2.416155e+06,-2.1918381,4.747759e+00,7.902827e+00,7.974138e+00
2.844658e+06,-2.1922131,4.741546e+00,7.890716e+00,7.974774e+00
3.368403e+06,-2.1925791,4.735681e+00,7.877565e+00,7.975438e+00
4.003541e+06,-2.1929431,4.730078e+00,7.863482e+00,7.976136e+00
4.764085e+06,-2.1933071,4.724636e+00,7.848668e+00,7.976865e+00
5.660030e+06,-2.1936721,4.719253e+00,7.833383e+00,7.977612e+00
6.696639e+06,-2.1940381,4.713847e+00,7.817897e+00,7.978362e+00
7.875176e+06,-2.1943991,4.708357e+00,7.802438e+00,7.979096e+00
9.193740e+06,-2.1947521,4.702746e+00,7.787165e+00,7.979788e+00
1.064810e+07,-2.1950961,4.697007e+00,7.772192e+00,7.980440e+00
1.223532e+07,-2.1954331,4.691142e+00,7.757563e+00,7.981066e+00
1.395343e+07,-2.1957651,4.685156e+00,7.743274e+00,7.981672e+00
1.580024e+07,-2.1960931,4.679011e+00,7.729304e+00,7.982263e+00
1.777150e+07,-2.1964191,4.672829e+00,7.715638e+00,7.982843e+00
1.987020e+07,-2.1967421,4.666503e+00,7.702207e+00,7.983413e+00
2.208819e+07,-2.1970591,4.660168e+00,7.689012e+00,7.983953e+00
2.442810e+07,-2.1973691,4.653715e+00,7.675999e+00,7.984469e+00
2.688085e+07,-2.1976731,4.647240e+00,7.663188e+00,7.984964e+00
2.945061e+07,-2.1979711,4.640737e+00,7.650530e+00,7.985443e+00
3.213656e+07,-2.1982631,4.634216e+00,7.638005e+00,7.985907e+00
3.493831e+07,-2.1985501,4.627649e+00,7.625603e+00,7.986365e+00
3.785381e+07,-2.1988361,4.621104e+00,7.613326e+00,7.986829e+00
4.089238e+07,-2.1991211,4.614569e+00,7.601127e+00,7.987298e+00
4.405462e+07,-2.1994021,4.608039e+00,7.588998e+00,7.987762e+00
4.734027e+07,-2.1996781,4.601502e+00,7.576933e+00,7.988214e+00
5.074727e+07,-2.1999461,4.594989e+00,7.564936e+00,7.988648e+00
5.427930e+07,-2.2002041,4.588478e+00,7.552988e+00,7.989053e+00
5.793364e+07,-2.2004501,4.581975e+00,7.541098e+00,7.989424e+00
6.171086e+07,-2.2006861,4.575495e+00,7.529271e+00,7.989766e+00
6.561604e+07,-2.2009131,4.569029e+00,7.517498e+00,7.990086e+00
6.965232e+07,-2.2011341,4.562572e+00,7.505779e+00,7.990390e+00
7.382333e+07,-2.2013501,4.556126e+00,7.494115e+00,7.990684e+00
7.813396e+07,-2.2015621,4.549690e+00,7.482502e+00,7.990977e+00
8.258921e+07,-2.2017731,4.543263e+00,7.470939e+00,7.991275e+00
8.719480e+07,-2.2019811,4.536842e+00,7.459415e+00,7.991573e+00
9.195324e+07,-2.2021831,4.530425e+00,7.447928e+00,7.991855e+00
9.686467e+07,-2.2023781,4.524018e+00,7.436487e+00,7.992123e+00
1.019343e+08,-2.2025671,4.517622e+00,7.425094e+00,7.992382e+00
1.071679e+08,-2.2027511,4.511237e+00,7.413745e+00,7.992633e+00
1.125718e+08,-2.2029321,4.504864e+00,7.402438e+00,7.992881e+00
1.181525e+08,-2.2031121,4.498507e+00,7.391172e+00,7.993133e+00
1.239184e+08,-2.2032931,4.492162e+00,7.379944e+00,7.993396e+00
1.298785e+08,-2.2034721,4.485818e+00,7.368740e+00,7.993653e+00
1.360328e+08,-2.2036461,4.479481e+00,7.357569e+00,7.993899e+00
1.423848e+08,-2.2038161,4.473148e+00,7.346435e+00,7.994133e+00
1.489391e+08,-2.2039801,4.466823e+00,7.335339e+00,7.994354e+00
1.557011e+08,-2.2041371,4.460506e+00,7.324279e+00,7.994562e+00
1.626757e+08,-2.2042871,4.454196e+00,7.313256e+00,7.994759e+00
1.698681e+08,-2.2044331,4.447900e+00,7.302274e+00,7.994950e+00
1.772881e+08,-2.2045791,4.441627e+00,7.291334e+00,7.995156e+00
1.849516e+08,-2.2047261,4.435381e+00,7.280424e+00,7.995378e+00
1.928684e+08,-2.2048731,4.429159e+00,7.269536e+00,7.995608e+00
2.010427e+08,-2.2050191,4.422959e+00,7.258671e+00,7.995839e+00
2.094781e+08,-2.2051621,4.416782e+00,7.247830e+00,7.996063e+00
2.181774e+08,-2.2053021,4.410630e+00,7.237013e+00,7.996273e+00
2.271442e+08,-2.2054371,4.404497e+00,7.226220e+00,7.996461e+00
2.363787e+08,-2.2055661,4.398379e+00,7.215458e+00,7.996626e+00
2.458840e+08,-2.2056951,4.392281e+00,7.204740e+00,7.996789e+00
2.556774e+08,-2.2058231,4.386191e+00,7.194054e+00,7.996951e+00
2.657642e+08,-2.2059491,4.380109e+00,7.183401e+00,7.997111e+00
2.761499e+08,-2.2060741,4.374038e+00,7.172782e+00,7.997267e+00
2.868416e+08,-2.2061961,4.367979e+00,7.162194e+00,7.997418e+00
2.978457e+08,-2.2063151,4.361934e+00,7.151637e+00,7.997562e+00
3.091669e+08,-2.2064291,4.355899e+00,7.141108e+00,7.997693e+00
3.208060e+08,-2.2065331,4.349872e+00,7.130607e+00,7.997799e+00
3.327584e+08,-2.2066301,4.343861e+00,7.120146e+00,7.997887e+00
3.450344e+08,-2.2067211,4.337866e+00,7.109725e+00,7.997964e+00
3.576467e+08,-2.2068081,4.331888e+00,7.099343e+00,7.998034e+00
3.726467e+08,-2.2069081,4.325021e+00,7.087425e+00,7.998117e+00
3.951467e+08,-2.2070531,4.315225e+00,7.070430e+00,7.998254e+00
4.231775e+08,-2.2072271,4.304454e+00,7.056909e+00,7.998455e+00
4.560201e+08,-2.2074081,4.294115e+00,7.039868e+00,7.998714e+00
4.957518e+08,-2.2076041,4.283540e+00,7.020753e+00,7.999043e+00
5.411614e+08,-2.2077991,4.272656e+00,7.000806e+00,7.999365e+00
5.907241e+08,-2.2079701,4.261680e+00,6.980953e+00,7.999605e+00
6.440099e+08,-2.2081251,4.250516e+00,6.960911e+00,7.999799e+00
6.999644e+08,-2.2082731,4.239488e+00,6.941377e+00,7.999996e+00
7.592988e+08,-2.2084251,4.228265e+00,6.921578e+00,8.000203e+00
8.206305e+08,-2.2085801,4.217087e+00,6.901943e+00,8.000417e+00
8.837436e+08,-2.2087341,4.205856e+00,6.882356e+00,8.000612e+00
9.480318e+08,-2.2088721,4.194620e+00,6.862903e+00,8.000744e+00
1.012968e+09,-2.2089951,4.183425e+00,6.843657e+00,8.000833e+00
1.078134e+09,-2.2091051,4.172793e+00,6.825475e+00,8.000912e+00
1.145923e+09,-2.2092261,4.161721e+00,6.806599e+00,8.001033e+00
1.210889e+09,-2.2093371,4.151752e+00,6.789626e+00,8.001154e+00
1.260410e+09,-2.2094291,4.143821e+00,6.776107e+00,8.001254e+00
1.306376e+09,-2.2095111,4.136693e+00,6.764102e+00,8.001343e+00
1.347680e+09,-2.2095801,4.130652e+00,6.753939e+00,8.001415e+00
1.388984e+09,-2.2096431,4.124886e+00,6.744082e+00,8.001472e+00
1.432359e+09,-2.2097131,4.118316e+00,6.733115e+00,8.001530e+00
1.471708e+09,-2.2097731,4.112621e+00,6.723511e+00,8.001583e+00
1.511980e+09,-2.2098341,4.106892e+00,6.713881e+00,8.001637e+00
1.553859e+09,-2.2098941,4.101004e+00,6.704010e+00,8.001692e+00
1.597674e+09,-2.2099561,4.094911e+00,6.693818e+00,8.001747e+00
1.642435e+09,-2.2100171,4.088791e+00,6.683584e+00,8.001799e+00
1.687663e+09,-2.2100781,4.082724e+00,6.673443e+00,8.001848e+00
1.733532e+09,-2.2101411,4.076269e+00,6.662690e+00,8.001894e+00
1.779401e+09,-2.2102001,4.069799e+00,6.652076e+00,8.001927e+00
1.824371e+09,-2.2102471,4.064167e+00,6.642533e+00,8.001945e+00
1.876731e+09,-2.2103031,4.057091e+00,6.630836e+00,8.001959e+00
1.927228e+09,-2.2103511,4.050298e+00,6.619739e+00,8.001962e+00
1.979556e+09,-2.2103951,4.043935e+00,6.609046e+00,8.001964e+00
2.038501e+09,-2.2104451,4.036706e+00,6.597118e+00,8.001971e+00
2.098031e+09,-2.2105001,4.029118e+00,6.584736e+00,8.001989e+00
2.156138e+09,-2.2105511,4.022367e+00,6.573420e+00,8.002015e+00
2.220035e+09,-2.2106111,4.014510e+00,6.560614e+00,8.002046e+00
2.281204e+09,-2.2106611,4.007637e+00,6.549096e+00,8.002071e+00
2.348184e+09,-2.2107181,3.999708e+00,6.536158e+00,8.002097e+00
2.412580e+09,-2.2107661,3.992698e+00,6.524407e+00,8.002118e+00
2.482653e+09,-2.2108191,3.984698e+00,6.511332e+00,8.002141e+00
2.550331e+09,-2.2108661,3.977198e+00,6.498916e+00,8.002161e+00
2.620407e+09,-2.2109131,3.969879e+00,6.486666e+00,8.002192e+00
2.695017e+09,-2.2109681,3.961791e+00,6.473414e+00,8.002241e+00
2.767724e+09,-2.2110181,3.954387e+00,6.461036e+00,8.002293e+00
2.845068e+09,-2.2110721,3.946255e+00,6.447705e+00,8.002349e+00
2.920449e+09,-2.2111201,3.938520e+00,6.434905e+00,8.002395e+00
2.997473e+09,-2.2111631,3.930947e+00,6.422278e+00,8.002424e+00
3.077475e+09,-2.2112031,3.923041e+00,6.409317e+00,8.002438e+00
