star_age,star_mass,star_mdot,log_Teff,log_R,log_surf_z,surface_h1,surface_he3,log_center_T,log_center_Rho,phase,x
2.50561883e+03,1.03999993,-2.39759809e-11,3.58753622,1.16114961,-1.34509847,6.38455367e-01,5.25064654e-05,5.79743284,-2.44220341,-1,-1.0
2.63704117e+03,1.03999993,-2.36410107e-11,3.58778182,1.15878577,-1.34509847,6.38455367e-01,5.25064654e-05,5.79965642,-2.43554998,-1,-0.9999974190231752
2.77516796e+03,1.03999992,-2.32989063e-11,3.58803360,1.15633623,-1.34509847,6.38455367e-01,5.25064655e-05,5.80196155,-2.42865177,-1,-0.9999947063790092
2.92038267e+03,1.03999992,-2.29490943e-11,3.58829619,1.15379841,-1.34509847,6.38455367e-01,5.25064655e-05,5.80435034,-2.42150393,-1,-0.9999918545366122
3.07305536e+03,1.03999992,-2.25926777e-11,3.58856888,1.15117052,-1.34509847,6.38455367e-01,5.25064656e-05,5.80682405,-2.41410088,-1,-0.9999888562284504
3.23386275e+03,1.03999991,-2.22294335e-11,3.58885345,1.14844740,-1.34509847,6.38455367e-01,5.25064657e-05,5.80938810,-2.40642793,-1,-0.9999856981645562
3.40333659e+03,1.03999991,-2.18600103e-11,3.58915420,1.14562600,-1.34509847,6.38455367e-01,5.25064658e-05,5.81204550,-2.39847420,-1,-0.9999823699019986
3.58154934e+03,1.03999991,-2.14849959e-11,3.58944911,1.14270938,-1.34509847,6.38455367e-01,5.25064659e-05,5.81479324,-2.39025052,-1,-0.9999788700177503
3.76884167e+03,1.03999990,-2.11011541e-11,3.58974833,1.13969743,-1.34509847,6.38455367e-01,5.25064661e-05,5.81763136,-2.38175456,-1,-0.999975191821462
3.96556610e+03,1.03999990,-2.07117735e-11,3.59008147,1.13658885,-1.34509847,6.38455367e-01,5.25064663e-05,5.82056107,-2.37298130,-1,-0.9999713283900644
4.17228937e+03,1.03999989,-2.03228843e-11,3.59041549,1.13338170,-1.34509847,6.38455367e-01,5.25064665e-05,5.82358480,-2.36392680,-1,-0.999967268593465
4.39084618e+03,1.03999989,-1.99254557e-11,3.59077136,1.13006234,-1.34509847,6.38455367e-01,5.25064667e-05,5.82671522,-2.35455078,-1,-0.9999629764003606
4.62001111e+03,1.03999989,-1.95268487e-11,3.59113365,1.12664640,-1.34509847,6.38455367e-01,5.25064670e-05,5.82993773,-2.34489898,-1,-0.9999584758765273
4.86087309e+03,1.03999988,-1.91219085e-11,3.59148945,1.12312878,-1.34509847,6.38455367e-01,5.25064674e-05,5.83325743,-2.33495668,-1,-0.9999537456366887
5.11492581e+03,1.03999988,-1.87115374e-11,3.59185483,1.11950113,-1.34509847,6.38455367e-01,5.25064680e-05,5.83668194,-2.32469765,-1,-0.999948756346568
5.38114651e+03,1.03999987,-1.82990214e-11,3.59222663,1.11577647,-1.34509847,6.38455367e-01,5.25064688e-05,5.84019895,-2.31416200,-1,-0.9999435280919426
5.66234357e+03,1.03999987,-1.78863791e-11,3.59264907,1.11193589,-1.34509847,6.38455367e-01,5.25064698e-05,5.84382631,-2.30329690,-1,-0.9999380057196042
5.95718414e+03,1.03999986,-1.74725170e-11,3.59304903,1.10799683,-1.34509847,6.38455367e-01,5.25064712e-05,5.84752767,-2.29218203,-1,-0.9999322154051251
6.26765818e+03,1.03999986,-1.70554512e-11,3.59345152,1.10395128,-1.34509847,6.38455367e-01,5.25064729e-05,5.85127857,-2.28085382,-1,-0.9999261180680823
6.59434804e+03,1.03999985,-1.66356819e-11,3.59386481,1.09979898,-1.34509847,6.38455367e-01,5.25064753e-05,5.85516315,-2.26916752,-1,-0.9999197022718215
6.93729869e+03,1.03999984,-1.62165738e-11,3.59428703,1.09554206,-1.34509847,6.38455367e-01,5.25064786e-05,5.85918684,-2.25710437,-1,-0.999912967133186
7.29819558e+03,1.03999984,-1.57982612e-11,3.59471758,1.09117850,-1.34509847,6.38455367e-01,5.25064830e-05,5.86330608,-2.24474699,-1,-0.9999058795519632
7.67831436e+03,1.03999983,-1.53855342e-11,3.59521512,1.08670253,-1.34509847,6.38455367e-01,5.25064876e-05,5.86754209,-2.23204336,-1,-0.9998984144759202
8.07764227e+03,1.03999983,-1.49699679e-11,3.59566521,1.08212575,-1.34509847,6.38455367e-01,5.25064934e-05,5.87187120,-2.21905606,-1,-0.9998905721556479
8.49740546e+03,1.03999982,-1.45553668e-11,3.59612446,1.07744502,-1.34509847,6.38455367e-01,5.25065007e-05,5.87630395,-2.20575811,-1,-0.999882328511034
8.93873628e+03,1.03999981,-1.41424122e-11,3.59658785,1.07266188,-1.34509847,6.38455367e-01,5.25065098e-05,5.88083524,-2.19216379,-1,-0.9998736613040851
9.40281201e+03,1.03999981,-1.37327627e-11,3.59706226,1.06777668,-1.34509847,6.38455367e-01,5.25065206e-05,5.88546473,-2.17827393,-1,-0.9998645474144368
9.89081682e+03,1.03999980,-1.33271775e-11,3.59754698,1.06279058,-1.34509847,6.38455367e-01,5.25065308e-05,5.89019086,-2.16409266,-1,-0.9998549635864132
1.04040508e+04,1.03999979,-1.29266111e-11,3.59807106,1.05770305,-1.34509847,6.38455367e-01,5.25065439e-05,5.89501427,-2.14961488,-1,-0.9998448842878094
1.09435542e+04,1.03999979,-1.25321432e-11,3.59856993,1.05251768,-1.34509847,6.38455367e-01,5.25065670e-05,5.89993270,-2.13484951,-1,-0.9998342890893651
1.15107169e+04,1.03999978,-1.21393265e-11,3.59908043,1.04723557,-1.34509847,6.38455367e-01,5.25065980e-05,5.90494496,-2.11979881,-1,-0.9998231506955076
1.21067997e+04,1.03999977,-1.17523493e-11,3.59959065,1.04185904,-1.34509847,6.38455367e-01,5.25066394e-05,5.91004851,-2.10447152,-1,-0.99981144434564
1.27331968e+04,1.03999977,-1.13701573e-11,3.60011412,1.03638931,-1.34509847,6.38455367e-01,5.25066955e-05,5.91524319,-2.08886833,-1,-0.9997991426593497
