star_age,star_mass,star_mdot,log_Teff,log_R,log_surf_z,surface_h1,surface_he3,log_center_T,log_center_Rho,phase,x
7.61736367e+03,4.49999968e-01,-3.48176281e-12,3.55726322,8.00604569e-01,-1.34509847,6.38455367e-01,5.25065000e-05,5.80044579,-1.71875829,-1,-1.0
8.02063667e+03,4.49999967e-01,-3.42763975e-12,3.55737856,7.98186909e-01,-1.34509847,6.38455367e-01,5.25065043e-05,5.80269496,-1.71203696,-1,-0.9999978801563326
8.44488674e+03,4.49999965e-01,-3.37253140e-12,3.55749209,7.95686879e-01,-1.34509847,6.38455367e-01,5.25065092e-05,5.80490767,-1.70527956,-1,-0.9999956500446606
8.89163459e+03,4.49999964e-01,-3.31631483e-12,3.55760929,7.93094281e-01,-1.34509847,6.38455367e-01,5.25065149e-05,5.80734825,-1.69802435,-1,-0.9999933016712245
9.36184547e+03,4.49999962e-01,-3.25901485e-12,3.55772612,7.90413845e-01,-1.34509847,6.38455367e-01,5.25065216e-05,5.80982071,-1.69060697,-1,-0.9999908299620937
9.85732018e+03,4.49999961e-01,-3.20070266e-12,3.55784774,7.87640357e-01,-1.34509847,6.38455367e-01,5.25065293e-05,5.81238004,-1.68292998,-1,-0.9999882254511883
1.03786146e+04,4.49999959e-01,-3.14156564e-12,3.55797493,7.84773829e-01,-1.34509847,6.38455367e-01,5.25065383e-05,5.81504967,-1.67494880,-1,-0.9999854852164711
1.09267492e+04,4.49999958e-01,-3.08171829e-12,3.55810512,7.81815891e-01,-1.34509847,6.38455367e-01,5.25065488e-05,5.81779895,-1.66672086,-1,-0.9999826038937426
1.15027196e+04,4.49999956e-01,-3.02107001e-12,3.55823396,7.78765705e-01,-1.34509847,6.38455367e-01,5.25065611e-05,5.82064105,-1.65822119,-1,-0.9999795762494297
1.21099839e+04,4.49999954e-01,-2.95961560e-12,3.55836932,7.75616172e-01,-1.34509847,6.38455367e-01,5.25065756e-05,5.82357738,-1.64944055,-1,-0.9999763841056938
1.27492263e+04,4.49999952e-01,-2.89777597e-12,3.55851364,7.72369939e-01,-1.34509847,6.38455367e-01,5.25065929e-05,5.82660054,-1.64039574,-1,-0.9999730238659714
1.34212431e+04,4.49999950e-01,-2.83531978e-12,3.55865080,7.69028327e-01,-1.34509847,6.38455367e-01,5.25066132e-05,5.82971742,-1.63107173,-1,-0.9999694913444342
1.41292693e+04,4.49999948e-01,-2.77219143e-12,3.55878560,7.65586262e-01,-1.34509847,6.38455367e-01,5.25066375e-05,5.83293029,-1.62146298,-1,-0.9999657695359908
1.48737018e+04,4.49999946e-01,-2.70862464e-12,3.55892701,7.62047685e-01,-1.34509847,6.38455367e-01,5.25066665e-05,5.83623517,-1.61157729,-1,-0.9999618563542977
1.56576956e+04,4.49999944e-01,-2.64489647e-12,3.55906840,7.58409554e-01,-1.34509847,6.38455367e-01,5.25067013e-05,5.83963273,-1.60141296,-1,-0.9999577352147911
1.64815855e+04,4.49999942e-01,-2.58087129e-12,3.55921020,7.54675092e-01,-1.34509847,6.38455367e-01,5.25067429e-05,5.84312294,-1.59097075,-1,-0.9999534043575626
1.73500191e+04,4.49999940e-01,-2.51667381e-12,3.55935286,7.50839187e-01,-1.34509847,6.38455367e-01,5.25067934e-05,5.84670916,-1.58024189,-1,-0.9999488393520515
1.82616700e+04,4.49999938e-01,-2.45252874e-12,3.55950068,7.46909402e-01,-1.34509847,6.38455367e-01,5.25068540e-05,5.85038471,-1.56924539,-1,-0.999944047170608
1.92230114e+04,4.49999935e-01,-2.38842071e-12,3.55964922,7.42877205e-01,-1.34509847,6.38455367e-01,5.25069282e-05,5.85415794,-1.55795614,-1,-0.9999389937862282
2.02342714e+04,4.49999933e-01,-2.32450137e-12,3.55980504,7.38747976e-01,-1.34509847,6.38455367e-01,5.25070185e-05,5.85802362,-1.54638897,-1,-0.9999336779998823
2.12964914e+04,4.49999931e-01,-2.26082966e-12,3.55995116,7.34524825e-01,-1.34509847,6.38455367e-01,5.25071280e-05,5.86197957,-1.53455133,-1,-0.99992809433735
2.24145955e+04,4.49999928e-01,-2.19717979e-12,3.56009396,7.30205177e-01,-1.34509847,6.38455366e-01,5.25072625e-05,5.86602752,-1.52243707,-1,-0.9999222169146218
2.35925484e+04,4.49999926e-01,-2.13405089e-12,3.56024128,7.25787388e-01,-1.34509847,6.38455366e-01,5.25074287e-05,5.87016987,-1.51003750,-1,-0.9999160248908673
2.48309454e+04,4.49999923e-01,-2.07139520e-12,3.56038985,7.21277024e-01,-1.34509847,6.38455366e-01,5.25076332e-05,5.87440096,-1.49737101,-1,-0.9999095151368342
2.61332055e+04,4.49999920e-01,-2.00922639e-12,3.56053317,7.16674605e-01,-1.34509847,6.38455366e-01,5.25078858e-05,5.87872075,-1.48443619,-1,-0.9999026696802173
2.75029314e+04,4.49999918e-01,-1.94771393e-12,3.56067561,7.11981538e-01,-1.34509847,6.38455366e-01,5.25081987e-05,5.88312747,-1.47124140,-1,-0.9998954695830743
2.89437176e+04,4.49999915e-01,-1.88677508e-12,3.56081376,7.07198887e-01,-1.34509847,6.38455366e-01,5.25085877e-05,5.88762079,-1.45778395,-1,-0.9998878959505669
3.04594624e+04,4.49999912e-01,-1.82667279e-12,3.56096006,7.02327706e-01,-1.34509847,6.38455366e-01,5.25090728e-05,5.89219937,-1.44407135,-1,-0.999879928290903
3.20538541e+04,4.49999909e-01,-1.76759312e-12,3.56110232,6.97370053e-01,-1.34509847,6.38455366e-01,5.25096793e-05,5.89686168,-1.43010679,-1,-0.9998715472161755
3.37308744e+04,4.49999906e-01,-1.70924558e-12,3.56124214,6.92327875e-01,-1.34509847,6.38455365e-01,5.25104394e-05,5.90160593,-1.41589793,-1,-0.9998627317961919
3.54945281e+04,4.49999903e-01,-1.65185260e-12,3.56137521,6.87203736e-01,-1.34509847,6.38455365e-01,5.25113939e-05,5.90642986,-1.40144948,-1,-0.9998534609793324
3.73489107e+04,4.49999901e-01,-1.59531626e-12,3.56149532,6.82000587e-01,-1.34509847,6.38455365e-01,5.25125943e-05,5.91133053,-1.38676809,-1,-0.9998437132372036
3.92992090e+04,4.49999897e-01,-1.53984883e-12,3.56162048,6.76719715e-01,-1.34509847,6.38455364e-01,5.25141085e-05,5.91630662,-1.37186036,-1,-0.9998334613048877
4.13514913e+04,4.49999894e-01,-1.48560749e-12,3.56174024,6.71363199e-01,-1.34509847,6.38455364e-01,5.25160286e-05,5.92135662,-1.35672597,-1,-0.999822673283777
4.35085795e+04,4.49999891e-01,-1.43238914e-12,3.56185137,6.65935850e-01,-1.34509847,6.38455363e-01,5.25184554e-05,5.92647592,-1.34138119,-1,-0.9998113343402804
4.57778243e+04,4.49999888e-01,-1.38040492e-12,3.56195923,6.60439453e-01,-1.34509847,6.38455362e-01,5.25215400e-05,5.93166309,-1.32583062,-1,-0.9997994058347294
4.81641385e+04,4.49999885e-01,-1.32963821e-12,3.56206009,6.54878127e-01,-1.34509847,6.38455360e-01,5.25254625e-05,5.93691439,-1.31008554,-1,-0.9997868619425143
5.06737406e+04,4.49999882e-01,-1.28011024e-12,3.56215567,6.49255267e-01,-1.34509847,6.38455359e-01,5.25304598e-05,5.94222662,-1.29416215,-1,-0.9997736699754861
5.33117070e+04,4.49999878e-01,-1.23181782e-12,3.56224142,6.43576307e-01,-1.34509847,6.38455357e-01,5.25368192e-05,5.94759431,-1.27806972,-1,-0.9997598032490556
5.60877641e+04,4.49999875e-01,-1.18483835e-12,3.56232119,6.37844629e-01,-1.34509847,6.38455354e-01,5.25449680e-05,5.95301442,-1.26181702,-1,-0.999745210635457
5.90049970e+04,4.49999872e-01,-1.13925049e-12,3.56239151,6.32067157e-01,-1.34509847,6.38455350e-01,5.25553482e-05,5.95848065,-1.24542149,-1,-0.9997298759175628
6.20745201e+04,4.49999868e-01,-1.09500005e-12,3.56246724,6.26248142e-01,-1.34509847,6.38455346e-01,5.25686525e-05,5.96398925,-1.22889463,-1,-0.9997137406714505
6.53027314e+04,4.49999865e-01,-1.05231815e-12,3.56252856,6.20396218e-01,-1.34509847,6.38455340e-01,5.25856897e-05,5.96953204,-1.21226424,-1,-0.9996967712654121
6.86957339e+04,4.49999861e-01,-1.01089579e-12,3.56257609,6.14520826e-01,-1.34509847,6.38455333e-01,5.26074354e-05,5.97510021,-1.19555833,-1,-0.9996789356184359
