star_age,star_mass,star_mdot,log_Teff,log_R,log_surf_z,surface_h1,surface_he3,log_center_T,log_center_Rho,phase,x
1.95614595e+03,1.35999991,-4.12108385e-11,3.59108063,1.27375167,-1.34509847,6.38455367e-01,5.25064653e-05,5.79863469,-2.66765970,-1,-1.0
2.05507125e+03,1.35999990,-4.06643177e-11,3.59134812,1.27140992,-1.34509847,6.38455367e-01,5.25064653e-05,5.80084682,-2.66103420,-1,-0.999995971661703
2.15885392e+03,1.35999990,-4.00928472e-11,3.59162065,1.26898682,-1.34509847,6.38455367e-01,5.25064653e-05,5.80313647,-2.65417757,-1,-0.9999917455263854
2.26777051e+03,1.35999989,-3.95071363e-11,3.59190447,1.26647999,-1.34509847,6.38455367e-01,5.25064653e-05,5.80550556,-2.64708207,-1,-0.9999873103326515
2.38208974e+03,1.35999989,-3.89109802e-11,3.59220111,1.26388733,-1.34509847,6.38455367e-01,5.25064653e-05,5.80795592,-2.63974062,-1,-0.9999826551379511
2.50206875e+03,1.35999989,-3.83053121e-11,3.59249812,1.26120793,-1.34509847,6.38455367e-01,5.25064653e-05,5.81048905,-2.63215226,-1,-0.9999777694712833
2.62823537e+03,1.35999988,-3.76854406e-11,3.59282688,1.25843566,-1.34509847,6.38455367e-01,5.25064653e-05,5.81311027,-2.62429826,-1,-0.9999726318388762
2.76096049e+03,1.35999988,-3.70618296e-11,3.59314963,1.25556909,-1.34509847,6.38455367e-01,5.25064654e-05,5.81582146,-2.61617457,-1,-0.9999672271377141
2.90027104e+03,1.35999987,-3.64248426e-11,3.59349521,1.25261033,-1.34509847,6.38455367e-01,5.25064654e-05,5.81862052,-2.60778645,-1,-0.99996155427118
3.04639470e+03,1.35999987,-3.57812360e-11,3.59383639,1.24956022,-1.34509847,6.38455367e-01,5.25064654e-05,5.82150663,-2.59913652,-1,-0.999955603967914
3.19957637e+03,1.35999986,-3.51260973e-11,3.59418573,1.24641835,-1.34509847,6.38455367e-01,5.25064655e-05,5.82448014,-2.59022338,-1,-0.9999493662553404
3.36049924e+03,1.35999985,-3.44635496e-11,3.59459395,1.24317785,-1.34509847,6.38455367e-01,5.25064656e-05,5.82754730,-2.58102880,-1,-0.9999428133132711
3.53002812e+03,1.35999985,-3.38069276e-11,3.59497527,1.23983369,-1.34509847,6.38455367e-01,5.25064657e-05,5.83071377,-2.57153534,-1,-0.999935909925768
3.70747741e+03,1.35999984,-3.31333421e-11,3.59536336,1.23639774,-1.34509847,6.38455367e-01,5.25064658e-05,5.83396806,-2.56177751,-1,-0.9999286840111568
3.89387361e+03,1.35999984,-3.24513166e-11,3.59575500,1.23286252,-1.34509847,6.38455367e-01,5.25064660e-05,5.83731717,-2.55173437,-1,-0.9999210937693189
