star_age,star_mass,star_mdot,log_Teff,log_R,log_surf_z,surface_h1,surface_he3,log_center_T,log_center_Rho,phase,x
1.22229803e+02,1.99999711e+01,-2.01751904e-07,3.63401687,2.38779130,-2.34509859,7.39732027e-01,4.24450716e-05,5.71615804,-4.82240506,-1,-1.0
1.27021203e+02,1.99999701e+01,-1.99458900e-07,3.63424710,2.38602238,-2.34509860,7.39732027e-01,4.24450716e-05,5.71786382,-4.81633206,-1,-0.9999045493935566
1.31981878e+02,1.99999692e+01,-1.97109681e-07,3.63448612,2.38420990,-2.34509860,7.39732027e-01,4.24450716e-05,5.71961158,-4.81008926,-1,-0.9998057266200209
1.37124806e+02,1.99999682e+01,-1.94732367e-07,3.63473261,2.38235636,-2.34509860,7.39732027e-01,4.24450716e-05,5.72139868,-4.80368580,-1,-0.9997032731416022
1.42460595e+02,1.99999671e+01,-1.92342492e-07,3.63498364,2.38046074,-2.34509860,7.39732028e-01,4.24450715e-05,5.72322670,-4.79711513,-1,-0.9995969776338374
1.47999668e+02,1.99999661e+01,-1.89932541e-07,3.63523758,2.37851734,-2.34509861,7.39732028e-01,4.24450715e-05,5.72510226,-4.79035114,-1,-0.9994866324576916
1.53752188e+02,1.99999650e+01,-1.87484147e-07,3.63550375,2.37652458,-2.34509861,7.39732028e-01,4.24450715e-05,5.72702616,-4.78338730,-1,-0.9993720351536515
1.59748820e+02,1.99999639e+01,-1.85007407e-07,3.63576796,2.37447799,-2.34509861,7.39732028e-01,4.24450715e-05,5.72900373,-4.77619768,-1,-0.9992525748370388
1.65976856e+02,1.99999628e+01,-1.82474495e-07,3.63604943,2.37238086,-2.34509862,7.39732028e-01,4.24450715e-05,5.73103161,-4.76879770,-1,-0.9991285046669106
1.72442825e+02,1.99999616e+01,-1.79947098e-07,3.63633134,2.37023443,-2.34509862,7.39732029e-01,4.24450714e-05,5.73310982,-4.76118493,-1,-0.9989996945775225
1.79157153e+02,1.99999604e+01,-1.77393737e-07,3.63661828,2.36803809,-2.34509862,7.39732029e-01,4.24450714e-05,5.73523916,-4.75335522,-1,-0.9988659368700756
1.86129306e+02,1.99999592e+01,-1.74806045e-07,3.63691832,2.36579108,-2.34509863,7.39732029e-01,4.24450714e-05,5.73742046,-4.74530273,-1,-0.9987270429701578
1.93369236e+02,1.99999579e+01,-1.72217693e-07,3.63721925,2.36349397,-2.34509863,7.39732029e-01,4.24450714e-05,5.73965425,-4.73702281,-1,-0.9985828146216358
2.00887188e+02,1.99999567e+01,-1.69613912e-07,3.63752845,2.36113663,-2.34509864,7.39732030e-01,4.24450714e-05,5.74195318,-4.72847484,-1,-0.9984330477314549
2.08692999e+02,1.99999554e+01,-1.66977775e-07,3.63785105,2.35872700,-2.34509864,7.39732030e-01,4.24450713e-05,5.74430759,-4.71968747,-1,-0.9982775463344241
2.16820904e+02,1.99999540e+01,-1.64297461e-07,3.63817460,2.35627561,-2.34509864,7.39732030e-01,4.24450713e-05,5.74670699,-4.71068551,-1,-0.9981156284270558
2.25263158e+02,1.99999527e+01,-1.61623761e-07,3.63850411,2.35377154,-2.34509865,7.39732030e-01,4.24450713e-05,5.74916538,-4.70142707,-1,-0.9979474482993165
2.34026290e+02,1.99999513e+01,-1.58981231e-07,3.63884303,2.35121354,-2.34509865,7.39732031e-01,4.24450713e-05,5.75168499,-4.69190457,-1,-0.9977728758854617
2.43120528e+02,1.99999498e+01,-1.56322673e-07,3.63918456,2.34861569,-2.34509866,7.39732031e-01,4.24450713e-05,5.75425153,-4.68216403,-1,-0.9975917074310974
2.52555969e+02,1.99999484e+01,-1.53639118e-07,3.63953760,2.34596181,-2.34509866,7.39732031e-01,4.24450712e-05,5.75688383,-4.67214023,-1,-0.9974037417915115
2.62348848e+02,1.99999469e+01,-1.50971355e-07,3.63989237,2.34325674,-2.34509866,7.39732032e-01,4.24450712e-05,5.75957787,-4.66184051,-1,-0.9972086555454504
2.72559278e+02,1.99999454e+01,-1.48289552e-07,3.64026048,2.34050971,-2.34509867,7.39732032e-01,4.24450712e-05,5.76232690,-4.65128909,-1,-0.997005251167701
2.83147185e+02,1.99999438e+01,-1.45611754e-07,3.64063121,2.33771397,-2.34509867,7.39732032e-01,4.24450712e-05,5.76513837,-4.64045890,-1,-0.9967943269818436
2.94123415e+02,1.99999423e+01,-1.42956352e-07,3.64100675,2.33488369,-2.34509868,7.39732033e-01,4.24450711e-05,5.76799916,-4.62940142,-1,-0.996575666922161
3.05537251e+02,1.99999407e+01,-1.40295235e-07,3.64138850,2.33200808,-2.34509869,7.39732033e-01,4.24450711e-05,5.77092311,-4.61805667,-1,-0.9963482892104178
3.17405684e+02,1.99999390e+01,-1.37670090e-07,3.64177990,2.32908832,-2.34509869,7.39732033e-01,4.24450711e-05,5.77391092,-4.60641738,-1,-0.9961118553649064
3.29699210e+02,1.99999374e+01,-1.35059489e-07,3.64217854,2.32612109,-2.34509870,7.39732034e-01,4.24450710e-05,5.77696762,-4.59446651,-1,-0.9958669531417507
3.42490825e+02,1.99999357e+01,-1.32411806e-07,3.64257644,2.32312046,-2.34509870,7.39732034e-01,4.24450710e-05,5.78008067,-4.58224312,-1,-0.9956121283704643
3.55772110e+02,1.99999339e+01,-1.29841272e-07,3.64298621,2.32008384,-2.34509871,7.39732034e-01,4.24450710e-05,5.78325640,-4.56972838,-1,-0.9953475487679267
3.69541896e+02,1.99999322e+01,-1.27291087e-07,3.64340135,2.31701342,-2.34509871,7.39732035e-01,4.24450709e-05,5.78649494,-4.55692136,-1,-0.9950732376220619
3.83880472e+02,1.99999304e+01,-1.24749776e-07,3.64381486,2.31390254,-2.34509872,7.39732035e-01,4.24450709e-05,5.78981222,-4.54376017,-1,-0.9947875954768151
3.98717210e+02,1.99999286e+01,-1.22209654e-07,3.64424523,2.31076379,-2.34509873,7.39732036e-01,4.24450709e-05,5.79318998,-4.53031967,-1,-0.9944920293291875
4.14189699e+02,1.99999267e+01,-1.19749016e-07,3.64468028,2.30758883,-2.34509878,7.39732039e-01,4.24450706e-05,5.79665223,-4.51650248,-1,-0.9941837982363462
4.30191365e+02,1.99999248e+01,-1.17275414e-07,3.64510828,2.30440211,-2.34509881,7.39732041e-01,4.24450704e-05,5.80016226,-4.50244394,-1,-0.9938650252840138
4.46875132e+02,1.99999229e+01,-1.14878448e-07,3.64555734,2.30118483,-2.34509883,7.39732043e-01,4.24450703e-05,5.80376083,-4.48799909,-1,-0.993532664037215
4.64142145e+02,1.99999209e+01,-1.12511494e-07,3.64600510,2.29795094,-2.34509884,7.39732043e-01,4.24450702e-05,5.80742679,-4.47325289,-1,-0.9931886838096579
4.82119198e+02,1.99999190e+01,-1.10177096e-07,3.64645811,2.29469751,-2.34509885,7.39732044e-01,4.24450702e-05,5.81117868,-4.45812924,-1,-0.9928305587082435
5.00757105e+02,1.99999169e+01,-1.07880634e-07,3.64691363,2.29143998,-2.34509885,7.39732044e-01,4.24450702e-05,5.81499597,-4.44271106,-1,-0.9924592685788478
5.20115796e+02,1.99999149e+01,-1.05634340e-07,3.64736999,2.28816991,-2.34509885,7.39732044e-01,4.24450702e-05,5.81890152,-4.42692146,-1,-0.9920736195418437
5.40238844e+02,1.99999128e+01,-1.03443026e-07,3.64783640,2.28490393,-2.34509886,7.39732044e-01,4.24450702e-05,5.82288265,-4.41080527,-1,-0.9916727435692488
5.61088257e+02,1.99999107e+01,-1.01305564e-07,3.64831148,2.28163122,-2.34509886,7.39732044e-01,4.24450701e-05,5.82695189,-4.39430255,-1,-0.9912573975086318
5.82800158e+02,1.99999085e+01,-9.92135704e-08,3.64878480,2.27837510,-2.34509886,7.39732045e-01,4.24450701e-05,5.83110453,-4.37745855,-1,-0.9908248696216906
6.05318417e+02,1.99999063e+01,-9.71885234e-08,3.64926307,2.27513260,-2.34509887,7.39732045e-01,4.24450701e-05,5.83534163,-4.36025485,-1,-0.990376278087358
6.28671407e+02,1.99999041e+01,-9.52063018e-08,3.64974457,2.27190873,-2.34509887,7.39732046e-01,4.24450700e-05,5.83966560,-4.34268420,-1,-0.9899110576804272
6.52991190e+02,1.99999018e+01,-9.33090817e-08,3.65022415,2.26871406,-2.34509888,7.39732046e-01,4.24450700e-05,5.84409083,-4.32469853,-1,-0.9894265775627323
6.78209954e+02,1.99998995e+01,-9.14703600e-08,3.65071766,2.26555188,-2.34509889,7.39732046e-01,4.24450700e-05,5.84860933,-4.30633380,-1,-0.9889241886330761
7.04366941e+02,1.99998971e+01,-8.97074507e-08,3.65120467,2.26242237,-2.34509890,7.39732047e-01,4.24450699e-05,5.85324004,-4.28752775,-1,-0.9884031091423461
7.31602966e+02,1.99998947e+01,-8.79950550e-08,3.65170056,2.25935555,-2.34509890,7.39732048e-01,4.24450699e-05,5.85796898,-4.26833001,-1,-0.9878605338818044
7.59845345e+02,1.99998923e+01,-8.63585195e-08,3.65220463,2.25633798,-2.34509891,7.39732048e-01,4.24450698e-05,5.86282036,-4.24867624,-1,-0.987297910806512
7.89145600e+02,1.99998898e+01,-8.48156099e-08,3.65270300,2.25339938,-2.34509892,7.39732049e-01,4.24450698e-05,5.86776834,-4.22865838,-1,-0.9867142135345877
8.19655858e+02,1.99998872e+01,-8.33549175e-08,3.65320618,2.25054931,-2.34509893,7.39732050e-01,4.24450697e-05,5.87284868,-4.20816771,-1,-0.9861064115082808
8.51293120e+02,1.99998846e+01,-8.19854305e-08,3.65371198,2.24779195,-2.34509894,7.39732050e-01,4.24450696e-05,5.87805354,-4.18724174,-1,-0.9854761581701936
8.84122122e+02,1.99998820e+01,-8.06905387e-08,3.65422101,2.24513371,-2.34509896,7.39732051e-01,4.24450696e-05,5.88340607,-4.16579721,-1,-0.9848221638992428
9.18292570e+02,1.99998793e+01,-7.94976283e-08,3.65472910,2.24261925,-2.34509904,7.39732057e-01,4.24450691e-05,5.88889733,-4.14389603,-1,-0.9841414463669882
9.53723387e+02,1.99998765e+01,-7.84250364e-08,3.65523931,2.24024585,-2.34509905,7.39732058e-01,4.24450690e-05,5.89453222,-4.12152224,-1,-0.9834356207274179
9.90524488e+02,1.99998736e+01,-7.74598003e-08,3.65575111,2.23803213,-2.34509905,7.39732057e-01,4.24450690e-05,5.90033897,-4.09857954,-1,-0.9827024973379623
1.02878196e+03,1.99998707e+01,-7.66126368e-08,3.65626279,2.23602282,-2.34509905,7.39732057e-01,4.24450691e-05,5.90631095,-4.07512833,-1,-0.9819403612392451
1.06840809e+03,1.99998677e+01,-7.58937143e-08,3.65676566,2.23421831,-2.34509905,7.39732057e-01,4.24450691e-05,5.91244836,-4.05116944,-1,-0.9811509597825712
1.10970556e+03,1.99998645e+01,-7.53362634e-08,3.65728257,2.23268908,-2.34509905,7.39732057e-01,4.24450690e-05,5.91879532,-4.02657742,-1,-0.980328263168621
1.15240922e+03,1.99998613e+01,-7.49225101e-08,3.65779607,2.23141565,-2.34509905,7.39732058e-01,4.24450690e-05,5.92532532,-4.00145005,-1,-0.9794775535129138
1.19691240e+03,1.99998580e+01,-7.47094239e-08,3.65830500,2.23050674,-2.34509905,7.39732058e-01,4.24450690e-05,5.93209849,-3.97564281,-1,-0.9785909951959996
1.24291324e+03,1.99998546e+01,-7.46755492e-08,3.65881277,2.22993742,-2.34509906,7.39732058e-01,4.24450690e-05,5.93908248,-3.94926411,-1,-0.9776746016419425
1.29079030e+03,1.99998510e+01,-7.49071437e-08,3.65931572,2.22984786,-2.34509906,7.39732059e-01,4.24450689e-05,5.94633815,-3.92215911,-1,-0.976720831467937
1.34025803e+03,1.99998473e+01,-7.53966915e-08,3.65981752,2.23021805,-2.34509907,7.39732059e-01,4.24450689e-05,5.95383291,-3.89442844,-1,-0.9757353731827006
1.39162345e+03,1.99998434e+01,-7.62639279e-08,3.66031560,2.23121729,-2.34509907,7.39732059e-01,4.24450689e-05,5.96162740,-3.86593799,-1,-0.9747121105685955
1.44462396e+03,1.99998393e+01,-7.75306375e-08,3.66080829,2.23284652,-2.34509907,7.39732059e-01,4.24450689e-05,5.96969766,-3.83678352,-1,-0.973656274941991
1.49941975e+03,1.99998349e+01,-7.93602098e-08,3.66129397,2.23528999,-2.34509906,7.39732059e-01,4.24450689e-05,5.97809001,-3.80689599,-1,-0.9725646751202168
1.55585278e+03,1.99998304e+01,-8.18653990e-08,3.66177176,2.23863787,-2.34509906,7.39732058e-01,4.24450689e-05,5.98677355,-3.77638140,-1,-0.9714404594552876
1.61376414e+03,1.99998255e+01,-8.51776615e-08,3.66224211,2.24300654,-2.34509904,7.39732058e-01,4.24450690e-05,5.99579368,-3.74518632,-1,-0.9702867936306923
1.67299687e+03,1.99998203e+01,-8.95158899e-08,3.66270249,2.24856564,-2.34509903,7.39732057e-01,4.24450691e-05,6.00512731,-3.71339892,-1,-0.9691068044835115
1.73320158e+03,1.99998147e+01,-9.50243242e-08,3.66314958,2.25537354,-2.34509900,7.39732055e-01,4.24450692e-05,6.01474457,-3.68114709,-1,-0.9679074522941195
1.79403039e+03,1.99998086e+01,-1.01997468e-07,3.66359778,2.26350361,-2.34509897,7.39732053e-01,4.24450694e-05,6.02462789,-3.64855925,-1,-0.9666956672618252
1.85511394e+03,1.99998021e+01,-1.10666464e-07,3.66404994,2.27294244,-2.34509893,7.39732050e-01,4.24450696e-05,6.03474835,-3.61576896,-1,-0.9654788074940706
1.91614629e+03,1.99997949e+01,-1.21310212e-07,3.66451577,2.28360654,-2.34509888,7.39732047e-01,4.24450699e-05,6.04508011,-3.58286495,-1,-0.9642629676935593
1.97687517e+03,1.99997871e+01,-1.34224380e-07,3.66503928,2.29529670,-2.34509884,7.39732044e-01,4.24450701e-05,6.05560423,-3.54992556,-1,-0.9630531733903008
2.03729803e+03,1.99997784e+01,-1.49628042e-07,3.66563727,2.30778043,-2.34509876,7.39732039e-01,4.24450706e-05,6.06634393,-3.51690128,-1,-0.9618494753834451
2.09706529e+03,1.99997688e+01,-1.67829624e-07,3.66637027,2.32089982,-2.34509874,7.39732037e-01,4.24450707e-05,6.07725029,-3.48393996,-1,-0.9606588377384011
2.14842802e+03,1.99997595e+01,-1.91885191e-07,3.66801385,2.33502293,-2.34509872,7.39732036e-01,4.24450708e-05,6.08690417,-3.45526734,-1,-0.9596356287124187
2.20415439e+03,1.99997479e+01,-2.18141688e-07,3.67063564,2.34578310,-2.34509869,7.39732034e-01,4.24450710e-05,6.09770306,-3.42372216,-1,-0.9585254905875715
2.26634640e+03,1.99997334e+01,-2.41709279e-07,3.67392770,2.35299757,-2.34509866,7.39732032e-01,4.24450712e-05,6.11008083,-3.38810665,-1,-0.9572865489274225
2.33083409e+03,1.99997170e+01,-2.64755934e-07,3.67795726,2.35763383,-2.34509864,7.39732030e-01,4.24450713e-05,6.12320047,-3.35084386,-1,-0.9560018744859986
2.39580144e+03,1.99996989e+01,-2.86853881e-07,3.68289376,2.35956354,-2.34509862,7.39732029e-01,4.24450714e-05,6.13667262,-3.31298833,-1,-0.9547076446248881
2.46001093e+03,1.99996797e+01,-3.06977543e-07,3.68885319,2.35845134,-2.34509861,7.39732029e-01,4.24450714e-05,6.15009783,-3.27570422,-1,-0.9534285122711031
2.52310117e+03,1.99996597e+01,-3.24937443e-07,3.69560539,2.35489946,-2.34509861,7.39732028e-01,4.24450715e-05,6.16354497,-3.23864056,-1,-0.9521716767598405
2.58594069e+03,1.99996387e+01,-3.40969919e-07,3.70287749,2.34954513,-2.34509860,7.39732028e-01,4.24450715e-05,6.17692590,-3.20215942,-1,-0.9509198359006727
2.64869449e+03,1.99996168e+01,-3.55025490e-07,3.71055860,2.34263698,-2.34509859,7.39732027e-01,4.24450715e-05,6.19037442,-3.16571667,-1,-0.9496697026897882
2.71172751e+03,1.99995940e+01,-3.66734695e-07,3.71858325,2.33424476,-2.34509859,7.39732027e-01,4.24450716e-05,6.20379855,-3.12963405,-1,-0.9484140070716051
2.77475088e+03,1.99995706e+01,-3.76061601e-07,3.72691504,2.32450925,-2.34509858,7.39732026e-01,4.24450716e-05,6.21730800,-3.09352198,-1,-0.9471585036933418
2.83789779e+03,1.99995466e+01,-3.83038802e-07,3.73550800,2.31355414,-2.34509858,7.39732026e-01,4.24450716e-05,6.23080824,-3.05766996,-1,-0.9459005392456791
2.90127133e+03,1.99995221e+01,-3.87487464e-07,3.74432757,2.30142776,-2.34509858,7.39732027e-01,4.24450716e-05,6.24428971,-3.02203808,-1,-0.9446380600484781
2.96521804e+03,1.99994973e+01,-3.89270995e-07,3.75333459,2.28815898,-2.34509857,7.39732027e-01,4.24450715e-05,6.25766688,-2.98693282,-1,-0.9433641625968847
3.02980649e+03,1.99994722e+01,-3.88398572e-07,3.76249569,2.27383133,-2.34509857,7.39732028e-01,4.24450714e-05,6.27100120,-2.95214687,-1,-0.9420774808917999
3.09534908e+03,1.99994468e+01,-3.85108871e-07,3.77177000,2.25855967,-2.34509861,7.39732032e-01,4.24450711e-05,6.28424907,-2.91788576,-1,-0.9407717915393401
3.16151799e+03,1.99994215e+01,-3.80082498e-07,3.78113806,2.24260151,-2.34509864,7.39732035e-01,4.24450708e-05,6.29756069,-2.88358571,-1,-0.9394536251188361
3.22869789e+03,1.99993962e+01,-3.73572793e-07,3.79056981,2.22603630,-2.34509866,7.39732038e-01,4.24450705e-05,6.31085766,-2.84955568,-1,-0.9381153185287349
3.29726466e+03,1.99993709e+01,-3.65632798e-07,3.80004073,2.20888753,-2.34509879,7.39732049e-01,4.24450695e-05,6.32409400,-2.81601656,-1,-0.9367493837751409
3.36726212e+03,1.99993456e+01,-3.56507019e-07,3.80953822,2.19123801,-2.34509889,7.39732057e-01,4.24450689e-05,6.33731327,-2.78283161,-1,-0.9353549479095271
3.43920538e+03,1.99993204e+01,-3.46297834e-07,3.81903142,2.17311654,-2.34509905,7.39732066e-01,4.24450681e-05,6.35046252,-2.75019272,-1,-0.933921749304418
3.51327926e+03,1.99992952e+01,-3.35212752e-07,3.82850451,2.15458900,-2.34509883,7.39732042e-01,4.24450701e-05,6.36353383,-2.71797405,-1,-0.9324461061171199
