star_age,star_mass,star_mdot,log_Teff,log_R,log_surf_z,surface_h1,surface_he3,log_center_T,log_center_Rho,phase,x
2.14969263e+02,1.19999916e+01,-3.34381216e-08,3.61060347,2.20293968,-1.84509847,7.15399992e-01,4.48623528e-05,5.72669694,-4.52151472,-1,-1.0
2.23459157e+02,1.19999913e+01,-3.30457849e-08,3.61087359,2.20102583,-1.84509847,7.15399992e-01,4.48623528e-05,5.72860269,-4.51579216,-1,-0.9999211382911042
2.32267622e+02,1.19999911e+01,-3.26481506e-08,3.61114876,2.19906220,-1.84509847,7.15399992e-01,4.48623528e-05,5.73056289,-4.50990543,-1,-0.9998393174105785
2.41404496e+02,1.19999908e+01,-3.22424585e-08,3.61142971,2.19703474,-1.84509847,7.15399992e-01,4.48623528e-05,5.73258840,-4.50382155,-1,-0.9997544459743031
2.50881881e+02,1.19999905e+01,-3.18231361e-08,3.61172293,2.19493473,-1.84509847,7.15399992e-01,4.48623528e-05,5.73468482,-4.49752360,-1,-0.9996664115681062
2.60734252e+02,1.19999902e+01,-3.13851062e-08,3.61202998,2.19277689,-1.84509847,7.15399992e-01,4.48623528e-05,5.73683801,-4.49105611,-1,-0.9995748939574345
2.70987701e+02,1.19999898e+01,-3.09444046e-08,3.61233997,2.19057655,-1.84509847,7.15399992e-01,4.48623528e-05,5.73903326,-4.48446350,-1,-0.9994796507765166
2.81636115e+02,1.19999895e+01,-3.05010990e-08,3.61264720,2.18835792,-1.84509847,7.15399992e-01,4.48623528e-05,5.74124629,-4.47781887,-1,-0.9993807388083493
2.92698129e+02,1.19999892e+01,-3.00584847e-08,3.61296468,2.18608248,-1.84509847,7.15399992e-01,4.48623528e-05,5.74351347,-4.47100674,-1,-0.9992779849544297
3.04193629e+02,1.19999888e+01,-2.96127519e-08,3.61329394,2.18376811,-1.84509847,7.15399992e-01,4.48623528e-05,5.74580601,-4.46411349,-1,-0.99917120449585
3.16140230e+02,1.19999885e+01,-2.91699294e-08,3.61361873,2.18140618,-1.84509847,7.15399992e-01,4.48623528e-05,5.74817890,-4.45699420,-1,-0.999060233808777
3.28552207e+02,1.19999881e+01,-2.87239061e-08,3.61396243,2.17891242,-1.84509847,7.15399992e-01,4.48623528e-05,5.75066858,-4.44951050,-1,-0.9989449402942766
3.41451698e+02,1.19999878e+01,-2.82526098e-08,3.61432610,2.17635242,-1.84509847,7.15399992e-01,4.48623528e-05,5.75322142,-4.44184108,-1,-0.9988251183148564
3.54858999e+02,1.19999874e+01,-2.77761216e-08,3.61468621,2.17377044,-1.84509847,7.15399992e-01,4.48623528e-05,5.75578814,-4.43412798,-1,-0.9987005793431636
3.68792652e+02,1.19999870e+01,-2.73095791e-08,3.61505345,2.17118146,-1.84509847,7.15399992e-01,4.48623528e-05,5.75834802,-4.42642018,-1,-0.9985711511445616
3.83265968e+02,1.19999866e+01,-2.68563858e-08,3.61542431,2.16852614,-1.84509847,7.15399992e-01,4.48623528e-05,5.76100009,-4.41846816,-1,-0.9984367100746083
3.98296673e+02,1.19999862e+01,-2.63991579e-08,3.61579953,2.16580678,-1.84509847,7.15399992e-01,4.48623528e-05,5.76371075,-4.41033602,-1,-0.9982970914784033
4.13905166e+02,1.19999858e+01,-2.59357026e-08,3.61618423,2.16302658,-1.84509851,7.15399995e-01,4.48623527e-05,5.76647228,-4.40199390,-1,-0.9981521058718376
4.30113174e+02,1.19999854e+01,-2.54669947e-08,3.61659875,2.16020261,-1.84509856,7.15399999e-01,4.48623524e-05,5.76924035,-4.39353701,-1,-0.9980015514351533
4.46977067e+02,1.19999850e+01,-2.49900683e-08,3.61700593,2.15731945,-1.84509867,7.15400009e-01,4.48623519e-05,5.77203340,-4.38491581,-1,-0.997844904553506
4.64518540e+02,1.19999846e+01,-2.45001919e-08,3.61743352,2.15440517,-1.84509876,7.15400017e-01,4.48623515e-05,5.77485029,-4.37613633,-1,-0.9976819637043822
4.82693871e+02,1.19999841e+01,-2.40181611e-08,3.61784346,2.15141985,-1.84509884,7.15400024e-01,4.48623511e-05,5.77774854,-4.36707796,-1,-0.9975131350167205
5.01625957e+02,1.19999837e+01,-2.35595773e-08,3.61827939,2.14828917,-1.84509892,7.15400030e-01,4.48623508e-05,5.78077225,-4.35754043,-1,-0.997337276913554
5.21250033e+02,1.19999832e+01,-2.31011260e-08,3.61871683,2.14512246,-1.84509898,7.15400036e-01,4.48623504e-05,5.78381886,-4.34787597,-1,-0.9971549909899768
5.41645340e+02,1.19999828e+01,-2.26346655e-08,3.61917939,2.14180236,-1.84509904,7.15400041e-01,4.48623502e-05,5.78699360,-4.33768457,-1,-0.9969655411848938
5.62857465e+02,1.19999823e+01,-2.21527820e-08,3.61963279,2.13853081,-1.84509909,7.15400045e-01,4.48623499e-05,5.79010895,-4.32763531,-1,-0.9967685040455829
5.84830120e+02,1.19999818e+01,-2.16875899e-08,3.62010271,2.13512819,-1.84509914,7.15400049e-01,4.48623497e-05,5.79333607,-4.31712796,-1,-0.9965644024252001
6.07731335e+02,1.19999813e+01,-2.12018702e-08,3.62057664,2.13166741,-1.84509919,7.15400053e-01,4.48623495e-05,5.79660053,-4.30640153,-1,-0.9963516755112136
