star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase
9.84342697e+03,3.79999973e-01,-2.23589312e-12,5.91004776e-01,3.54480053,7.28578486e-01,-1.34509847,1.61098320e-05,5.79977042,-1.57733376,-1
1.03604525e+04,3.79999972e-01,-2.20105030e-12,5.86531965e-01,3.54485820,7.26226740e-01,-1.34509847,1.59961452e-05,5.80192604,-1.57085954,-1
1.09039152e+04,3.79999971e-01,-2.16553611e-12,5.81900200e-01,3.54491762,7.23792005e-01,-1.34509847,1.58791661e-05,5.80418700,-1.56410197,-1
1.14752904e+04,3.79999970e-01,-2.12937302e-12,5.77101477e-01,3.54497706,7.21273764e-01,-1.34509847,1.57585987e-05,5.80652796,-1.55710644,-1
1.20763994e+04,3.79999969e-01,-2.09255942e-12,5.72123007e-01,3.54503451,7.18669644e-01,-1.34509847,1.56343040e-05,5.80894935,-1.54986993,-1
1.27095955e+04,3.79999967e-01,-2.05509523e-12,5.66980011e-01,3.54509518,7.15976798e-01,-1.34509847,1.55063550e-05,5.81144814,-1.54239681,-1
1.33764604e+04,3.79999966e-01,-2.01712676e-12,5.61657102e-01,3.54515620,7.13193308e-01,-1.34509847,1.53751858e-05,5.81403779,-1.53465455,-1
1.40777286e+04,3.79999965e-01,-1.97863784e-12,5.56172777e-01,3.54522118,7.10321186e-01,-1.34509847,1.52408241e-05,5.81670955,-1.52666584,-1
1.48147389e+04,3.79999963e-01,-1.93979065e-12,5.50526206e-01,3.54528989,7.07360474e-01,-1.34509847,1.51042613e-05,5.81946369,-1.51842911,-1
1.55887832e+04,3.79999962e-01,-1.90052026e-12,5.44679519e-01,3.54535293,7.04311044e-01,-1.34509847,1.49638601e-05,5.82230358,-1.50993651,-1
1.64029164e+04,3.79999960e-01,-1.86078602e-12,5.38651692e-01,3.54541667,7.01169668e-01,-1.34509847,1.48196278e-05,5.82523028,-1.50118445,-1
1.72628816e+04,3.79999959e-01,-1.82070505e-12,5.32425381e-01,3.54548057,6.97928707e-01,-1.34509847,1.46718478e-05,5.82824916,-1.49215561,-1
1.81647016e+04,3.79999957e-01,-1.78035601e-12,5.26015117e-01,3.54554241,6.94599899e-01,-1.34509847,1.45210485e-05,5.83135295,-1.48287394,-1
1.91127271e+04,3.79999955e-01,-1.73973657e-12,5.19436169e-01,3.54560834,6.91178549e-01,-1.34509847,1.43674391e-05,5.83454432,-1.47332822,-1
2.01128242e+04,3.79999954e-01,-1.69900575e-12,5.12642144e-01,3.54566988,6.87658471e-01,-1.34509847,1.42111489e-05,5.83782848,-1.46350721,-1
2.11611221e+04,3.79999952e-01,-1.65810089e-12,5.05676926e-01,3.54573252,6.84050578e-01,-1.34509847,1.40514810e-05,5.84119663,-1.45343341,-1
