star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase
1.03668254e+03,2.59999983,-1.46892925e-10,2.42560743,3.59355856,1.54836374,-1.34509847,9.73024005e-05,5.79738208,-3.21927445,-1
1.08820496e+03,2.59999982,-1.45054106e-10,2.42219953,3.59384807,1.54608078,-1.34509847,9.74321001e-05,5.79956209,-3.21272747,-1
1.14223444e+03,2.59999981,-1.43134035e-10,2.41877698,3.59417409,1.54371746,-1.34509847,9.75816765e-05,5.80181857,-3.20595016,-1
1.19889033e+03,2.59999980,-1.41189570e-10,2.41515669,3.59449125,1.54127299,-1.34509847,9.77110409e-05,5.80415273,-3.19894081,-1
1.25831045e+03,2.59999980,-1.39174653e-10,2.41141111,3.59481884,1.53874502,-1.34509847,9.78196846e-05,5.80656731,-3.19168830,-1
1.32063261e+03,2.59999979,-1.37115109e-10,2.40754437,3.59515876,1.53613181,-1.34509847,9.79269287e-05,5.80906348,-3.18419020,-1
1.38599289e+03,2.59999978,-1.35018201e-10,2.40354453,3.59550872,1.53343199,-1.34509847,9.80330230e-05,5.81164268,-3.17644342,-1
1.45452159e+03,2.59999977,-1.32883449e-10,2.39933954,3.59585083,1.53064527,-1.34509847,9.81047537e-05,5.81430514,-3.16844302,-1
1.52670675e+03,2.59999976,-1.30688581e-10,2.39505347,3.59622169,1.52776051,-1.34509847,9.81868507e-05,5.81706185,-3.16016176,-1
1.60242139e+03,2.59999975,-1.28490013e-10,2.39075050,3.59663439,1.52478363,-1.34509847,9.83399974e-05,5.81990616,-3.15161491,-1
1.68177460e+03,2.59999974,-1.26279815e-10,2.38617105,3.59702301,1.52171665,-1.34509847,9.84464274e-05,5.82283711,-3.14280664,-1
1.76490005e+03,2.59999973,-1.24006775e-10,2.38146024,3.59742431,1.51855864,-1.34509847,9.85259395e-05,5.82585559,-3.13373228,-1
1.85198320e+03,2.59999972,-1.21714091e-10,2.37659292,3.59783242,1.51530877,-1.34509847,9.85999391e-05,5.82896243,-3.12439234,-1
1.94383611e+03,2.59999971,-1.19399357e-10,2.37170677,3.59828987,1.51195079,-1.34509847,9.87339029e-05,5.83217241,-3.11473926,-1
