star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase,x
2.94715945e+03,8.99999940e-01,-1.76709898e-11,1.49336076,3.58490761,1.09954231,-1.34509847,3.93379333e-05,5.79753428,-2.31829495,-1,-1.0
3.10416611e+03,8.99999937e-01,-1.74182968e-11,1.48949229,3.58514214,1.09713902,-1.34509847,3.93135019e-05,5.79979013,-2.31154825,-1,-0.9999978389279597
3.26933478e+03,8.99999934e-01,-1.71593981e-11,1.48554605,3.58540177,1.09464663,-1.34509847,3.92992061e-05,5.80212965,-2.30454894,-1,-0.9999955655123309
3.44310073e+03,8.99999931e-01,-1.68976191e-11,1.48138287,3.58565229,1.09206401,-1.34509847,3.92759074e-05,5.80455455,-2.29729178,-1,-0.9999931737619676
3.62627398e+03,8.99999928e-01,-1.66274639e-11,1.47706899,3.58591325,1.08938515,-1.34509847,3.92454791e-05,5.80707042,-2.28976386,-1,-0.9999906525275875
3.81940519e+03,8.99999925e-01,-1.63524639e-11,1.47263561,3.58619360,1.08660776,-1.34509847,3.92221380e-05,5.80967965,-2.28195627,-1,-0.9999879942297927
4.02269952e+03,8.99999922e-01,-1.60735945e-11,1.46799732,3.58647112,1.08373358,-1.34509847,3.91905509e-05,5.81238042,-2.27387216,-1,-0.9999851960447188
4.23656325e+03,8.99999919e-01,-1.57884129e-11,1.46317951,3.58675240,1.08076211,-1.34509847,3.91488264e-05,5.81517357,-2.26551164,-1,-0.9999822523802441
4.46140049e+03,8.99999915e-01,-1.54983605e-11,1.45821764,3.58704645,1.07769306,-1.34509847,3.91064701e-05,5.81805938,-2.25687357,-1,-0.9999791576741152
4.69760118e+03,8.99999911e-01,-1.52052726e-11,1.45308735,3.58734723,1.07452636,-1.34509847,3.90627637e-05,5.82103791,-2.24795744,-1,-0.9999759065591176
4.94769381e+03,8.99999908e-01,-1.49080194e-11,1.44785218,3.58767944,1.07124435,-1.34509847,3.90323414e-05,5.82412607,-2.23871299,-1,-0.9999724642325934
5.21035487e+03,8.99999904e-01,-1.46088912e-11,1.44237207,3.58799992,1.06786334,-1.34509847,3.89881020e-05,5.82730838,-2.22918596,-1,-0.9999688489116075
5.48604197e+03,8.99999900e-01,-1.43047429e-11,1.43674933,3.58833444,1.06438295,-1.34509847,3.89395656e-05,5.83058564,-2.21937655,-1,-0.9999650542975211
5.77783193e+03,8.99999896e-01,-1.39981328e-11,1.43098158,3.58869152,1.06078491,-1.34509847,3.88985537e-05,5.83397440,-2.20923133,-1,-0.9999610380403497
