star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase,x
6.45429947e+02,4.59999969,-4.12835827e-10,2.89189275,3.59217204,1.78427945,-1.34509847,1.30277799e-04,5.79713609,-3.68357040,-1,-1.0
6.75358708e+02,4.59999968,-4.12570929e-10,2.88903552,3.59253342,1.78212808,-1.34509847,1.32113854e-04,5.79921109,-3.67732344,-1,-0.999978829460796
7.06591502e+02,4.59999967,-4.07808553e-10,2.88579357,3.59283196,1.77991001,-1.34509847,1.32396946e-04,5.80135133,-3.67087719,-1,-0.999956736495109
7.39299420e+02,4.59999966,-4.02874664e-10,2.88244489,3.59314061,1.77761839,-1.34509847,1.32666153e-04,5.80356264,-3.66421492,-1,-0.9999336000792612
7.73513905e+02,4.59999964,-3.97722884e-10,2.87900657,3.59346377,1.77525289,-1.34509847,1.32910426e-04,5.80584541,-3.65733800,-1,-0.9999093979715951
8.09291514e+02,4.59999963,-3.92385967e-10,2.87544882,3.59379431,1.77281293,-1.34509847,1.33122995e-04,5.80819991,-3.65024341,-1,-0.9998840901657036
8.46700850e+02,4.59999961,-3.86891994e-10,2.87177237,3.59413314,1.77029705,-1.34509847,1.33312322e-04,5.81062803,-3.64292837,-1,-0.9998576281342688
8.85814916e+02,4.59999960,-3.81273636e-10,2.86795837,3.59447606,1.76770422,-1.34509847,1.33476671e-04,5.81313060,-3.63538567,-1,-0.9998299602375696
9.26715891e+02,4.59999958,-3.75532710e-10,2.86426128,3.59488870,1.76503038,-1.34509847,1.33765181e-04,5.81571044,-3.62760966,-1,-0.9998010283451093
9.69466649e+02,4.59999957,-3.69919569e-10,2.86027233,3.59526766,1.76227800,-1.34509847,1.34028538e-04,5.81836703,-3.61959990,-1,-0.9997707879820605
1.01430229e+03,4.59999955,-3.64035195e-10,2.85615534,3.59565779,1.75943923,-1.34509847,1.34225210e-04,5.82110734,-3.61133817,-1,-0.9997390728470595
1.06121295e+03,4.59999953,-3.58086256e-10,2.85192944,3.59606234,1.75651719,-1.34509847,1.34431918e-04,5.82392835,-3.60283289,-1,-0.9997058899175484
1.11024579e+03,4.59999952,-3.52097132e-10,2.84764466,3.59649380,1.75351188,-1.34509847,1.34684844e-04,5.82682951,-3.59408312,-1,-0.9996712058335161
1.16146686e+03,4.59999950,-3.46057317e-10,2.84316515,3.59691748,1.75042476,-1.34509847,1.34899553e-04,5.82981048,-3.58509406,-1,-0.999634973873546
