star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase,x
1.98004066e+02,2.99999413e+01,-2.59609523e-07,4.28704452,3.59033113,2.48553715,-1.34509863,8.62999403e-03,5.79308403,-4.79908176,-1,-1.0
2.05042727e+02,2.99999395e+01,-2.57461304e-07,4.28522145,3.59054956,2.48418875,-1.34509863,8.62466241e-03,5.79469751,-4.79230846,-1,-0.9997401774322867
2.12225941e+02,2.99999377e+01,-2.55301511e-07,4.28338011,3.59077105,2.48282510,-1.34509864,8.61934222e-03,5.79633847,-4.78541962,-1,-0.9994750188877974
2.19666079e+02,2.99999358e+01,-2.53121148e-07,4.28150631,3.59099798,2.48143435,-1.34509864,8.61404232e-03,5.79802826,-4.77832540,-1,-0.9992003763443789
2.27424635e+02,2.99999338e+01,-2.50918276e-07,4.27959689,3.59123154,2.48001251,-1.34509864,8.60875233e-03,5.79977735,-4.77098179,-1,-0.9989139798349197
2.35377963e+02,2.99999319e+01,-2.48703254e-07,4.27766698,3.59146910,2.47857244,-1.34509864,8.60349993e-03,5.80156256,-4.76348698,-1,-0.998620393582815
2.43644391e+02,2.99999298e+01,-2.46470972e-07,4.27570595,3.59171299,2.47710416,-1.34509864,8.59835222e-03,5.80340557,-4.75575102,-1,-0.998315249671384
2.52237845e+02,2.99999277e+01,-2.44225402e-07,4.27371580,3.59196312,2.47560880,-1.34509865,8.59331778e-03,5.80530868,-4.74776569,-1,-0.9979980340413365
2.61074150e+02,2.99999256e+01,-2.41972071e-07,4.27170583,3.59221780,2.47409448,-1.34509865,8.58839648e-03,5.80725597,-4.73959729,-1,-0.9976718538979545
2.70199215e+02,2.99999234e+01,-2.39711209e-07,4.26967376,3.59247777,2.47255850,-1.34509865,8.58363309e-03,5.80925544,-4.73121291,-1,-0.9973350145731383
2.79739578e+02,2.99999212e+01,-2.37443751e-07,4.26761514,3.59274512,2.47099448,-1.34509865,8.57913288e-03,5.81132921,-4.72252279,-1,-0.9969828450892583
2.89568919e+02,2.99999189e+01,-2.35174426e-07,4.26554180,3.59301752,2.46941301,-1.34509865,8.57482115e-03,5.81345438,-4.71362017,-1,-0.9966200083767714
2.99705260e+02,2.99999165e+01,-2.32904735e-07,4.26345426,3.59329511,2.46781406,-1.34509866,8.57071814e-03,5.81563387,-4.70449446,-1,-0.9962458391781359
3.10186188e+02,2.99999141e+01,-2.30637040e-07,4.26135263,3.59357823,2.46619701,-1.34509866,8.56686380e-03,5.81787383,-4.69512317,-1,-0.995858950020528
3.21118884e+02,2.99999116e+01,-2.28375319e-07,4.25924084,3.59386882,2.46455993,-1.34509866,8.56338737e-03,5.82019221,-4.68543214,-1,-0.9954553844635637
3.32404498e+02,2.99999090e+01,-2.26123951e-07,4.25712329,3.59416465,2.46290950,-1.34509866,8.56030823e-03,5.82257167,-4.67549443,-1,-0.9950387914201283
3.44060822e+02,2.99999064e+01,-2.23884315e-07,4.25500358,3.59446596,2.46124702,-1.34509867,8.55762324e-03,5.82501498,-4.66529928,-1,-0.9946085141228159
3.56105750e+02,2.99999038e+01,-2.21659118e-07,4.25288552,3.59477292,2.45957406,-1.34509867,8.55535902e-03,5.82752500,-4.65483630,-1,-0.9941638920390302
