star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase
1.65914025e+03,1.59999989,-5.71214161e-11,2.00965023,3.59234002,1.34282222,-1.34509847,6.94772418e-05,5.79837402,-2.80679004,-1
1.74178048e+03,1.59999989,-5.63612466e-11,2.00609079,3.59260306,1.34051643,-1.34509847,6.94967593e-05,5.80055830,-2.80024596,-1
1.82840969e+03,1.59999988,-5.55811398e-11,2.00243394,3.59288132,1.33813148,-1.34509847,6.95184963e-05,5.80281752,-2.79347580,-1
1.91925748e+03,1.59999988,-5.47877169e-11,1.99868239,3.59317684,1.33566466,-1.34509847,6.95525640e-05,5.80515503,-2.78647121,-1
2.01454552e+03,1.59999987,-5.39827702e-11,1.99479958,3.59348130,1.33311434,-1.34509847,6.95896722e-05,5.80757179,-2.77922759,-1
2.11449787e+03,1.59999987,-5.31625166e-11,1.99085165,3.59381249,1.33047800,-1.34509847,6.96469921e-05,5.81007040,-2.77173773,-1
2.21932420e+03,1.59999986,-5.23366022e-11,1.98676318,3.59415184,1.32775507,-1.34509847,6.97120782e-05,5.81265132,-2.76400051,-1
2.32946075e+03,1.59999986,-5.14938805e-11,1.98240283,3.59446839,1.32494179,-1.34509847,6.97308700e-05,5.81531905,-2.75600019,-1
2.44526590e+03,1.59999985,-5.06230216e-11,1.97794562,3.59480777,1.32203442,-1.34509847,6.97433888e-05,5.81807612,-2.74773250,-1
2.56670277e+03,1.59999984,-4.97453857e-11,1.97337383,3.59516355,1.31903696,-1.34509847,6.97687551e-05,5.82091903,-2.73920661,-1
2.69397527e+03,1.59999984,-4.88634968e-11,1.96871886,3.59554406,1.31594846,-1.34509847,6.98198124e-05,5.82384912,-2.73041785,-1
2.82726587e+03,1.59999983,-4.79702208e-11,1.96383911,3.59591315,1.31277040,-1.34509847,6.98404958e-05,5.82686478,-2.72137145,-1
2.96739589e+03,1.59999982,-4.70598310e-11,1.95876617,3.59628280,1.30949463,-1.34509847,6.98350807e-05,5.82997384,-2.71204381,-1
3.11465147e+03,1.59999982,-4.61391586e-11,1.95363256,3.59668679,1.30611986,-1.34509847,6.98532384e-05,5.83317747,-2.70243166,-1
3.26865002e+03,1.59999981,-4.52215372e-11,1.94835659,3.59710003,1.30265539,-1.34509847,6.98827871e-05,5.83646702,-2.69256138,-1
3.43064479e+03,1.59999980,-4.42915547e-11,1.94287796,3.59751345,1.29908924,-1.34509847,6.98871835e-05,5.83985383,-2.68239778,-1
3.60046578e+03,1.59999980,-4.33559052e-11,1.93738908,3.59797276,1.29542618,-1.34509847,6.99297056e-05,5.84333302,-2.67195382,-1
3.77855372e+03,1.59999979,-4.24300016e-11,1.93166726,3.59842230,1.29166618,-1.34509847,6.99671005e-05,5.84690515,-2.66122880,-1
3.96549903e+03,1.59999978,-4.14889080e-11,1.92580305,3.59888597,1.28780673,-1.34509847,6.99849018e-05,5.85057284,-2.65021769,-1
4.16160629e+03,1.59999977,-4.05440311e-11,1.91973963,3.59934871,1.28384955,-1.34509847,6.99816771e-05,5.85433443,-2.63892318,-1
4.36702184e+03,1.59999976,-3.95981443e-11,1.91352628,3.59982153,1.27979723,-1.34509847,6.99735337e-05,5.85818753,-2.62735383,-1
4.58311540e+03,1.59999976,-3.86515826e-11,1.90718024,3.60031324,1.27564080,-1.34509847,6.99672910e-05,5.86214060,-2.61548041,-1
4.80933341e+03,1.59999975,-3.77016506e-11,1.90064100,3.60080315,1.27139135,-1.34509847,6.99331763e-05,5.86618336,-2.60333633,-1
5.04643986e+03,1.59999974,-3.67608940e-11,1.89400004,3.60131598,1.26704521,-1.34509847,6.99206425e-05,5.87031881,-2.59091092,-1
5.29578317e+03,1.59999973,-3.58152174e-11,1.88709386,3.60181116,1.26260176,-1.34509847,6.98524463e-05,5.87445271,-2.57837052,-1
5.55708607e+03,1.59999972,-3.48739061e-11,1.88006988,3.60232614,1.25805980,-1.34509847,6.97893795e-05,5.87877692,-2.56537304,-1
5.83105384e+03,1.59999971,-3.39375979e-11,1.87296043,3.60286725,1.25342287,-1.34509847,6.97361166e-05,5.88318279,-2.55211613,-1
6.11839168e+03,1.59999970,-3.30172686e-11,1.86580983,3.60344643,1.24868922,-1.34509847,6.97262940e-05,5.88768285,-2.53857634,-1
6.41966270e+03,1.59999969,-3.21021300e-11,1.85829740,3.60398187,1.24386212,-1.34509847,6.96470293e-05,5.89228190,-2.52474417,-1
6.73573122e+03,1.59999968,-3.11861076e-11,1.85077861,3.60456296,1.23894054,-1.34509847,6.95789217e-05,5.89696954,-2.51064047,-1
7.06720520e+03,1.59999967,-3.02885749e-11,1.84300094,3.60512524,1.23392714,-1.34509847,6.94928006e-05,5.90174859,-2.49625955,-1
7.41488253e+03,1.59999966,-2.93913483e-11,1.83507891,3.60569656,1.22882349,-1.34509847,6.93758592e-05,5.90661340,-2.48161532,-1
7.77959960e+03,1.59999965,-2.85168715e-11,1.82714511,3.60631124,1.22362723,-1.34509847,6.93147602e-05,5.91156998,-2.46669615,-1
8.16197500e+03,1.59999964,-2.76448450e-11,1.81891330,3.60689454,1.21834472,-1.34509847,6.91812018e-05,5.91661040,-2.45152152,-1
8.56289648e+03,1.59999963,-2.67833907e-11,1.81053737,3.60748481,1.21297622,-1.34509847,6.90324281e-05,5.92173458,-2.43609205,-1
8.98322984e+03,1.59999962,-2.59353046e-11,1.80207603,3.60809652,1.20752213,-1.34509847,6.88886742e-05,5.92694298,-2.42040743,-1
9.42377473e+03,1.59999961,-2.51046911e-11,1.79346108,3.60871135,1.20198499,-1.34509847,6.87413026e-05,5.93223257,-2.40447830,-1
9.88629028e+03,1.59999960,-2.42878718e-11,1.78479255,3.60935522,1.19636298,-1.34509847,6.86027947e-05,5.93760468,-2.38829716,-1
1.03712673e+04,1.59999958,-2.34887494e-11,1.77596723,3.61000032,1.19066012,-1.34509847,6.84570221e-05,5.94305632,-2.37187337,-1
1.08794400e+04,1.59999957,-2.27128461e-11,1.76710091,3.61067502,1.18487757,-1.34509847,6.83487061e-05,5.94858505,-2.35521367,-1
1.14122891e+04,1.59999956,-2.19434593e-11,1.75795480,3.61131739,1.17901978,-1.34509847,6.81659411e-05,5.95418817,-2.33832458,-1
1.19713451e+04,1.59999955,-2.11876004e-11,1.74872477,3.61197663,1.17308627,-1.34509847,6.79744623e-05,5.95986586,-2.32120854,-1
1.25566901e+04,1.59999954,-2.04531788e-11,1.73935906,3.61263745,1.16708178,-1.34509847,6.77870736e-05,5.96561421,-2.30387846,-1
