star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase
5.85941350e+02,4.99999968,-4.82042540e-10,2.95411722,3.59002520,1.81968537,-1.34509847,1.17102149e-04,5.79575868,-3.75271144,-1
6.12751633e+02,4.99999966,-4.76626605e-10,2.95627958,3.59168171,1.81745353,-1.34509847,1.32013754e-04,5.79775884,-3.74668745,-1
6.40750660e+02,4.99999965,-4.75151988e-10,2.95442494,3.59230858,1.81527246,-1.34509847,1.37187255e-04,5.79982665,-3.74045895,-1
6.70053978e+02,4.99999964,-4.70836612e-10,2.95124456,3.59262008,1.81305928,-1.34509847,1.37847557e-04,5.80196567,-3.73401243,-1
7.00735176e+02,4.99999962,-4.65011659e-10,2.94795113,3.59294021,1.81077229,-1.34509847,1.38115112e-04,5.80417646,-3.72734986,-1
7.32805302e+02,4.99999961,-4.59189139e-10,2.94450165,3.59325707,1.80841383,-1.34509847,1.38388088e-04,5.80645650,-3.72047810,-1
7.66327662e+02,4.99999959,-4.53054626e-10,2.94095617,3.59358673,1.80598177,-1.34509847,1.38610886e-04,5.80880757,-3.71339129,-1
8.01369239e+02,4.99999958,-4.46749820e-10,2.93728649,3.59392276,1.80347487,-1.34509847,1.38807632e-04,5.81123115,-3.70608503,-1
8.38002476e+02,4.99999956,-4.40290391e-10,2.93358913,3.59429059,1.80089053,-1.34509847,1.39040823e-04,5.81372953,-3.69855286,-1
8.76294188e+02,4.99999954,-4.33804029e-10,2.92975359,3.59466272,1.79822850,-1.34509847,1.39283899e-04,5.81630309,-3.69079198,-1
9.16317414e+02,4.99999953,-4.27173813e-10,2.92591414,3.59507398,1.79548627,-1.34509847,1.39579706e-04,5.81895374,-3.68279758,-1
9.58134512e+02,4.99999951,-4.20585559e-10,2.92186002,3.59547097,1.79266522,-1.34509847,1.39860708e-04,5.82168153,-3.67457083,-1
1.00181388e+03,4.99999949,-4.13771804e-10,2.91762990,3.59586354,1.78976502,-1.34509847,1.40059167e-04,5.82448606,-3.66610810,-1
1.04766640e+03,4.99999947,-4.06851995e-10,2.91339961,3.59630170,1.78677356,-1.34509847,1.40328402e-04,5.82737874,-3.65738064,-1
1.09556774e+03,4.99999945,-3.99941195e-10,2.90893130,3.59672078,1.78370124,-1.34509847,1.40554210e-04,5.83035049,-3.64841564,-1
1.14557505e+03,4.99999943,-3.92877438e-10,2.90436535,3.59715609,1.78054764,-1.34509847,1.40759724e-04,5.83340120,-3.63921092,-1
1.19775118e+03,4.99999941,-3.85762305e-10,2.89965564,3.59759567,1.77731363,-1.34509847,1.40949793e-04,5.83653022,-3.62977002,-1
1.25241176e+03,4.99999939,-3.78575676e-10,2.89480544,3.59804454,1.77399079,-1.34509847,1.41124574e-04,5.83974575,-3.62006858,-1
1.30960053e+03,4.99999937,-3.71331512e-10,2.88990943,3.59852587,1.77058012,-1.34509847,1.41337429e-04,5.84304627,-3.61010762,-1
1.36919588e+03,4.99999935,-3.64178646e-10,2.88490628,3.59902071,1.76708888,-1.34509847,1.41602207e-04,5.84642535,-3.59991232,-1
1.43167269e+03,4.99999933,-3.56888887e-10,2.87967128,3.59950315,1.76350648,-1.34509847,1.41765466e-04,5.84989384,-3.58944721,-1
1.49687833e+03,4.99999930,-3.49551429e-10,2.87430266,3.59999376,1.75984097,-1.34509847,1.41907426e-04,5.85344327,-3.57873702,-1
1.56504429e+03,4.99999928,-3.42213858e-10,2.86898847,3.60054239,1.75608660,-1.34509847,1.42148924e-04,5.85707846,-3.56776754,-1
1.63631513e+03,4.99999926,-3.34985120e-10,2.86343377,3.60107460,1.75224483,-1.34509847,1.42371810e-04,5.86079952,-3.55654039,-1
1.71078224e+03,4.99999923,-3.27632031e-10,2.85775248,3.60161818,1.74831703,-1.34509847,1.42534339e-04,5.86460436,-3.54505524,-1
1.78855477e+03,4.99999921,-3.20275462e-10,2.85186486,3.60215254,1.74430450,-1.34509847,1.42640966e-04,5.86849197,-3.53332053,-1
1.86998286e+03,4.99999918,-3.12953601e-10,2.84599393,3.60273684,1.74020043,-1.34509847,1.42826207e-04,5.87246792,-3.52131747,-1
1.95487607e+03,4.99999916,-3.05654434e-10,2.83984404,3.60329143,1.73601631,-1.34509847,1.42919872e-04,5.87652237,-3.50907415,-1
2.04374733e+03,4.99999913,-2.98301675e-10,2.83363597,3.60387614,1.73174285,-1.34509847,1.43001234e-04,5.88066359,-3.49656690,-1
2.13664180e+03,4.99999910,-2.91086438e-10,2.82731024,3.60447453,1.72738322,-1.34509847,1.43125526e-04,5.88488890,-3.48380526,-1
2.23362329e+03,4.99999907,-2.83892286e-10,2.82094760,3.60510585,1.72293926,-1.34509847,1.43272816e-04,5.88919576,-3.47079451,-1
2.33490424e+03,4.99999905,-2.76752516e-10,2.81447287,3.60575112,1.71841134,-1.34509847,1.43416883e-04,5.89358463,-3.45753528,-1
2.44088283e+03,4.99999902,-2.69695305e-10,2.80779608,3.60638884,1.71379751,-1.34509847,1.43525926e-04,5.89805779,-3.44402018,-1
2.55162385e+03,4.99999899,-2.62656391e-10,2.80091229,3.60701566,1.70910198,-1.34509847,1.43557942e-04,5.90261173,-3.43025923,-1
2.66730404e+03,4.99999896,-2.55637905e-10,2.79394781,3.60766301,1.70432504,-1.34509847,1.43570359e-04,5.90724616,-3.41625402,-1
2.78816046e+03,4.99999893,-2.48731440e-10,2.78690727,3.60833204,1.69946671,-1.34509847,1.43611545e-04,5.91196100,-3.40200767,-1
2.91446047e+03,4.99999890,-2.41914147e-10,2.77994430,3.60906235,1.69452461,-1.34509847,1.43738721e-04,5.91675885,-3.38751580,-1
3.04639299e+03,4.99999887,-2.35227467e-10,2.77267355,3.60975475,1.68950444,-1.34509847,1.43791092e-04,5.92163534,-3.37279169,-1
3.18424158e+03,4.99999883,-2.28580010e-10,2.76529223,3.61045889,1.68440549,-1.34509847,1.43804073e-04,5.92659115,-3.35783737,-1
3.32824829e+03,4.99999880,-2.21969798e-10,2.75767376,3.61114036,1.67923331,-1.34509847,1.43708564e-04,5.93155810,-3.34278638,-1
3.47871619e+03,4.99999877,-2.15439750e-10,2.75005098,3.61185955,1.67398354,-1.34509847,1.43634414e-04,5.93666540,-3.32738463,-1
3.63589296e+03,4.99999874,-2.09055758e-10,2.74225261,3.61257071,1.66866205,-1.34509847,1.43543067e-04,5.94182404,-3.31181627,-1
3.80010524e+03,4.99999870,-2.02801581e-10,2.73448558,3.61332771,1.66326452,-1.34509847,1.43516431e-04,5.94707597,-3.29598263,-1
3.97157206e+03,4.99999867,-1.96608637e-10,2.72644907,3.61405145,1.65779878,-1.34509847,1.43369250e-04,5.95239437,-3.27995081,-1
4.15085239e+03,4.99999863,-1.90579540e-10,2.71844986,3.61482163,1.65225883,-1.34509847,1.43306001e-04,5.95779136,-3.26368881,-1
4.33823673e+03,4.99999860,-1.84622461e-10,2.71037672,3.61560851,1.64664849,-1.34509847,1.43206638e-04,5.96325919,-3.24721698,-1
4.53384941e+03,4.99999856,-1.78800069e-10,2.70202029,3.61635659,1.64097413,-1.34509847,1.43031572e-04,5.96879181,-3.23055583,-1
