star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase
1.74920130e+03,1.47999990,-4.92211920e-11,1.94306869,3.59166597,1.31087956,-1.34509847,6.51541092e-05,5.79738954,-2.74342838,-1
1.83723436e+03,1.47999990,-4.85690388e-11,1.93952412,3.59192361,1.30859200,-1.34509847,6.51675474e-05,5.79955336,-2.73694630,-1
1.92955095e+03,1.47999989,-4.78998100e-11,1.93588216,3.59219677,1.30622470,-1.34509847,6.51840627e-05,5.80179311,-2.73023767,-1
2.02640238e+03,1.47999989,-4.72190684e-11,1.93209565,3.59247471,1.30377556,-1.34509847,6.51977126e-05,5.80411034,-2.72329485,-1
2.12803572e+03,1.47999988,-4.65230545e-11,1.92816944,3.59275975,1.30124237,-1.34509847,6.52049170e-05,5.80650764,-2.71611069,-1
2.23469249e+03,1.47999988,-4.58128501e-11,1.92411177,3.59305473,1.29862357,-1.34509847,6.52099180e-05,5.80898653,-2.70868205,-1
2.34660859e+03,1.47999987,-4.50904443e-11,1.91992552,3.59336102,1.29591786,-1.34509847,6.52158386e-05,5.81154801,-2.70100547,-1
2.46413553e+03,1.47999987,-4.43572244e-11,1.91582046,3.59373362,1.29312014,-1.34509847,6.52886810e-05,5.81419669,-2.69306656,-1
2.58791929e+03,1.47999986,-4.36342492e-11,1.91143746,3.59408535,1.29022519,-1.34509847,6.53560990e-05,5.81693852,-2.68484650,-1
2.71778072e+03,1.47999986,-4.28850682e-11,1.90682491,3.59442492,1.28723977,-1.34509847,6.53729532e-05,5.81976687,-2.67636725,-1
2.85394675e+03,1.47999985,-4.21183672e-11,1.90206452,3.59477297,1.28416348,-1.34509847,6.53741515e-05,5.82268208,-2.66762771,-1
2.99664185e+03,1.47999985,-4.13427539e-11,1.89721335,3.59514404,1.28099574,-1.34509847,6.53886683e-05,5.82568416,-2.65862510,-1
3.14657337e+03,1.47999984,-4.05649391e-11,1.89229444,3.59554739,1.27772960,-1.34509847,6.54361996e-05,5.82878025,-2.64933947,-1
3.30437902e+03,1.47999983,-3.97828263e-11,1.88712030,3.59593780,1.27436170,-1.34509847,6.54599377e-05,5.83197365,-2.63976281,-1
3.46948693e+03,1.47999983,-3.89865094e-11,1.88177570,3.59633092,1.27090317,-1.34509847,6.54598577e-05,5.83525373,-2.62992380,-1
3.64307015e+03,1.47999982,-3.81805844e-11,1.87626119,3.59673194,1.26734387,-1.34509847,6.54472836e-05,5.83863039,-2.61979462,-1
3.82531753e+03,1.47999981,-3.73711708e-11,1.87063372,3.59715451,1.26368500,-1.34509847,6.54464513e-05,5.84210176,-2.60937865,-1
4.01633725e+03,1.47999981,-3.65583150e-11,1.86480783,3.59757531,1.25993045,-1.34509847,6.54292615e-05,5.84566471,-2.59868826,-1
4.21718547e+03,1.47999980,-3.57392963e-11,1.85890919,3.59802980,1.25607215,-1.34509847,6.54278660e-05,5.84932709,-2.58769735,-1
4.42777487e+03,1.47999979,-3.49268549e-11,1.85279350,3.59847871,1.25211648,-1.34509847,6.54205809e-05,5.85308240,-2.57642573,-1
4.64870212e+03,1.47999978,-3.41046584e-11,1.84664199,3.59896863,1.24806089,-1.34509847,6.54264161e-05,5.85693386,-2.56486497,-1
4.88100345e+03,1.47999978,-3.32923909e-11,1.84021928,3.59944248,1.24390183,-1.34509847,6.54171027e-05,5.86088463,-2.55300223,-1
5.12433581e+03,1.47999977,-3.24706944e-11,1.83362384,3.59992049,1.23964809,-1.34509847,6.53761260e-05,5.86490797,-2.54089873,-1
5.37966712e+03,1.47999976,-3.16506367e-11,1.82697007,3.60043311,1.23529596,-1.34509847,6.53550559e-05,5.86897763,-2.52859198,-1
5.64814835e+03,1.47999975,-3.08399623e-11,1.82003676,3.60092757,1.23084040,-1.34509847,6.53105669e-05,5.87318293,-2.51592335,-1
5.92969387e+03,1.47999974,-3.00273456e-11,1.81304592,3.60145731,1.22628550,-1.34509847,6.52758262e-05,5.87751467,-2.50290760,-1
6.22498578e+03,1.47999973,-2.92193997e-11,1.80582784,3.60197802,1.22163504,-1.34509847,6.52145192e-05,5.88192914,-2.48963035,-1
6.53478062e+03,1.47999973,-2.84149170e-11,1.79842197,3.60250009,1.21688796,-1.34509847,6.51332746e-05,5.88644401,-2.47605786,-1
