star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase
5.44015168e+02,5.79999961,-6.19438611e-10,3.06901546,3.58961493,1.87795502,-1.34509847,1.25427427e-04,5.79705777,-3.86214032,-1
5.68035814e+02,5.79999960,-6.12328873e-10,3.07115911,3.59126036,1.87573598,-1.34509847,1.41236530e-04,5.79905417,-3.85612691,-1
5.93086193e+02,5.79999958,-6.10293030e-10,3.06946933,3.59192264,1.87356654,-1.34509847,1.46967676e-04,5.80111606,-3.84991324,-1
6.19269122e+02,5.79999957,-6.05070794e-10,3.06637880,3.59224853,1.87136949,-1.34509847,1.47780643e-04,5.80324672,-3.84349183,-1
6.46643939e+02,5.79999955,-5.97717467e-10,3.06320751,3.59258962,1.86910167,-1.34509847,1.48142366e-04,5.80544587,-3.83686261,-1
6.75212530e+02,5.79999953,-5.90459443e-10,3.05986741,3.59292240,1.86676606,-1.34509847,1.48519035e-04,5.80771107,-3.83003246,-1
7.05027564e+02,5.79999952,-5.82780456e-10,3.05639508,3.59325682,1.86436105,-1.34509847,1.48807066e-04,5.81004372,-3.82299858,-1
7.36147098e+02,5.79999950,-5.74823978e-10,3.05281119,3.59359890,1.86188495,-1.34509847,1.49054413e-04,5.81244535,-3.81575526,-1
7.68630215e+02,5.79999948,-5.66677310e-10,3.04909683,3.59394443,1.85933671,-1.34509847,1.49270166e-04,5.81491701,-3.80829934,-1
8.02540409e+02,5.79999946,-5.58347248e-10,3.04537771,3.59432609,1.85671382,-1.34509847,1.49535783e-04,5.81746045,-3.80062538,-1
8.37935477e+02,5.79999944,-5.50041069e-10,3.04156755,3.59472254,1.85401584,-1.34509847,1.49851105e-04,5.82007661,-3.79273038,-1
8.74871182e+02,5.79999942,-5.41626208e-10,3.03758141,3.59511235,1.85124315,-1.34509847,1.50123369e-04,5.82276576,-3.78461288,-1
9.13405566e+02,5.79999940,-5.33033190e-10,3.03344992,3.59550347,1.84839518,-1.34509847,1.50351448e-04,5.82552834,-3.77627424,-1
9.53597037e+02,5.79999938,-5.24296962e-10,3.02920492,3.59590404,1.84547153,-1.34509847,1.50562036e-04,5.82836459,-3.76771118,-1
9.95663133e+02,5.79999936,-5.15477974e-10,3.02486139,3.59632144,1.84246496,-1.34509847,1.50787428e-04,5.83128158,-3.75890483,-1
1.03960732e+03,5.79999934,-5.06634482e-10,3.02048802,3.59677197,1.83937722,-1.34509847,1.51081585e-04,5.83427710,-3.74985980,-1
1.08541092e+03,5.79999931,-4.97740204e-10,3.01593568,3.59721587,1.83621325,-1.34509847,1.51335906e-04,5.83734748,-3.74058773,-1
1.13313433e+03,5.79999929,-4.88798874e-10,3.01131033,3.59768015,1.83297202,-1.34509847,1.51616790e-04,5.84049295,-3.73108717,-1
1.18300605e+03,5.79999927,-4.79768876e-10,3.00648601,3.59813555,1.82964907,-1.34509847,1.51834593e-04,5.84371864,-3.72134673,-1
1.23514234e+03,5.79999924,-4.70625043e-10,3.00149573,3.59859095,1.82624312,-1.34509847,1.52000171e-04,5.84702571,-3.71135886,-1
1.28940926e+03,5.79999922,-4.61402163e-10,2.99655736,3.59909784,1.82276016,-1.34509847,1.52242309e-04,5.85040739,-3.70114773,-1
1.34614812e+03,5.79999919,-4.52376455e-10,2.99144756,3.59960435,1.81919223,-1.34509847,1.52525633e-04,5.85387203,-3.69068529,-1
1.40535459e+03,5.79999916,-4.43240595e-10,2.98620456,3.60011825,1.81554293,-1.34509847,1.52764755e-04,5.85741668,-3.67998355,-1
1.46704197e+03,5.79999914,-4.33993779e-10,2.98073959,3.60061499,1.81181696,-1.34509847,1.52895328e-04,5.86103664,-3.66905544,-1
1.53158084e+03,5.79999911,-4.24818370e-10,2.97538362,3.60118340,1.80800215,-1.34509847,1.53181112e-04,5.86474234,-3.65786729,-1
1.59877373e+03,5.79999908,-4.15672466e-10,2.96976513,3.60172405,1.80411161,-1.34509847,1.53379392e-04,5.86852288,-3.64645526,-1
1.66900757e+03,5.79999905,-4.06458508e-10,2.96396615,3.60226133,1.80013757,-1.34509847,1.53503816e-04,5.87238548,-3.63479375,-1
1.74225694e+03,5.79999902,-3.97280993e-10,2.95819227,3.60284536,1.79608257,-1.34509847,1.53702508e-04,5.87632638,-3.62289371,-1
1.81860090e+03,5.79999899,-3.88134999e-10,2.95218902,3.60341058,1.79195050,-1.34509847,1.53825102e-04,5.88034353,-3.61076099,-1
1.89844803e+03,5.79999896,-3.79051494e-10,2.94604201,3.60398196,1.78773423,-1.34509847,1.53932813e-04,5.88444350,-3.59837860,-1
1.98161979e+03,5.79999893,-3.69945401e-10,2.93979683,3.60456674,1.78344208,-1.34509847,1.54007244e-04,5.88861765,-3.58577163,-1
2.06835209e+03,5.79999890,-3.60906624e-10,2.93347961,3.60517258,1.77907180,-1.34509847,1.54095780e-04,5.89286815,-3.57293226,-1
2.15907397e+03,5.79999887,-3.52088051e-10,2.92722012,3.60583599,1.77461523,-1.34509847,1.54332603e-04,5.89720289,-3.55984106,-1
2.25361852e+03,5.79999884,-3.43235304e-10,2.92062659,3.60645278,1.77008489,-1.34509847,1.54394035e-04,5.90161117,-3.54652754,-1
2.35222124e+03,5.79999880,-3.34437087e-10,2.91399778,3.60709925,1.76547753,-1.34509847,1.54470732e-04,5.90609501,-3.53298539,-1
2.45503974e+03,5.79999877,-3.25732401e-10,2.90710993,3.60771765,1.76079681,-1.34509847,1.54460823e-04,5.91065236,-3.51922146,-1
2.56231887e+03,5.79999873,-3.17087572e-10,2.90024553,3.60838029,1.75603934,-1.34509847,1.54489270e-04,5.91528518,-3.50523056,-1
2.67436463e+03,5.79999870,-3.08577022e-10,2.89327436,3.60905458,1.75120516,-1.34509847,1.54519877e-04,5.91999499,-3.49101126,-1
2.79125190e+03,5.79999866,-3.00097473e-10,2.88624059,3.60974995,1.74629755,-1.34509847,1.54518630e-04,5.92477853,-3.47657467,-1
2.91315888e+03,5.79999863,-2.91877301e-10,2.87899883,3.61042899,1.74131859,-1.34509847,1.54530435e-04,5.92963437,-3.46192909,-1
3.04034360e+03,5.79999859,-2.83650886e-10,2.87175535,3.61114369,1.73626744,-1.34509847,1.54510972e-04,5.93456212,-3.44707233,-1
3.17298976e+03,5.79999856,-2.75638995e-10,2.86426051,3.61182922,1.73114897,-1.34509847,1.54456434e-04,5.93950088,-3.43212793,-1
3.31140015e+03,5.79999852,-2.67735686e-10,2.85689730,3.61258342,1.72595897,-1.34509847,1.54485154e-04,5.94452968,-3.41694335,-1
3.45570793e+03,5.79999848,-2.59881476e-10,2.84919838,3.61328660,1.72070313,-1.34509847,1.54345124e-04,5.94966156,-3.40148324,-1
3.60624310e+03,5.79999844,-2.52139043e-10,2.84137090,3.61398992,1.71538276,-1.34509847,1.54160694e-04,5.95485683,-3.38583170,-1
3.76348050e+03,5.79999840,-2.44707771e-10,2.83382850,3.61480154,1.70998833,-1.34509847,1.54238749e-04,5.96012807,-3.36995897,-1
3.92739415e+03,5.79999836,-2.37287691e-10,2.82584616,3.61553267,1.70453489,-1.34509847,1.54069631e-04,5.96545981,-3.35390537,-1
4.09835040e+03,5.79999832,-2.29974602e-10,2.81781494,3.61628248,1.69901967,-1.34509847,1.53879067e-04,5.97085255,-3.33767200,-1
4.27666576e+03,5.79999828,-2.22841913e-10,2.80985813,3.61708262,1.69344097,-1.34509847,1.53766105e-04,5.97630819,-3.32125046,-1
4.46254244e+03,5.79999824,-2.15921356e-10,2.80168813,3.61785887,1.68780347,-1.34509847,1.53634314e-04,5.98182317,-3.30465404,-1
4.65660204e+03,5.79999820,-2.09096172e-10,2.79342451,3.61864150,1.68210640,-1.34509847,1.53445880e-04,5.98739767,-3.28788011,-1
4.85901288e+03,5.79999816,-2.02396717e-10,2.78499874,3.61941147,1.67635359,-1.34509847,1.53192835e-04,5.99302883,-3.27093564,-1
5.07000186e+03,5.79999812,-1.95848810e-10,2.77650470,3.62019150,1.67054649,-1.34509847,1.52932558e-04,5.99871424,-3.25383081,-1
5.29007681e+03,5.79999808,-1.89461613e-10,2.76805093,3.62100972,1.66468319,-1.34509847,1.52714641e-04,6.00445647,-3.23655513,-1
5.51983393e+03,5.79999804,-1.83279265e-10,2.75942829,3.62181265,1.65876600,-1.34509847,1.52489901e-04,6.01025296,-3.21912366,-1
5.75922872e+03,5.79999799,-1.77143819e-10,2.75068928,3.62261074,1.65280032,-1.34509847,1.52151036e-04,6.01609897,-3.20154655,-1
6.00903162e+03,5.79999795,-1.71202343e-10,2.74198955,3.62344474,1.64678244,-1.34509847,1.51877191e-04,6.02199712,-3.18381614,-1
6.26964578e+03,5.79999791,-1.65464547e-10,2.73313505,3.62426424,1.64071620,-1.34509847,1.51607247e-04,6.02794431,-3.16593761,-1
6.54112828e+03,5.79999786,-1.59827375e-10,2.72417727,3.62508029,1.63460521,-1.34509847,1.51272817e-04,6.03393630,-3.14792529,-1
6.82478361e+03,5.79999782,-1.54328632e-10,2.71522479,3.62592171,1.62844613,-1.34509847,1.50936320e-04,6.03996914,-3.12976059,-1
7.12018704e+03,5.79999777,-1.49021763e-10,2.70620075,3.62676656,1.62224440,-1.34510073,1.50633268e-04,6.04600559,-3.11141921,-1
7.42855736e+03,5.79999773,-1.43820248e-10,2.69693788,3.62757148,1.61600314,-1.34510251,1.50208029e-04,6.05203741,-3.09289803,-1
7.74991965e+03,5.79999768,-1.38788917e-10,2.68781905,3.62843377,1.60971913,-1.34510337,1.49870081e-04,6.05807119,-3.07418749,-1
8.08544265e+03,5.79999764,-1.33927759e-10,2.67860747,3.62929329,1.60339431,-1.34510366,1.49533371e-04,6.06410667,-3.05528700,-1
8.43495647e+03,5.79999759,-1.29136688e-10,2.66942595,3.63017878,1.59703256,-1.34510363,1.49132081e-04,6.07014430,-3.03620768,-1
8.79981994e+03,5.79999755,-1.24572605e-10,2.65991635,3.63099856,1.59063820,-1.34510430,1.48716865e-04,6.07618077,-3.01696013,-1
9.18012183e+03,5.79999750,-1.20140324e-10,2.65066797,3.63190284,1.58420545,-1.34510758,1.48387179e-04,6.08222755,-2.99753049,-1
9.57691217e+03,5.79999745,-1.15805227e-10,2.64115608,3.63275544,1.57774431,-1.34510967,1.47918464e-04,6.08827703,-2.97793862,-1
9.99061064e+03,5.79999741,-1.11612185e-10,2.63163334,3.63361976,1.57125430,-1.34511042,1.47453511e-04,6.09433233,-2.95818491,-1
