star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase
2.72046869e+02,3.59999337e+01,-2.64768124e-07,4.32176066,3.60909782,2.46536184,-1.34509875,1.19607873e-02,5.94779382,-4.35065634,-1
2.81087394e+02,3.59999312e+01,-2.67454387e-07,4.32446624,3.60917590,2.46655846,-1.34509875,1.20273323e-02,5.94972967,-4.34239071,-1
2.90127918e+02,3.59999287e+01,-2.70140649e-07,4.32717182,3.60925399,2.46775508,-1.34509875,1.20938774e-02,5.95166552,-4.33412509,-1
2.99168443e+02,3.59999262e+01,-2.72826912e-07,4.32987740,3.60933207,2.46895171,-1.34509874,1.21604225e-02,5.95360137,-4.32585946,-1
3.08620559e+02,3.59999236e+01,-2.75863624e-07,4.33283942,3.60941039,2.47027608,-1.34509874,1.22346036e-02,5.95564500,-4.31722457,-1
3.18633646e+02,3.59999207e+01,-2.79377975e-07,4.33615094,3.60948903,2.47177456,-1.34509874,1.23191922e-02,5.95783553,-4.30808640,-1
3.28646734e+02,3.59999179e+01,-2.82892326e-07,4.33946247,3.60956767,2.47327304,-1.34509874,1.24037807e-02,5.96002606,-4.29894823,-1
3.38997540e+02,3.59999149e+01,-2.86754237e-07,4.34301234,3.60964569,2.47489194,-1.34509873,1.24954999e-02,5.96230908,-4.28950478,-1
3.49919169e+02,3.59999117e+01,-2.91203603e-07,4.34696506,3.60972266,2.47671435,-1.34509873,1.25992716e-02,5.96474839,-4.27954534,-1
3.60840797e+02,3.59999084e+01,-2.95652969e-07,4.35091778,3.60979964,2.47853677,-1.34509873,1.27030432e-02,5.96718771,-4.26958591,-1
3.72388668e+02,3.59999049e+01,-3.00871475e-07,4.35536008,3.60987323,2.48061073,-1.34509872,1.28216874e-02,5.96980619,-4.25905565,-1
3.84155375e+02,3.59999012e+01,-3.06358750e-07,4.35997347,3.60994564,2.48277260,-1.34509872,1.29455287e-02,5.97248727,-4.24832592,-1
3.96271461e+02,3.59998974e+01,-3.12351932e-07,4.36488672,3.61001486,2.48509079,-1.34509871,1.30785418e-02,5.97527222,-4.23727421,-1
