star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase,x
1.46002650e+03,1.79999988,-7.23271225e-11,2.11289297,3.59290090,1.39332183,-1.34509847,7.60968133e-05,5.79776755,-2.90869531,-1,-1.0
1.53226165e+03,1.79999987,-7.13904411e-11,2.10943807,3.59317194,1.39105231,-1.34509847,7.61433757e-05,5.79992135,-2.90223949,-1,-0.99999409534568
1.60795600e+03,1.79999987,-7.04278350e-11,2.10597762,3.59348085,1.38870426,-1.34509847,7.62227750e-05,5.80214932,-2.89555980,-1,-0.9999879079290175
1.68729978e+03,1.79999986,-6.94607126e-11,2.10230416,3.59377633,1.38627657,-1.34509847,7.62869240e-05,5.80445352,-2.88865160,-1,-0.999981422200209
1.77049531e+03,1.79999986,-6.84606531e-11,2.09849434,3.59407874,1.38376685,-1.34509847,7.63319117e-05,5.80683589,-2.88150727,-1,-0.9999746216211887
1.85773905e+03,1.79999985,-6.74389446e-11,2.09457067,3.59439468,1.38117313,-1.34509847,7.63782025e-05,5.80929851,-2.87412186,-1,-0.9999674901328995
1.94922057e+03,1.79999985,-6.64014791e-11,2.09051303,3.59471974,1.37849418,-1.34509847,7.64249475e-05,5.81184222,-2.86649331,-1,-0.9999600122394879
2.04512598e+03,1.79999984,-6.53461488e-11,2.08630820,3.59505112,1.37572900,-1.34509847,7.64645326e-05,5.81446874,-2.85861171,-1,-0.9999521727279279
2.14591307e+03,1.79999983,-6.42719694e-11,2.08203082,3.59541069,1.37287119,-1.34509847,7.65241346e-05,5.81718325,-2.85046842,-1,-0.999943934177494
2.25181201e+03,1.79999983,-6.31883767e-11,2.07748220,3.59574854,1.36992118,-1.34509847,7.65464045e-05,5.81998624,-2.84205788,-1,-0.9999352777736027
2.36280177e+03,1.79999982,-6.20754384e-11,2.07285098,3.59611057,1.36688149,-1.34509847,7.65668623e-05,5.82287497,-2.83338918,-1,-0.9999262052352905
