star_age,log_R,log_Teff,log_center_T,log_center_Rho
0.000000e+00,-2.0336221,5.149595e+00,8.021485e+00,7.475224e+00
6.000000e+04,-2.0462781,5.081344e+00,7.999739e+00,7.482156e+00
1.200000e+05,-2.0539131,5.032215e+00,7.983345e+00,7.486551e+00
1.800000e+05,-2.0591231,4.993965e+00,7.970285e+00,7.489603e+00
2.400000e+05,-2.0629401,4.962211e+00,7.959462e+00,7.491850e+00
3.000000e+05,-2.0658771,4.935238e+00,7.950239e+00,7.493593e+00
3.600000e+05,-2.0682181,4.911822e+00,7.942208e+00,7.494999e+00
4.200000e+05,-2.0701361,4.891183e+00,7.935095e+00,7.496165e+00
4.800000e+05,-2.0717401,4.872937e+00,7.928709e+00,7.497154e+00
5.400000e+05,-2.0731101,4.856446e+00,7.922911e+00,7.498006e+00
5.940000e+05,-2.0741811,4.843158e+00,7.918092e+00,7.498681e+00
6.428145e+05,-2.0750441,4.832166e+00,7.914014e+00,7.499229e+00
6.959710e+05,-2.0758811,4.821248e+00,7.909863e+00,7.499767e+00
7.539883e+05,-2.0766981,4.810340e+00,7.905628e+00,7.500293e+00
8.171672e+05,-2.0774881,4.799571e+00,7.901320e+00,7.500808e+00
8.864139e+05,-2.0782561,4.788880e+00,7.896914e+00,7.501314e+00
9.624490e+05,-2.0789961,4.778328e+00,7.892402e+00,7.501810e+00
1.046441e+06,-2.0797131,4.767901e+00,7.887759e+00,7.502301e+00
1.139590e+06,-2.0804071,4.757574e+00,7.882968e+00,7.502784e+00
1.243039e+06,-2.0810781,4.747357e+00,7.878022e+00,7.503261e+00
1.358264e+06,-2.0817261,4.737297e+00,7.872908e+00,7.503731e+00
1.487242e+06,-2.0823501,4.727399e+00,7.867599e+00,7.504194e+00
1.632288e+06,-2.0829501,4.717672e+00,7.862069e+00,7.504652e+00
1.796251e+06,-2.0835271,4.708172e+00,7.856287e+00,7.505106e+00
1.982829e+06,-2.0840821,4.698863e+00,7.850210e+00,7.505559e+00
2.196096e+06,-2.0846161,4.689834e+00,7.843802e+00,7.506012e+00
2.441789e+06,-2.0851311,4.681056e+00,7.837004e+00,7.506470e+00
2.726264e+06,-2.0856261,4.672531e+00,7.829765e+00,7.506936e+00
3.057373e+06,-2.0861031,4.664352e+00,7.822027e+00,7.507411e+00
3.445771e+06,-2.0865661,4.656464e+00,7.813706e+00,7.507899e+00
3.902478e+06,-2.0870111,4.648847e+00,7.804753e+00,7.508402e+00
4.440373e+06,-2.0874431,4.641596e+00,7.795128e+00,7.508919e+00
5.076543e+06,-2.0878621,4.634608e+00,7.784767e+00,7.509453e+00
5.825680e+06,-2.0882671,4.627820e+00,7.773699e+00,7.509995e+00
6.702195e+06,-2.0886591,4.621312e+00,7.761989e+00,7.510536e+00
7.724590e+06,-2.0890421,4.614937e+00,7.749681e+00,7.511074e+00
8.902592e+06,-2.0894161,4.608607e+00,7.736931e+00,7.511609e+00
1.024318e+07,-2.0897821,4.602414e+00,7.723892e+00,7.512140e+00
1.175945e+07,-2.0901441,4.596153e+00,7.710630e+00,7.512667e+00
1.344622e+07,-2.0905011,4.589961e+00,7.697324e+00,7.513190e+00
1.531342e+07,-2.0908561,4.583658e+00,7.683992e+00,7.513712e+00
1.735066e+07,-2.0912071,4.577340e+00,7.670760e+00,7.514229e+00
1.956210e+07,-2.0915561,4.570979e+00,7.657621e+00,7.514739e+00
2.194454e+07,-2.0919021,4.564579e+00,7.644594e+00,7.515239e+00
2.449454e+07,-2.0922431,4.558098e+00,7.631685e+00,7.515722e+00
2.720365e+07,-2.0925751,4.551646e+00,7.618912e+00,7.516182e+00
3.007869e+07,-2.0929031,4.545122e+00,7.606232e+00,7.516627e+00
3.310720e+07,-2.0932241,4.538579e+00,7.593681e+00,7.517060e+00
3.629063e+07,-2.0935391,4.532044e+00,7.581234e+00,7.517482e+00
3.963191e+07,-2.0938481,4.525504e+00,7.568865e+00,7.517892e+00
4.312849e+07,-2.0941521,4.518944e+00,7.556572e+00,7.518290e+00
4.677604e+07,-2.0944491,4.512395e+00,7.544359e+00,7.518673e+00
5.057771e+07,-2.0947391,4.505837e+00,7.532206e+00,7.519037e+00
5.453024e+07,-2.0950211,4.499280e+00,7.520124e+00,7.519386e+00
5.863537e+07,-2.0952961,4.492723e+00,7.508107e+00,7.519722e+00
6.289463e+07,-2.0955651,4.486166e+00,7.496154e+00,7.520047e+00
6.731050e+07,-2.0958291,4.479610e+00,7.484260e+00,7.520365e+00
7.188544e+07,-2.0960881,4.473056e+00,7.472425e+00,7.520677e+00
7.662335e+07,-2.0963431,4.466507e+00,7.460645e+00,7.520989e+00
8.152914e+07,-2.0965921,4.459962e+00,7.448911e+00,7.521288e+00
8.660515e+07,-2.0968351,4.453423e+00,7.437226e+00,7.521569e+00
9.185506e+07,-2.0970721,4.446893e+00,7.425590e+00,7.521836e+00
