star_age,log_R,log_Teff,log_center_T,log_center_Rho
0.000000e+00,-1.9500001,5.150815e+00,8.005960e+00,7.197354e+00
6.000000e+04,-1.9675111,5.091441e+00,7.981407e+00,7.208187e+00
1.200000e+05,-1.9785391,5.045347e+00,7.962798e+00,7.215093e+00
1.800000e+05,-1.9861901,5.008170e+00,7.947989e+00,7.219893e+00
2.400000e+05,-1.9918471,4.977551e+00,7.935765e+00,7.223425e+00
3.000000e+05,-1.9962511,4.951045e+00,7.925403e+00,7.226149e+00
3.600000e+05,-1.9997821,4.927626e+00,7.916434e+00,7.228320e+00
4.200000e+05,-2.0026821,4.906834e+00,7.908544e+00,7.230101e+00
4.800000e+05,-2.0051151,4.888156e+00,7.901509e+00,7.231596e+00
5.400000e+05,-2.0071881,4.871225e+00,7.895165e+00,7.232868e+00
6.000000e+05,-2.0089771,4.855766e+00,7.889389e+00,7.233965e+00
6.600000e+05,-2.0105371,4.841705e+00,7.884092e+00,7.234923e+00
7.200000e+05,-2.0119201,4.828599e+00,7.879199e+00,7.235767e+00
7.800000e+05,-2.0131501,4.816485e+00,7.874655e+00,7.236519e+00
8.400000e+05,-2.0142441,4.805453e+00,7.870413e+00,7.237193e+00
9.000000e+05,-2.0152351,4.795184e+00,7.866435e+00,7.237801e+00
9.690970e+05,-2.0162561,4.784341e+00,7.862161e+00,7.238429e+00
1.044071e+06,-2.0172481,4.773564e+00,7.857836e+00,7.239039e+00
1.125472e+06,-2.0182121,4.762840e+00,7.853461e+00,7.239631e+00
1.213814e+06,-2.0191461,4.752176e+00,7.849038e+00,7.240206e+00
1.309755e+06,-2.0200491,4.741545e+00,7.844568e+00,7.240764e+00
1.413975e+06,-2.0209191,4.730989e+00,7.840050e+00,7.241307e+00
1.527592e+06,-2.0217601,4.720522e+00,7.835471e+00,7.241837e+00
1.651875e+06,-2.0225711,4.710139e+00,7.830814e+00,7.242355e+00
1.788229e+06,-2.0233541,4.699880e+00,7.826068e+00,7.242864e+00
1.938483e+06,-2.0241091,4.689721e+00,7.821211e+00,7.243365e+00
2.104537e+06,-2.0248361,4.679716e+00,7.816226e+00,7.243858e+00
2.288955e+06,-2.0255381,4.669851e+00,7.811087e+00,7.244347e+00
2.494474e+06,-2.0262131,4.660121e+00,7.805771e+00,7.244832e+00
2.724300e+06,-2.0268631,4.650611e+00,7.800251e+00,7.245317e+00
2.983122e+06,-2.0274901,4.641237e+00,7.794479e+00,7.245803e+00
3.275087e+06,-2.0280941,4.632131e+00,7.788430e+00,7.246290e+00
3.607241e+06,-2.0286761,4.623175e+00,7.782036e+00,7.246781e+00
3.985282e+06,-2.0292371,4.614531e+00,7.775272e+00,7.247275e+00
4.419488e+06,-2.0297781,4.606050e+00,7.768056e+00,7.247773e+00
4.917512e+06,-2.0302991,4.597914e+00,7.760372e+00,7.248274e+00
5.493869e+06,-2.0308011,4.589940e+00,7.752128e+00,7.248778e+00
6.158089e+06,-2.0312831,4.582319e+00,7.743336e+00,7.249283e+00
6.929225e+06,-2.0317481,4.574840e+00,7.733917e+00,7.249788e+00
7.817397e+06,-2.0321951,4.567692e+00,7.723930e+00,7.250291e+00
8.845266e+06,-2.0326291,4.560645e+00,7.713329e+00,7.250796e+00
1.002128e+07,-2.0330491,4.553804e+00,7.702230e+00,7.251296e+00
1.136442e+07,-2.0334581,4.547161e+00,7.690658e+00,7.251792e+00
1.289079e+07,-2.0338601,4.540522e+00,7.678675e+00,7.252284e+00
1.459982e+07,-2.0342541,4.533984e+00,7.666450e+00,7.252772e+00
1.650518e+07,-2.0346441,4.527486e+00,7.654018e+00,7.253260e+00
1.861085e+07,-2.0350301,4.520959e+00,7.641457e+00,7.253747e+00
2.091357e+07,-2.0354111,4.514503e+00,7.628852e+00,7.254230e+00
2.342447e+07,-2.0357881,4.507980e+00,7.616187e+00,7.254702e+00
2.612879e+07,-2.0361571,4.501468e+00,7.603560e+00,7.255157e+00
2.903039e+07,-2.0365181,4.494925e+00,7.590963e+00,7.255599e+00
3.212246e+07,-2.0368731,4.488388e+00,7.578426e+00,7.256028e+00
3.540652e+07,-2.0372221,4.481831e+00,7.565937e+00,7.256445e+00
3.887660e+07,-2.0375651,4.475266e+00,7.553511e+00,7.256853e+00
4.253121e+07,-2.0379021,4.468693e+00,7.541141e+00,7.257251e+00
4.636750e+07,-2.0382311,4.462105e+00,7.528829e+00,7.257633e+00
5.038121e+07,-2.0385531,4.455513e+00,7.516582e+00,7.258001e+00
5.457205e+07,-2.0388681,4.448910e+00,7.504396e+00,7.258356e+00
5.893825e+07,-2.0391761,4.442298e+00,7.492277e+00,7.258700e+00
6.347977e+07,-2.0394781,4.435683e+00,7.480222e+00,7.259037e+00
6.819856e+07,-2.0397741,4.429067e+00,7.468227e+00,7.259367e+00
7.309724e+07,-2.0400661,4.422454e+00,7.456290e+00,7.259696e+00
7.818006e+07,-2.0403531,4.415843e+00,7.444407e+00,7.260020e+00
8.345078e+07,-2.0406341,4.409236e+00,7.432574e+00,7.260337e+00
8.891281e+07,-2.0409101,4.402633e+00,7.420790e+00,7.260645e+00
9.456979e+07,-2.0411781,4.396037e+00,7.409052e+00,7.260942e+00
1.004259e+08,-2.0414391,4.389444e+00,7.397358e+00,7.261227e+00
1.064837e+08,-2.0416911,4.382862e+00,7.385712e+00,7.261499e+00
1.127505e+08,-2.0419391,4.376290e+00,7.374113e+00,7.261771e+00
1.192352e+08,-2.0421831,4.369725e+00,7.362560e+00,7.262054e+00
1.259469e+08,-2.0424221,4.363167e+00,7.351046e+00,7.262342e+00
1.328918e+08,-2.0426561,4.356614e+00,7.339569e+00,7.262626e+00
1.400750e+08,-2.0428831,4.350069e+00,7.328130e+00,7.262900e+00
1.475023e+08,-2.0431021,4.343533e+00,7.316727e+00,7.263157e+00
1.551791e+08,-2.0433141,4.337008e+00,7.305361e+00,7.263390e+00
1.631115e+08,-2.0435191,4.330511e+00,7.294034e+00,7.263600e+00
1.713119e+08,-2.0437201,4.324044e+00,7.282745e+00,7.263798e+00
1.797929e+08,-2.0439181,4.317604e+00,7.271486e+00,7.263987e+00
1.885636e+08,-2.0441131,4.311189e+00,7.260259e+00,7.264169e+00
1.976324e+08,-2.0443071,4.304804e+00,7.249062e+00,7.264347e+00
2.070096e+08,-2.0444981,4.298444e+00,7.237894e+00,7.264522e+00
2.167022e+08,-2.0446881,4.292101e+00,7.226755e+00,7.264695e+00
2.267147e+08,-2.0448741,4.285770e+00,7.215650e+00,7.264865e+00
2.370512e+08,-2.0450551,4.279450e+00,7.204582e+00,7.265023e+00
2.477177e+08,-2.0452331,4.273143e+00,7.193558e+00,7.265170e+00
2.587247e+08,-2.0454071,4.266853e+00,7.182578e+00,7.265310e+00
2.700852e+08,-2.0455781,4.260583e+00,7.171638e+00,7.265446e+00
2.818118e+08,-2.0457481,4.254332e+00,7.160737e+00,7.265582e+00
2.939158e+08,-2.0459151,4.248101e+00,7.149873e+00,7.265721e+00
3.064070e+08,-2.0460801,4.241890e+00,7.139047e+00,7.265862e+00
3.192923e+08,-2.0462401,4.235696e+00,7.128257e+00,7.265996e+00
3.325734e+08,-2.0463961,4.229524e+00,7.117512e+00,7.266121e+00
3.462592e+08,-2.0465461,4.223376e+00,7.106813e+00,7.266239e+00
3.603608e+08,-2.0466931,4.217253e+00,7.096162e+00,7.266352e+00
3.748881e+08,-2.0468361,4.211155e+00,7.085558e+00,7.266463e+00
3.898507e+08,-2.0469761,4.205085e+00,7.075003e+00,7.266573e+00
4.052578e+08,-2.0471141,4.199044e+00,7.064497e+00,7.266687e+00
4.211198e+08,-2.0472521,4.193036e+00,7.054044e+00,7.266807e+00
4.374467e+08,-2.0473901,4.187059e+00,7.043641e+00,7.266936e+00
4.542408e+08,-2.0475261,4.181114e+00,7.033292e+00,7.267070e+00
4.715025e+08,-2.0476601,4.175202e+00,7.023002e+00,7.267204e+00
4.892306e+08,-2.0477911,4.169326e+00,7.012775e+00,7.267336e+00
5.074209e+08,-2.0479191,4.163487e+00,7.002615e+00,7.267460e+00
5.260647e+08,-2.0480431,4.157687e+00,6.992529e+00,7.267574e+00
5.451433e+08,-2.0481611,4.151933e+00,6.982527e+00,7.267672e+00
5.646176e+08,-2.0482741,4.146235e+00,6.972629e+00,7.267754e+00
5.844113e+08,-2.0483811,4.140614e+00,6.962874e+00,7.267822e+00
6.043593e+08,-2.0484831,4.135115e+00,6.953337e+00,7.267880e+00
6.240746e+08,-2.0485801,4.129832e+00,6.944182e+00,7.267931e+00
6.428561e+08,-2.0486691,4.124930e+00,6.935695e+00,7.267976e+00
6.600331e+08,-2.0487501,4.120554e+00,6.928118e+00,7.268017e+00
6.749903e+08,-2.0488201,4.116820e+00,6.921657e+00,7.268053e+00
6.885907e+08,-2.0488841,4.113486e+00,6.915890e+00,7.268088e+00
7.015860e+08,-2.0489441,4.110355e+00,6.910474e+00,7.268124e+00
7.142583e+08,-2.0490031,4.107351e+00,6.905280e+00,7.268160e+00
7.268071e+08,-2.0490611,4.104423e+00,6.900220e+00,7.268199e+00
7.392732e+08,-2.0491191,4.101560e+00,6.895273e+00,7.268239e+00
7.517154e+08,-2.0491761,4.098745e+00,6.890412e+00,7.268281e+00
7.643109e+08,-2.0492331,4.095938e+00,6.885567e+00,7.268326e+00
7.771744e+08,-2.0492911,4.093115e+00,6.880695e+00,7.268372e+00
7.902206e+08,-2.0493491,4.090294e+00,6.875831e+00,7.268419e+00
8.033137e+08,-2.0494061,4.087505e+00,6.871023e+00,7.268467e+00
8.164830e+08,-2.0494631,4.084741e+00,6.866261e+00,7.268515e+00
8.299323e+08,-2.0495201,4.081959e+00,6.861471e+00,7.268563e+00
8.438733e+08,-2.0495781,4.079119e+00,6.856582e+00,7.268611e+00
8.738733e+08,-2.0496961,4.073195e+00,6.846396e+00,7.268709e+00
9.047747e+08,-2.0498111,4.067280e+00,6.836233e+00,7.268798e+00
9.371869e+08,-2.0499261,4.061267e+00,6.825912e+00,7.268877e+00
9.706289e+08,-2.0500351,4.055542e+00,6.821307e+00,7.268980e+00
1.004071e+09,-2.0501351,4.050226e+00,6.810888e+00,7.269041e+00
1.037513e+09,-2.0502321,4.045172e+00,6.801365e+00,7.269121e+00
1.070955e+09,-2.0503191,4.040631e+00,6.794523e+00,7.269197e+00
1.120337e+09,-2.0504281,4.034869e+00,6.785055e+00,7.269291e+00
1.179805e+09,-2.0505481,4.028455e+00,6.773497e+00,7.269409e+00
1.245446e+09,-2.0506701,4.021823e+00,6.761661e+00,7.269530e+00
1.317582e+09,-2.0507931,4.014877e+00,6.749266e+00,7.269650e+00
1.394986e+09,-2.0509141,4.007647e+00,6.736413e+00,7.269754e+00
1.476128e+09,-2.0510241,4.000531e+00,6.723997e+00,7.269826e+00
1.563971e+09,-2.0511341,3.992854e+00,6.710467e+00,7.269873e+00
1.652613e+09,-2.0512381,3.985242e+00,6.697096e+00,7.269905e+00
1.743684e+09,-2.0513361,3.977626e+00,6.684167e+00,7.269926e+00
1.837897e+09,-2.0514381,3.970297e+00,6.671460e+00,7.269970e+00
1.937910e+09,-2.0515491,3.962644e+00,6.658430e+00,7.270039e+00
2.039017e+09,-2.0516581,3.954990e+00,6.645172e+00,7.270110e+00
2.141347e+09,-2.0517581,3.947470e+00,6.632344e+00,7.270165e+00
2.247369e+09,-2.0518591,3.939498e+00,6.618774e+00,7.270213e+00
2.351289e+09,-2.0519491,3.932033e+00,6.606116e+00,7.270252e+00
2.460554e+09,-2.0520411,3.924388e+00,6.593174e+00,7.270293e+00
2.572836e+09,-2.0521381,3.916426e+00,6.579577e+00,7.270346e+00
2.683247e+09,-2.0522311,3.908722e+00,6.566731e+00,7.270407e+00
