star_age,log_R,log_Teff,log_center_T,log_center_Rho
0.000000e+00,-2.1176311,5.148933e+00,8.046897e+00,7.781439e+00
5.000000e+04,-2.1257441,5.082609e+00,8.031831e+00,7.785329e+00
1.000000e+05,-2.1307301,5.035927e+00,8.019809e+00,7.787965e+00
1.500000e+05,-2.1341841,4.999235e+00,8.009828e+00,7.789893e+00
2.000000e+05,-2.1367441,4.969120e+00,8.001292e+00,7.791373e+00
2.500000e+05,-2.1387321,4.943624e+00,7.993826e+00,7.792556e+00
3.000000e+05,-2.1403291,4.921751e+00,7.987186e+00,7.793535e+00
3.500000e+05,-2.1416481,4.902671e+00,7.981199e+00,7.794366e+00
4.000000e+05,-2.1427541,4.886057e+00,7.975740e+00,7.795085e+00
4.500000e+05,-2.1436971,4.871494e+00,7.970716e+00,7.795715e+00
5.000000e+05,-2.1445121,4.858604e+00,7.966056e+00,7.796274e+00
5.469569e+05,-2.1451871,4.847742e+00,7.961954e+00,7.796746e+00
5.989125e+05,-2.1458441,4.836989e+00,7.957705e+00,7.797218e+00
6.565545e+05,-2.1464791,4.826437e+00,7.953297e+00,7.797688e+00
7.211075e+05,-2.1470961,4.816029e+00,7.948686e+00,7.798160e+00
7.936525e+05,-2.1476941,4.805823e+00,7.943854e+00,7.798634e+00
8.757457e+05,-2.1482731,4.795804e+00,7.938766e+00,7.799111e+00
9.691180e+05,-2.1488341,4.785977e+00,7.933390e+00,7.799592e+00
1.075723e+06,-2.1493751,4.776355e+00,7.927701e+00,7.800075e+00
1.198108e+06,-2.1498971,4.766995e+00,7.921662e+00,7.800563e+00
1.339642e+06,-2.1504001,4.757910e+00,7.915219e+00,7.801056e+00
1.504528e+06,-2.1508821,4.749118e+00,7.908313e+00,7.801554e+00
1.698134e+06,-2.1513451,4.740680e+00,7.900875e+00,7.802059e+00
1.927375e+06,-2.1517891,4.732596e+00,7.892820e+00,7.802570e+00
2.200677e+06,-2.1522161,4.724894e+00,7.884067e+00,7.803092e+00
2.528683e+06,-2.1526251,4.717557e+00,7.874531e+00,7.803628e+00
2.924060e+06,-2.1530211,4.710639e+00,7.864140e+00,7.804184e+00
3.402234e+06,-2.1534071,4.704076e+00,7.852838e+00,7.804767e+00
3.979090e+06,-2.1537841,4.697830e+00,7.840637e+00,7.805379e+00
4.671102e+06,-2.1541561,4.691833e+00,7.827605e+00,7.806019e+00
5.493034e+06,-2.1545241,4.686008e+00,7.813881e+00,7.806680e+00
6.456419e+06,-2.1548881,4.680270e+00,7.799655e+00,7.807349e+00
7.568463e+06,-2.1552461,4.674545e+00,7.785134e+00,7.808000e+00
8.831557e+06,-2.1555961,4.668779e+00,7.770523e+00,7.808618e+00
1.024531e+07,-2.1559381,4.662895e+00,7.755990e+00,7.809207e+00
1.180696e+07,-2.1562751,4.656980e+00,7.741649e+00,7.809776e+00
1.351913e+07,-2.1566101,4.650952e+00,7.727515e+00,7.810332e+00
1.537649e+07,-2.1569421,4.644782e+00,7.713633e+00,7.810883e+00
1.737444e+07,-2.1572731,4.638595e+00,7.700014e+00,7.811432e+00
1.951773e+07,-2.1576021,4.632259e+00,7.686589e+00,7.811967e+00
2.179418e+07,-2.1579251,4.625879e+00,7.673399e+00,7.812479e+00
2.420594e+07,-2.1582431,4.619449e+00,7.660396e+00,7.812973e+00
2.675037e+07,-2.1585571,4.612982e+00,7.647561e+00,7.813451e+00
2.942546e+07,-2.1588641,4.606487e+00,7.634874e+00,7.813913e+00
3.222910e+07,-2.1591651,4.599935e+00,7.622321e+00,7.814364e+00
3.515732e+07,-2.1594621,4.593432e+00,7.609908e+00,7.814820e+00
3.822219e+07,-2.1597581,4.586854e+00,7.597573e+00,7.815283e+00
4.141147e+07,-2.1600481,4.580332e+00,7.585351e+00,7.815742e+00
4.473844e+07,-2.1603341,4.573785e+00,7.573182e+00,7.816192e+00
4.819467e+07,-2.1606121,4.567245e+00,7.561090e+00,7.816623e+00
5.178218e+07,-2.1608811,4.560714e+00,7.549060e+00,7.817024e+00
5.550119e+07,-2.1611391,4.554194e+00,7.537089e+00,7.817389e+00
5.935214e+07,-2.1613881,4.547684e+00,7.525180e+00,7.817726e+00
6.333785e+07,-2.1616291,4.541182e+00,7.513331e+00,7.818042e+00
6.746126e+07,-2.1618641,4.534690e+00,7.501542e+00,7.818343e+00
