star_age,star_mass,star_mdot,log_Teff,log_R,log_surf_z,surface_h1,surface_he3,log_center_T,log_center_Rho,phase,x
1.31580829e+03,7.99999946e-01,-3.63565059e-11,3.65733060,1.09031696,-2.84509885,7.47426504e-01,4.16806589e-05,5.71565919,-2.34708417,-1,-1.0
1.38597914e+03,7.99999944e-01,-3.58093564e-11,3.65754563,1.08785136,-2.84509884,7.47426503e-01,4.16806589e-05,5.71798106,-2.34014909,-1,-0.9999978218101486
1.45983566e+03,7.99999941e-01,-3.52492065e-11,3.65775264,1.08529569,-2.84509883,7.47426503e-01,4.16806590e-05,5.72038836,-2.33295782,-1,-0.9999955292125482
1.53773000e+03,7.99999938e-01,-3.46757217e-11,3.65796411,1.08264445,-2.84509882,7.47426502e-01,4.16806591e-05,5.72288622,-2.32549700,-1,-0.999993111276028
1.61976148e+03,7.99999935e-01,-3.40969385e-11,3.65818173,1.07989903,-2.84509880,7.47426501e-01,4.16806592e-05,5.72547327,-2.31776849,-1,-0.9999905649175724
1.70611578e+03,7.99999933e-01,-3.35055794e-11,3.65840549,1.07705821,-2.84509879,7.47426500e-01,4.16806592e-05,5.72815079,-2.30976845,-1,-0.9999878843734449
1.79697725e+03,7.99999930e-01,-3.29033588e-11,3.65864980,1.07412092,-2.84509878,7.47426500e-01,4.16806593e-05,5.73091992,-2.30149530,-1,-0.9999850639211939
1.89251299e+03,7.99999926e-01,-3.22960787e-11,3.65890360,1.07108685,-2.84509877,7.47426499e-01,4.16806593e-05,5.73378074,-2.29294651,-1,-0.9999820983738289
1.99288850e+03,7.99999923e-01,-3.16777461e-11,3.65915073,1.06795688,-2.84509876,7.47426499e-01,4.16806594e-05,5.73673280,-2.28412437,-1,-0.9999789825940255
2.09920954e+03,7.99999920e-01,-3.10501180e-11,3.65941687,1.06471311,-2.84509875,7.47426498e-01,4.16806595e-05,5.73979297,-2.27497933,-1,-0.9999756822576278
2.21083845e+03,7.99999917e-01,-3.04108097e-11,3.65966953,1.06137260,-2.84509874,7.47426497e-01,4.16806596e-05,5.74294551,-2.26555587,-1,-0.9999722171583895
2.32809785e+03,7.99999913e-01,-2.97710398e-11,3.65995911,1.05793252,-2.84509871,7.47426496e-01,4.16806597e-05,5.74619273,-2.25584739,-1,-0.9999685772817873
2.45211192e+03,7.99999909e-01,-2.91304801e-11,3.66023087,1.05437944,-2.84509869,7.47426494e-01,4.16806599e-05,5.74954796,-2.24581514,-1,-0.9999647277318858
