star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase,x
1.12663352e+03,1.51999990,-7.96832696e-11,2.12397381,3.61623247,1.35219911,-1.84509880,7.24505796e-05,5.73856034,-2.86053970,-1,-1.0
1.18572531e+03,1.51999989,-7.86658933e-11,2.12026754,3.61651470,1.34978152,-1.84509880,7.23952834e-05,5.74085473,-2.85367662,-1,-0.9999965643961116
1.24783383e+03,1.51999989,-7.76019887e-11,2.11640228,3.61680030,1.34727769,-1.84509879,7.23122949e-05,5.74323120,-2.84656716,-1,-0.9999929533991726
1.31315517e+03,1.51999988,-7.64739046e-11,2.11238823,3.61709369,1.34468388,-1.84509879,7.21853954e-05,5.74569397,-2.83919899,-1,-0.9999891556084863
1.38186949e+03,1.51999988,-7.52983378e-11,2.10823240,3.61739790,1.34199755,-1.84509879,7.20304284e-05,5.74824496,-2.83156707,-1,-0.9999851605495285
1.45414346e+03,1.51999987,-7.40893258e-11,2.10393456,3.61771379,1.33921685,-1.84509879,7.18593049e-05,5.75088588,-2.82366625,-1,-0.9999809585320848
1.53013255e+03,1.51999987,-7.28552679e-11,2.09946794,3.61803507,1.33634098,-1.84509879,7.16754276e-05,5.75361783,-2.81549313,-1,-0.9999765405171106
1.60997220e+03,1.51999986,-7.15823639e-11,2.09485081,3.61836663,1.33336930,-1.84509879,7.14660211e-05,5.75644140,-2.80704450,-1,-0.9999718986301076
1.69383349e+03,1.51999986,-7.02907351e-11,2.09005590,3.61870201,1.33030109,-1.84509878,7.12467275e-05,5.75935729,-2.79832016,-1,-0.9999670229244637
1.78257183e+03,1.51999985,-6.89960258e-11,2.08511306,3.61905666,1.32712037,-1.84509878,7.10399670e-05,5.76238096,-2.78927009,-1,-0.9999618636665373
1.87568862e+03,1.51999984,-6.76825857e-11,2.08009942,3.61944253,1.32384179,-1.84509878,7.08330171e-05,5.76549814,-2.77994105,-1,-0.9999564498449929
1.97331371e+03,1.51999984,-6.63600866e-11,2.07486184,3.61982076,1.32046655,-1.84509877,7.06162061e-05,5.76870806,-2.77033309,-1,-0.9999507739103359
2.07654527e+03,1.51999983,-6.50200509e-11,2.06952551,3.62023226,1.31697539,-1.84509877,7.03990134e-05,5.77202951,-2.76039085,-1,-0.9999447720148283
2.18476682e+03,1.51999982,-6.36693994e-11,2.06392768,3.62062726,1.31338647,-1.84509877,7.01635071e-05,5.77544514,-2.75016831,-1,-0.9999384800006926
2.29873324e+03,1.51999982,-6.22959992e-11,2.05820421,3.62104516,1.30968893,-1.84509877,6.99126509e-05,5.77896500,-2.73963352,-1,-0.9999318539791134
2.41850223e+03,1.51999981,-6.09241339e-11,2.05236463,3.62148711,1.30588524,-1.84509876,6.96711613e-05,5.78258665,-2.72879465,-1,-0.9999248905954058
2.54463118e+03,1.51999980,-5.95434006e-11,2.04624953,3.62191456,1.30197279,-1.84509876,6.94098311e-05,5.78631326,-2.71764033,-1,-0.9999175574428467
2.67687574e+03,1.51999979,-5.81460811e-11,2.04006304,3.62237504,1.29795859,-1.84509875,6.91369465e-05,5.79013785,-2.70619228,-1,-0.9999098687279754
2.81653293e+03,1.51999979,-5.67542884e-11,2.03355931,3.62281404,1.29382872,-1.84509875,6.88533553e-05,5.79407377,-2.69440940,-1,-0.9999017490418904
2.96315708e+03,1.51999978,-5.53612002e-11,2.02711762,3.62332148,1.28959300,-1.84509875,6.85882094e-05,5.79811114,-2.68232135,-1,-0.9998932242959001
3.11714871e+03,1.51999977,-5.39664905e-11,2.02031607,3.62379103,1.28525313,-1.84509874,6.82938480e-05,5.80224936,-2.66992976,-1,-0.9998842712037226
3.27921387e+03,1.51999976,-5.25758645e-11,2.01331676,3.62426524,1.28080504,-1.84509874,6.79927836e-05,5.80649220,-2.65722331,-1,-0.9998748487155248
3.44979042e+03,1.51999975,-5.11671153e-11,2.00612977,3.62474656,1.27624892,-1.84509873,6.76543986e-05,5.81083915,-2.64420564,-1,-0.9998649313740728
3.62912010e+03,1.51999974,-4.97846713e-11,1.99896277,3.62528672,1.27158509,-1.84509873,6.73569813e-05,5.81529004,-2.63087473,-1,-0.9998545051245734
3.81759742e+03,1.51999973,-4.84062237e-11,1.99145770,3.62579404,1.26681791,-1.84509872,6.70314314e-05,5.81984147,-2.61724259,-1,-0.9998435470301671
4.01581762e+03,1.51999973,-4.70351863e-11,1.98400632,3.62636850,1.26194331,-1.84509872,6.67203372e-05,5.82449651,-2.60329868,-1,-0.9998320224835276
4.22417262e+03,1.51999972,-4.56868206e-11,1.97619384,3.62690400,1.25696608,-1.84509871,6.64012284e-05,5.82925172,-2.58905368,-1,-0.9998199086983781
4.44323976e+03,1.51999971,-4.43244038e-11,1.96825468,3.62745923,1.25188603,-1.84509871,6.60414948e-05,5.83410695,-2.57450895,-1,-0.9998071721081007
4.67356903e+03,1.51999970,-4.29995401e-11,1.96021993,3.62804205,1.24670301,-1.84509870,6.57182966e-05,5.83906192,-2.55966320,-1,-0.9997937807362094
4.91564405e+03,1.51999969,-4.16841356e-11,1.95197084,3.62862126,1.24142004,-1.84509870,6.53755675e-05,5.84411418,-2.54452230,-1,-0.9997797064649784
5.17002286e+03,1.51999968,-4.03785759e-11,1.94347569,3.62918737,1.23604026,-1.84509869,6.50080183e-05,5.84926064,-2.52909835,-1,-0.999764916849894
5.43778141e+03,1.51999966,-3.90867042e-11,1.93483387,3.62976649,1.23056112,-1.84509869,6.46283121e-05,5.85448489,-2.51341561,-1,-0.9997493493350917
5.71930002e+03,1.51999965,-3.78153071e-11,1.92612526,3.63037842,1.22498294,-1.84509868,6.42530776e-05,5.85971233,-2.49760483,-1,-0.9997329818087203
6.01493850e+03,1.51999964,-3.65608361e-11,1.91709756,3.63095497,1.21931600,-1.84509868,6.38501017e-05,5.86511673,-2.48137728,-1,-0.9997157933513825
