star_age,star_mass,star_mdot,log_Teff,log_R,log_surf_z,surface_h1,surface_he3,log_center_T,log_center_Rho,phase,x
3.22520331e+02,1.29997421e+02,-1.00116058e-05,4.47862574,1.73619271,-1.84509848,7.15399999e-01,4.48623789e-05,7.27998993,-8.62153461e-01,-1,-1.0
3.28717250e+02,1.29997354e+02,-1.00847881e-05,4.47927209,1.73502488,-1.84509848,7.15399999e-01,4.48623878e-05,7.28114395,-8.58803014e-01,-1,-0.9993483472341751
3.34914169e+02,1.29997287e+02,-1.01579704e-05,4.47991845,1.73385704,-1.84509848,7.15399999e-01,4.48623966e-05,7.28229796,-8.55452566e-01,-1,-0.9986966944683503
3.41111087e+02,1.29997220e+02,-1.02311528e-05,4.48056480,1.73268921,-1.84509848,7.15399999e-01,4.48624055e-05,7.28345198,-8.52102119e-01,-1,-0.9980450418076829
3.47308006e+02,1.29997153e+02,-1.03043351e-05,4.48121115,1.73152137,-1.84509848,7.15399999e-01,4.48624143e-05,7.28460600,-8.48751672e-01,-1,-0.9973933890418581
3.53504925e+02,1.29997087e+02,-1.03775174e-05,4.48185750,1.73035354,-1.84509848,7.15399999e-01,4.48624232e-05,7.28576001,-8.45401225e-01,-1,-0.9967417362760332
3.59701843e+02,1.29997020e+02,-1.04506997e-05,4.48250385,1.72918570,-1.84509848,7.15399999e-01,4.48624320e-05,7.28691403,-8.42050778e-01,-1,-0.996090083615366
3.65898762e+02,1.29996953e+02,-1.05238820e-05,4.48315020,1.72801786,-1.84509848,7.15399999e-01,4.48624408e-05,7.28806804,-8.38700331e-01,-1,-0.9954384308495411
3.72095681e+02,1.29996886e+02,-1.05970643e-05,4.48379655,1.72685003,-1.84509848,7.15399999e-01,4.48624497e-05,7.28922206,-8.35349884e-01,-1,-0.9947867780837163
3.78292599e+02,1.29996820e+02,-1.06702466e-05,4.48444290,1.72568219,-1.84509848,7.15399999e-01,4.48624585e-05,7.29037607,-8.31999437e-01,-1,-0.9941351254230489
3.84489518e+02,1.29996753e+02,-1.07434290e-05,4.48508925,1.72451436,-1.84509848,7.15399999e-01,4.48624674e-05,7.29153009,-8.28648989e-01,-1,-0.993483472657224
3.91301434e+02,1.29996676e+02,-1.08422066e-05,4.48579428,1.72321514,-1.84509848,7.15400000e-01,4.48624851e-05,7.29277915,-8.25021720e-01,-1,-0.9927671483189575
3.98539055e+02,1.29996591e+02,-1.09587015e-05,4.48653993,1.72182497,-1.84509848,7.15400000e-01,4.48625090e-05,7.29409399,-8.21202831e-01,-1,-0.9920060578895615
4.05776677e+02,1.29996507e+02,-1.10751965e-05,4.48728558,1.72043481,-1.84509848,7.15400000e-01,4.48625329e-05,7.29540884,-8.17383943e-01,-1,-0.991244967355008
4.13014299e+02,1.29996422e+02,-1.11916914e-05,4.48803123,1.71904464,-1.84509848,7.15400000e-01,4.48625568e-05,7.29672368,-8.13565054e-01,-1,-0.9904838768204545
4.20251921e+02,1.29996338e+02,-1.13081863e-05,4.48877687,1.71765448,-1.84509848,7.15400000e-01,4.48625807e-05,7.29803853,-8.09746166e-01,-1,-0.989722786285901
4.27489543e+02,1.29996253e+02,-1.14246812e-05,4.48952252,1.71626431,-1.84509848,7.15400000e-01,4.48626046e-05,7.29935338,-8.05927277e-01,-1,-0.9889616957513475
4.34727165e+02,1.29996169e+02,-1.15411762e-05,4.49026817,1.71487414,-1.84509848,7.15400000e-01,4.48626285e-05,7.30066822,-8.02108389e-01,-1,-0.988200605216794
4.41964787e+02,1.29996084e+02,-1.16576711e-05,4.49101381,1.71348398,-1.84509848,7.15400000e-01,4.48626524e-05,7.30198307,-7.98289501e-01,-1,-0.9874395146822404
4.50005349e+02,1.29995985e+02,-1.17767566e-05,4.49184540,1.71190782,-1.84509848,7.15400000e-01,4.48627008e-05,7.30342014,-7.94115528e-01,-1,-0.9865939889514561
4.58162005e+02,1.29995884e+02,-1.18962167e-05,4.49268942,1.71030476,-1.84509849,7.15400000e-01,4.48627528e-05,7.30487489,-7.89890216e-01,-1,-0.9857362550610693
4.66318661e+02,1.29995782e+02,-1.20156767e-05,4.49353344,1.70870171,-1.84509849,7.15400001e-01,4.48628048e-05,7.30632964,-7.85664903e-01,-1,-0.9848785211706825
4.74475317e+02,1.29995681e+02,-1.21351368e-05,4.49437745,1.70709866,-1.84509849,7.15400001e-01,4.48628567e-05,7.30778439,-7.81439590e-01,-1,-0.9840207872802957
4.82631973e+02,1.29995579e+02,-1.22545969e-05,4.49522147,1.70549560,-1.84509849,7.15400001e-01,4.48629087e-05,7.30923914,-7.77214278e-01,-1,-0.983163053389909
4.90788629e+02,1.29995478e+02,-1.23740569e-05,4.49606549,1.70389255,-1.84509849,7.15400001e-01,4.48629607e-05,7.31069389,-7.72988965e-01,-1,-0.9823053194995222
4.99385259e+02,1.29995368e+02,-1.24973268e-05,4.49695408,1.70219193,-1.84509849,7.15400001e-01,4.48630366e-05,7.31221173,-7.68580129e-01,-1,-0.9814013190250488
5.08404524e+02,1.29995249e+02,-1.26242564e-05,4.49788548,1.70039758,-1.84509849,7.15400001e-01,4.48631355e-05,7.31379017,-7.63995004e-01,-1,-0.9804528752930979
