star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase,x
1.88973327e+03,9.19999939e-01,-2.86512645e-11,1.67256080,3.60952181,1.13991392,-1.84509952,4.85739297e-05,5.73815937,-2.43203298,-1,-1.0
1.99159819e+03,9.19999936e-01,-2.82354005e-11,1.66857488,3.60975745,1.13744969,-1.84509951,4.84674816e-05,5.74047588,-2.42511093,-1,-0.9999979577722449
2.09893125e+03,9.19999933e-01,-2.78065490e-11,1.66443431,3.61000087,1.13489257,-1.84509950,4.83497467e-05,5.74287989,-2.41792657,-1,-0.9999958059170806
2.21213766e+03,9.19999930e-01,-2.73665205e-11,1.66013103,3.61025199,1.13223868,-1.84509949,4.82231467e-05,5.74537540,-2.41046825,-1,-0.9999935363106983
2.33144749e+03,9.19999927e-01,-2.69156339e-11,1.65566617,3.61051143,1.12948738,-1.84509948,4.80878315e-05,5.74796319,-2.40273364,-1,-0.9999911443405649
2.45714072e+03,9.19999923e-01,-2.64510212e-11,1.65103751,3.61077929,1.12663733,-1.84509947,4.79369226e-05,5.75064474,-2.39471867,-1,-0.9999886243935319
2.58947296e+03,9.19999920e-01,-2.59824502e-11,1.64636474,3.61108614,1.12368724,-1.84509945,4.78016920e-05,5.75342060,-2.38642008,-1,-0.9999859713450298
2.72865961e+03,9.19999916e-01,-2.55202693e-11,1.64154247,3.61140542,1.12063755,-1.84509944,4.76882175e-05,5.75629105,-2.37783849,-1,-0.9999831808766353
2.87505780e+03,9.19999913e-01,-2.50444722e-11,1.63643865,3.61170423,1.11748802,-1.84509942,4.75437193e-05,5.75925623,-2.36897116,-1,-0.9999802458284665
3.03016160e+03,9.19999909e-01,-2.45580516e-11,1.63112284,3.61200804,1.11422249,-1.84509940,4.73842116e-05,5.76233184,-2.35977419,-1,-0.9999771362468236
3.19303852e+03,9.19999905e-01,-2.40600854e-11,1.62564054,3.61231995,1.11085751,-1.84509938,4.72074039e-05,5.76550225,-2.35029300,-1,-0.999973870826631
3.36434717e+03,9.19999901e-01,-2.35560117e-11,1.61997573,3.61263832,1.10738837,-1.84509936,4.70220168e-05,5.76877209,-2.34051391,-1,-0.9999704363638178
3.54547846e+03,9.19999897e-01,-2.30525019e-11,1.61412916,3.61296914,1.10380346,-1.84509933,4.68424445e-05,5.77215212,-2.33040434,-1,-0.9999668049728763
3.73541068e+03,9.19999892e-01,-2.25454297e-11,1.60810671,3.61330547,1.10011957,-1.84509930,4.66566604e-05,5.77562648,-2.32001152,-1,-0.999962997137448
3.93650277e+03,9.19999888e-01,-2.20321947e-11,1.60204587,3.61369303,1.09631402,-1.84509927,4.64770487e-05,5.77921696,-2.30927381,-1,-0.9999589655645814
4.14751001e+03,9.19999883e-01,-2.15245919e-11,1.59582509,3.61409269,1.09240431,-1.84509924,4.63108170e-05,5.78290645,-2.29823920,-1,-0.9999547352089099
4.37012947e+03,9.19999879e-01,-2.10068904e-11,1.58925157,3.61446108,1.08838078,-1.84509921,4.61043764e-05,5.78670513,-2.28687662,-1,-0.9999502720469103
4.60468230e+03,9.19999874e-01,-2.04894697e-11,1.58248555,3.61483657,1.08424678,-1.84509917,4.58944743e-05,5.79060902,-2.27519794,-1,-0.9999455696400419
4.85129231e+03,9.19999869e-01,-1.99702804e-11,1.57554531,3.61522184,1.08000614,-1.84509913,4.56769327e-05,5.79461513,-2.26321075,-1,-0.9999406255061134
5.11108335e+03,9.19999864e-01,-1.94497000e-11,1.56840851,3.61561329,1.07565482,-1.84509910,4.54488826e-05,5.79872715,-2.25090651,-1,-0.9999354171137403
5.38515444e+03,9.19999858e-01,-1.89282187e-11,1.56111978,3.61602378,1.07118948,-1.84509906,4.52143695e-05,5.80294925,-2.23827164,-1,-0.99992992242934
