star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase,x
9.91983312e+02,1.71999989,-1.01941461e-10,2.23185120,3.61693428,1.40473420,-1.84509878,7.85798822e-05,5.73824422,-2.96698468,-1,-1.0
1.04417436e+03,1.71999988,-1.00502578e-10,2.22828170,3.61724913,1.40231974,-1.84509878,7.84204348e-05,5.74054098,-2.96011297,-1,-0.9999958971486902
1.09901108e+03,1.71999988,-9.91929116e-11,2.22447337,3.61754706,1.39981972,-1.84509878,7.83678543e-05,5.74291988,-2.95299532,-1,-0.999991586315375
1.15665150e+03,1.71999987,-9.77933163e-11,2.22053337,3.61785657,1.39723071,-1.84509878,7.82641148e-05,5.74538381,-2.94562410,-1,-0.999987055077131
1.21727167e+03,1.71999986,-9.63107645e-11,2.21642777,3.61817076,1.39454952,-1.84509878,7.81086607e-05,5.74793584,-2.93798702,-1,-0.9999822895942865
1.28102134e+03,1.71999986,-9.47852059e-11,2.21214773,3.61848828,1.39177446,-1.84509878,7.79319831e-05,5.75057787,-2.93008051,-1,-0.9999772780946696
1.34803380e+03,1.71999985,-9.32208875e-11,2.20771566,3.61881524,1.38890450,-1.84509878,7.77390389e-05,5.75331097,-2.92190208,-1,-0.9999720101000649
1.41844949e+03,1.71999985,-9.16215951e-11,2.20315602,3.61915833,1.38593850,-1.84509878,7.75340680e-05,5.75613586,-2.91344677,-1,-0.9999664745701797
1.49285412e+03,1.71999984,-8.99933217e-11,2.19846372,3.61952269,1.38286362,-1.84509878,7.73236939e-05,5.75906499,-2.90468092,-1,-0.9999606254610826
1.57110926e+03,1.71999983,-8.83437757e-11,2.19366017,3.61991024,1.37968676,-1.84509878,7.71134150e-05,5.76209201,-2.89561920,-1,-0.9999544736550555
1.65322543e+03,1.71999982,-8.66804175e-11,2.18859442,3.62028072,1.37641292,-1.84509877,7.68885373e-05,5.76521251,-2.88627974,-1,-0.9999480183250986
1.73960677e+03,1.71999982,-8.49872095e-11,2.18351143,3.62069940,1.37303407,-1.84509877,7.66661636e-05,5.76843332,-2.87663903,-1,-0.9999412277008912
1.83075551e+03,1.71999981,-8.32836835e-11,2.17816488,3.62110801,1.36954358,-1.84509877,7.64308901e-05,5.77176183,-2.86667571,-1,-0.9999340623010454
1.92621716e+03,1.71999980,-8.15609839e-11,2.17261003,3.62151270,1.36595677,-1.84509877,7.61788839e-05,5.77518309,-2.85643413,-1,-0.9999265578540043
2.02711434e+03,1.71999979,-7.98139020e-11,2.16692570,3.62194349,1.36225303,-1.84509877,7.59162233e-05,5.77871670,-2.84585714,-1,-0.9999186261081786
2.13279492e+03,1.71999979,-7.80726722e-11,2.16110879,3.62239076,1.35845002,-1.84509877,7.56652702e-05,5.78234561,-2.83499262,-1,-0.9999103183289199
2.24438951e+03,1.71999978,-7.62901133e-11,2.15507186,3.62284114,1.35453080,-1.84509877,7.53720199e-05,5.78608678,-2.82379380,-1,-0.9999015456365274
2.36139099e+03,1.71999977,-7.45105303e-11,2.14894495,3.62332037,1.35050888,-1.84509877,7.50876059e-05,5.78992688,-2.81229428,-1,-0.9998923478968028
2.48465888e+03,1.71999976,-7.27366592e-11,2.14250676,3.62377756,1.34637542,-1.84509877,7.47924019e-05,5.79387494,-2.80047167,-1,-0.9998826575410172
2.61435890e+03,1.71999975,-7.09558236e-11,2.13589827,3.62424639,1.34213350,-1.84509877,7.44851969e-05,5.79792772,-2.78833416,-1,-0.999872461541563
2.75060774e+03,1.71999974,-6.91611897e-11,2.12935953,3.62478677,1.33778338,-1.84509876,7.41823291e-05,5.80208440,-2.77588503,-1,-0.999861750725186
2.89380032e+03,1.71999973,-6.73976447e-11,2.12246390,3.62529128,1.33332654,-1.84509876,7.38838823e-05,5.80634451,-2.76312586,-1,-0.9998504940463702
3.04464687e+03,1.71999972,-6.56278275e-11,2.11546574,3.62582630,1.32875742,-1.84509876,7.35746818e-05,5.81071324,-2.75003945,-1,-0.9998386356723968
3.20326858e+03,1.71999971,-6.38499285e-11,2.10819327,3.62634588,1.32408203,-1.84509876,7.32310555e-05,5.81518493,-2.73664426,-1,-0.999826166076258
3.37002578e+03,1.71999970,-6.20864415e-11,2.10073908,3.62687268,1.31930133,-1.84509876,7.28850231e-05,5.81975841,-2.72294013,-1,-0.9998130569316316
3.54534792e+03,1.71999969,-6.03205547e-11,2.09312313,3.62741162,1.31441548,-1.84509876,7.25167289e-05,5.82443436,-2.70892913,-1,-0.9997992744785235
3.72970166e+03,1.71999968,-5.85642463e-11,2.08539884,3.62797627,1.30942404,-1.84509875,7.21420392e-05,5.82921262,-2.69461237,-1,-0.9997847820317801
3.92355228e+03,1.71999967,-5.68471528e-11,2.07759347,3.62857353,1.30432682,-1.84509875,7.17993166e-05,5.83409331,-2.67998786,-1,-0.9997695430147333
4.12730015e+03,1.71999966,-5.51390506e-11,2.06947079,3.62914214,1.29912827,-1.84509875,7.14235545e-05,5.83907293,-2.66506542,-1,-0.9997535259534303
4.34147385e+03,1.71999964,-5.34378359e-11,2.06119964,3.62972360,1.29382977,-1.84509875,7.10262040e-05,5.84414940,-2.64984927,-1,-0.9997366892950523
4.56690674e+03,1.71999963,-5.17725571e-11,2.05283264,3.63033253,1.28842841,-1.84509874,7.06475333e-05,5.84932608,-2.63433283,-1,-0.9997189675273653
4.80394297e+03,1.71999962,-5.01228206e-11,2.04425224,3.63093732,1.28292864,-1.84509874,7.02469724e-05,5.85459910,-2.61852555,-1,-0.9997003335959924
5.05303677e+03,1.71999961,-4.84951627e-11,2.03553430,3.63155587,1.27733255,-1.84509874,6.98384173e-05,5.85996663,-2.60243582,-1,-0.9996807517929295
5.31477640e+03,1.71999960,-4.69075241e-11,2.02678320,3.63221115,1.27164646,-1.84509873,6.94527792e-05,5.86530814,-2.58627512,-1,-0.9996601758737841
5.59021311e+03,1.71999958,-4.53294456e-11,2.01768797,3.63282864,1.26586386,-1.84509873,6.90168501e-05,5.87083981,-2.56966208,-1,-0.9996385231975171
5.87966824e+03,1.71999957,-4.37919227e-11,2.00849697,3.63346710,1.25999145,-1.84509872,6.85971602e-05,5.87646137,-2.55278333,-1,-0.9996157685028954
6.18373453e+03,1.71999956,-4.22773895e-11,1.99919107,3.63412108,1.25403052,-1.84509872,6.81635200e-05,5.88217783,-2.53562696,-1,-0.9995918651933434
6.50395423e+03,1.71999954,-4.08043478e-11,1.99000001,3.63485260,1.24797195,-1.84509871,6.77633607e-05,5.88799778,-2.51816921,-1,-0.9995666920292492
6.83982459e+03,1.71999953,-3.93610337e-11,1.98032208,3.63550214,1.24183392,-1.84509870,6.73267249e-05,5.89389699,-2.50047367,-1,-0.9995402885328789
7.19353709e+03,1.71999952,-3.79342464e-11,1.97049303,3.63615517,1.23561333,-1.84509870,6.68521494e-05,5.89987613,-2.48253836,-1,-0.9995124824272437
7.56478152e+03,1.71999950,-3.65374916e-11,1.96053333,3.63681365,1.22931652,-1.84509869,6.63659372e-05,5.90593107,-2.46437440,-1,-0.9994832980986235
7.95562933e+03,1.71999949,-3.51912425e-11,1.95070662,3.63755096,1.22292854,-1.84509868,6.59248935e-05,5.91207698,-2.44593402,-1,-0.9994525727058479
8.36613208e+03,1.71999948,-3.38758262e-11,1.94056654,3.63824584,1.21646873,-1.84509866,6.54564758e-05,5.91829398,-2.42727751,-1,-0.9994203021956735
8.79719751e+03,1.71999946,-3.25857234e-11,1.93016519,3.63891170,1.20993634,-1.84509865,6.49558824e-05,5.92458394,-2.40839395,-1,-0.9993864152086932
9.25119338e+03,1.71999945,-3.13340265e-11,1.91997873,3.63966978,1.20332695,-1.84509864,6.44758290e-05,5.93094927,-2.38928437,-1,-0.9993507256101656
