star_age,star_mass,star_mdot,log_Teff,log_R,log_surf_z,surface_h1,surface_he3,log_center_T,log_center_Rho,phase,x
6.24852031e+02,1.41999991,-1.65125490e-10,3.70306789,1.33201281,-4.84509847,7.50949395e-01,4.13306749e-05,5.71404987,-2.84007558,-1,-1.0
6.56474797e+02,1.41999990,-1.62302876e-10,3.70330044,1.32916267,-4.84509847,7.50949395e-01,4.13306749e-05,5.71678027,-2.83191222,-1,-0.9999959750644893
6.89515526e+02,1.41999989,-1.59424183e-10,3.70353923,1.32623205,-4.84509847,7.50949395e-01,4.13306749e-05,5.71958817,-2.82351553,-1,-0.999991769651103
7.24365278e+02,1.41999989,-1.56491652e-10,3.70378563,1.32320230,-4.84509847,7.50949395e-01,4.13306749e-05,5.72249123,-2.81483309,-1,-0.9999873339858497
7.60806756e+02,1.41999988,-1.53521770e-10,3.70403998,1.32008839,-4.84509847,7.50949395e-01,4.13306749e-05,5.72547550,-2.80590928,-1,-0.9999826957262218
7.99220829e+02,1.41999988,-1.50504709e-10,3.70430034,1.31687415,-4.84509847,7.50949395e-01,4.13306749e-05,5.72855606,-2.79669213,-1,-0.9999778063953351
8.39487714e+02,1.41999987,-1.47477295e-10,3.70456750,1.31356970,-4.84509847,7.50949395e-01,4.13306749e-05,5.73172374,-2.78721727,-1,-0.9999726812391315
8.81704536e+02,1.41999987,-1.44424158e-10,3.70484298,1.31017376,-4.84509847,7.50949395e-01,4.13306749e-05,5.73497938,-2.77747924,-1,-0.9999673078955722
9.26152553e+02,1.41999986,-1.41349012e-10,3.70512440,1.30667750,-4.84509847,7.50949395e-01,4.13306749e-05,5.73833189,-2.76744853,-1,-0.9999616505662292
9.72795947e+02,1.41999985,-1.38254310e-10,3.70541276,1.30308711,-4.84509847,7.50949395e-01,4.13306750e-05,5.74177497,-2.75714575,-1,-0.9999557138100059
1.02174104e+03,1.41999985,-1.35136732e-10,3.70570551,1.29940199,-4.84509847,7.50949395e-01,4.13306750e-05,5.74530985,-2.74656946,-1,-0.9999494840942724
1.07312661e+03,1.41999984,-1.32002835e-10,3.70600770,1.29562085,-4.84509847,7.50949395e-01,4.13306750e-05,5.74893744,-2.73571446,-1,-0.9999429437554094
1.12707791e+03,1.41999983,-1.28894933e-10,3.70631664,1.29174370,-4.84509847,7.50949395e-01,4.13306750e-05,5.75265802,-2.72458107,-1,-0.9999360768512552
1.18372374e+03,1.41999983,-1.25775221e-10,3.70663231,1.28777055,-4.84509847,7.50949395e-01,4.13306750e-05,5.75647149,-2.71316841,-1,-0.9999288669881871
1.24319742e+03,1.41999982,-1.22654141e-10,3.70695484,1.28370146,-4.84509847,7.50949395e-01,4.13306750e-05,5.76037813,-2.70147818,-1,-0.9999212971972782
1.30563590e+03,1.41999981,-1.19541475e-10,3.70729006,1.27953684,-4.84509847,7.50949395e-01,4.13306750e-05,5.76437767,-2.68950828,-1,-0.9999133500475765
1.37119041e+03,1.41999980,-1.16551841e-10,3.70762788,1.27527810,-4.84509847,7.50949395e-01,4.13306751e-05,5.76846795,-2.67726609,-1,-0.9999050062905763
1.43997558e+03,1.41999979,-1.13384816e-10,3.70797130,1.27092527,-4.84509847,7.50949395e-01,4.13306751e-05,5.77264918,-2.66475073,-1,-0.9998962513362077
1.51216082e+03,1.41999979,-1.10281593e-10,3.70831989,1.26647816,-4.84509847,7.50949395e-01,4.13306752e-05,5.77692199,-2.65196130,-1,-0.9998870636220205
1.58795271e+03,1.41999978,-1.07210281e-10,3.70867701,1.26193702,-4.84509847,7.50949395e-01,4.13306752e-05,5.78128589,-2.63889781,-1,-0.9998774168545784
1.66758692e+03,1.41999977,-1.04365830e-10,3.70903880,1.25730413,-4.84509847,7.50949395e-01,4.13306753e-05,5.78573874,-2.62556388,-1,-0.9998672810378795
1.75110996e+03,1.41999976,-1.01474638e-10,3.70940774,1.25258458,-4.84509847,7.50949395e-01,4.13306754e-05,5.79027636,-2.61197609,-1,-0.9998566502521458
1.83876544e+03,1.41999975,-9.85187641e-11,3.70978206,1.24777557,-4.84509847,7.50949395e-01,4.13306755e-05,5.79490129,-2.59812722,-1,-0.9998454934907748
1.93076990e+03,1.41999974,-9.55903600e-11,3.71016286,1.24287771,-4.84509847,7.50949395e-01,4.13306757e-05,5.79961269,-2.58401867,-1,-0.9998337831926247
2.02734522e+03,1.41999974,-9.26865479e-11,3.71054968,1.23789181,-4.84509847,7.50949395e-01,4.13306758e-05,5.80441028,-2.56965402,-1,-0.9998214911168803
2.12871853e+03,1.41999973,-8.98194735e-11,3.71094241,1.23281920,-4.84509847,7.50949395e-01,4.13306761e-05,5.80929200,-2.55503531,-1,-0.9998085883545083
2.23511977e+03,1.41999972,-8.69923785e-11,3.71133996,1.22766125,-4.84509847,7.50949395e-01,4.13306764e-05,5.81425729,-2.54016553,-1,-0.9997950456388188
2.34678794e+03,1.41999971,-8.41883294e-11,3.71174186,1.22241912,-4.84509847,7.50949395e-01,4.13306768e-05,5.81930494,-2.52504685,-1,-0.9997808325499689
2.46396665e+03,1.41999970,-8.14682483e-11,3.71215041,1.21709487,-4.84509847,7.50949395e-01,4.13306773e-05,5.82443339,-2.50968614,-1,-0.9997659180813557
