star_age,star_mass,star_mdot,log_Teff,log_R,log_surf_z,surface_h1,surface_he3,log_center_T,log_center_Rho,phase,x
1.72659560e+02,7.59999940,-2.46649799e-09,3.65919773,2.02432283,-3.34509848,7.49859684e-01,4.14389329e-05,5.71672784,-4.21048001,-1,-1.0
1.80117197e+02,7.59999938,-2.43768907e-09,3.65935134,2.02243143,-3.34509848,7.49859684e-01,4.14389329e-05,5.71861085,-4.20482982,-1,-0.9999654053972064
1.87871881e+02,7.59999936,-2.40890037e-09,3.65955122,2.02048479,-3.34509848,7.49859684e-01,4.14389329e-05,5.72054796,-4.19901806,-1,-0.9999294328481577
1.95935599e+02,7.59999934,-2.37985012e-09,3.65974582,2.01848083,-3.34509848,7.49859684e-01,4.14389329e-05,5.72254219,-4.19303510,-1,-0.9998920267473713
2.04337463e+02,7.59999932,-2.35006812e-09,3.65992142,2.01641775,-3.34509848,7.49859684e-01,4.14389329e-05,5.72459544,-4.18687465,-1,-0.9998530520496479
2.13100098e+02,7.59999930,-2.31962599e-09,3.66010240,2.01429620,-3.34509848,7.49859684e-01,4.14389329e-05,5.72670657,-4.18054045,-1,-0.9998124038017847
2.21320531e+02,7.59999928,-2.29078271e-09,3.66161386,2.01222250,-3.34509848,7.49859684e-01,4.14389329e-05,5.72868026,-4.17462362,-1,-0.9997742707290129
2.24819743e+02,7.59999927,-2.26763184e-09,3.67048545,2.01069687,-3.34509848,7.49859684e-01,4.14389329e-05,5.72960827,-4.17186487,-1,-0.9997580385298283
2.32717556e+02,7.59999925,-2.71051229e-09,3.67351238,2.00842838,-3.34509848,7.49859684e-01,4.14389329e-05,5.73168589,-4.16564429,-1,-0.9997214020317428
2.42705926e+02,7.59999923,-2.63159598e-09,3.67384038,2.00582507,-3.34509847,7.49859684e-01,4.14389330e-05,5.73427650,-4.15787181,-1,-0.99967506782525
2.53090816e+02,7.59999920,-2.54073489e-09,3.67412636,2.00316242,-3.34509847,7.49859684e-01,4.14389330e-05,5.73692726,-4.14991731,-1,-0.9996268942355988
2.63965804e+02,7.59999917,-2.44742390e-09,3.67442470,2.00042566,-3.34509847,7.49859684e-01,4.14389330e-05,5.73965143,-4.14174438,-1,-0.9995764471717038
2.75286885e+02,7.59999915,-2.36844693e-09,3.67473018,1.99762249,-3.34509847,7.49859684e-01,4.14389330e-05,5.74244188,-4.13337324,-1,-0.9995239307646449
2.87076794e+02,7.59999912,-2.32579505e-09,3.67505186,1.99475044,-3.34509847,7.49859684e-01,4.14389330e-05,5.74530030,-4.12479715,-1,-0.9994692395509497
2.99353007e+02,7.59999909,-2.28629952e-09,3.67537103,1.99180960,-3.34509847,7.49859684e-01,4.14389330e-05,5.74822735,-4.11601429,-1,-0.999412292462677
3.12145573e+02,7.59999906,-2.24593016e-09,3.67569721,1.98879780,-3.34509847,7.49859684e-01,4.14389330e-05,5.75122509,-4.10701964,-1,-0.999352950108057
3.25534620e+02,7.59999903,-2.20558369e-09,3.67603601,1.98570682,-3.34509847,7.49859684e-01,4.14389330e-05,5.75430110,-4.09779125,-1,-0.9992908407880741
3.39466671e+02,7.59999900,-2.16454814e-09,3.67638402,1.98254599,-3.34509847,7.49859684e-01,4.14389330e-05,5.75744667,-4.08835367,-1,-0.9992262125726694
3.53954898e+02,7.59999897,-2.12272285e-09,3.67672760,1.97931661,-3.34509847,7.49859684e-01,4.14389330e-05,5.76066056,-4.07871008,-1,-0.9991590043593642
3.69109951e+02,7.59999894,-2.08219794e-09,3.67709073,1.97600825,-3.34509847,7.49859684e-01,4.14389330e-05,5.76395241,-4.06883363,-1,-0.9990887028632133
3.84891697e+02,7.59999891,-2.04143682e-09,3.67748261,1.97262709,-3.34509847,7.49859684e-01,4.14389330e-05,5.76731610,-4.05874136,-1,-0.9990154942538025
4.01309666e+02,7.59999887,-2.00019677e-09,3.67785732,1.96917676,-3.34509847,7.49859684e-01,4.14389330e-05,5.77074900,-4.04844230,-1,-0.9989393343232196
4.18482914e+02,7.59999884,-1.95948740e-09,3.67824098,1.96564752,-3.34509847,7.49859684e-01,4.14389330e-05,5.77425986,-4.03790840,-1,-0.9988596707926353
4.36311591e+02,7.59999881,-1.91815204e-09,3.67862630,1.96205248,-3.34509847,7.49859684e-01,4.14389330e-05,5.77783560,-4.02718015,-1,-0.9987769668477865
4.54975035e+02,7.59999877,-1.87686794e-09,3.67904493,1.95837575,-3.34509847,7.49859684e-01,4.14389330e-05,5.78149140,-4.01621190,-1,-0.9986903905727624
4.74347922e+02,7.59999873,-1.83640258e-09,3.67947688,1.95463208,-3.34509847,7.49859684e-01,4.14389330e-05,5.78521311,-4.00504595,-1,-0.9986005233224886
4.94623410e+02,7.59999870,-1.79547829e-09,3.67990404,1.95080885,-3.34509847,7.49859684e-01,4.14389330e-05,5.78901358,-3.99364257,-1,-0.9985064690726227
5.15690757e+02,7.59999866,-1.75472159e-09,3.68033443,1.94691851,-3.34509847,7.49859684e-01,4.14389330e-05,5.79286885,-3.98202676,-1,-0.9984087415348812
5.37676260e+02,7.59999862,-1.71426502e-09,3.68076240,1.94295465,-3.34509847,7.49859684e-01,4.14389330e-05,5.79677115,-3.97015808,-1,-0.9983067548407712
5.60597317e+02,7.59999858,-1.67423974e-09,3.68119878,1.93891987,-3.34509847,7.49859684e-01,4.14389330e-05,5.80071718,-3.95804211,-1,-0.998200428284179
5.84438427e+02,7.59999855,-1.63421513e-09,3.68164481,1.93481806,-3.34509847,7.49859684e-01,4.14389330e-05,5.80470486,-3.94569108,-1,-0.998089833771385
6.09340544e+02,7.59999851,-1.59437039e-09,3.68210129,1.93064247,-3.34509847,7.49859684e-01,4.14389330e-05,5.80873906,-3.93307487,-1,-0.9979743174427765
6.35283291e+02,7.59999847,-1.55481876e-09,3.68257314,1.92639836,-3.34509849,7.49859685e-01,4.14389329e-05,5.81281628,-3.92020970,-1,-0.9978539738234987
6.62291069e+02,7.59999842,-1.51620185e-09,3.68305611,1.92208738,-3.34509847,7.49859684e-01,4.14389330e-05,5.81693595,-3.90709706,-1,-0.9977286897218124
6.90429136e+02,7.59999838,-1.47763423e-09,3.68354599,1.91770989,-3.34509847,7.49859684e-01,4.14389330e-05,5.82109720,-3.89373433,-1,-0.9975981624178896
7.19799342e+02,7.59999834,-1.43917283e-09,3.68402733,1.91326444,-3.34509847,7.49859684e-01,4.14389330e-05,5.82530065,-3.88010922,-1,-0.9974619194483623
7.50392036e+02,7.59999830,-1.40166870e-09,3.68451298,1.90875591,-3.34509847,7.49859684e-01,4.14389330e-05,5.82954239,-3.86623562,-1,-0.9973200055824397
7.82255688e+02,7.59999825,-1.36440065e-09,3.68500316,1.90418609,-3.34509847,7.49859684e-01,4.14389330e-05,5.83382041,-3.85211546,-1,-0.9971721959767303
8.15450520e+02,7.59999821,-1.32749017e-09,3.68551381,1.89955464,-3.34509847,7.49859684e-01,4.14389330e-05,5.83813597,-3.83774142,-1,-0.9970182112724815
8.50037684e+02,7.59999816,-1.29091423e-09,3.68602650,1.89486297,-3.34509847,7.49859684e-01,4.14389330e-05,5.84248897,-3.82311396,-1,-0.996857767796842
8.86092899e+02,7.59999812,-1.25496462e-09,3.68658118,1.89010978,-3.34509848,7.49859684e-01,4.14389330e-05,5.84688029,-3.80822574,-1,-0.9966905143033341
9.23652129e+02,7.59999807,-1.22044967e-09,3.68710025,1.88530169,-3.34509847,7.49859684e-01,4.14389330e-05,5.85130637,-3.79308777,-1,-0.996516283961594
9.62788450e+02,7.59999802,-1.18614165e-09,3.68761645,1.88044007,-3.34509847,7.49859684e-01,4.14389330e-05,5.85576746,-3.77769570,-1,-0.9963347377855333
1.00358249e+03,7.59999798,-1.15212196e-09,3.68814458,1.87552553,-3.34509847,7.49859684e-01,4.14389330e-05,5.86026230,-3.76204855,-1,-0.9961455017567287
1.04608303e+03,7.59999793,-1.11851213e-09,3.68870363,1.87055713,-3.34509847,7.49859684e-01,4.14389330e-05,5.86479485,-3.74613977,-1,-0.9959483495891166
1.09035497e+03,7.59999788,-1.08603427e-09,3.68924147,1.86554172,-3.34509847,7.49859684e-01,4.14389331e-05,5.86935981,-3.72998054,-1,-0.9957429802235651
1.13649801e+03,7.59999783,-1.05409752e-09,3.68978589,1.86047974,-3.34509847,7.49859684e-01,4.14389331e-05,5.87395737,-3.71357023,-1,-0.99552893117016
1.18458941e+03,7.59999778,-1.02259724e-09,3.69035798,1.85537109,-3.34509847,7.49859684e-01,4.14389331e-05,5.87858950,-3.69690136,-1,-0.9953058440340082
1.23469168e+03,7.59999773,-9.91990389e-10,3.69091128,1.85022092,-3.34509847,7.49859684e-01,4.14389331e-05,5.88325362,-3.67998410,-1,-0.9950734288427475
1.28688501e+03,7.59999768,-9.62021698e-10,3.69146387,1.84503183,-3.34509847,7.49859684e-01,4.14389331e-05,5.88794963,-3.66281927,-1,-0.9948313136097553
1.34126821e+03,7.59999763,-9.32460879e-10,3.69202846,1.83980403,-3.34509847,7.49859684e-01,4.14389331e-05,5.89268009,-3.64539814,-1,-0.9945790399736631
1.39792726e+03,7.59999758,-9.04090286e-10,3.69261631,1.83454073,-3.34509847,7.49859684e-01,4.14389331e-05,5.89744491,-3.62772691,-1,-0.9943162090891063
1.45694395e+03,7.59999753,-8.76412115e-10,3.69321008,1.82924305,-3.34509847,7.49859684e-01,4.14389332e-05,5.90224584,-3.60980069,-1,-0.9940424415473577
1.51840421e+03,7.59999747,-8.49181724e-10,3.69379043,1.82391594,-3.34509847,7.49859684e-01,4.14389332e-05,5.90708046,-3.59162515,-1,-0.9937573387349934
1.58251728e+03,7.59999742,-8.22688796e-10,3.69436935,1.81855982,-3.34509847,7.49859684e-01,4.14389332e-05,5.91194901,-3.57318517,-1,-0.993459930026239
1.64930801e+03,7.59999737,-7.96933278e-10,3.69497193,1.81317560,-3.34509847,7.49859684e-01,4.14389332e-05,5.91685150,-3.55447403,-1,-0.993150100146527
1.71885514e+03,7.59999731,-7.72028154e-10,3.69555922,1.80777288,-3.34509847,7.49859684e-01,4.14389333e-05,5.92178993,-3.53554636,-1,-0.9928274838355178
1.79130147e+03,7.59999726,-7.47779365e-10,3.69618046,1.80234898,-3.34509847,7.49859684e-01,4.14389333e-05,5.92676408,-3.51636681,-1,-0.9924914186703448
1.86686199e+03,7.59999720,-7.24063656e-10,3.69677703,1.79690424,-3.34509847,7.49859684e-01,4.14389333e-05,5.93164399,-3.49712225,-1,-0.992140907352044
1.94555893e+03,7.59999715,-7.01297171e-10,3.69737148,1.79144893,-3.34509847,7.49859684e-01,4.14389334e-05,5.93667126,-3.47745766,-1,-0.9917758467597447
2.02751583e+03,7.59999709,-6.79029401e-10,3.69798682,1.78598244,-3.34509847,7.49859684e-01,4.14389334e-05,5.94176502,-3.45753507,-1,-0.9913956638141689
2.11290744e+03,7.59999704,-6.57457960e-10,3.69858973,1.78051021,-3.34509847,7.49859684e-01,4.14389334e-05,5.94690247,-3.43736003,-1,-0.9909995478822916
2.20195099e+03,7.59999698,-6.36538752e-10,3.69919236,1.77503377,-3.34509847,7.49859684e-01,4.14389335e-05,5.95207730,-3.41691988,-1,-0.9905864912742021
2.29468313e+03,7.59999692,-6.16304653e-10,3.69982349,1.76955481,-3.34509847,7.49859684e-01,4.14389335e-05,5.95729332,-3.39621647,-1,-0.9901563239773087
2.39128257e+03,7.59999686,-5.96791765e-10,3.70046161,1.76407629,-3.34509847,7.49859684e-01,4.14389336e-05,5.96255401,-3.37525017,-1,-0.9897082169888772
2.49202276e+03,7.59999680,-5.77843913e-10,3.70107356,1.75860599,-3.34509847,7.49859684e-01,4.14389336e-05,5.96786333,-3.35402864,-1,-0.9892409018247839
2.59688032e+03,7.59999674,-5.59728891e-10,3.70168790,1.75314561,-3.34509847,7.49859684e-01,4.14389337e-05,5.97321662,-3.33253920,-1,-0.9887544869405374
2.70622367e+03,7.59999668,-5.42092608e-10,3.70231171,1.74770001,-3.34509847,7.49859684e-01,4.14389337e-05,5.97862230,-3.31079400,-1,-0.9882472633036973
2.82018790e+03,7.59999662,-5.25040218e-10,3.70295948,1.74227071,-3.34509847,7.49859684e-01,4.14389338e-05,5.98408268,-3.28878789,-1,-0.9877186042566654
2.93882272e+03,7.59999656,-5.08806624e-10,3.70360119,1.73686180,-3.34509847,7.49859684e-01,4.14389338e-05,5.98959559,-3.26651616,-1,-0.9871682792039186
3.06261339e+03,7.59999650,-4.92937553e-10,3.70422833,1.73148346,-3.34509847,7.49859684e-01,4.14389339e-05,5.99516653,-3.24397549,-1,-0.9865940371138027
3.19146821e+03,7.59999644,-4.77004560e-10,3.70486753,1.72613027,-3.34509847,7.49859684e-01,4.14389340e-05,6.00079907,-3.22114908,-1,-0.9859963033657076
3.32580186e+03,7.59999638,-4.62093223e-10,3.70550629,1.72081155,-3.34509847,7.49859684e-01,4.14389340e-05,6.00649622,-3.19802781,-1,-0.9853731543355837
3.46576871e+03,7.59999631,-4.48806900e-10,3.70613699,1.71553922,-3.34509847,7.49859684e-01,4.14389341e-05,6.01225582,-3.17463602,-1,-0.984723873929468
3.61182667e+03,7.59999625,-4.35822542e-10,3.70678158,1.71032294,-3.34509847,7.49859684e-01,4.14389342e-05,6.01808080,-3.15096790,-1,-0.984046337987313
3.76383132e+03,7.59999618,-4.23005662e-10,3.70743360,1.70515807,-3.34509847,7.49859684e-01,4.14389342e-05,6.02397441,-3.12700578,-1,-0.9833412164468662
3.92242648e+03,7.59999612,-4.10772549e-10,3.70807260,1.70005898,-3.34509847,7.49859684e-01,4.14389343e-05,6.02994600,-3.10273153,-1,-0.9826055227458736
4.08760854e+03,7.59999605,-3.98981874e-10,3.70870926,1.69502995,-3.34509847,7.49859684e-01,4.14389343e-05,6.03599901,-3.07815829,-1,-0.9818392736304594
4.25981556e+03,7.59999598,-3.87771576e-10,3.70934436,1.69008386,-3.34509847,7.49859684e-01,4.14389344e-05,6.04213580,-3.05329396,-1,-0.9810404370210652
