star_age,star_mass,star_mdot,log_Teff,log_R,log_surf_z,surface_h1,surface_he3,log_center_T,log_center_Rho,phase,x
1.46769538e+03,1.19999992,-4.92728846e-11,3.61395590,1.25104189,-1.84509892,7.15400030e-01,4.48623507e-05,5.73959575,-2.65522792,-1,-1.0
1.54405960e+03,1.19999991,-4.85858551e-11,3.61424212,1.24860284,-1.84509892,7.15400030e-01,4.48623507e-05,5.74189922,-2.64833986,-1,-0.9999969553676991
1.62437894e+03,1.19999991,-4.78820742e-11,3.61451235,1.24607551,-1.84509892,7.15400030e-01,4.48623507e-05,5.74428699,-2.64119826,-1,-0.9999937530452376
1.70893014e+03,1.19999991,-4.71482062e-11,3.61478095,1.24345649,-1.84509892,7.15400030e-01,4.48623507e-05,5.74676206,-2.63379597,-1,-0.9999903819990251
1.79788113e+03,1.19999990,-4.63977638e-11,3.61505947,1.24074516,-1.84509891,7.15400030e-01,4.48623508e-05,5.74932455,-2.62613283,-1,-0.9999868355337126
1.89143425e+03,1.19999990,-4.56307864e-11,3.61535369,1.23793992,-1.84509891,7.15400030e-01,4.48623508e-05,5.75197668,-2.61819961,-1,-0.9999831055820283
1.98978959e+03,1.19999989,-4.48546637e-11,3.61568680,1.23503893,-1.84509891,7.15400029e-01,4.48623508e-05,5.75471984,-2.60999393,-1,-0.9999791841664082
2.09311477e+03,1.19999989,-4.40711123e-11,3.61600170,1.23204334,-1.84509891,7.15400029e-01,4.48623508e-05,5.75755350,-2.60151830,-1,-0.9999750646038627
2.20159985e+03,1.19999988,-4.32671276e-11,3.61631738,1.22895290,-1.84509890,7.15400029e-01,4.48623508e-05,5.76047793,-2.59277205,-1,-0.9999707393167225
2.31584301e+03,1.19999988,-4.24535819e-11,3.61670717,1.22575813,-1.84509890,7.15400029e-01,4.48623508e-05,5.76350146,-2.58372592,-1,-0.9999661844556227
2.43628454e+03,1.19999987,-4.16464904e-11,3.61705549,1.22245788,-1.84509890,7.15400028e-01,4.48623508e-05,5.76662655,-2.57437930,-1,-0.9999613824662537
2.56253794e+03,1.19999987,-4.08155638e-11,3.61740794,1.21906255,-1.84509889,7.15400028e-01,4.48623509e-05,5.76984259,-2.56475891,-1,-0.9999563487583242
2.69540956e+03,1.19999986,-3.99759533e-11,3.61777669,1.21556291,-1.84509889,7.15400028e-01,4.48623509e-05,5.77315854,-2.55483978,-1,-0.9999510511827564
2.83530482e+03,1.19999986,-3.91291520e-11,3.61816056,1.21195690,-1.84509888,7.15400027e-01,4.48623509e-05,5.77657621,-2.54461442,-1,-0.9999454735755033
2.98201705e+03,1.19999985,-3.82706511e-11,3.61853513,1.20825268,-1.84509888,7.15400027e-01,4.48623509e-05,5.78008776,-2.53410773,-1,-0.9999396241764733
3.13672965e+03,1.19999985,-3.74121716e-11,3.61891522,1.20443856,-1.84509887,7.15400026e-01,4.48623509e-05,5.78370446,-2.52328503,-1,-0.99993345580365
3.29908858e+03,1.19999984,-3.65475623e-11,3.61934644,1.20052232,-1.84509887,7.15400026e-01,4.48623510e-05,5.78741871,-2.51216996,-1,-0.9999269825725658
3.46986478e+03,1.19999984,-3.56901994e-11,3.61975911,1.19650025,-1.84509886,7.15400025e-01,4.48623510e-05,5.79123456,-2.50075075,-1,-0.9999201737459354
