star_age,star_mass,star_mdot,log_Teff,log_R,log_surf_z,surface_h1,surface_he3,log_center_T,log_center_Rho,phase,x
4.12044489e+02,4.59999970,-6.30219430e-10,3.61340010,1.81529748,-1.84509848,7.15399992e-01,4.48623528e-05,5.73827370,-3.78746747,-1,-1.0
4.32096373e+02,4.59999969,-6.22499544e-10,3.61372809,1.81314621,-1.84509848,7.15399992e-01,4.48623528e-05,5.74036258,-3.78120491,-1,-0.999984023485714
4.53085335e+02,4.59999968,-6.14914432e-10,3.61401836,1.81092287,-1.84509848,7.15399992e-01,4.48623528e-05,5.74252233,-3.77472919,-1,-0.9999673003463201
4.75069014e+02,4.59999966,-6.06962261e-10,3.61430942,1.80862379,-1.84509848,7.15399992e-01,4.48623528e-05,5.74475577,-3.76803236,-1,-0.9999497846574401
4.97594765e+02,4.59999965,-5.99012170e-10,3.61669921,1.80601021,-1.84509848,7.15399992e-01,4.48623528e-05,5.74705835,-3.76113142,-1,-0.9999318370679441
5.21401421e+02,4.59999964,-6.01455259e-10,3.61812253,1.80339877,-1.84509848,7.15399992e-01,4.48623528e-05,5.74948150,-3.75386765,-1,-0.999912868906165
5.46614916e+02,4.59999962,-5.95850049e-10,3.61850080,1.80079287,-1.84509848,7.15399992e-01,4.48623528e-05,5.75201422,-3.74627350,-1,-0.999892779833085
5.73167061e+02,4.59999961,-5.87583133e-10,3.61886418,1.79809542,-1.84509848,7.15399992e-01,4.48623528e-05,5.75463683,-3.73841009,-1,-0.9998716241788873
6.00948013e+02,4.59999959,-5.78937668e-10,3.61923568,1.79531630,-1.84509848,7.15399992e-01,4.48623528e-05,5.75733879,-3.73030844,-1,-0.9998494894619446
6.30032197e+02,4.59999957,-5.69885535e-10,3.61961362,1.79245274,-1.84509848,7.15399992e-01,4.48623528e-05,5.76012312,-3.72195908,-1,-0.9998263163834861
6.60475933e+02,4.59999956,-5.60534053e-10,3.62000628,1.78950317,-1.84509848,7.15399992e-01,4.48623528e-05,5.76299107,-3.71335815,-1,-0.9998020600700582
6.92431325e+02,4.59999954,-5.50900651e-10,3.62041213,1.78646075,-1.84509848,7.15399992e-01,4.48623528e-05,5.76594967,-3.70448521,-1,-0.9997765993314661
7.26002140e+02,4.59999952,-5.41206630e-10,3.62081512,1.78332371,-1.84509848,7.15399992e-01,4.48623528e-05,5.76900063,-3.69533384,-1,-0.9997498514904433
7.61113181e+02,4.59999950,-5.31390969e-10,3.62124497,1.78009875,-1.84509848,7.15399992e-01,4.48623528e-05,5.77213721,-3.68592598,-1,-0.9997218764608584
7.97807734e+02,4.59999948,-5.21446578e-10,3.62166842,1.77678720,-1.84509848,7.15399992e-01,4.48623528e-05,5.77535868,-3.67626211,-1,-0.9996926397542116
8.36481338e+02,4.59999946,-5.11331640e-10,3.62214507,1.77336894,-1.84509848,7.15399992e-01,4.48623528e-05,5.77868323,-3.66628826,-1,-0.9996618262213387
8.76878616e+02,4.59999944,-5.01291606e-10,3.62263919,1.76986248,-1.84509848,7.15399992e-01,4.48623528e-05,5.78209405,-3.65605551,-1,-0.9996296393361023
9.19240433e+02,4.59999942,-4.91244593e-10,3.62311507,1.76626011,-1.84509848,7.15399992e-01,4.48623528e-05,5.78559916,-3.64553813,-1,-0.9995958871872028
9.63638610e+02,4.59999940,-4.80966423e-10,3.62357816,1.76260378,-1.84509848,7.15399992e-01,4.48623528e-05,5.78915744,-3.63486240,-1,-0.9995605125506294
1.01016315e+03,4.59999938,-4.70891000e-10,3.62405881,1.75882529,-1.84509848,7.15399992e-01,4.48623528e-05,5.79283482,-3.62382589,-1,-0.9995234437157029
1.05888387e+03,4.59999936,-4.60486127e-10,3.62454702,1.75493903,-1.84509848,7.15399992e-01,4.48623528e-05,5.79661734,-3.61247378,-1,-0.9994846250551169
1.11000476e+03,4.59999933,-4.49980043e-10,3.62507393,1.75095308,-1.84509848,7.15399992e-01,4.48623528e-05,5.80049670,-3.60083021,-1,-0.9994438940380516
1.16345669e+03,4.59999931,-4.39640537e-10,3.62561314,1.74687519,-1.84509848,7.15399992e-01,4.48623528e-05,5.80446593,-3.58891741,-1,-0.9994013057444397
1.21959038e+03,4.59999928,-4.29349734e-10,3.62619910,1.74269487,-1.84509848,7.15399992e-01,4.48623528e-05,5.80853454,-3.57670409,-1,-0.9993565807350486
1.27839043e+03,4.59999926,-4.19179068e-10,3.62675813,1.73841992,-1.84509848,7.15399992e-01,4.48623528e-05,5.81269619,-3.56421114,-1,-0.9993097312799628
1.33993454e+03,4.59999923,-4.08843923e-10,3.62731440,1.73405304,-1.84509848,7.15399992e-01,4.48623528e-05,5.81694801,-3.55144664,-1,-0.9992606954710266
1.40437761e+03,4.59999921,-3.98468300e-10,3.62787532,1.72959307,-1.84509848,7.15399992e-01,4.48623528e-05,5.82129108,-3.53840598,-1,-0.9992093498903076
1.47197812e+03,4.59999918,-3.88401054e-10,3.62852569,1.72503179,-1.84509848,7.15399992e-01,4.48623528e-05,5.82573238,-3.52507091,-1,-0.999155488591601
1.54281817e+03,4.59999916,-3.78177030e-10,3.62911481,1.72037897,-1.84509848,7.15399992e-01,4.48623528e-05,5.83026478,-3.51146189,-1,-0.999099046161012
1.61701687e+03,4.59999913,-3.68054002e-10,3.62971916,1.71563428,-1.84509848,7.15399992e-01,4.48623528e-05,5.83488712,-3.49758078,-1,-0.9990399276966048
1.69472412e+03,4.59999910,-3.57898656e-10,3.63032927,1.71079854,-1.84509848,7.15399992e-01,4.48623528e-05,5.83959918,-3.48343028,-1,-0.9989780137642404
1.77613096e+03,4.59999907,-3.47887364e-10,3.63096920,1.70587091,-1.84509848,7.15399992e-01,4.48623528e-05,5.84440117,-3.46900983,-1,-0.9989131521511253
1.86141227e+03,4.59999904,-3.38165792e-10,3.63163408,1.70085225,-1.84509848,7.15399992e-01,4.48623528e-05,5.84929224,-3.45432092,-1,-0.9988452035200867
1.95070403e+03,4.59999901,-3.28243068e-10,3.63229118,1.69574585,-1.84509848,7.15399992e-01,4.48623528e-05,5.85426983,-3.43937085,-1,-0.9987740595278681
2.04431259e+03,4.59999898,-3.18585046e-10,3.63295930,1.69054911,-1.84509848,7.15399992e-01,4.48623528e-05,5.85933616,-3.42415315,-1,-0.9986994760874227
2.14243164e+03,4.59999895,-3.09194581e-10,3.63366389,1.68531845,-1.84509848,7.15399992e-01,4.48623528e-05,5.86443552,-3.40883427,-1,-0.9986212988745455
2.24509421e+03,4.59999892,-2.99945771e-10,3.63436037,1.67994765,-1.84509848,7.15399992e-01,4.48623528e-05,5.86967238,-3.39309876,-1,-0.9985395015722949
2.35259480e+03,4.59999889,-2.90680776e-10,3.63503980,1.67449555,-1.84509848,7.15399992e-01,4.48623528e-05,5.87498930,-3.37712036,-1,-0.998453849535215
2.46533837e+03,4.59999886,-2.81675491e-10,3.63577660,1.66895642,-1.84509848,7.15399992e-01,4.48623528e-05,5.88039074,-3.36088826,-1,-0.9983640201078774
2.58324706e+03,4.59999882,-2.72734096e-10,3.63646908,1.66334246,-1.84509848,7.15399992e-01,4.48623528e-05,5.88586637,-3.34442845,-1,-0.9982700753259193
2.70694599e+03,4.59999879,-2.63885079e-10,3.63728572,1.65764038,-1.84509848,7.15399992e-01,4.48623528e-05,5.89142694,-3.32771318,-1,-0.9981715171195029
2.83631376e+03,4.59999876,-2.55490004e-10,3.63801883,1.65186402,-1.84509848,7.15399992e-01,4.48623528e-05,5.89706244,-3.31077145,-1,-0.998068442215142
2.97193924e+03,4.59999872,-2.47062843e-10,3.63873678,1.64601296,-1.84509848,7.15399992e-01,4.48623528e-05,5.90277232,-3.29360815,-1,-0.9979603814255041
3.11384289e+03,4.59999869,-2.38785432e-10,3.63950621,1.64008816,-1.84509848,7.15399992e-01,4.48623528e-05,5.90855503,-3.27622710,-1,-0.997847318448905
3.26264910e+03,4.59999866,-2.30670756e-10,3.64024006,1.63411909,-1.84509848,7.15399992e-01,4.48623528e-05,5.91433946,-3.25879283,-1,-0.9977287557971406
