star_age,star_mass,star_mdot,log_Teff,log_R,log_surf_z,surface_h1,surface_he3,log_center_T,log_center_Rho,phase,x
3.87024407e+02,2.99974011e+02,-7.30128266e-05,4.64356405,1.64178480,-1.84509849,7.15399999e-01,4.48907089e-05,7.46137371,-6.27890374e-01,-1,-1.0
3.92934306e+02,2.99973572e+02,-7.31113928e-05,4.64404128,1.64090776,-1.84509849,7.15399999e-01,4.48920594e-05,7.46229293,-6.25129536e-01,-1,-0.9989851504927928
3.98844204e+02,2.99973132e+02,-7.32099590e-05,4.64451851,1.64003072,-1.84509849,7.15399998e-01,4.48934099e-05,7.46321214,-6.22368698e-01,-1,-0.9979703011573059
4.04754103e+02,2.99972693e+02,-7.33085252e-05,4.64499573,1.63915367,-1.84509849,7.15399998e-01,4.48947603e-05,7.46413136,-6.19607860e-01,-1,-0.9969554516500987
4.10664001e+02,2.99972254e+02,-7.34070914e-05,4.64547296,1.63827663,-1.84509849,7.15399998e-01,4.48961108e-05,7.46505057,-6.16847022e-01,-1,-0.9959406023146118
4.16573900e+02,2.99971815e+02,-7.35056576e-05,4.64595019,1.63739959,-1.84509849,7.15399997e-01,4.48974613e-05,7.46596979,-6.14086184e-01,-1,-0.9949257528074047
4.22483798e+02,2.99971376e+02,-7.36042238e-05,4.64642741,1.63652255,-1.84509849,7.15399997e-01,4.48988118e-05,7.46688900,-6.11325346e-01,-1,-0.9939109034719178
4.28393697e+02,2.99970937e+02,-7.37027900e-05,4.64690464,1.63564550,-1.84509849,7.15399997e-01,4.49001623e-05,7.46780822,-6.08564509e-01,-1,-0.9928960539647106
4.34303595e+02,2.99970498e+02,-7.38013562e-05,4.64738187,1.63476846,-1.84509849,7.15399996e-01,4.49015128e-05,7.46872743,-6.05803671e-01,-1,-0.9918812046292237
4.40213494e+02,2.99970059e+02,-7.38999224e-05,4.64785909,1.63389142,-1.84509849,7.15399996e-01,4.49028632e-05,7.46964665,-6.03042833e-01,-1,-0.9908663551220165
4.46123392e+02,2.99969619e+02,-7.39984886e-05,4.64833632,1.63301437,-1.84509849,7.15399995e-01,4.49042137e-05,7.47056586,-6.00281995e-01,-1,-0.9898515057865296
4.52033291e+02,2.99969180e+02,-7.40970548e-05,4.64881355,1.63213733,-1.84509849,7.15399995e-01,4.49055642e-05,7.47148508,-5.97521157e-01,-1,-0.9888366562793224
4.57943189e+02,2.99968741e+02,-7.41956211e-05,4.64929077,1.63126029,-1.84509850,7.15399995e-01,4.49069147e-05,7.47240429,-5.94760319e-01,-1,-0.9878218069438355
4.63853088e+02,2.99968302e+02,-7.42941873e-05,4.64976800,1.63038325,-1.84509850,7.15399994e-01,4.49082652e-05,7.47332351,-5.91999481e-01,-1,-0.9868069574366284
4.70674248e+02,2.99967788e+02,-7.44024222e-05,4.65030911,1.62936862,-1.84509850,7.15399994e-01,4.49100106e-05,7.47435628,-5.88897304e-01,-1,-0.9856356259359409
4.77593854e+02,2.99967267e+02,-7.45117017e-05,4.65085713,1.62833913,-1.84509850,7.15399993e-01,4.49117987e-05,7.47540133,-5.85758252e-01,-1,-0.9844473892606326
4.84513459e+02,2.99966745e+02,-7.46209812e-05,4.65140514,1.62730963,-1.84509850,7.15399993e-01,4.49135867e-05,7.47644637,-5.82619199e-01,-1,-0.9832591527570446
4.91433065e+02,2.99966223e+02,-7.47302607e-05,4.65195315,1.62628014,-1.84509850,7.15399992e-01,4.49153748e-05,7.47749142,-5.79480146e-01,-1,-0.9820709160817362
4.98352671e+02,2.99965701e+02,-7.48395401e-05,4.65250117,1.62525065,-1.84509850,7.15399992e-01,4.49171629e-05,7.47853646,-5.76341094e-01,-1,-0.9808826794064279
5.05272277e+02,2.99965180e+02,-7.49488196e-05,4.65304918,1.62422115,-1.84509850,7.15399991e-01,4.49189510e-05,7.47958151,-5.73202041e-01,-1,-0.9796944427311197
5.12191883e+02,2.99964658e+02,-7.50580991e-05,4.65359720,1.62319166,-1.84509850,7.15399991e-01,4.49207390e-05,7.48062655,-5.70062988e-01,-1,-0.9785062060558114
5.19111489e+02,2.99964136e+02,-7.51673786e-05,4.65414521,1.62216217,-1.84509850,7.15399990e-01,4.49225271e-05,7.48167159,-5.66923936e-01,-1,-0.9773179693805031
5.26031095e+02,2.99963615e+02,-7.52766581e-05,4.65469322,1.62113268,-1.84509850,7.15399989e-01,4.49243152e-05,7.48271664,-5.63784883e-01,-1,-0.9761297327051948
5.32950700e+02,2.99963093e+02,-7.53859376e-05,4.65524124,1.62010318,-1.84509850,7.15399989e-01,4.49261033e-05,7.48376168,-5.60645830e-01,-1,-0.9749414962016067
5.40696935e+02,2.99962504e+02,-7.54662512e-05,4.65585014,1.61894557,-1.84509850,7.15399988e-01,4.49282236e-05,7.48490630,-5.57208135e-01,-1,-0.9736113105635
5.48536709e+02,2.99961908e+02,-7.55432871e-05,4.65646593,1.61777347,-1.84509850,7.15399988e-01,4.49303815e-05,7.48606219,-5.53736647e-01,-1,-0.9722650623821834
5.56376482e+02,2.99961312e+02,-7.56203231e-05,4.65708172,1.61660136,-1.84509850,7.15399987e-01,4.49325394e-05,7.48721808,-5.50265159e-01,-1,-0.9709188143725869
