star_age,star_mass,star_mdot,log_Teff,log_R,log_surf_z,surface_h1,surface_he3,log_center_T,log_center_Rho,phase,x
3.87024407e+02,2.49999500e+02,-1.27929323e-06,4.65293896,1.56655441,-4.84509851,7.50949423e-01,4.13350500e-05,7.43261696,-6.59187730e-01,-1,-1.0
3.94281633e+02,2.49999491e+02,-1.27968190e-06,4.65348757,1.56548444,-4.84509851,7.50949424e-01,4.13356620e-05,7.43370520,-6.55919432e-01,-1,-0.9993160814812707
4.01538858e+02,2.49999481e+02,-1.28007056e-06,4.65403617,1.56441447,-4.84509851,7.50949424e-01,4.13362740e-05,7.43479343,-6.52651134e-01,-1,-0.9986321630567812
4.08796083e+02,2.49999472e+02,-1.28045923e-06,4.65458478,1.56334450,-4.84509851,7.50949424e-01,4.13368860e-05,7.43588166,-6.49382836e-01,-1,-0.9979482446322915
4.16053308e+02,2.49999463e+02,-1.28084790e-06,4.65513339,1.56227453,-4.84509851,7.50949424e-01,4.13374981e-05,7.43696990,-6.46114538e-01,-1,-0.9972643262078019
4.23310533e+02,2.49999454e+02,-1.28123656e-06,4.65568199,1.56120456,-4.84509851,7.50949424e-01,4.13381101e-05,7.43805813,-6.42846240e-01,-1,-0.9965804077833122
4.30567759e+02,2.49999444e+02,-1.28162523e-06,4.65623060,1.56013459,-4.84509851,7.50949424e-01,4.13387221e-05,7.43914636,-6.39577942e-01,-1,-0.9958964892645831
4.37824984e+02,2.49999435e+02,-1.28201389e-06,4.65677920,1.55906462,-4.84509851,7.50949424e-01,4.13393341e-05,7.44023459,-6.36309644e-01,-1,-0.9952125708400934
4.45082209e+02,2.49999426e+02,-1.28240256e-06,4.65732781,1.55799465,-4.84509851,7.50949424e-01,4.13399461e-05,7.44132283,-6.33041346e-01,-1,-0.9945286524156038
4.52339434e+02,2.49999416e+02,-1.28279123e-06,4.65787642,1.55692468,-4.84509851,7.50949424e-01,4.13405581e-05,7.44241106,-6.29773048e-01,-1,-0.9938447339911142
4.59596660e+02,2.49999407e+02,-1.28317989e-06,4.65842502,1.55585471,-4.84509851,7.50949424e-01,4.13411702e-05,7.44349929,-6.26504750e-01,-1,-0.993160815472385
4.67332141e+02,2.49999397e+02,-1.28350945e-06,4.65900333,1.55472462,-4.84509851,7.50949424e-01,4.13420924e-05,7.44464600,-6.23060957e-01,-1,-0.9924318263645387
4.76020872e+02,2.49999386e+02,-1.28372119e-06,4.65964085,1.55347473,-4.84509851,7.50949424e-01,4.13436331e-05,7.44590927,-6.19267370e-01,-1,-0.9916130032997538
4.84709604e+02,2.49999375e+02,-1.28393293e-06,4.66027837,1.55222483,-4.84509851,7.50949424e-01,4.13451738e-05,7.44717253,-6.15473784e-01,-1,-0.9907941801407292
4.93398336e+02,2.49999364e+02,-1.28414467e-06,4.66091588,1.55097493,-4.84509851,7.50949424e-01,4.13467144e-05,7.44843580,-6.11680197e-01,-1,-0.9899753569817046
5.02087067e+02,2.49999352e+02,-1.28435640e-06,4.66155340,1.54972503,-4.84509851,7.50949424e-01,4.13482551e-05,7.44969907,-6.07886611e-01,-1,-0.9891565339169196
5.10775799e+02,2.49999341e+02,-1.28456814e-06,4.66219092,1.54847514,-4.84509851,7.50949423e-01,4.13497958e-05,7.45096233,-6.04093025e-01,-1,-0.988337710757895
5.19464531e+02,2.49999330e+02,-1.28477988e-06,4.66282844,1.54722524,-4.84509852,7.50949423e-01,4.13513364e-05,7.45222560,-6.00299438e-01,-1,-0.9875188875988703
5.28153262e+02,2.49999319e+02,-1.28499162e-06,4.66346595,1.54597534,-4.84509852,7.50949423e-01,4.13528771e-05,7.45348886,-5.96505852e-01,-1,-0.9867000645340853
5.36841994e+02,2.49999308e+02,-1.28520336e-06,4.66410347,1.54472544,-4.84509852,7.50949423e-01,4.13544178e-05,7.45475213,-5.92712265e-01,-1,-0.9858812413750607
5.45530726e+02,2.49999296e+02,-1.28541510e-06,4.66474099,1.54347555,-4.84509852,7.50949423e-01,4.13559584e-05,7.45601539,-5.88918679e-01,-1,-0.9850624182160361
5.54219458e+02,2.49999285e+02,-1.28562684e-06,4.66537850,1.54222565,-4.84509852,7.50949422e-01,4.13574991e-05,7.45727866,-5.85125092e-01,-1,-0.9842435950570115
5.63841801e+02,2.49999273e+02,-1.28563757e-06,4.66606764,1.54086940,-4.84509852,7.50949422e-01,4.13599838e-05,7.45864889,-5.81009446e-01,-1,-0.9833367887137524
5.73980893e+02,2.49999260e+02,-1.28553705e-06,4.66678535,1.53945429,-4.84509852,7.50949421e-01,4.13629911e-05,7.46007833,-5.76715541e-01,-1,-0.9823812841198621
5.84119986e+02,2.49999247e+02,-1.28543652e-06,4.66750305,1.53803918,-4.84509852,7.50949421e-01,4.13659984e-05,7.46150776,-5.72421635e-01,-1,-0.9814257794317323
5.94259078e+02,2.49999234e+02,-1.28533600e-06,4.66822076,1.53662407,-4.84509852,7.50949420e-01,4.13690056e-05,7.46293720,-5.68127730e-01,-1,-0.980470274837842
6.04398171e+02,2.49999221e+02,-1.28523548e-06,4.66893847,1.53520896,-4.84509852,7.50949420e-01,4.13720129e-05,7.46436663,-5.63833825e-01,-1,-0.9795147701497121
6.14537264e+02,2.49999208e+02,-1.28513495e-06,4.66965618,1.53379385,-4.84509852,7.50949419e-01,4.13750202e-05,7.46579607,-5.59539919e-01,-1,-0.9785592654615821
6.24676356e+02,2.49999195e+02,-1.28503443e-06,4.67037388,1.53237874,-4.84509852,7.50949418e-01,4.13780274e-05,7.46722551,-5.55246014e-01,-1,-0.977603760867692
6.34815449e+02,2.49999182e+02,-1.28493391e-06,4.67109159,1.53096364,-4.84509852,7.50949418e-01,4.13810347e-05,7.46865494,-5.50952108e-01,-1,-0.976648256179562
6.46046362e+02,2.49999167e+02,-1.28444052e-06,4.67187180,1.52942328,-4.84509852,7.50949417e-01,4.13858431e-05,7.47020691,-5.46290281e-01,-1,-0.9755898587446554
6.57462578e+02,2.49999153e+02,-1.28388046e-06,4.67266263,1.52786167,-4.84509852,7.50949415e-01,4.13909573e-05,7.47177968,-5.41566010e-01,-1,-0.974513998417829
6.68878794e+02,2.49999138e+02,-1.28332040e-06,4.67345345,1.52630006,-4.84509852,7.50949414e-01,4.13960714e-05,7.47335245,-5.36841740e-01,-1,-0.9734381380910025
6.80295010e+02,2.49999123e+02,-1.28276034e-06,4.67424427,1.52473845,-4.84509852,7.50949413e-01,4.14011856e-05,7.47492522,-5.32117469e-01,-1,-0.972362277764176
