star_age,star_mass,star_mdot,log_Teff,log_R,log_surf_z,surface_h1,surface_he3,log_center_T,log_center_Rho,phase,x
8.24845785e+02,1.01999993,-8.82535693e-11,3.70262724,1.19354816,-4.84509847,7.50949395e-01,4.13306749e-05,5.71264406,-2.56075283,-1,-1.0
8.67578594e+02,1.01999993,-8.67346795e-11,3.70284315,1.19069659,-4.84509847,7.50949395e-01,4.13306749e-05,5.71535589,-2.55264837,-1,-0.9999971903466969
9.12466459e+02,1.01999993,-8.51802824e-11,3.70306556,1.18775401,-4.84509847,7.50949395e-01,4.13306750e-05,5.71815464,-2.54428445,-1,-0.9999942389999186
9.59598263e+02,1.01999992,-8.35965786e-11,3.70329442,1.18471999,-4.84509847,7.50949395e-01,4.13306750e-05,5.72104077,-2.53565815,-1,-0.999991140115668
1.00905806e+03,1.01999992,-8.19902382e-11,3.70352893,1.18159427,-4.84509847,7.50949395e-01,4.13306750e-05,5.72401480,-2.52676975,-1,-0.9999878881674515
1.06109038e+03,1.01999991,-8.03583766e-11,3.70377183,1.17837096,-4.84509847,7.50949395e-01,4.13306750e-05,5.72708205,-2.51760028,-1,-0.9999844670775869
1.11595440e+03,1.01999991,-7.87155373e-11,3.70402107,1.17504487,-4.84509847,7.50949395e-01,4.13306750e-05,5.73024810,-2.50813531,-1,-0.9999808598053616
1.17343567e+03,1.01999990,-7.70628626e-11,3.70427661,1.17162771,-4.84509847,7.50949395e-01,4.13306750e-05,5.73350155,-2.49840926,-1,-0.9999770804507181
1.23395279e+03,1.01999990,-7.53956342e-11,3.70453917,1.16810937,-4.84509847,7.50949395e-01,4.13306750e-05,5.73685192,-2.48839121,-1,-0.9999731014909894
1.29758832e+03,1.01999990,-7.37177513e-11,3.70480847,1.16449142,-4.84509847,7.50949395e-01,4.13306750e-05,5.74029808,-2.47808651,-1,-0.9999689174979114
1.36437561e+03,1.01999989,-7.20322028e-11,3.70508435,1.16077747,-4.84509847,7.50949395e-01,4.13306751e-05,5.74383652,-2.46750666,-1,-0.999964526278744
1.43470809e+03,1.01999989,-7.03428854e-11,3.70536720,1.15696037,-4.84509847,7.50949395e-01,4.13306751e-05,5.74747384,-2.45662863,-1,-0.9999599019657308
1.50855100e+03,1.01999988,-6.86512837e-11,3.70565738,1.15304609,-4.84509847,7.50949395e-01,4.13306751e-05,5.75120500,-2.44547015,-1,-0.9999550468443182
1.58613154e+03,1.01999988,-6.69501299e-11,3.70595592,1.14903298,-4.84509847,7.50949395e-01,4.13306752e-05,5.75503070,-2.43402739,-1,-0.99994994597626
1.66782503e+03,1.01999987,-6.52522160e-11,3.70625799,1.14491635,-4.84509847,7.50949395e-01,4.13306752e-05,5.75895632,-2.42228544,-1,-0.9999445746845196
1.75353129e+03,1.01999986,-6.35620425e-11,3.70656724,1.14070399,-4.84509847,7.50949395e-01,4.13306753e-05,5.76297434,-2.41026683,-1,-0.9999389395558645
1.84355209e+03,1.01999986,-6.18779646e-11,3.70688246,1.13639414,-4.84509847,7.50949395e-01,4.13306753e-05,5.76708619,-2.39796499,-1,-0.9999330207491212
1.93839134e+03,1.01999985,-6.01997009e-11,3.70720425,1.13198130,-4.84509847,7.50949395e-01,4.13306754e-05,5.77129788,-2.38536486,-1,-0.9999267851325477
2.03797677e+03,1.01999985,-5.85279606e-11,3.70753332,1.12747252,-4.84509847,7.50949395e-01,4.13306756e-05,5.77560250,-2.37248861,-1,-0.9999202374578479
2.14258278e+03,1.01999984,-5.68598432e-11,3.70786724,1.12286765,-4.84509847,7.50949395e-01,4.13306757e-05,5.77999982,-2.35933184,-1,-0.9999133596834071
2.25250316e+03,1.01999983,-5.52227507e-11,3.70820508,1.11816750,-4.84509847,7.50949395e-01,4.13306759e-05,5.78448932,-2.34590042,-1,-0.9999061324927314
2.36800385e+03,1.01999983,-5.35925788e-11,3.70855050,1.11337289,-4.84509847,7.50949395e-01,4.13306761e-05,5.78907057,-2.33219259,-1,-0.9998985384004457
2.48938472e+03,1.01999982,-5.19835745e-11,3.70890201,1.10848470,-4.84509847,7.50949395e-01,4.13306764e-05,5.79374242,-2.31821139,-1,-0.9998905576903002
