star_age,log_R,log_Teff,log_center_T,log_center_Rho
0.000000e+00,-1.6860181,4.889252e+00,7.954503e+00,6.186075e+00
8.000000e+04,-1.7032151,4.836895e+00,7.944927e+00,6.191249e+00
1.600000e+05,-1.7123561,4.812433e+00,7.935972e+00,6.195704e+00
2.400000e+05,-1.7189361,4.795844e+00,7.927608e+00,6.199696e+00
3.200000e+05,-1.7242271,4.782871e+00,7.919805e+00,6.203337e+00
4.000000e+05,-1.7287191,4.772007e+00,7.912519e+00,6.206697e+00
5.095158e+05,-1.7339271,4.759539e+00,7.903406e+00,6.210885e+00
6.358149e+05,-1.7390671,4.747192e+00,7.893876e+00,6.215249e+00
7.781672e+05,-1.7440601,4.735126e+00,7.884188e+00,6.219674e+00
9.372560e+05,-1.7489171,4.723190e+00,7.874462e+00,6.224101e+00
1.112045e+06,-1.7536131,4.711264e+00,7.864876e+00,6.228437e+00
1.300116e+06,-1.7580831,4.699432e+00,7.855614e+00,6.232584e+00
1.500439e+06,-1.7623141,4.687723e+00,7.846736e+00,6.236509e+00
1.712880e+06,-1.7663251,4.676096e+00,7.838241e+00,6.240217e+00
1.937294e+06,-1.7701151,4.664642e+00,7.830117e+00,6.243709e+00
2.175216e+06,-1.7737171,4.653260e+00,7.822292e+00,6.247008e+00
2.426659e+06,-1.7771411,4.641902e+00,7.814749e+00,6.250114e+00
2.691178e+06,-1.7803771,4.630714e+00,7.807482e+00,6.253028e+00
2.971262e+06,-1.7834661,4.619558e+00,7.800412e+00,6.255782e+00
3.266820e+06,-1.7864091,4.608488e+00,7.793536e+00,6.258381e+00
3.579250e+06,-1.7892141,4.597561e+00,7.786815e+00,6.260840e+00
3.911208e+06,-1.7919081,4.586739e+00,7.780196e+00,6.263176e+00
4.264288e+06,-1.7945071,4.575931e+00,7.773654e+00,6.265398e+00
4.638008e+06,-1.7969951,4.565151e+00,7.767203e+00,6.267499e+00
5.033003e+06,-1.7993631,4.554534e+00,7.760838e+00,6.269485e+00
5.453631e+06,-1.8016351,4.543993e+00,7.754500e+00,6.271377e+00
5.901605e+06,-1.8038141,4.533543e+00,7.748178e+00,6.273179e+00
6.379222e+06,-1.8059031,4.523179e+00,7.741855e+00,6.274897e+00
6.888858e+06,-1.8079031,4.512969e+00,7.735518e+00,6.276536e+00
7.435229e+06,-1.8098251,4.502817e+00,7.729129e+00,6.278108e+00
8.019635e+06,-1.8116691,4.492827e+00,7.722696e+00,6.279613e+00
8.647768e+06,-1.8134461,4.482897e+00,7.716181e+00,6.281061e+00
9.321142e+06,-1.8151521,4.473015e+00,7.709591e+00,6.282453e+00
1.004183e+07,-1.8167821,4.463355e+00,7.702930e+00,6.283790e+00
1.082019e+07,-1.8183581,4.453671e+00,7.696127e+00,6.285085e+00
1.165377e+07,-1.8198601,4.444238e+00,7.689230e+00,6.286330e+00
1.255651e+07,-1.8213131,4.434772e+00,7.682154e+00,6.287538e+00
1.352465e+07,-1.8226981,4.425579e+00,7.674956e+00,6.288698e+00
1.457584e+07,-1.8240391,4.416353e+00,7.667541e+00,6.289826e+00
1.570563e+07,-1.8253191,4.407317e+00,7.659973e+00,6.290910e+00
1.692942e+07,-1.8265481,4.398510e+00,7.652186e+00,6.291960e+00
1.826347e+07,-1.8277401,4.389696e+00,7.644126e+00,6.292982e+00
1.970356e+07,-1.8288801,4.381097e+00,7.635861e+00,6.293967e+00
2.127046e+07,-1.8299771,4.372655e+00,7.627323e+00,6.294924e+00
2.297659e+07,-1.8310351,4.364365e+00,7.618499e+00,6.295854e+00
2.483479e+07,-1.8320561,4.356212e+00,7.609386e+00,6.296763e+00
2.685762e+07,-1.8330401,4.348183e+00,7.599988e+00,6.297652e+00
2.905831e+07,-1.8339891,4.340270e+00,7.590309e+00,6.298521e+00
3.145042e+07,-1.8349041,4.332469e+00,7.580356e+00,6.299368e+00
3.404874e+07,-1.8357861,4.324778e+00,7.570134e+00,6.300192e+00
3.686829e+07,-1.8366371,4.317189e+00,7.559648e+00,6.300990e+00
3.992332e+07,-1.8374571,4.309694e+00,7.548907e+00,6.301759e+00
4.322677e+07,-1.8382481,4.302285e+00,7.537928e+00,6.302501e+00
4.679144e+07,-1.8390141,4.294957e+00,7.526734e+00,6.303221e+00
5.063070e+07,-1.8397571,4.287696e+00,7.515340e+00,6.303922e+00
5.475469e+07,-1.8404791,4.280494e+00,7.503770e+00,6.304605e+00
5.917239e+07,-1.8411801,4.273343e+00,7.492043e+00,6.305269e+00
6.389037e+07,-1.8418631,4.266233e+00,7.480182e+00,6.305914e+00
6.891282e+07,-1.8425251,4.259159e+00,7.468208e+00,6.306537e+00
7.424181e+07,-1.8431681,4.252115e+00,7.456142e+00,6.307138e+00
7.987804e+07,-1.8437911,4.245099e+00,7.444012e+00,6.307718e+00
8.582274e+07,-1.8443951,4.238110e+00,7.431837e+00,6.308277e+00
9.207677e+07,-1.8449811,4.231138e+00,7.419632e+00,6.308818e+00
9.863769e+07,-1.8455491,4.224190e+00,7.407416e+00,6.309342e+00
1.055078e+08,-1.8461011,4.217257e+00,7.395196e+00,6.309852e+00
1.126851e+08,-1.8466381,4.210341e+00,7.382986e+00,6.310350e+00
1.201693e+08,-1.8471591,4.203438e+00,7.370794e+00,6.310835e+00
1.279575e+08,-1.8476651,4.196554e+00,7.358635e+00,6.311306e+00
1.360496e+08,-1.8481571,4.189687e+00,7.346518e+00,6.311762e+00
1.444428e+08,-1.8486341,4.182843e+00,7.334451e+00,6.312202e+00
1.531351e+08,-1.8490991,4.176028e+00,7.322442e+00,6.312623e+00
1.621271e+08,-1.8495531,4.169258e+00,7.310493e+00,6.313025e+00
1.714240e+08,-1.8500001,4.162537e+00,7.298605e+00,6.313412e+00
1.810272e+08,-1.8504401,4.155865e+00,7.286781e+00,6.313784e+00
1.909355e+08,-1.8508741,4.149250e+00,7.275030e+00,6.314141e+00
2.011481e+08,-1.8513041,4.142684e+00,7.263356e+00,6.314484e+00
2.116561e+08,-1.8517281,4.136175e+00,7.251772e+00,6.314815e+00
2.224547e+08,-1.8521441,4.129716e+00,7.240286e+00,6.315133e+00
2.335327e+08,-1.8525501,4.123309e+00,7.228909e+00,6.315438e+00
2.448733e+08,-1.8529451,4.116954e+00,7.217656e+00,6.315729e+00
2.564493e+08,-1.8533271,4.110676e+00,7.206554e+00,6.316004e+00
2.682251e+08,-1.8536971,4.104495e+00,7.195635e+00,6.316264e+00
2.801083e+08,-1.8540541,4.098455e+00,7.184974e+00,6.316509e+00
2.918825e+08,-1.8543941,4.092654e+00,7.174741e+00,6.316739e+00
3.030270e+08,-1.8547081,4.087322e+00,7.165335e+00,6.316949e+00
3.115857e+08,-1.8549471,4.083317e+00,7.158268e+00,6.317105e+00
3.196283e+08,-1.8551691,4.079630e+00,7.151760e+00,6.317249e+00
3.270528e+08,-1.8553721,4.076289e+00,7.145862e+00,6.317379e+00
3.340754e+08,-1.8555631,4.073182e+00,7.140376e+00,6.317500e+00
3.408070e+08,-1.8557441,4.070253e+00,7.135202e+00,6.317615e+00
3.473723e+08,-1.8559191,4.067440e+00,7.130233e+00,6.317724e+00
