star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase,x
5.45618789e+02,3.39999977,-3.61421931e-10,2.79157308,3.61443461,1.68959448,-1.84509850,8.79310618e-05,5.73938307,-3.53781118,-1,-1.0
5.72992384e+02,3.39999976,-3.56649163e-10,2.78834479,3.61476288,1.68732379,-1.84509850,8.77241132e-05,5.74157315,-3.53124971,-1,-0.9999892786452752
6.00862357e+02,3.39999975,-3.52057551e-10,2.79522231,3.61780954,1.68466922,-1.84509850,1.07954336e-04,5.74383093,-3.52448828,-1,-0.9999783628752894
6.30698990e+02,3.39999974,-3.55814120e-10,2.79353091,3.61865357,1.68213547,-1.84509850,1.13833149e-04,5.74622674,-3.51731018,-1,-0.9999666768279803
6.62358475e+02,3.39999973,-3.50485231e-10,2.78968340,3.61898767,1.67954352,-1.84509850,1.13553461e-04,5.74872968,-3.50980963,-1,-0.9999542768283058
6.95512584e+02,3.39999972,-3.45610356e-10,2.78569880,3.61932848,1.67686960,-1.84509850,1.13440234e-04,5.75131211,-3.50207107,-1,-0.9999412914325924
7.30255998e+02,3.39999971,-3.40494420e-10,2.78158092,3.61967847,1.67411068,-1.84509850,1.13269609e-04,5.75397682,-3.49408556,-1,-0.9999276835573445
7.66677958e+02,3.39999970,-3.35112496e-10,2.77732628,3.62003821,1.67126388,-1.84509850,1.13031456e-04,5.75672678,-3.48584425,-1,-0.9999134182497394
8.05040798e+02,3.39999968,-3.29555109e-10,2.77292593,3.62041082,1.66831847,-1.84509850,1.12755668e-04,5.75957223,-3.47731708,-1,-0.999898392762006
8.45326837e+02,3.39999967,-3.23800242e-10,2.76832283,3.62077987,1.66527882,-1.84509850,1.12420675e-04,5.76250935,-3.46851546,-1,-0.9998826140192221
8.87535418e+02,3.39999966,-3.17984773e-10,2.76386915,3.62123325,1.66214523,-1.84509850,1.12117172e-04,5.76553627,-3.45944357,-1,-0.9998660822787132
9.31746462e+02,3.39999964,-3.12372353e-10,2.75916640,3.62167077,1.65891882,-1.84509850,1.11886846e-04,5.76865379,-3.45010099,-1,-0.9998487662380003
9.78389183e+02,3.39999963,-3.06493758e-10,2.75419978,3.62209581,1.65558543,-1.84509850,1.11563820e-04,5.77187533,-3.44044360,-1,-0.999830497787796
1.02715920e+03,3.39999961,-3.00589038e-10,2.74906883,3.62252468,1.65216220,-1.84509850,1.11237212e-04,5.77518421,-3.43052371,-1,-0.9998113961443256
1.07841412e+03,3.39999960,-2.94539360e-10,2.74379495,3.62296865,1.64863732,-1.84509850,1.10867727e-04,5.77859191,-3.42030861,-1,-0.9997913212444554
1.13221158e+03,3.39999958,-2.88493956e-10,2.73843868,3.62344239,1.64501171,-1.84509850,1.10515227e-04,5.78209718,-3.40979903,-1,-0.9997702505136304
