star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase
6.79055114e+02,2.59999983,-2.19856499e-10,2.57061446,3.61469225,1.57859987,-1.84509854,7.65022742e-05,5.73858699,-3.31634041,-1
7.12951040e+02,2.59999982,-2.17155313e-10,2.57863038,3.61801570,1.57596094,-1.84509854,9.55759069e-05,5.74079217,-3.30974018,-1
7.49454534e+02,2.59999981,-2.19679925e-10,2.57592868,3.61857772,1.57348605,-1.84509854,9.95588926e-05,5.74313927,-3.30271239,-1
7.88084013e+02,2.59999980,-2.16308221e-10,2.57213087,3.61890295,1.57093668,-1.84509854,9.92678873e-05,5.74558604,-3.29538443,-1
8.28598556e+02,2.59999980,-2.13335842e-10,2.56815089,3.61922491,1.56830278,-1.84509854,9.91728445e-05,5.74811482,-3.28781141,-1
8.71123480e+02,2.59999979,-2.10178828e-10,2.56415378,3.61958730,1.56557943,-1.84509854,9.90297279e-05,5.75072920,-3.27998218,-1
9.15758961e+02,2.59999978,-2.06915213e-10,2.55995670,3.61994507,1.56276535,-1.84509854,9.88488526e-05,5.75343131,-3.27188866,-1
9.62811402e+02,2.59999977,-2.03519622e-10,2.55561324,3.62031674,1.55985030,-1.84509854,9.86273639e-05,5.75623094,-3.26350402,-1
1.01232301e+03,2.59999976,-2.00058015e-10,2.55105362,3.62068359,1.55683677,-1.84509854,9.83832112e-05,5.75912572,-3.25483397,-1
1.06426963e+03,2.59999975,-1.96508528e-10,2.54637500,3.62106813,1.55372840,-1.84509854,9.81149799e-05,5.76211203,-3.24588925,-1
1.11873486e+03,2.59999974,-1.92897593e-10,2.54172696,3.62150868,1.55052326,-1.84509854,9.78521492e-05,5.76519094,-3.23666652,-1
1.17620299e+03,2.59999973,-1.89312062e-10,2.53675218,3.62192184,1.54720956,-1.84509854,9.75972391e-05,5.76837563,-3.22712779,-1
1.23652203e+03,2.59999972,-1.85645823e-10,2.53159175,3.62233801,1.54379701,-1.84509854,9.73083951e-05,5.77165579,-3.21730281,-1
1.29976696e+03,2.59999970,-1.81923188e-10,2.52626810,3.62276214,1.54028693,-1.84509854,9.69971647e-05,5.77503045,-3.20719464,-1
1.36649925e+03,2.59999969,-1.78148280e-10,2.52091898,3.62323691,1.53666283,-1.84509854,9.66849575e-05,5.77851493,-3.19675609,-1
1.43635558e+03,2.59999968,-1.74321649e-10,2.51525244,3.62368004,1.53294329,-1.84509854,9.63292518e-05,5.78209204,-3.18603892,-1
1.50999953e+03,2.59999967,-1.70524275e-10,2.50941914,3.62413702,1.52911269,-1.84509854,9.59939117e-05,5.78577665,-3.17499829,-1
1.58727045e+03,2.59999965,-1.66684672e-10,2.50366321,3.62466560,1.52517755,-1.84509854,9.56626494e-05,5.78956182,-3.16365543,-1
1.66836088e+03,2.59999964,-1.62865027e-10,2.49754083,3.62515380,1.52113995,-1.84509854,9.53191641e-05,5.79344682,-3.15201245,-1
1.75382866e+03,2.59999963,-1.59026556e-10,2.49136347,3.62568482,1.51698925,-1.84509854,9.49742731e-05,5.79744113,-3.14003892,-1
1.84349562e+03,2.59999961,-1.55222192e-10,2.48497346,3.62621430,1.51273528,-1.84509854,9.46388604e-05,5.80153618,-3.12776500,-1
1.93761558e+03,2.59999960,-1.51348693e-10,2.47828324,3.62671975,1.50837927,-1.84509854,9.42369452e-05,5.80573050,-3.11519240,-1
2.03649562e+03,2.59999958,-1.47499103e-10,2.47157573,3.62727406,1.50391689,-1.84509853,9.38533930e-05,5.81002795,-3.10230857,-1
2.14055022e+03,2.59999957,-1.43623053e-10,2.46459118,3.62781312,1.49934651,-1.84509853,9.34251255e-05,5.81443064,-3.08910956,-1
2.24982741e+03,2.59999955,-1.39773701e-10,2.45752369,3.62838374,1.49467151,-1.84509853,9.30032461e-05,5.81893492,-3.07560611,-1
2.36461268e+03,2.59999954,-1.35952466e-10,2.45028303,3.62896257,1.48989353,-1.84509853,9.25761873e-05,5.82353953,-3.06179956,-1
2.48519922e+03,2.59999952,-1.32202784e-10,2.44306176,3.62959963,1.48500876,-1.84509853,9.21917819e-05,5.82824726,-3.04768331,-1
2.61183104e+03,2.59999951,-1.28451675e-10,2.43549139,3.63019985,1.48002315,-1.84509853,9.17586845e-05,5.83305341,-3.03326798,-1
2.74484125e+03,2.59999949,-1.24736525e-10,2.42781893,3.63082546,1.47493569,-1.84509853,9.13249306e-05,5.83795876,-3.01855405,-1
2.88453403e+03,2.59999947,-1.21049610e-10,2.41994262,3.63144958,1.46974931,-1.84509853,9.08708286e-05,5.84296110,-3.00354506,-1
3.03144000e+03,2.59999945,-1.17419403e-10,2.41197815,3.63210272,1.46446078,-1.84509853,9.04257072e-05,5.84806337,-2.98823973,-1
