star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase,x
2.26894943e+03,7.99999945e-01,-2.10761021e-11,1.53900443,3.60648996,1.07919944,-1.84509945,4.20046866e-05,5.73937387,-2.30866633,-1,-1.0
2.39230233e+03,7.99999943e-01,-2.07543001e-11,1.53484740,3.60671091,1.07667903,-1.84509944,4.18926255e-05,5.74173739,-2.30160498,-1,-0.9999981547540296
2.52244683e+03,7.99999940e-01,-2.04244418e-11,1.53053300,3.60694075,1.07406214,-1.84509942,4.17747492e-05,5.74419170,-2.29427195,-1,-0.9999962079119677
2.65969349e+03,7.99999937e-01,-2.00878591e-11,1.52604321,3.60717571,1.07134733,-1.84509940,4.16501215e-05,5.74673891,-2.28665923,-1,-0.999994154828122
2.80435985e+03,7.99999935e-01,-1.97449381e-11,1.52148069,3.60744220,1.06853310,-1.84509938,4.15320355e-05,5.74937955,-2.27876912,-1,-0.9999919907523862
2.95671967e+03,7.99999932e-01,-1.94014464e-11,1.51685688,3.60774369,1.06561822,-1.84509935,4.14329214e-05,5.75211513,-2.27059310,-1,-0.9999897115895624
3.11703841e+03,7.99999929e-01,-1.90501384e-11,1.51186346,3.60800209,1.06260471,-1.84509933,4.13011173e-05,5.75494430,-2.26213654,-1,-0.9999873133686129
3.28564995e+03,7.99999925e-01,-1.86910225e-11,1.50671060,3.60827041,1.05949162,-1.84509929,4.11596205e-05,5.75786780,-2.25339963,-1,-0.999984791095
3.46449483e+03,7.99999922e-01,-1.83272630e-11,1.50135744,3.60854747,1.05626094,-1.84509926,4.10141288e-05,5.76090252,-2.24432615,-1,-0.9999821157400296
3.65237669e+03,7.99999919e-01,-1.79607932e-11,1.49582407,3.60882924,1.05293072,-1.84509922,4.08660676e-05,5.76403188,-2.23497200,-1,-0.9999793052001472
3.84992069e+03,7.99999915e-01,-1.75880153e-11,1.49011707,3.60911875,1.04949818,-1.84509918,4.07073930e-05,5.76725855,-2.22532683,-1,-0.9999763501235339
4.05914377e+03,7.99999912e-01,-1.72102499e-11,1.48429401,3.60943885,1.04594646,-1.84509914,4.05501861e-05,5.77059854,-2.21534073,-1,-0.999973220338622
4.27854116e+03,7.99999908e-01,-1.68342195e-11,1.47832031,3.60977132,1.04229466,-1.84509909,4.04012440e-05,5.77403382,-2.20507045,-1,-0.999969938355387
4.51078984e+03,7.99999904e-01,-1.64479008e-11,1.47207876,3.61009672,1.03852309,-1.84509905,4.02213053e-05,5.77758315,-2.19445596,-1,-0.9999664641286692
4.75445810e+03,7.99999900e-01,-1.60654321e-11,1.46566782,3.61043064,1.03464978,-1.84509901,4.00512202e-05,5.78122990,-2.18355222,-1,-0.9999628190755342
5.01226411e+03,7.99999896e-01,-1.56773779e-11,1.45899607,3.61075873,1.03065772,-1.84509896,3.98595750e-05,5.78498989,-2.17230649,-1,-0.9999589625346577
5.28340539e+03,7.99999892e-01,-1.52889790e-11,1.45234526,3.61114663,1.02655652,-1.84509892,3.96858404e-05,5.78885365,-2.16075067,-1,-0.9999549065104028
5.56857282e+03,7.99999888e-01,-1.49025392e-11,1.44537017,3.61150732,1.02234760,-1.84509888,3.94988584e-05,5.79282051,-2.14888576,-1,-0.9999506406678399
5.87008890e+03,7.99999883e-01,-1.45132070e-11,1.43819811,3.61187802,1.01802016,-1.84509883,3.92992921e-05,5.79690083,-2.13668022,-1,-0.9999461302645043
6.18738152e+03,7.99999879e-01,-1.41241136e-11,1.43078434,3.61224222,1.01358489,-1.84509879,3.90877652e-05,5.80108442,-2.12416477,-1,-0.9999413838586357
6.52147046e+03,7.99999874e-01,-1.37342618e-11,1.42316743,3.61260971,1.00904145,-1.84509875,3.88639733e-05,5.80537170,-2.11133681,-1,-0.9999363861952628
6.87337364e+03,7.99999869e-01,-1.33451787e-11,1.41535067,3.61298172,1.00438904,-1.84509872,3.86308043e-05,5.80976395,-2.09819452,-1,-0.9999311220472384
7.24421549e+03,7.99999865e-01,-1.29606731e-11,1.40758185,3.61342152,9.99625029e-01,-1.84509868,3.84226821e-05,5.81426309,-2.08473223,-1,-0.9999255745941235
7.63484094e+03,7.99999860e-01,-1.25795797e-11,1.39937453,3.61380533,9.94753747e-01,-1.84509865,3.81869385e-05,5.81886586,-2.07095795,-1,-0.9999197311965421
8.04637960e+03,7.99999855e-01,-1.22001181e-11,1.39095739,3.61419767,9.89760498e-01,-1.84509862,3.79445871e-05,5.82349950,-2.05698479,-1,-0.9999135749565672
8.47994464e+03,7.99999849e-01,-1.18217826e-11,1.38238129,3.61459475,9.84678295e-01,-1.84509860,3.76858266e-05,5.82830593,-2.04259851,-1,-0.9999070892221991
8.93662353e+03,7.99999844e-01,-1.14477460e-11,1.37359716,3.61499938,9.79476970e-01,-1.84509857,3.74252332e-05,5.83321577,-2.02788887,-1,-0.9999002577258863
9.41760406e+03,7.99999839e-01,-1.10748806e-11,1.36467217,3.61541210,9.74189038e-01,-1.84509855,3.71458448e-05,5.83822210,-2.01290369,-1,-0.9998930626993828
9.92407756e+03,7.99999833e-01,-1.07139673e-11,1.35559830,3.61584494,9.68786422e-01,-1.84509853,3.68920214e-05,5.84333319,-1.99759702,-1,-0.9998854863214869
1.04571738e+04,7.99999828e-01,-1.03560587e-11,1.34634117,3.61628137,9.63284994e-01,-1.84509852,3.66253267e-05,5.84854752,-1.98199045,-1,-0.9998775116918782
