star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase
1.40739666e+02,7.99982449e+01,-5.79342385e-06,5.89533713,4.12033490,2.22967592,-1.84509850,3.62758453e+01,6.68436053,-2.49505523,-1
1.44500900e+02,7.99982238e+01,-5.74609465e-06,5.89346495,4.12151715,2.22637533,-1.84509850,3.62648106e+01,6.68584448,-2.49061580,-1
1.48262133e+02,7.99982027e+01,-5.69876545e-06,5.89159277,4.12269939,2.22307475,-1.84509850,3.62537759e+01,6.68732843,-2.48617636,-1
1.52023367e+02,7.99981817e+01,-5.65143625e-06,5.88972059,4.12388164,2.21977416,-1.84509850,3.62427412e+01,6.68881238,-2.48173692,-1
1.55784600e+02,7.99981606e+01,-5.60410705e-06,5.88784841,4.12506389,2.21647358,-1.84509850,3.62317065e+01,6.69029633,-2.47729749,-1
1.59926229e+02,7.99981380e+01,-5.56904347e-06,5.88607876,4.12635260,2.21301132,-1.84509850,3.63000897e+01,6.69189677,-2.47250406,-1
1.64105889e+02,7.99981152e+01,-5.53520620e-06,5.88431937,4.12765196,2.20953291,-1.84509850,3.63764130e+01,6.69350886,-2.46767523,-1
1.68285549e+02,7.99980924e+01,-5.50136894e-06,5.88255999,4.12895132,2.20605450,-1.84509850,3.64527364e+01,6.69512096,-2.46284641,-1
1.72465210e+02,7.99980696e+01,-5.46753168e-06,5.88080060,4.13025068,2.20257608,-1.84509850,3.65290598e+01,6.69673305,-2.45801759,-1
1.76893155e+02,7.99980458e+01,-5.43611580e-06,5.87908125,4.13158415,2.19904948,-1.84509851,3.66217827e+01,6.69841832,-2.45296582,-1
1.81577989e+02,7.99980209e+01,-5.40720520e-06,5.87740333,4.13295289,2.19547303,-1.84509851,3.67314733e+01,6.70017931,-2.44768337,-1
1.86262823e+02,7.99979960e+01,-5.37829460e-06,5.87572542,4.13432164,2.19189658,-1.84509851,3.68411639e+01,6.70194031,-2.44240091,-1
1.90947656e+02,7.99979711e+01,-5.34938400e-06,5.87404750,4.13569039,2.18832013,-1.84509851,3.69508545e+01,6.70370130,-2.43711846,-1
1.95632490e+02,7.99979463e+01,-5.32047340e-06,5.87236958,4.13705913,2.18474368,-1.84509851,3.70605451e+01,6.70546229,-2.43183601,-1
2.00700994e+02,7.99979198e+01,-5.28714854e-06,5.87076273,4.13854908,2.18096037,-1.84509851,3.71492101e+01,6.70733570,-2.42621133,-1
2.05889352e+02,7.99978929e+01,-5.25244472e-06,5.86917809,4.14007688,2.17711244,-1.84509851,3.72313068e+01,6.70924423,-2.42047973,-1
2.11077710e+02,7.99978660e+01,-5.21774090e-06,5.86759344,4.14160468,2.17326451,-1.84509852,3.73134036e+01,6.71115276,-2.41474813,-1
2.16296893e+02,7.99978390e+01,-5.18364604e-06,5.86601240,4.14313489,2.16941358,-1.84509852,3.73999395e+01,6.71307003,-2.40898996,-1
2.21948597e+02,7.99978101e+01,-5.15809583e-06,5.86448198,4.14469884,2.16552047,-1.84509852,3.75487638e+01,6.71510995,-2.40285890,-1
2.27600301e+02,7.99977813e+01,-5.13254561e-06,5.86295157,4.14626279,2.16162736,-1.84509852,3.76975882e+01,6.71714987,-2.39672784,-1
2.33252005e+02,7.99977525e+01,-5.10699540e-06,5.86142115,4.14782674,2.15773425,-1.84509853,3.78464126e+01,6.71918980,-2.39059678,-1
2.39293415e+02,7.99977220e+01,-5.08462818e-06,5.85997820,4.14939962,2.15386702,-1.84509853,3.80162599e+01,6.72133728,-2.38413849,-1
2.45394257e+02,7.99976912e+01,-5.06274636e-06,5.85854860,4.15097386,2.15000374,-1.84509853,3.81893132e+01,6.72350118,-2.37763030,-1
2.51495098e+02,7.99976605e+01,-5.04086455e-06,5.85711899,4.15254810,2.14614045,-1.84509853,3.83623665e+01,6.72566507,-2.37112211,-1
2.58058870e+02,7.99976277e+01,-5.02521838e-06,5.85584608,4.15414410,2.14231199,-1.84509854,3.85793222e+01,6.72795205,-2.36423981,-1
2.64646576e+02,7.99975948e+01,-5.00989461e-06,5.85458127,4.15574123,2.13848533,-1.84509854,3.87985478e+01,6.73024540,-2.35733817,-1
2.71234283e+02,7.99975620e+01,-4.99457084e-06,5.85331646,4.15733836,2.13465867,-1.84509854,3.90177733e+01,6.73253874,-2.35043653,-1
2.78236437e+02,7.99975272e+01,-4.98211835e-06,5.85219547,4.15895013,2.13087463,-1.84509855,3.92562889e+01,6.73493962,-2.34320874,-1
2.85408436e+02,7.99974917e+01,-4.97084255e-06,5.85113340,4.16056790,2.12710806,-1.84509856,3.95027098e+01,6.73738457,-2.33584728,-1
2.92580434e+02,7.99974562e+01,-4.95956674e-06,5.85007134,4.16218567,2.12334148,-1.84509856,3.97491306e+01,6.73982952,-2.32848583,-1
2.99836031e+02,7.99974203e+01,-4.94869402e-06,5.84903374,4.16380483,2.11958436,-1.84509857,3.99982562e+01,6.74229639,-2.32105790,-1
3.07620983e+02,7.99973820e+01,-4.94037371e-06,5.84815108,4.16543283,2.11588704,-1.84509857,4.02645084e+01,6.74490211,-2.31320909,-1
3.15405935e+02,7.99973437e+01,-4.93205339e-06,5.84726842,4.16706082,2.11218973,-1.84509857,4.05307606e+01,6.74750782,-2.30536028,-1
3.23273348e+02,7.99973049e+01,-4.92453585e-06,5.84641900,4.16869291,2.10850083,-1.84509857,4.08028995e+01,6.75013423,-2.29744889,-1
3.31694236e+02,7.99972635e+01,-4.92240658e-06,5.84579272,4.17035257,2.10486838,-1.84509858,4.11145510e+01,6.75289956,-2.28911748,-1
3.40115124e+02,7.99972221e+01,-4.92027731e-06,5.84516644,4.17201222,2.10123593,-1.84509858,4.14262024e+01,6.75566489,-2.28078607,-1
3.48536013e+02,7.99971807e+01,-4.91814803e-06,5.84454016,4.17367187,2.09760349,-1.84509859,4.17378538e+01,6.75843023,-2.27245466,-1
3.57560624e+02,7.99971362e+01,-4.92091730e-06,5.84415699,4.17536094,2.09403377,-1.84509860,4.20861076e+01,6.76134458,-2.26367468,-1
3.66741791e+02,7.99970909e+01,-4.92495683e-06,5.84383686,4.17705763,2.09048031,-1.84509861,4.24438530e+01,6.76429758,-2.25477837,-1
3.75922958e+02,7.99970456e+01,-4.92899637e-06,5.84351673,4.17875433,2.08692686,-1.84509862,4.28015983e+01,6.76725057,-2.24588206,-1
3.85199911e+02,7.99969998e+01,-4.93445138e-06,5.84322925,4.18045573,2.08338031,-1.84509862,4.31715804e+01,6.77022766,-2.23691353,-1
3.95160862e+02,7.99969502e+01,-4.95001417e-06,5.84317494,4.18219078,2.07988306,-1.84509862,4.36289437e+01,6.77337674,-2.22742926,-1
4.05121813e+02,7.99969006e+01,-4.96557696e-06,5.84312062,4.18392582,2.07638582,-1.84509862,4.40863070e+01,6.77652583,-2.21794500,-1
4.15182076e+02,7.99968504e+01,-4.98206038e-06,5.84310415,4.18566697,2.07289529,-1.84509862,4.45518800e+01,6.77969929,-2.20838789,-1
4.25855044e+02,7.99967967e+01,-5.00422351e-06,5.84332118,4.18744578,2.06944618,-1.84509862,4.50681029e+01,6.78302318,-2.19838141,-1
4.36528011e+02,7.99967429e+01,-5.02638665e-06,5.84353821,4.18922459,2.06599708,-1.84509862,4.55843258e+01,6.78634707,-2.18837493,-1
4.47538798e+02,7.99966870e+01,-5.04975051e-06,5.84389890,4.19102638,2.06257385,-1.84509863,4.61102529e+01,6.78975132,-2.17813024,-1
4.58974126e+02,7.99966285e+01,-5.07462332e-06,5.84444011,4.19285704,2.05918313,-1.84509864,4.66483754e+01,6.79325656,-2.16758621,-1
4.70409454e+02,7.99965701e+01,-5.09949612e-06,5.84498133,4.19468770,2.05579241,-1.84509865,4.71864980e+01,6.79676181,-2.15704218,-1
4.82228638e+02,7.99965090e+01,-5.12814136e-06,5.84567778,4.19654506,2.05242592,-1.84509866,4.77588325e+01,6.80035709,-2.14623200,-1
4.94570987e+02,7.99964445e+01,-5.16192811e-06,5.84658581,4.19843879,2.04909247,-1.84509867,4.83777952e+01,6.80407509,-2.13505908,-1
5.06913336e+02,7.99963800e+01,-5.19571487e-06,5.84749384,4.20033253,2.04575902,-1.84509868,4.89967580e+01,6.80779309,-2.12388615,-1
5.19315810e+02,7.99963150e+01,-5.23124625e-06,5.84842221,4.20223169,2.04242488,-1.84509869,4.96329568e+01,6.81152543,-2.11267103,-1
5.32574447e+02,7.99962435e+01,-5.29162079e-06,5.84964029,4.20420815,2.03908099,-1.84509869,5.05145941e+01,6.81546194,-2.10085502,-1
5.45833084e+02,7.99961720e+01,-5.35199533e-06,5.85085837,4.20618462,2.03573711,-1.84509868,5.13962315e+01,6.81939844,-2.08903900,-1
5.59358134e+02,7.99960983e+01,-5.41467732e-06,5.85216900,4.20818649,2.03238866,-1.84509867,5.23043881e+01,6.82339693,-2.07704147,-1
5.73441111e+02,7.99960200e+01,-5.48219163e-06,5.85367344,4.21024159,2.02903068,-1.84509867,5.32680818e+01,6.82752525,-2.06466379,-1
5.87524088e+02,7.99959417e+01,-5.54970593e-06,5.85517787,4.21229669,2.02567270,-1.84509867,5.42317756e+01,6.83165356,-2.05228611,-1
6.02285950e+02,7.99958574e+01,-5.62520673e-06,5.85691329,4.21442041,2.02229298,-1.84509867,5.52861014e+01,6.83593684,-2.03945679,-1
6.17157228e+02,7.99957721e+01,-5.70199473e-06,5.85868594,4.21655519,2.01890975,-1.84509867,5.63550347e+01,6.84024510,-2.02655468,-1
6.32504030e+02,7.99956824e+01,-5.77687829e-06,5.86062173,4.21873495,2.01551811,-1.84509868,5.74121926e+01,6.84466354,-2.01333380,-1
6.48227310e+02,7.99955892e+01,-5.85025406e-06,5.86268669,4.22095035,2.01211980,-1.84509869,5.84600279e+01,6.84916922,-1.99986054,-1
6.63950590e+02,7.99954960e+01,-5.92362984e-06,5.86475164,4.22316574,2.00872150,-1.84509871,5.95078631e+01,6.85367490,-1.98638728,-1
6.80623137e+02,7.99953932e+01,-6.00863862e-06,5.86709433,4.22547816,2.00526800,-1.84509868,6.06931007e+01,6.85838427,-1.97232836,-1
6.97351793e+02,7.99952898e+01,-6.09433501e-06,5.86945344,4.22779632,2.00181124,-1.84509865,6.18864597e+01,6.86310568,-1.95823481,-1
7.14080448e+02,7.99951864e+01,-6.18003139e-06,5.87181255,4.23011447,1.99835448,-1.84509862,6.30798187e+01,6.86782709,-1.94414127,-1
7.31792922e+02,7.99950711e+01,-6.32079807e-06,5.87439990,4.23255097,1.99477517,-1.84509859,6.48769330e+01,6.87276472,-1.92942538,-1
7.49509361e+02,7.99949557e+01,-6.46178672e-06,5.87698818,4.23498794,1.99119537,-1.84509857,6.66764808e+01,6.87770321,-1.91470699,-1
7.67779094e+02,7.99948331e+01,-6.60519103e-06,5.87970195,4.23748877,1.98755059,-1.84509856,6.85301143e+01,6.88275869,-1.89965405,-1
7.86352958e+02,7.99947066e+01,-6.74992318e-06,5.88248469,4.24002470,1.98387010,-1.84509855,7.04134775e+01,6.88787846,-1.88441723,-1
8.05377429e+02,7.99945738e+01,-6.89938641e-06,5.88536268,4.24261836,1.98012177,-1.84509854,7.23745211e+01,6.89309037,-1.86891867,-1
8.24740899e+02,7.99944362e+01,-7.05240891e-06,5.88831233,4.24525545,1.97632241,-1.84509853,7.43940051e+01,6.89837160,-1.85322321,-1
8.44575451e+02,7.99942913e+01,-7.21235377e-06,5.89134840,4.24797536,1.97240064,-1.84509853,7.65299166e+01,6.90373594,-1.83729657,-1
8.64669103e+02,7.99941425e+01,-7.37610599e-06,5.89443199,4.25074081,1.96841153,-1.84509853,7.87298643e+01,6.90914600,-1.82124277,-1
8.85152363e+02,7.99939855e+01,-7.54911887e-06,5.89758983,4.25376352,1.96394503,-1.84509852,8.11483974e+01,6.91462629,-1.80499607,-1
9.05744102e+02,7.99938264e+01,-7.72492434e-06,5.90076695,4.25685037,1.95935988,-1.84509852,8.36277438e+01,6.92012608,-1.78869571,-1
9.26953075e+02,7.99936556e+01,-7.92314484e-06,5.90401150,4.26007420,1.95453451,-1.84509851,8.64516611e+01,6.92573561,-1.77209163,-1
9.48377132e+02,7.99934805e+01,-8.12711452e-06,5.90727723,4.26333526,1.94964524,-1.84509851,8.93738962e+01,6.93138295,-1.75538208,-1
9.70215354e+02,7.99932972e+01,-8.34215477e-06,5.91058372,4.26666806,1.94463290,-1.84509851,9.24854510e+01,6.93710307,-1.73846942,-1
9.92518034e+02,7.99931042e+01,-8.56524112e-06,5.91392623,4.27007526,1.93948974,-1.84509850,9.57678933e+01,6.94290163,-1.72133962,-1
1.01512181e+03,7.99929048e+01,-8.79363857e-06,5.91728835,4.27352870,1.93426393,-1.84509850,9.91645083e+01,6.94875029,-1.70407112,-1
1.03815927e+03,7.99926958e+01,-9.02980750e-06,5.92067395,4.27704617,1.92892179,-1.84509850,1.02729914e+02,6.95467014,-1.68660554,-1
1.06168134e+03,7.99924758e+01,-9.27499728e-06,5.92407445,4.28063032,1.92345374,-1.84509850,1.06494113e+02,6.96066691,-1.66892682,-1
1.08555488e+03,7.99922473e+01,-9.52676474e-06,5.92748014,4.28426082,1.91789558,-1.84509850,1.10406479e+02,6.96671794,-1.65109974,-1
1.10981298e+03,7.99920098e+01,-9.78223008e-06,5.93088813,4.28793526,1.91225069,-1.84509850,1.14437538e+02,6.97282776,-1.63311239,-1
1.13476156e+03,7.99917572e+01,-1.00076958e-05,5.93429066,4.29162702,1.90656844,-1.84509850,1.18210876e+02,6.97904387,-1.61483026,-1
1.16012722e+03,7.99914950e+01,-1.02379782e-05,5.93767225,4.29534292,1.90082744,-1.84509850,1.22108789e+02,6.98531837,-1.59638780,-1
1.18591898e+03,7.99912228e+01,-1.04731819e-05,5.94103245,4.29908348,1.89502642,-1.84509849,1.26133976e+02,6.99165254,-1.57778156,-1
1.21213929e+03,7.99909370e+01,-1.07798372e-05,5.94435618,4.30291492,1.88902541,-1.84509849,1.31164228e+02,6.99803894,-1.55903404,-1
1.23866434e+03,7.99906415e+01,-1.11215090e-05,5.94765418,4.30680698,1.88289028,-1.84509849,1.36720327e+02,7.00446198,-1.54018727,-1
1.26570501e+03,7.99903297e+01,-1.14515842e-05,5.95090957,4.31078363,1.87656467,-1.84509849,1.42318947e+02,7.01094475,-1.52117802,-1
1.29319107e+03,7.99900039e+01,-1.17817530e-05,5.95412329,4.31481975,1.87009930,-1.84509849,1.48081712e+02,7.01747737,-1.50203553,-1
1.32108905e+03,7.99896648e+01,-1.21134923e-05,5.95729403,4.31890486,1.86351446,-1.84509849,1.54020861e+02,7.02405503,-1.48277054,-1
1.34949450e+03,7.99893107e+01,-1.24488182e-05,5.96042014,4.32301230,1.85686263,-1.84509849,1.60160985e+02,7.03069500,-1.46333248,-1
1.37858521e+03,7.99889385e+01,-1.27867561e-05,5.96350497,4.32708490,1.85025984,-1.84509849,1.66466987e+02,7.03743233,-1.44362042,-1
1.40845333e+03,7.99885453e+01,-1.30731010e-05,5.96650693,4.33114867,1.84363328,-1.84509849,1.72302626e+02,7.04426142,-1.42365319,-1
1.43877650e+03,7.99881364e+01,-1.33611217e-05,5.96940385,4.33528297,1.83681314,-1.84509849,1.78412654e+02,7.05111652,-1.40362063,-1
1.46935462e+03,7.99877185e+01,-1.36559770e-05,5.97224414,4.33945549,1.82988823,-1.84509849,1.84757597e+02,7.05798704,-1.38354874,-1
1.50061038e+03,7.99872749e+01,-1.40659763e-05,5.97497038,4.34370846,1.82274541,-1.84509849,1.93062395e+02,7.06491250,-1.36332728,-1
1.53235138e+03,7.99868138e+01,-1.44607655e-05,5.97762663,4.34799302,1.81550442,-1.84509849,2.01444325e+02,7.07187955,-1.34299073,-1
1.56458804e+03,7.99863343e+01,-1.48433713e-05,5.98020072,4.35231907,1.80813938,-1.84509849,2.09986883e+02,7.07888305,-1.32255432,-1
1.59732717e+03,7.99858355e+01,-1.52184806e-05,5.98268070,4.35669264,1.80063223,-1.84509849,2.18793052e+02,7.08591779,-1.30203320,-1
1.63058638e+03,7.99853168e+01,-1.55904968e-05,5.98505785,4.36111129,1.79298349,-1.84509849,2.27951793e+02,7.09298245,-1.28143075,-1
1.66436431e+03,7.99847776e+01,-1.59600441e-05,5.98732447,4.36557755,1.78518428,-1.84509849,2.37505528e+02,7.10007147,-1.26076223,-1
1.69882713e+03,7.99842138e+01,-1.62700834e-05,5.98943709,4.37008375,1.77722820,-1.84509849,2.46694992e+02,7.10719058,-1.24000846,-1
1.73392039e+03,7.99836277e+01,-1.65801964e-05,5.99141914,4.37461367,1.76915938,-1.84509849,2.56336806e+02,7.11433821,-1.21917677,-1
1.76936859e+03,7.99830274e+01,-1.69121466e-05,5.99332255,4.37917337,1.76099168,-1.84509849,2.66654666e+02,7.12149589,-1.19831799,-1
1.80526953e+03,7.99824033e+01,-1.73446721e-05,5.99510855,4.38382584,1.75257974,-1.84509849,2.79240728e+02,7.12864637,-1.17748061,-1
1.84211214e+03,7.99817473e+01,-1.77520987e-05,5.99679747,4.38844236,1.74419117,-1.84509849,2.91994736e+02,7.13588175,-1.15639736,-1
1.87924912e+03,7.99810729e+01,-1.81338349e-05,5.99837189,4.39315648,1.73555013,-1.84509849,3.05083934e+02,7.14308158,-1.13541794,-1
1.91725758e+03,7.99803688e+01,-1.85103837e-05,5.99984375,4.39783994,1.72691915,-1.84509849,3.18676748e+02,7.15035125,-1.11423496,-1
1.95585765e+03,7.99796399e+01,-1.88376688e-05,6.00118079,4.40257178,1.71812398,-1.84509849,3.32253029e+02,7.15761711,-1.09306286,-1
1.99501756e+03,7.99788883e+01,-1.91367707e-05,6.00239891,4.40734136,1.70919388,-1.84509850,3.46086491e+02,7.16487903,-1.07190081,-1
2.03489515e+03,7.99781123e+01,-1.94387302e-05,6.00352152,4.41209610,1.70024572,-1.84509850,3.60543710e+02,7.17217770,-1.05062960,-1
2.07546429e+03,7.99780061e+01,-5.46210446e-06,6.00462621,4.41690786,1.69117453,-1.84509850,1.02138332e+02,7.17946535,-1.02939058,-1
2.11667608e+03,7.99779444e+01,-1.49168364e-06,6.00560995,4.42173851,1.68200511,-1.84509850,2.92007240e+01,7.18678454,-1.00805816,-1
2.15861242e+03,7.99778775e+01,-1.59023988e-06,6.00648643,4.42658349,1.67275340,-1.84509850,3.20006853e+01,7.19412950,-9.86647568e-01,-1
2.20131658e+03,7.99778054e+01,-1.68919879e-06,6.00727073,4.43143881,1.66343490,-1.84509850,3.49612378e+01,7.20149548,-9.65172041e-01,-1
2.24491741e+03,7.99777273e+01,-1.78014615e-06,6.00795446,4.43629284,1.65406870,-1.84509851,3.79197135e+01,7.20888624,-9.43621495e-01,-1
2.28938661e+03,7.99776437e+01,-1.86612781e-06,6.00855166,4.44114063,1.64467172,-1.84509851,4.09317121e+01,7.21629896,-9.22002491e-01,-1
2.33456463e+03,7.99775554e+01,-1.95403454e-06,6.00908448,4.44598433,1.63525074,-1.84509851,4.41169353e+01,7.22372814,-9.00330181e-01,-1
2.38077625e+03,7.99774584e+01,-2.07967582e-06,6.00954824,4.45084170,1.62576788,-1.84509852,4.84206272e+01,7.23118614,-8.78568337e-01,-1
2.42781820e+03,7.99773546e+01,-2.19912490e-06,6.00995180,4.45570319,1.61624667,-1.84509852,5.28206276e+01,7.23866495,-8.56742436e-01,-1
2.47575431e+03,7.99772435e+01,-2.31548401e-06,6.01029148,4.46056665,1.60668959,-1.84509852,5.74026005e+01,7.24616458,-8.34850191e-01,-1
2.52474611e+03,7.99771244e+01,-2.41636283e-06,6.01055923,4.46542281,1.59711115,-1.84509853,6.18679971e+01,7.25368408,-8.12893071e-01,-1
2.57474418e+03,7.99769976e+01,-2.51346109e-06,6.01076997,4.47027215,1.58751783,-1.84509853,6.64845039e+01,7.26121861,-7.90884194e-01,-1
2.62551047e+03,7.99768645e+01,-2.61805057e-06,6.01094263,4.47511995,1.57790856,-1.84509854,7.15032325e+01,7.26876497,-7.68833804e-01,-1
2.67727225e+03,7.99767218e+01,-2.75705694e-06,6.01107530,4.47997721,1.56826038,-1.84509855,7.77682707e+01,7.27633095,-7.46714884e-01,-1
2.73012442e+03,7.99765688e+01,-2.88550058e-06,6.01115566,4.48484019,1.55857460,-1.84509855,8.41055561e+01,7.28391458,-7.24535915e-01,-1
2.78396000e+03,7.99764066e+01,-3.00957364e-06,6.01119030,4.48970644,1.54885942,-1.84509856,9.06249490e+01,7.29151093,-7.02307166e-01,-1
2.83898146e+03,7.99762343e+01,-3.11297591e-06,6.01117512,4.49456694,1.53913084,-1.84509856,9.68435583e+01,7.29911761,-6.80039987e-01,-1
2.89514172e+03,7.99760521e+01,-3.21453249e-06,6.01112176,4.49942365,1.52939073,-1.84509857,1.03287224e+02,7.30673049,-6.57743121e-01,-1
2.95213347e+03,7.99758620e+01,-3.32874347e-06,6.01104268,4.50428235,1.51963379,-1.84509857,1.10375340e+02,7.31435137,-6.35413112e-01,-1
3.01022619e+03,7.99756603e+01,-3.46923188e-06,6.01093045,4.50914898,1.50984442,-1.84509858,1.18666937e+02,7.32198744,-6.13025213e-01,-1
3.06946629e+03,7.99754472e+01,-3.59772072e-06,6.01077823,4.51401909,1.50002809,-1.84509858,1.26930126e+02,7.32963657,-5.90588570e-01,-1
3.12988930e+03,7.99752224e+01,-3.71844758e-06,6.01058744,4.51888976,1.49019136,-1.84509859,1.35288141e+02,7.33729700,-5.68111150e-01,-1
