star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase
9.83072888e+03,2.99999979e-01,-1.76045409e-12,4.53684199e-01,3.54497178,6.59575685e-01,-1.84509847,1.30574040e-05,5.73977309,-1.47379448,-1
1.03837617e+04,2.99999978e-01,-1.73018985e-12,4.48654073e-01,3.54496515,6.57073882e-01,-1.84509847,1.29399747e-05,5.74208917,-1.46688380,-1
1.09682130e+04,2.99999977e-01,-1.69931525e-12,4.43428246e-01,3.54495696,6.54477365e-01,-1.84509847,1.28189623e-05,5.74449313,-1.45970861,-1
1.15856063e+04,2.99999976e-01,-1.66786861e-12,4.38003867e-01,3.54494699,6.51785103e-01,-1.84509847,1.26943147e-05,5.74698673,-1.45226468,-1
1.22374409e+04,2.99999975e-01,-1.63588680e-12,4.32379297e-01,3.54493518,6.48996441e-01,-1.84509847,1.25660818e-05,5.74957034,-1.44455285,-1
1.29251975e+04,2.99999974e-01,-1.60341029e-12,4.26553323e-01,3.54492131,6.46111184e-01,-1.84509847,1.24343749e-05,5.75224421,-1.43657119,-1
1.36503433e+04,2.99999973e-01,-1.57048114e-12,4.20525159e-01,3.54490522,6.43129289e-01,-1.84509847,1.22992802e-05,5.75500861,-1.42831836,-1
1.44143369e+04,2.99999971e-01,-1.53714278e-12,4.14294510e-01,3.54488666,6.40051091e-01,-1.84509847,1.21608383e-05,5.75786290,-1.41979563,-1
1.52246070e+04,2.99999970e-01,-1.50339269e-12,4.07832410e-01,3.54486508,6.36863192e-01,-1.84509847,1.20187981e-05,5.76082014,-1.41096369,-1
1.60793005e+04,2.99999969e-01,-1.46931155e-12,4.01165188e-01,3.54484246,6.33574829e-01,-1.84509847,1.18735386e-05,5.76387163,-1.40184967,-1
1.69780964e+04,2.99999968e-01,-1.43500103e-12,3.94292554e-01,3.54481615,6.30191122e-01,-1.84509847,1.17255616e-05,5.76701267,-1.39246499,-1
1.79321020e+04,2.99999966e-01,-1.40038615e-12,3.87186172e-01,3.54478827,6.26693697e-01,-1.84509847,1.15740068e-05,5.77026060,-1.38276085,-1
1.89350808e+04,2.99999965e-01,-1.36565896e-12,3.79839321e-01,3.54475937,6.23078071e-01,-1.84509847,1.14210970e-05,5.77354643,-1.37285210,-1
1.99966516e+04,2.99999964e-01,-1.33041208e-12,3.72253584e-01,3.54472017,6.19363595e-01,-1.84509847,1.12611912e-05,5.77696886,-1.36258859,-1
2.11134405e+04,2.99999962e-01,-1.29522995e-12,3.64455420e-01,3.54467724,6.15550380e-01,-1.84509847,1.10998860e-05,5.78048533,-1.35204678,-1
2.22969856e+04,2.99999961e-01,-1.26022946e-12,3.56422074e-01,3.54462989,6.11628415e-01,-1.84509847,1.09374076e-05,5.78412847,-1.34115240,-1
2.35425536e+04,2.99999959e-01,-1.22503933e-12,3.48183310e-01,3.54457855,6.07611707e-01,-1.84509847,1.07706307e-05,5.78786224,-1.32998892,-1
2.48574042e+04,2.99999957e-01,-1.19015293e-12,3.39740222e-01,3.54452280,6.03501671e-01,-1.84509847,1.06031340e-05,5.79168904,-1.31855194,-1
2.62475829e+04,2.99999956e-01,-1.15527304e-12,3.31025614e-01,3.54446175,5.99266451e-01,-1.84509847,1.04329316e-05,5.79562961,-1.30676902,-1
2.77131992e+04,2.99999954e-01,-1.12063010e-12,3.22166153e-01,3.54440385,5.94952524e-01,-1.84509847,1.02610101e-05,5.79964954,-1.29475068,-1
2.92586696e+04,2.99999953e-01,-1.08630441e-12,3.13016150e-01,3.54433201,5.90521212e-01,-1.84509847,1.00881261e-05,5.80377840,-1.28240225,-1
3.08894286e+04,2.99999951e-01,-1.05208368e-12,3.03702353e-01,3.54425888,5.86010576e-01,-1.84509847,9.91157089e-06,5.80798573,-1.26981654,-1
3.26100470e+04,2.99999949e-01,-1.01840982e-12,2.94114010e-01,3.54417466,5.81384833e-01,-1.84509847,9.73573290e-06,5.81230152,-1.25690373,-1
3.44270765e+04,2.99999947e-01,-9.84858935e-13,2.84365669e-01,3.54409006,5.76679866e-01,-1.84509847,9.55589407e-06,5.81669526,-1.24375514,-1
3.63439336e+04,2.99999945e-01,-9.51996470e-13,2.74349991e-01,3.54399316,5.71865833e-01,-1.84509847,9.37749703e-06,5.82119255,-1.23029505,-1
3.83659685e+04,2.99999944e-01,-9.19351539e-13,2.64153512e-01,3.54388962,5.66974661e-01,-1.84509847,9.19530231e-06,5.82576477,-1.21661241,-1
4.05002793e+04,2.99999942e-01,-8.87256808e-13,2.53711053e-01,3.54377845,5.61975785e-01,-1.84509847,9.01307051e-06,5.83044003,-1.20261999,-1
4.27523773e+04,2.99999940e-01,-8.55698608e-13,2.43063038e-01,3.54365956,5.56889560e-01,-1.84509847,8.82991724e-06,5.83519877,-1.18837797,-1
4.51278763e+04,2.99999938e-01,-8.24682464e-13,2.32187675e-01,3.54353215,5.51706695e-01,-1.84509847,8.64615865e-06,5.84005033,-1.17385581,-1
4.76334568e+04,2.99999936e-01,-7.94287028e-13,2.21156138e-01,3.54340037,5.46454480e-01,-1.84509847,8.46195758e-06,5.84496992,-1.15912937,-1
5.02752104e+04,2.99999934e-01,-7.64569957e-13,2.09927894e-01,3.54326026,5.41120577e-01,-1.84509847,8.27796527e-06,5.84996802,-1.14416903,-1
5.30609294e+04,2.99999932e-01,-7.35566390e-13,1.98533340e-01,3.54310980,5.35724221e-01,-1.84509847,8.09396718e-06,5.85502766,-1.12902060,-1
5.60043499e+04,2.99999929e-01,-7.07167296e-13,1.86919430e-01,3.54295081,5.30235248e-01,-1.84509847,7.90917359e-06,5.86017653,-1.11359991,-1
5.91065616e+04,2.99999927e-01,-6.79561684e-13,1.75163574e-01,3.54278967,5.24679600e-01,-1.84509847,7.72584290e-06,5.86539104,-1.09797788,-1
