star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase,x
1.76636786e+03,9.99999932e-01,-3.39008637e-11,1.74769125,3.61121668,1.17408942,-1.84509952,5.24478150e-05,5.73924582,-2.50012395,-1,-1.0
1.86069470e+03,9.99999929e-01,-3.34064903e-11,1.74370581,3.61146235,1.17160535,-1.84509951,5.23323358e-05,5.74158436,-2.49313222,-1,-0.9999977472415346
1.96010550e+03,9.99999926e-01,-3.28982476e-11,1.73957541,3.61171871,1.16902744,-1.84509950,5.22082638e-05,5.74401191,-2.48587638,-1,-0.9999953730655179
2.06486187e+03,9.99999922e-01,-3.23775591e-11,1.73535326,3.61200015,1.16635349,-1.84509949,5.20837968e-05,5.74653028,-2.47834769,-1,-0.9999928712240556
2.17520958e+03,9.99999919e-01,-3.18465772e-11,1.73089514,3.61227090,1.16358292,-1.84509948,5.19439933e-05,5.74914046,-2.47054459,-1,-0.9999902358475515
2.29138923e+03,9.99999915e-01,-3.13024803e-11,1.72630331,3.61255711,1.16071458,-1.84509947,5.17962564e-05,5.75184329,-2.46246368,-1,-0.999987461189882
2.41362295e+03,9.99999911e-01,-3.07536582e-11,1.72158691,3.61286134,1.15774792,-1.84509946,5.16542069e-05,5.75463970,-2.45410356,-1,-0.9999845419460327
2.54213761e+03,9.99999907e-01,-3.01957517e-11,1.71663141,3.61315463,1.15468360,-1.84509944,5.14961666e-05,5.75752876,-2.44546461,-1,-0.9999814726977865
2.67729318e+03,9.99999903e-01,-2.96232248e-11,1.71150005,3.61345385,1.15151948,-1.84509942,5.13196584e-05,5.76051292,-2.43654100,-1,-0.9999782448481684
2.82040794e+03,9.99999899e-01,-2.90466343e-11,1.70636438,3.61381043,1.14823849,-1.84509941,5.11650599e-05,5.76360795,-2.42728519,-1,-0.9999748269133886
2.97061372e+03,9.99999895e-01,-2.84690497e-11,1.70091952,3.61413868,1.14485955,-1.84509939,5.09973694e-05,5.76679660,-2.41774868,-1,-0.9999712396274957
