star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase
6.00080618e+02,2.99999980,-2.87586052e-10,2.68942712,3.61459206,1.63820659,-1.84509854,8.25593123e-05,5.73872939,-3.43577772,-1
6.29842813e+02,2.99999979,-2.83953441e-10,2.69665706,3.61770550,1.63559468,-1.84509854,1.02308205e-04,5.74092738,-3.42919672,-1
6.61669852e+02,2.99999978,-2.86872242e-10,2.69497838,3.61851618,1.63313398,-1.84509854,1.07151144e-04,5.74325548,-3.42222485,-1
6.95396811e+02,2.99999977,-2.82917218e-10,2.69125671,3.61884810,1.63060930,-1.84509854,1.06992150e-04,5.74568603,-3.41494395,-1
7.30767425e+02,2.99999976,-2.79118403e-10,2.68738868,3.61918551,1.62800047,-1.84509854,1.06913079e-04,5.74819839,-3.40741824,-1
7.67874211e+02,2.99999975,-2.75110080e-10,2.68337253,3.61952922,1.62530497,-1.84509854,1.06774939e-04,5.75079462,-3.39964145,-1
8.06813978e+02,2.99999974,-2.70856446e-10,2.67919879,3.61987817,1.62252021,-1.84509854,1.06560351e-04,5.75347714,-3.39160611,-1
8.47672465e+02,2.99999973,-2.66446574e-10,2.67488670,3.62023809,1.61964432,-1.84509854,1.06304687e-04,5.75624778,-3.38330663,-1
8.90742446e+02,2.99999972,-2.61970509e-10,2.67041162,3.62060789,1.61666718,-1.84509854,1.06041106e-04,5.75911642,-3.37471366,-1
9.36014612e+02,2.99999971,-2.57385212e-10,2.66586769,3.62100955,1.61359191,-1.84509854,1.05761028e-04,5.76207960,-3.36583715,-1
9.83474893e+02,2.99999970,-2.52766546e-10,2.66125945,3.62144276,1.61042136,-1.84509854,1.05492884e-04,5.76513459,-3.35668513,-1
1.03318130e+03,2.99999969,-2.48043525e-10,2.65634696,3.62184618,1.60715828,-1.84509854,1.05173659e-04,5.76827975,-3.34725985,-1
1.08571226e+03,2.99999967,-2.43329732e-10,2.65124852,3.62225880,1.60378381,-1.84509854,1.04870590e-04,5.77153271,-3.33751102,-1
1.14069389e+03,2.99999966,-2.38528137e-10,2.64601883,3.62268514,1.60031629,-1.84509854,1.04540640e-04,5.77487581,-3.32749188,-1
1.19844902e+03,2.99999965,-2.33682284e-10,2.64072694,3.62314725,1.59674613,-1.84509854,1.04210814e-04,5.77831833,-3.31717312,-1
1.25918686e+03,2.99999963,-2.28790756e-10,2.63516822,3.62359486,1.59307154,-1.84509854,1.03854962e-04,5.78186240,-3.30655055,-1
1.32287925e+03,2.99999962,-2.23815554e-10,2.62957200,3.62408345,1.58929625,-1.84509854,1.03478135e-04,5.78550366,-3.29563521,-1
1.38984536e+03,2.99999960,-2.18913378e-10,2.62377992,3.62457603,1.58541506,-1.84509854,1.03132705e-04,5.78924779,-3.28441172,-1
1.46018502e+03,2.99999959,-2.13986081e-10,2.61783482,3.62508236,1.58142985,-1.84509854,1.02776141e-04,5.79309263,-3.27288544,-1
1.53388807e+03,2.99999957,-2.09028718e-10,2.61176915,3.62560880,1.57734412,-1.84509854,1.02407231e-04,5.79703486,-3.26106481,-1
1.61153781e+03,2.99999956,-2.04062895e-10,2.60542704,3.62612096,1.57314876,-1.84509853,1.02015657e-04,5.80108389,-3.24892496,-1
1.69299704e+03,2.99999954,-1.99061135e-10,2.59905552,3.62667704,1.56885083,-1.84509853,1.01610741e-04,5.80523210,-3.23648558,-1
