star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase
1.91448677e+03,8.99999941e-01,-2.74244841e-11,1.65288463,3.60903440,1.13105067,-1.84510052,4.75692499e-05,5.73764287,-2.41465376,-1
2.01807182e+03,8.99999938e-01,-2.70262703e-11,1.64890486,3.60926537,1.12859884,-1.84510050,4.74617879e-05,5.73994611,-2.40776989,-1
2.12725514e+03,8.99999935e-01,-2.66179537e-11,1.64476837,3.60950377,1.12605379,-1.84510048,4.73474019e-05,5.74233759,-2.40062250,-1
2.24242302e+03,8.99999932e-01,-2.61976780e-11,1.64046015,3.60974757,1.12341210,-1.84510046,4.72209615e-05,5.74482047,-2.39320173,-1
2.36383090e+03,8.99999929e-01,-2.57674311e-11,1.63599136,3.61000004,1.12067274,-1.84510044,4.70868358e-05,5.74739572,-2.38550574,-1
2.49175941e+03,8.99999926e-01,-2.53290061e-11,1.63142804,3.61027842,1.11783434,-1.84510041,4.69553983e-05,5.75006455,-2.37752805,-1
2.62648299e+03,8.99999922e-01,-2.48881405e-11,1.62680657,3.61059268,1.11489508,-1.84510038,4.68412948e-05,5.75282886,-2.36926330,-1
2.76824014e+03,8.99999919e-01,-2.44404299e-11,1.62186203,3.61087575,1.11185667,-1.84510034,4.67039261e-05,5.75568769,-2.36071632,-1
2.91731304e+03,8.99999915e-01,-2.39805592e-11,1.61678276,3.61117522,1.10871809,-1.84510030,4.65544077e-05,5.75864163,-2.35188373,-1
3.07515038e+03,8.99999911e-01,-2.35104192e-11,1.61148392,3.61147740,1.10546432,-1.84510026,4.63886721e-05,5.76170472,-2.34272340,-1
3.24120464e+03,8.99999908e-01,-2.30378981e-11,1.60600059,3.61178515,1.10210714,-1.84510021,4.62225549e-05,5.76486668,-2.33326904,-1
3.41555086e+03,8.99999904e-01,-2.25620763e-11,1.60035563,3.61210250,1.09864997,-1.84510015,4.60547037e-05,5.76812365,-2.32352917,-1
3.60032376e+03,8.99999900e-01,-2.20791907e-11,1.59451889,3.61243235,1.09507189,-1.84510010,4.58773885e-05,5.77149590,-2.31344699,-1
3.79400451e+03,8.99999895e-01,-2.15924627e-11,1.58848347,3.61276167,1.09139555,-1.84510004,4.56906440e-05,5.77496139,-2.30308383,-1
3.99892787e+03,8.99999891e-01,-2.11003448e-11,1.58241811,3.61314398,1.08759825,-1.84509998,4.55122119e-05,5.77854177,-2.29237604,-1
4.21388558e+03,8.99999887e-01,-2.06101790e-11,1.57605105,3.61350135,1.08369997,-1.84509991,4.53238306e-05,5.78221864,-2.28137810,-1
4.44131360e+03,8.99999882e-01,-2.01181328e-11,1.56961123,3.61390139,1.07967998,-1.84509984,4.51438040e-05,5.78601174,-2.27003052,-1
4.68038830e+03,8.99999877e-01,-1.96245123e-11,1.56288163,3.61428218,1.07555361,-1.84509976,4.49461720e-05,5.78990698,-2.25837643,-1
4.93183066e+03,8.99999872e-01,-1.91203078e-11,1.55588499,3.61464992,1.07131981,-1.84509968,4.47107201e-05,5.79390525,-2.24641344,-1
5.19734277e+03,8.99999867e-01,-1.86226337e-11,1.54872726,3.61503573,1.06696932,-1.84509960,4.44882396e-05,5.79801596,-2.23411420,-1
5.47695325e+03,8.99999862e-01,-1.81214694e-11,1.54135632,3.61542302,1.06250928,-1.84509952,4.42464289e-05,5.80223220,-2.22149991,-1
5.77137922e+03,8.99999857e-01,-1.76253035e-11,1.53391946,3.61584888,1.05793913,-1.84509944,4.40196356e-05,5.80655410,-2.20856836,-1
6.08140627e+03,8.99999852e-01,-1.71376152e-11,1.52632889,3.61629180,1.05325800,-1.84509937,4.38068274e-05,5.81098250,-2.19531687,-1
6.40786466e+03,8.99999846e-01,-1.66443555e-11,1.51839385,3.61670219,1.04846970,-1.84509929,4.35515815e-05,5.81551396,-2.18175423,-1
6.75171810e+03,8.99999841e-01,-1.61522746e-11,1.51027782,3.61712107,1.04357392,-1.84509922,4.32848969e-05,5.82014873,-2.16788054,-1
7.11396358e+03,8.99999835e-01,-1.56671511e-11,1.50212317,3.61758466,1.03856943,-1.84509916,4.30343818e-05,5.82488839,-2.15369240,-1
7.49543827e+03,8.99999829e-01,-1.51884114e-11,1.49372309,3.61804003,1.03345863,-1.84509910,4.27772828e-05,5.82973051,-2.13919483,-1
7.89707189e+03,8.99999823e-01,-1.47120420e-11,1.48501168,3.61847645,1.02823010,-1.84509904,4.24999517e-05,5.83461354,-2.12448638,-1
8.31999373e+03,8.99999817e-01,-1.42398576e-11,1.47627475,3.61895791,1.02289872,-1.84509898,4.22262814e-05,5.83964859,-2.10938762,-1
8.76511173e+03,8.99999811e-01,-1.37767999e-11,1.46729233,3.61942042,1.01748248,-1.84509892,4.19440154e-05,5.84478795,-2.09399947,-1
