star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase
3.48723100e+02,5.59999964,-8.95670083e-10,3.19641089,3.61258513,1.89571233,-1.84509848,1.11468286e-04,5.73774224,-3.94440888,-1
3.64990477e+02,5.59999963,-8.85286673e-10,3.19357167,3.61289575,1.89367149,-1.84509848,1.11262726e-04,5.73973323,-3.93843519,-1
3.81958643e+02,5.59999961,-8.74895396e-10,3.19047887,3.61317474,1.89156710,-1.84509848,1.11057990e-04,5.74178715,-3.93227407,-1
3.99692138e+02,5.59999960,-8.64215365e-10,3.18730435,3.61345039,1.88942854,-1.84509848,1.10815437e-04,5.74387470,-3.92601413,-1
4.18235281e+02,5.59999958,-8.53467083e-10,3.18406604,3.61375010,1.88720997,-1.84509848,1.10594649e-04,5.74604020,-3.91951742,-1
4.37360004e+02,5.59999957,-8.42715529e-10,3.18514509,3.61524497,1.88475976,-1.84509848,1.21676169e-04,5.74829699,-3.91274668,-1
4.57173587e+02,5.59999955,-8.39026877e-10,3.18879400,3.61746767,1.88213882,-1.84509848,1.40519832e-04,5.75064227,-3.90571349,-1
4.78349317e+02,5.59999953,-8.38743062e-10,3.18534062,3.61787204,1.87960338,-1.84509848,1.42236832e-04,5.75311760,-3.89828703,-1
5.00485715e+02,5.59999951,-8.27094720e-10,3.18148474,3.61821332,1.87699287,-1.84509848,1.42040269e-04,5.75566812,-3.89063495,-1
5.23669295e+02,5.59999950,-8.15536334e-10,3.17750237,3.61856288,1.87430259,-1.84509848,1.41882187e-04,5.75829663,-3.88274861,-1
5.47975739e+02,5.59999948,-8.03216780e-10,3.17342904,3.61893169,1.87152830,-1.84509848,1.41618719e-04,5.76100732,-3.87461536,-1
5.73384292e+02,5.59999946,-7.90515241e-10,3.16933193,3.61933533,1.86867246,-1.84509848,1.41321120e-04,5.76379736,-3.86624495,-1
5.99937071e+02,5.59999943,-7.77528516e-10,3.16497125,3.61971303,1.86573671,-1.84509848,1.40968999e-04,5.76666640,-3.85763600,-1
6.27676994e+02,5.59999941,-7.64298821e-10,3.16044901,3.62009065,1.86272035,-1.84509848,1.40582344e-04,5.76961470,-3.84879039,-1
6.56652026e+02,5.59999939,-7.50857792e-10,3.15601220,3.62053140,1.85962045,-1.84509848,1.40196648e-04,5.77264372,-3.83970200,-1
6.87116127e+02,5.59999937,-7.37465587e-10,3.15127747,3.62094477,1.85642635,-1.84509848,1.39811954e-04,5.77576556,-3.83033392,-1
7.18912334e+02,5.59999935,-7.23846643e-10,3.14653469,3.62139769,1.85314912,-1.84509848,1.39408287e-04,5.77896823,-3.82072378,-1
7.52072310e+02,5.59999932,-7.10342408e-10,3.14163258,3.62185124,1.84979096,-1.84509848,1.39028565e-04,5.78225045,-3.81087283,-1
7.86911750e+02,5.59999930,-6.96590163e-10,3.13664231,3.62233111,1.84633609,-1.84509848,1.38612499e-04,5.78562677,-3.80073861,-1
8.23249504e+02,5.59999927,-6.82635258e-10,3.13135225,3.62277626,1.84280076,-1.84509848,1.38136185e-04,5.78908288,-3.79036578,-1
8.61278589e+02,5.59999925,-6.68625975e-10,3.12606499,3.62326720,1.83917525,-1.84509848,1.37664776e-04,5.79262649,-3.77972822,-1
9.01052678e+02,5.59999922,-6.54710209e-10,3.12059555,3.62375646,1.83546201,-1.84509848,1.37203353e-04,5.79625603,-3.76883130,-1
9.42654253e+02,5.59999920,-6.40557406e-10,3.11507038,3.62427661,1.83165912,-1.84509848,1.36695914e-04,5.79997269,-3.75767277,-1
9.86110607e+02,5.59999917,-6.26712223e-10,3.10936260,3.62479390,1.82777065,-1.84509848,1.36239360e-04,5.80377327,-3.74625882,-1
1.03165554e+03,5.59999914,-6.12743468e-10,3.10350864,3.62532082,1.82378982,-1.84509848,1.35744915e-04,5.80766426,-3.73457229,-1
1.07918625e+03,5.59999911,-5.98737525e-10,3.09775887,3.62591743,1.81972172,-1.84509848,1.35255305e-04,5.81163935,-3.72263185,-1
1.12893434e+03,5.59999908,-5.85041653e-10,3.09167608,3.62647549,1.81556422,-1.84509848,1.34797590e-04,5.81570331,-3.71042418,-1
1.18099703e+03,5.59999905,-5.71182459e-10,3.08547423,3.62704841,1.81131744,-1.84509848,1.34284693e-04,5.81985492,-3.69795250,-1
1.23536346e+03,5.59999902,-5.57281281e-10,3.07905793,3.62760977,1.80698659,-1.84509848,1.33729971e-04,5.82408928,-3.68523340,-1
1.29219262e+03,5.59999899,-5.43364153e-10,3.07266017,3.62821959,1.80256806,-1.84509848,1.33158843e-04,5.82840902,-3.67225726,-1
1.35165115e+03,5.59999896,-5.29722689e-10,3.06599003,3.62880446,1.79806326,-1.84509848,1.32610323e-04,5.83281423,-3.65902661,-1
1.41386230e+03,5.59999893,-5.16061103e-10,3.05925704,3.62941752,1.79347062,-1.84509848,1.32027472e-04,5.83730524,-3.64553508,-1
1.47888492e+03,5.59999889,-5.02520987e-10,3.05228368,3.63001124,1.78879652,-1.84509848,1.31426076e-04,5.84187642,-3.63180125,-1
1.54686654e+03,5.59999886,-4.89079850e-10,3.04535039,3.63065773,1.78403688,-1.84509848,1.30823113e-04,5.84653111,-3.61781627,-1
1.61793715e+03,5.59999883,-4.75793307e-10,3.03837094,3.63133532,1.77919198,-1.84509848,1.30222916e-04,5.85126948,-3.60357820,-1
1.69221237e+03,5.59999879,-4.62548840e-10,3.03098232,3.63195007,1.77426817,-1.84509848,1.29558478e-04,5.85608641,-3.58910309,-1
1.76987798e+03,5.59999876,-4.49590789e-10,3.02356830,3.63259866,1.76926399,-1.84509848,1.28926464e-04,5.86098204,-3.57439215,-1
1.85107582e+03,5.59999872,-4.36837391e-10,3.01615285,3.63328796,1.76417766,-1.84509848,1.28306708e-04,5.86595815,-3.55943953,-1
1.93593881e+03,5.59999868,-4.24107334e-10,3.00850894,3.63395857,1.75901449,-1.84509848,1.27622541e-04,5.87100974,-3.54425618,-1
2.02464662e+03,5.59999865,-4.11692507e-10,3.00080908,3.63465421,1.75377328,-1.84509848,1.26971616e-04,5.87613787,-3.52884190,-1
2.11739022e+03,5.59999861,-3.99318714e-10,2.99285383,3.63532325,1.74845758,-1.84509848,1.26251638e-04,5.88133990,-3.51320228,-1
2.21440367e+03,5.59999857,-3.87194243e-10,2.98480652,3.63600627,1.74306787,-1.84509848,1.25535210e-04,5.88661509,-3.49734686,-1
2.31580898e+03,5.59999853,-3.75254335e-10,2.97679446,3.63673548,1.73760341,-1.84509848,1.24809485e-04,5.89196333,-3.48126944,-1
2.42175742e+03,5.59999850,-3.63592749e-10,2.96866524,3.63747174,1.73206629,-1.84509848,1.24094926e-04,5.89738387,-3.46497414,-1
2.53244634e+03,5.59999846,-3.52079291e-10,2.96032785,3.63818978,1.72646151,-1.84509848,1.23337884e-04,5.90287187,-3.44847668,-1
2.64830717e+03,5.59999842,-3.40685536e-10,2.95190082,3.63892113,1.72078531,-1.84509848,1.22529329e-04,5.90843069,-3.43176300,-1
2.76927501e+03,5.59999838,-3.29814079e-10,2.94353153,3.63970153,1.71503986,-1.84509848,1.21826546e-04,5.91405818,-3.41484343,-1
2.89583314e+03,5.59999833,-3.19013267e-10,2.93486490,3.64043951,1.70923059,-1.84509848,1.21039980e-04,5.91975037,-3.39772985,-1
3.02808493e+03,5.59999829,-3.08502718e-10,2.92640385,3.64123365,1.70341178,-1.84509848,1.20243455e-04,5.92537366,-3.38074162,-1
3.16636553e+03,5.59999825,-2.98368984e-10,2.91758016,3.64198086,1.69750551,-1.84509848,1.19494133e-04,5.93115026,-3.36336815,-1
3.31073591e+03,5.59999821,-2.88423618e-10,2.90865655,3.64273163,1.69154217,-1.84509848,1.18716513e-04,5.93699318,-3.34580801,-1
3.46185102e+03,5.59999817,-2.78510839e-10,2.89968546,3.64349117,1.68553754,-1.84509848,1.17829334e-04,5.94287858,-3.32812246,-1
3.61958811e+03,5.59999812,-2.68990245e-10,2.89062879,3.64428331,1.67942493,-1.84509848,1.17025235e-04,5.94887380,-3.31010851,-1
3.78459115e+03,5.59999808,-2.59752481e-10,2.88143325,3.64504891,1.67329595,-1.84509848,1.16202608e-04,5.95488534,-3.29204787,-1
3.95707997e+03,5.59999804,-2.50652517e-10,2.87234235,3.64586829,1.66711175,-1.84509848,1.15325730e-04,5.96095200,-3.27382279,-1
4.13725368e+03,5.59999799,-2.41762055e-10,2.86318378,3.64669859,1.66087187,-1.84509848,1.14424091e-04,5.96707500,-3.25543202,-1
4.32558023e+03,5.59999795,-2.33302648e-10,2.85374899,3.64751054,1.65453056,-1.84509848,1.13623383e-04,5.97330045,-3.23673125,-1
4.52248786e+03,5.59999790,-2.24996622e-10,2.84427494,3.64831512,1.64818439,-1.84509848,1.12748210e-04,5.97953179,-3.21801587,-1
4.72819009e+03,5.59999786,-2.16947545e-10,2.83473104,3.64912746,1.64178775,-1.84509848,1.11874734e-04,5.98581441,-3.19914925,-1
4.94311259e+03,5.59999781,-2.09024604e-10,2.82519544,3.64996477,1.63534534,-1.84509848,1.10933174e-04,5.99214279,-3.18014501,-1
5.16786763e+03,5.59999777,-2.01373477e-10,2.81533999,3.65074845,1.62885024,-1.84509848,1.10003757e-04,5.99852461,-3.16097939,-1
5.40274391e+03,5.59999772,-1.93956068e-10,2.80564289,3.65160763,1.62228334,-1.84509848,1.09074691e-04,6.00497743,-3.14160203,-1
5.64811750e+03,5.59999768,-1.86745386e-10,2.79571252,3.65241031,1.61571278,-1.84509916,1.08110783e-04,6.01141126,-3.12218499,-1
5.90462294e+03,5.59999763,-1.79739954e-10,2.78593707,3.65327476,1.60909616,-1.84510010,1.07123164e-04,6.01790603,-3.10265074,-1
6.17264748e+03,5.59999758,-1.72950804e-10,2.77601489,3.65412110,1.60244239,-1.84510184,1.06123597e-04,6.02435324,-3.08290170,-1
6.45263157e+03,5.59999753,-1.66459670e-10,2.76576875,3.65492720,1.59570712,-1.84510548,1.05192384e-04,6.03074970,-3.06271382,-1
6.74553053e+03,5.59999749,-1.60260106e-10,2.75570415,3.65577290,1.58898342,-1.84510923,1.04278214e-04,6.03716149,-3.04258193,-1
7.05154521e+03,5.59999744,-1.54144020e-10,2.74563469,3.65663485,1.58222479,-1.84511317,1.03279060e-04,6.04356086,-3.02226195,-1
7.37116837e+03,5.59999739,-1.48205808e-10,2.73541312,3.65747384,1.57543602,-1.84511710,1.02260791e-04,6.04994242,-3.00176724,-1
7.70508925e+03,5.59999734,-1.42427229e-10,2.72501173,3.65828006,1.56862290,-1.84512090,1.01212649e-04,6.05629994,-2.98108647,-1
8.05436572e+03,5.59999729,-1.36955037e-10,2.71479522,3.65917070,1.56173336,-1.84512406,1.00243707e-04,6.06263586,-2.95994059,-1
8.41926145e+03,5.59999725,-1.31629920e-10,2.70437274,3.65999727,1.55486898,-1.84512477,9.92318063e-05,6.06897432,-2.93889619,-1
8.80068774e+03,5.59999720,-1.26506663e-10,2.69411287,3.66087815,1.54797730,-1.84511880,9.82227603e-05,6.07530670,-2.91765737,-1
