star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase
5.94825930e+04,9.99999929e-02,-1.00293909e-13,-7.96457645e-01,3.46766863,1.89111064e-01,-1.84509847,2.69680474e-07,5.73879387,-5.67389198e-01,-1
6.26391628e+04,9.99999926e-02,-9.87068798e-14,-8.00973352e-01,3.46774427,1.86701932e-01,-1.84509847,2.64723781e-07,5.74098333,-5.60777390e-01,-1
6.59633473e+04,9.99999923e-02,-9.70943903e-14,-8.05658482e-01,3.46782249,1.84202922e-01,-1.84509847,2.59722240e-07,5.74325496,-5.53918057e-01,-1
6.94623186e+04,9.99999919e-02,-9.54452651e-14,-8.10540061e-01,3.46790372,1.81599682e-01,-1.84509847,2.54644011e-07,5.74562125,-5.46768557e-01,-1
7.31437065e+04,9.99999916e-02,-9.37583673e-14,-8.15546893e-01,3.46798667,1.78930370e-01,-1.84509847,2.49499229e-07,5.74804865,-5.39436398e-01,-1
7.70143006e+04,9.99999912e-02,-9.20624959e-14,-8.20719668e-01,3.46807202,1.76173275e-01,-1.84509847,2.44360524e-07,5.75055651,-5.31859591e-01,-1
8.10807390e+04,9.99999909e-02,-9.03446651e-14,-8.26096019e-01,3.46816026,1.73308624e-01,-1.84509847,2.39188747e-07,5.75316181,-5.23984090e-01,-1
8.53757009e+04,9.99999905e-02,-8.85840849e-14,-8.31624476e-01,3.46825042,1.70364069e-01,-1.84509847,2.33942882e-07,5.75584101,-5.15883181e-01,-1
8.98977744e+04,9.99999901e-02,-8.68202149e-14,-8.37345607e-01,3.46834316,1.67318038e-01,-1.84509847,2.28722454e-07,5.75861307,-5.07499944e-01,-1
9.46407614e+04,9.99999897e-02,-8.50289435e-14,-8.43230343e-01,3.46843796,1.64186057e-01,-1.84509847,2.23464245e-07,5.76146370,-4.98877370e-01,-1
9.96526384e+04,9.99999893e-02,-8.32294657e-14,-8.49292134e-01,3.46853485,1.60961388e-01,-1.84509847,2.18222951e-07,5.76439973,-4.89990701e-01,-1
1.04915242e+05,9.99999888e-02,-8.14166278e-14,-8.55552162e-01,3.46863452,1.57632029e-01,-1.84509847,2.12990459e-07,5.76743140,-4.80815468e-01,-1
1.10460293e+05,9.99999884e-02,-7.95796499e-14,-8.61978318e-01,3.46873622,1.54215563e-01,-1.84509847,2.07740833e-07,5.77054296,-4.71393788e-01,-1
1.16288495e+05,9.99999879e-02,-7.77529782e-14,-8.68575337e-01,3.46883984,1.50709798e-01,-1.84509847,2.02556275e-07,5.77373700,-4.61723972e-01,-1
1.22434639e+05,9.99999875e-02,-7.59125949e-14,-8.75395482e-01,3.46894636,1.47086691e-01,-1.84509847,1.97380519e-07,5.77703825,-4.51725930e-01,-1
1.28884658e+05,9.99999870e-02,-7.40633126e-14,-8.82361893e-01,3.46905301,1.43390193e-01,-1.84509847,1.92201065e-07,5.78040727,-4.41522913e-01,-1
1.35688297e+05,9.99999865e-02,-7.21917425e-14,-8.89549238e-01,3.46916257,1.39577388e-01,-1.84509847,1.87038706e-07,5.78388289,-4.30996276e-01,-1
1.42848724e+05,9.99999860e-02,-7.03621230e-14,-8.96875896e-01,3.46927507,1.35689070e-01,-1.84509847,1.82018597e-07,5.78742853,-4.20255281e-01,-1
1.50374950e+05,9.99999855e-02,-6.85209821e-14,-9.04419329e-01,3.46938839,1.31690700e-01,-1.84509847,1.77024456e-07,5.79107505,-4.09205299e-01,-1
1.58292073e+05,9.99999849e-02,-6.66873096e-14,-9.12099061e-01,3.46950395,1.27619715e-01,-1.84509847,1.72090917e-07,5.79478939,-3.97946011e-01,-1
1.66621215e+05,9.99999844e-02,-6.48730089e-14,-9.19986187e-01,3.46962166,1.23440732e-01,-1.84509847,1.67250151e-07,5.79860288,-3.86380937e-01,-1
1.75398983e+05,9.99999838e-02,-6.30545972e-14,-9.28018059e-01,3.46974018,1.19187772e-01,-1.84509847,1.62441770e-07,5.80248512,-3.74600558e-01,-1
1.84631321e+05,9.99999833e-02,-6.12615848e-14,-9.36244721e-01,3.46986015,1.14834482e-01,-1.84509847,1.57737477e-07,5.80645996,-3.62535439e-01,-1
1.94343103e+05,9.99999827e-02,-5.94750995e-14,-9.44638137e-01,3.46998133,1.10395416e-01,-1.84509847,1.53084949e-07,5.81051434,-3.50224066e-01,-1
