star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase
2.45353080e+02,9.99999442,-1.96386924e-08,3.67415220,3.61189103,2.13597119,-1.84509847,1.38808332e-03,5.72486599,-4.40683457,-1
2.55515033e+02,9.99999422,-1.94043344e-08,3.67108318,3.61218358,2.13385158,-1.84509847,1.38576468e-03,5.72697072,-4.40051527,-1
2.66084902e+02,9.99999402,-1.91557334e-08,3.66793715,3.61248613,2.13167346,-1.84509847,1.38260919e-03,5.72913322,-4.39402290,-1
2.77107278e+02,9.99999381,-1.88915459e-08,3.66486529,3.61278782,2.12953416,-1.84509847,1.37782392e-03,5.73119351,-4.38779397,-1
2.88585767e+02,9.99999359,-1.86378282e-08,3.66168426,3.61309329,2.12733271,-1.84509847,1.37392097e-03,5.73340437,-4.38117510,-1
3.00535168e+02,9.99999338,-1.83793808e-08,3.65825686,3.61341597,2.12497365,-1.84509847,1.37042184e-03,5.73574982,-4.37412956,-1
3.12970014e+02,9.99999315,-1.80941030e-08,3.65490106,3.61374659,2.12263450,-1.84509847,1.36453828e-03,5.73803914,-4.36723836,-1
3.25909820e+02,9.99999292,-1.78152622e-08,3.65147224,3.61408341,2.12024645,-1.84509847,1.35913922e-03,5.74045121,-4.36003167,-1
3.39382791e+02,9.99999268,-1.75435529e-08,3.64790720,3.61441982,2.11779112,-1.84509847,1.35434008e-03,5.74289417,-4.35270361,-1
3.53406444e+02,9.99999244,-1.72644117e-08,3.64428585,3.61477600,2.11526809,-1.84509847,1.34911657e-03,5.74539805,-4.34518461,-1
3.67999898e+02,9.99999219,-1.69820849e-08,3.64053476,3.61513321,2.11267812,-1.84509847,1.34368515e-03,5.74796820,-4.33746504,-1
3.83204377e+02,9.99999194,-1.66961148e-08,3.63657198,3.61552764,2.10990786,-1.84509847,1.33879536e-03,5.75071766,-4.32920293,-1
3.99054554e+02,9.99999168,-1.63871357e-08,3.63247973,3.61591839,2.10708023,-1.84509847,1.33192310e-03,5.75352184,-4.32078204,-1
4.15556962e+02,9.99999141,-1.60817658e-08,3.62844811,3.61630572,2.10428976,-1.84509847,1.32466502e-03,5.75628801,-4.31247754,-1
4.32720704e+02,9.99999114,-1.57951969e-08,3.62434211,3.61670739,2.10143343,-1.84509847,1.31896306e-03,5.75912489,-4.30395609,-1
4.50566934e+02,9.99999086,-1.55068163e-08,3.62011861,3.61711159,2.09851327,-1.84509847,1.31305699e-03,5.76202165,-4.29525519,-1
4.69119953e+02,9.99999058,-1.52122429e-08,3.61585155,3.61753803,2.09552687,-1.84509847,1.30664003e-03,5.76497652,-4.28637571,-1
4.88521238e+02,9.99999029,-1.49171302e-08,3.61140181,3.61796019,2.09245767,-1.84509847,1.30009385e-03,5.76802419,-4.27722289,-1
5.08686241e+02,9.99999000,-1.46201316e-08,3.60687172,3.61839827,2.08931647,-1.84509847,1.29336554e-03,5.77111349,-4.26792209,-1
5.29633128e+02,9.99998970,-1.43237153e-08,3.60228660,3.61885581,2.08610884,-1.84509847,1.28663650e-03,5.77431564,-4.25832236,-1
5.51468337e+02,9.99998939,-1.40247267e-08,3.59754122,3.61931122,2.08282531,-1.84509847,1.27952643e-03,5.77758148,-4.24851973,-1
5.74217238e+02,9.99998908,-1.37250858e-08,3.59268652,3.61976869,2.07948304,-1.84509847,1.27211208e-03,5.78088548,-4.23858707,-1
5.97822709e+02,9.99998876,-1.34285807e-08,3.58781604,3.62025695,2.07607127,-1.84509847,1.26494146e-03,5.78426910,-4.22842588,-1
6.22492803e+02,9.99998843,-1.31306641e-08,3.58273424,3.62073516,2.07257395,-1.84509847,1.25741014e-03,5.78769911,-4.21808661,-1
6.48084190e+02,9.99998810,-1.28307307e-08,3.57759007,3.62122732,2.06901755,-1.84509847,1.24948336e-03,5.79124291,-4.20745423,-1
