star_age,star_mass,star_mdot,log_L,log_Teff,log_R,log_surf_z,v_wind_Km_per_s,log_center_T,log_center_Rho,phase,x
9.31266127e+02,1.87999987,-1.20645570e-10,2.30684848,3.61744386,1.44121367,-1.84509881,8.30091894e-05,5.73924493,-3.03976922,-1,-1.0
9.79922643e+02,1.87999987,-1.18843358e-10,2.30328088,3.61777005,1.43877749,-1.84509881,8.27804315e-05,5.74156618,-3.03282149,-1,-0.9999953529097154
1.03102185e+03,1.87999986,-1.17289721e-10,2.29942009,3.61806525,1.43625670,-1.84509881,8.27215619e-05,5.74396894,-3.02563086,-1,-0.9999904725227103
1.08471940e+03,1.87999986,-1.15623321e-10,2.29546630,3.61838160,1.43364709,-1.84509881,8.26089890e-05,5.74645691,-3.01818416,-1,-0.9999853439729615
1.14116755e+03,1.87999985,-1.13877826e-10,2.29137308,3.61870896,1.43094576,-1.84509881,8.24591122e-05,5.74903292,-3.01047393,-1,-0.9999799527186956
1.20050051e+03,1.87999984,-1.12060182e-10,2.28708656,3.61903453,1.42815138,-1.84509881,8.22681354e-05,5.75169829,-3.00249616,-1,-0.9999742859417736
1.26284719e+03,1.87999984,-1.10186639e-10,2.28270976,3.61938512,1.42526179,-1.84509881,8.20591440e-05,5.75445488,-2.99424497,-1,-0.9999683313302493
1.32833432e+03,1.87999983,-1.08298768e-10,2.27813388,3.61973362,1.42227685,-1.84509881,8.18479291e-05,5.75730317,-2.98571963,-1,-0.9999620767803842
1.39759940e+03,1.87999982,-1.06373122e-10,2.27348834,3.62012041,1.41918050,-1.84509881,8.16376688e-05,5.76025825,-2.97687620,-1,-0.9999554614057788
1.47029718e+03,1.87999981,-1.04417522e-10,2.26858484,3.62049092,1.41598773,-1.84509881,8.14016056e-05,5.76330608,-2.96775366,-1,-0.999948518180597
1.54655461e+03,1.87999981,-1.02435812e-10,2.26364016,3.62090002,1.41269720,-1.84509880,8.11707228e-05,5.76644739,-2.95835140,-1,-0.9999412349800885
1.62692585e+03,1.87999980,-1.00461991e-10,2.25841956,3.62129369,1.40929955,-1.84509880,8.09430438e-05,5.76969205,-2.94863988,-1,-0.9999335588774969
1.71148464e+03,1.87999979,-9.84267631e-11,2.25308993,3.62171284,1.40579644,-1.84509880,8.06824286e-05,5.77303776,-2.93862495,-1,-0.9999254828300568
1.80010810e+03,1.87999978,-9.63894898e-11,2.24763333,3.62214973,1.40219436,-1.84509880,8.04289338e-05,5.77647885,-2.92832437,-1,-0.9999170185738007
1.89373536e+03,1.87999977,-9.43272030e-11,2.24188315,3.62257069,1.39847734,-1.84509880,8.01471867e-05,5.78003070,-2.91768917,-1,-0.9999080764142281
1.99174320e+03,1.87999976,-9.22454433e-11,2.23595212,3.62299440,1.39466441,-1.84509880,7.98480878e-05,5.78367505,-2.90677609,-1,-0.9998987158738828
2.09523142e+03,1.87999975,-9.01482345e-11,2.23000387,3.62347240,1.39073428,-1.84509879,7.95562717e-05,5.78743239,-2.89552528,-1,-0.9998888319129817
2.20376434e+03,1.87999974,-8.80597124e-11,2.22384935,3.62394994,1.38670195,-1.84509879,7.92647817e-05,5.79128848,-2.88397549,-1,-0.9998784661424837
2.31787672e+03,1.87999973,-8.59513844e-11,2.21763355,3.62446668,1.38256056,-1.84509879,7.89656846e-05,5.79524954,-2.87211122,-1,-0.9998675674884894
2.43807819e+03,1.87999972,-8.38766007e-11,2.21111997,3.62496486,1.37830741,-1.84509879,7.86787793e-05,5.79931918,-2.85991985,-1,-0.9998560872772176
2.56428190e+03,1.87999971,-8.17593254e-11,2.20436779,3.62545526,1.37395053,-1.84509878,7.83371591e-05,5.80348961,-2.84742663,-1,-0.9998440338035447
