star_age,star_mass,star_mdot,log_Teff,log_R,log_surf_z,surface_h1,surface_he3,log_center_T,log_center_Rho,phase,x
1.04992640e+03,9.79999936e-01,-5.54049156e-11,3.65985098,1.17742713,-2.84509878,7.47426500e-01,4.16806592e-05,5.71464374,-2.52397143,-1,-1.0
1.10512257e+03,9.79999933e-01,-5.46015715e-11,3.66005970,1.17501055,-2.84509878,7.47426500e-01,4.16806592e-05,5.71692867,-2.51714329,-1,-0.9999974775455326
1.16321463e+03,9.79999930e-01,-5.37767171e-11,3.66027548,1.17250557,-2.84509878,7.47426500e-01,4.16806592e-05,5.71929743,-2.51006579,-1,-0.9999948227494431
1.22439316e+03,9.79999926e-01,-5.29388605e-11,3.66049838,1.16990932,-2.84509878,7.47426500e-01,4.16806593e-05,5.72175314,-2.50272654,-1,-0.9999920269022619
1.28879209e+03,9.79999923e-01,-5.20801509e-11,3.66072769,1.16722072,-2.84509878,7.47426500e-01,4.16806593e-05,5.72429671,-2.49512504,-1,-0.9999890838834133
1.35655893e+03,9.79999919e-01,-5.12041681e-11,3.66097813,1.16443842,-2.84509877,7.47426500e-01,4.16806593e-05,5.72692904,-2.48725607,-1,-0.9999859869517186
1.42782725e+03,9.79999916e-01,-5.03127902e-11,3.66126352,1.16156049,-2.84509877,7.47426499e-01,4.16806593e-05,5.72965259,-2.47911572,-1,-0.999982730003054
1.50272360e+03,9.79999912e-01,-4.94023245e-11,3.66151615,1.15858856,-2.84509876,7.47426499e-01,4.16806593e-05,5.73246576,-2.47070497,-1,-0.9999793072541088
1.58138807e+03,9.79999908e-01,-4.84927037e-11,3.66177522,1.15552243,-2.84509876,7.47426499e-01,4.16806594e-05,5.73536876,-2.46202686,-1,-0.9999757123027964
1.66442918e+03,9.79999904e-01,-4.75683869e-11,3.66204119,1.15235132,-2.84509875,7.47426498e-01,4.16806594e-05,5.73837209,-2.45304799,-1,-0.9999719173398687
1.75183091e+03,9.79999900e-01,-4.66267243e-11,3.66231342,1.14907973,-2.84509874,7.47426497e-01,4.16806595e-05,5.74147126,-2.44378183,-1,-0.9999679230974367
1.84351621e+03,9.79999896e-01,-4.56720611e-11,3.66264198,1.14571128,-2.84509872,7.47426496e-01,4.16806596e-05,5.74466266,-2.43424021,-1,-0.9999637330966706
1.94019780e+03,9.79999892e-01,-4.47254155e-11,3.66294416,1.14223590,-2.84509871,7.47426496e-01,4.16806597e-05,5.74795668,-2.42439087,-1,-0.9999593147664021
2.04186420e+03,9.79999887e-01,-4.37568094e-11,3.66324632,1.13865896,-2.84509870,7.47426495e-01,4.16806597e-05,5.75134810,-2.41424885,-1,-0.999954668631265
2.14871208e+03,9.79999883e-01,-4.27832802e-11,3.66356688,1.13498049,-2.84509869,7.47426495e-01,4.16806598e-05,5.75483672,-2.40381544,-1,-0.9999497857034778
2.26125054e+03,9.79999878e-01,-4.17949579e-11,3.66387968,1.13119576,-2.84509868,7.47426494e-01,4.16806599e-05,5.75842724,-2.39307819,-1,-0.9999446427172672
2.37959437e+03,9.79999873e-01,-4.08143253e-11,3.66419809,1.12730853,-2.84509867,7.47426493e-01,4.16806600e-05,5.76211622,-2.38204490,-1,-0.9999392344267523
2.50394113e+03,9.79999868e-01,-3.98258657e-11,3.66458788,1.12331735,-2.84509864,7.47426492e-01,4.16806601e-05,5.76590436,-2.37071479,-1,-0.9999335518034783
2.63507646e+03,9.79999863e-01,-3.88561654e-11,3.66495071,1.11921566,-2.84509862,7.47426490e-01,4.16806603e-05,5.76979900,-2.35906677,-1,-0.999927558943847
2.77275558e+03,9.79999858e-01,-3.78705192e-11,3.66529775,1.11501441,-2.84509861,7.47426490e-01,4.16806604e-05,5.77378936,-2.34713194,-1,-0.9999212670342578
2.91743426e+03,9.79999852e-01,-3.68850023e-11,3.66570211,1.11070945,-2.84509860,7.47426489e-01,4.16806605e-05,5.77787894,-2.33489523,-1,-0.9999146552461081
3.06992952e+03,9.79999847e-01,-3.59038509e-11,3.66606635,1.10629652,-2.84509859,7.47426489e-01,4.16806606e-05,5.78207314,-2.32234605,-1,-0.9999076862417398
3.23027380e+03,9.79999841e-01,-3.49244872e-11,3.66644121,1.10178095,-2.84509858,7.47426488e-01,4.16806607e-05,5.78636666,-2.30949963,-1,-0.9999003585386507
3.39885056e+03,9.79999836e-01,-3.39518489e-11,3.66682060,1.09716434,-2.84509856,7.47426487e-01,4.16806609e-05,5.79075742,-2.29636070,-1,-0.9998926546127919
3.57609212e+03,9.79999830e-01,-3.29778610e-11,3.66720745,1.09244703,-2.84509855,7.47426486e-01,4.16806611e-05,5.79524559,-2.28293126,-1,-0.9998845547072217
3.76253383e+03,9.79999824e-01,-3.20066623e-11,3.66763241,1.08762716,-2.84509853,7.47426485e-01,4.16806616e-05,5.79983205,-2.26920422,-1,-0.9998760343565469
3.95862065e+03,9.79999818e-01,-3.10728336e-11,3.66808175,1.08270470,-2.84509851,7.47426484e-01,4.16806621e-05,5.80451765,-2.25517955,-1,-0.9998670732261802
4.16480636e+03,9.79999811e-01,-3.01364001e-11,3.66850801,1.07768499,-2.84509851,7.47426483e-01,4.16806625e-05,5.80929750,-2.24087019,-1,-0.9998576505784619
4.38158684e+03,9.79999805e-01,-2.92064073e-11,3.66893755,1.07256831,-2.84509850,7.47426483e-01,4.16806627e-05,5.81417163,-2.22627679,-1,-0.9998477437517703
4.60949524e+03,9.79999798e-01,-2.82879218e-11,3.66935977,1.06735723,-2.84509850,7.47426483e-01,4.16806632e-05,5.81913836,-2.21140638,-1,-0.9998373283812519
4.84906631e+03,9.79999792e-01,-2.73777041e-11,3.66978663,1.06205287,-2.84509849,7.47426482e-01,4.16806641e-05,5.82419675,-2.19626005,-1,-0.9998263800289335
5.10109223e+03,9.79999785e-01,-2.64808251e-11,3.67021594,1.05665589,-2.84509848,7.47426482e-01,4.16806653e-05,5.82933821,-2.18085757,-1,-0.9998148624923396
5.36631629e+03,9.79999778e-01,-2.55918813e-11,3.67066412,1.05116740,-2.84509848,7.47426482e-01,4.16806669e-05,5.83449807,-2.16531081,-1,-0.9998027418032589
5.64496277e+03,9.79999771e-01,-2.47299009e-11,3.67109683,1.04559113,-2.84509848,7.47426482e-01,4.16806691e-05,5.83980029,-2.14940856,-1,-0.9997900077121379
5.93777193e+03,9.79999764e-01,-2.38785587e-11,3.67158562,1.03992738,-2.84509848,7.47426482e-01,4.16806753e-05,5.84519877,-2.13323358,-1,-0.9997766263892355
6.24603234e+03,9.79999757e-01,-2.30493843e-11,3.67203858,1.03417470,-2.84509848,7.47426482e-01,4.16806782e-05,5.85069314,-2.11677486,-1,-0.9997625389471478
6.56984574e+03,9.79999750e-01,-2.22373425e-11,3.67248896,1.02834330,-2.84509847,7.47426481e-01,4.16806846e-05,5.85626262,-2.10008815,-1,-0.9997477407363762
6.91016067e+03,9.79999742e-01,-2.14330928e-11,3.67294162,1.02243077,-2.84509847,7.47426481e-01,4.16806956e-05,5.86191611,-2.08315400,-1,-0.9997321884088232
7.26839600e+03,9.79999735e-01,-2.06616489e-11,3.67344792,1.01643363,-2.84509847,7.47426481e-01,4.16807062e-05,5.86765170,-2.06597361,-1,-0.9997158171223997
7.64440608e+03,9.79999727e-01,-1.98963014e-11,3.67390635,1.01036415,-2.84509847,7.47426481e-01,4.16807218e-05,5.87346071,-2.04857401,-1,-0.9996986335332829
8.04039854e+03,9.79999720e-01,-1.91575225e-11,3.67442467,1.00421303,-2.84509847,7.47426481e-01,4.16807436e-05,5.87934849,-2.03093602,-1,-0.9996805367532021
