star_age,log_R,log_Teff,log_center_T,log_center_Rho
0.000000e+00,-2.3149201,5.167468e+00,8.216774e+00,8.663778e+00
5.000000e+04,-2.3231661,5.094669e+00,8.198020e+00,8.667551e+00
1.000000e+05,-2.3278151,5.046128e+00,8.184093e+00,8.670073e+00
1.500000e+05,-2.3307991,5.011344e+00,8.172910e+00,8.671929e+00
2.000000e+05,-2.3328701,4.985481e+00,8.163470e+00,8.673373e+00
2.500000e+05,-2.3343851,4.965775e+00,8.155230e+00,8.674543e+00
3.000000e+05,-2.3355331,4.950550e+00,8.147864e+00,8.675520e+00
3.500000e+05,-2.3364321,4.938520e+00,8.141164e+00,8.676353e+00
4.000000e+05,-2.3371531,4.928876e+00,8.134991e+00,8.677076e+00
4.500000e+05,-2.3377411,4.921076e+00,8.129245e+00,8.677712e+00
5.000000e+05,-2.3382311,4.914652e+00,8.123852e+00,8.678278e+00
5.750000e+05,-2.3388121,4.907223e+00,8.116411e+00,8.679007e+00
6.770415e+05,-2.3394131,4.899783e+00,8.107216e+00,8.679838e+00
8.072321e+05,-2.3399861,4.893029e+00,8.096641e+00,8.680715e+00
9.758040e+05,-2.3405351,4.886983e+00,8.084414e+00,8.681649e+00
1.195872e+06,-2.3410651,4.881628e+00,8.070322e+00,8.682659e+00
1.483000e+06,-2.3415871,4.876886e+00,8.054291e+00,8.683766e+00
1.853374e+06,-2.3421161,4.872603e+00,8.036481e+00,8.684993e+00
2.320341e+06,-2.3426581,4.868559e+00,8.017323e+00,8.686320e+00
2.890585e+06,-2.3432131,4.864553e+00,7.997483e+00,8.687714e+00
3.565171e+06,-2.3437751,4.860421e+00,7.977598e+00,8.689121e+00
4.341432e+06,-2.3443351,4.856069e+00,7.958140e+00,8.690479e+00
5.215609e+06,-2.3448831,4.851460e+00,7.939376e+00,8.691744e+00
6.184779e+06,-2.3454141,4.846588e+00,7.921412e+00,8.692897e+00
7.247394e+06,-2.3459361,4.841482e+00,7.904260e+00,8.693970e+00
8.404972e+06,-2.3464551,4.836167e+00,7.887848e+00,8.695003e+00
9.659850e+06,-2.3469771,4.830656e+00,7.872081e+00,8.696024e+00
1.101379e+07,-2.3475121,4.824978e+00,7.856892e+00,8.697085e+00
1.247105e+07,-2.3480641,4.819149e+00,7.842179e+00,8.698202e+00
1.403398e+07,-2.3486221,4.813162e+00,7.827846e+00,8.699326e+00
1.569873e+07,-2.3491701,4.807035e+00,7.813849e+00,8.700404e+00
1.746041e+07,-2.3496951,4.800780e+00,7.800154e+00,8.701391e+00
1.931370e+07,-2.3501901,4.794421e+00,7.786737e+00,8.702264e+00
2.125536e+07,-2.3506631,4.787993e+00,7.773592e+00,8.703057e+00
2.328855e+07,-2.3511251,4.781511e+00,7.760680e+00,8.703817e+00
2.541815e+07,-2.3515781,4.774970e+00,7.747947e+00,8.704550e+00
2.764523e+07,-2.3520211,4.768379e+00,7.735368e+00,8.705257e+00
2.997086e+07,-2.3524551,4.761746e+00,7.722924e+00,8.705941e+00
3.239639e+07,-2.3528791,4.755075e+00,7.710594e+00,8.706594e+00
3.492212e+07,-2.3532921,4.748375e+00,7.698371e+00,8.707219e+00
3.754984e+07,-2.3536921,4.741623e+00,7.686241e+00,8.707809e+00
4.027973e+07,-2.3540821,4.734881e+00,7.674207e+00,8.708368e+00
4.311734e+07,-2.3544631,4.728119e+00,7.662250e+00,8.708905e+00
4.606449e+07,-2.3548361,4.721309e+00,7.650370e+00,8.709427e+00
4.912263e+07,-2.3552031,4.714536e+00,7.638570e+00,8.709942e+00
5.230197e+07,-2.3555691,4.707706e+00,7.626824e+00,8.710464e+00
5.560077e+07,-2.3559291,4.700923e+00,7.615138e+00,8.710977e+00
5.902831e+07,-2.3562781,4.694072e+00,7.603484e+00,8.711466e+00
6.257489e+07,-2.3566181,4.687241e+00,7.591907e+00,8.711934e+00
6.625131e+07,-2.3569501,4.680421e+00,7.580383e+00,8.712383e+00
7.006219e+07,-2.3572741,4.673569e+00,7.568909e+00,8.712816e+00
7.400636e+07,-2.3575901,4.666807e+00,7.557497e+00,8.713235e+00
7.810270e+07,-2.3579021,4.660022e+00,7.546105e+00,8.713645e+00
8.234290e+07,-2.3582061,4.653299e+00,7.534760e+00,8.714039e+00
8.673902e+07,-2.3585031,4.646596e+00,7.523439e+00,8.714415e+00
9.128948e+07,-2.3587931,4.639957e+00,7.512154e+00,8.714776e+00
9.600457e+07,-2.3590781,4.633352e+00,7.500887e+00,8.715128e+00
1.008846e+08,-2.3593581,4.626789e+00,7.489647e+00,8.715474e+00
1.059343e+08,-2.3596351,4.620273e+00,7.478429e+00,8.715818e+00
1.111592e+08,-2.3599081,4.613785e+00,7.467224e+00,8.716159e+00
1.165576e+08,-2.3601751,4.607311e+00,7.456040e+00,8.716492e+00
1.221273e+08,-2.3604341,4.600849e+00,7.444883e+00,8.716804e+00
1.278666e+08,-2.3606851,4.594404e+00,7.433763e+00,8.717096e+00
1.337797e+08,-2.3609291,4.587980e+00,7.422682e+00,8.717372e+00
1.398713e+08,-2.3611681,4.581569e+00,7.411635e+00,8.717638e+00
1.461448e+08,-2.3614021,4.575170e+00,7.400624e+00,8.717897e+00
1.526049e+08,-2.3616341,4.568785e+00,7.389647e+00,8.718158e+00
1.592569e+08,-2.3618641,4.562410e+00,7.378698e+00,8.718418e+00
1.661026e+08,-2.3620921,4.556048e+00,7.367781e+00,8.718687e+00
1.731462e+08,-2.3623181,4.549700e+00,7.356894e+00,8.718965e+00
1.811462e+08,-2.3625641,4.542722e+00,7.344938e+00,8.719276e+00
1.931462e+08,-2.3629091,4.532734e+00,7.327833e+00,8.719712e+00
2.087322e+08,-2.3633131,4.520467e+00,7.306826e+00,8.720197e+00
2.251166e+08,-2.3636741,4.509551e+00,7.294994e+00,8.720696e+00
2.455015e+08,-2.3640541,4.498512e+00,7.275749e+00,8.721230e+00
2.696144e+08,-2.3644341,4.487282e+00,7.255595e+00,8.721785e+00
2.969585e+08,-2.3648071,4.475568e+00,7.234590e+00,8.722326e+00
3.263211e+08,-2.3651501,4.463546e+00,7.213322e+00,8.722792e+00
3.569486e+08,-2.3654591,4.452053e+00,7.193485e+00,8.723204e+00
3.904067e+08,-2.3657911,4.440201e+00,7.172872e+00,8.723682e+00
4.254363e+08,-2.3661531,4.427959e+00,7.151505e+00,8.724224e+00
4.605940e+08,-2.3664761,4.416645e+00,7.132015e+00,8.724657e+00
4.987358e+08,-2.3667811,4.404428e+00,7.110977e+00,8.724974e+00
5.368052e+08,-2.3670241,4.393023e+00,7.091546e+00,8.725131e+00
5.774742e+08,-2.3672591,4.380828e+00,7.070779e+00,8.725234e+00
