star_age,log_R,log_Teff,log_center_T,log_center_Rho
0.000000e+00,-1.6920051,5.115310e+00,8.065297e+00,6.750603e+00
6.000000e+04,-1.7389801,5.081231e+00,8.024970e+00,6.782762e+00
1.200000e+05,-1.7703401,5.049968e+00,7.994640e+00,6.803282e+00
1.800000e+05,-1.7929571,5.021122e+00,7.971012e+00,6.817396e+00
2.400000e+05,-1.8100461,4.994679e+00,7.951978e+00,6.827642e+00
3.000000e+05,-1.8233781,4.970524e+00,7.936185e+00,6.835333e+00
3.600000e+05,-1.8340941,4.948544e+00,7.922825e+00,6.841366e+00
4.200000e+05,-1.8428821,4.928484e+00,7.911311e+00,6.846215e+00
4.800000e+05,-1.8502011,4.910138e+00,7.901230e+00,6.850175e+00
5.400000e+05,-1.8563751,4.893512e+00,7.892297e+00,6.853475e+00
6.000000e+05,-1.8616891,4.878184e+00,7.884306e+00,6.856281e+00
6.600000e+05,-1.8663281,4.863903e+00,7.877091e+00,6.858695e+00
7.200000e+05,-1.8704161,4.850533e+00,7.870525e+00,6.860793e+00
7.800000e+05,-1.8740491,4.837981e+00,7.864509e+00,6.862632e+00
8.400000e+05,-1.8773031,4.826175e+00,7.858967e+00,6.864263e+00
9.000000e+05,-1.8802371,4.815048e+00,7.853835e+00,6.865719e+00
9.622160e+05,-1.8829781,4.804255e+00,7.848899e+00,6.867072e+00
1.028709e+06,-1.8856361,4.793320e+00,7.844005e+00,6.868366e+00
1.099130e+06,-1.8881701,4.782509e+00,7.839195e+00,6.869594e+00
1.174469e+06,-1.8906271,4.771585e+00,7.834422e+00,6.870770e+00
1.254442e+06,-1.8929741,4.760786e+00,7.829720e+00,6.871890e+00
1.340144e+06,-1.8952501,4.749909e+00,7.825047e+00,6.872965e+00
1.431418e+06,-1.8974301,4.739132e+00,7.820429e+00,6.873991e+00
1.529280e+06,-1.8995301,4.728400e+00,7.815837e+00,6.874977e+00
1.634325e+06,-1.9015611,4.717676e+00,7.811265e+00,6.875925e+00
1.746890e+06,-1.9035121,4.707090e+00,7.806722e+00,6.876836e+00
1.868347e+06,-1.9054081,4.696499e+00,7.802177e+00,6.877719e+00
1.998818e+06,-1.9072411,4.685954e+00,7.797651e+00,6.878572e+00
2.138982e+06,-1.9090161,4.675417e+00,7.793140e+00,6.879395e+00
2.289291e+06,-1.9107231,4.664938e+00,7.788650e+00,6.880190e+00
2.450955e+06,-1.9123641,4.654539e+00,7.784162e+00,6.880959e+00
2.625475e+06,-1.9139431,4.644223e+00,7.779657e+00,6.881706e+00
2.814347e+06,-1.9154651,4.633978e+00,7.775118e+00,6.882433e+00
3.019077e+06,-1.9169301,4.623800e+00,7.770532e+00,6.883140e+00
3.241353e+06,-1.9183401,4.613744e+00,7.765887e+00,6.883828e+00
3.483672e+06,-1.9197001,4.603766e+00,7.761155e+00,6.884500e+00
3.748053e+06,-1.9210091,4.593860e+00,7.756323e+00,6.885157e+00
4.036831e+06,-1.9222651,4.584121e+00,7.751376e+00,6.885796e+00
4.354213e+06,-1.9234771,4.574428e+00,7.746272e+00,6.886423e+00
4.702365e+06,-1.9246371,4.564948e+00,7.741007e+00,6.887034e+00
5.087525e+06,-1.9257581,4.555516e+00,7.735523e+00,6.887635e+00
5.512372e+06,-1.9268311,4.546339e+00,7.729821e+00,6.888224e+00
5.985840e+06,-1.9278691,4.537212e+00,7.723827e+00,6.888807e+00
6.511221e+06,-1.9288621,4.528380e+00,7.717548e+00,6.889379e+00
7.100987e+06,-1.9298231,4.519602e+00,7.710895e+00,6.889944e+00
7.758957e+06,-1.9307411,4.511066e+00,7.703887e+00,6.890494e+00
8.498744e+06,-1.9316201,4.502808e+00,7.696459e+00,6.891034e+00
9.335573e+06,-1.9324721,4.494620e+00,7.688553e+00,6.891568e+00
1.027484e+07,-1.9332851,4.486699e+00,7.680220e+00,6.892092e+00
1.133708e+07,-1.9340691,4.478981e+00,7.671395e+00,6.892611e+00
1.253794e+07,-1.9348261,4.471456e+00,7.662077e+00,6.893128e+00
1.389385e+07,-1.9355581,4.464109e+00,7.652279e+00,6.893644e+00
1.542150e+07,-1.9362721,4.456867e+00,7.642024e+00,6.894162e+00
1.713235e+07,-1.9369631,4.449854e+00,7.631374e+00,6.894684e+00
1.905363e+07,-1.9376431,4.442880e+00,7.620299e+00,6.895211e+00
2.118629e+07,-1.9383031,4.436029e+00,7.608917e+00,6.895732e+00
2.354752e+07,-1.9389491,4.429227e+00,7.597249e+00,6.896242e+00
2.614130e+07,-1.9395781,4.422500e+00,7.585369e+00,6.896740e+00
2.897764e+07,-1.9401941,4.415800e+00,7.573305e+00,6.897226e+00
3.205623e+07,-1.9407971,4.409128e+00,7.561114e+00,6.897698e+00
3.537900e+07,-1.9413881,4.402476e+00,7.548829e+00,6.898160e+00
3.894627e+07,-1.9419671,4.395825e+00,7.536476e+00,6.898612e+00
4.275421e+07,-1.9425371,4.389162e+00,7.524088e+00,6.899051e+00
4.679756e+07,-1.9430961,4.382488e+00,7.511694e+00,6.899477e+00
5.107281e+07,-1.9436451,4.375802e+00,7.499312e+00,6.899890e+00
5.557719e+07,-1.9441831,4.369104e+00,7.486953e+00,6.900291e+00
6.030848e+07,-1.9447111,4.362395e+00,7.474625e+00,6.900682e+00
6.526547e+07,-1.9452301,4.355676e+00,7.462333e+00,6.901064e+00
7.044712e+07,-1.9457401,4.348951e+00,7.450084e+00,6.901440e+00
