star_age,log_R,log_Teff,log_center_T,log_center_Rho
0.000000e+00,-1.9404321,5.124233e+00,8.011034e+00,7.334476e+00
6.000000e+04,-1.9624101,5.063972e+00,7.988065e+00,7.343075e+00
1.200000e+05,-1.9758741,5.018302e+00,7.970704e+00,7.348530e+00
1.800000e+05,-1.9850881,4.982177e+00,7.956887e+00,7.352323e+00
2.400000e+05,-1.9918891,4.951992e+00,7.945459e+00,7.355112e+00
3.000000e+05,-1.9971561,4.925958e+00,7.935743e+00,7.357263e+00
3.600000e+05,-2.0013761,4.903173e+00,7.927309e+00,7.358988e+00
4.200000e+05,-2.0048411,4.883053e+00,7.919866e+00,7.360411e+00
4.800000e+05,-2.0077581,4.864896e+00,7.913205e+00,7.361607e+00
5.400000e+05,-2.0102381,4.848597e+00,7.907178e+00,7.362628e+00
6.000000e+05,-2.0123851,4.833761e+00,7.901674e+00,7.363513e+00
6.600000e+05,-2.0142611,4.820228e+00,7.896610e+00,7.364289e+00
7.200000e+05,-2.0159091,4.807926e+00,7.891918e+00,7.364976e+00
7.800000e+05,-2.0173691,4.796698e+00,7.887547e+00,7.365588e+00
8.400000e+05,-2.0186761,4.786374e+00,7.883455e+00,7.366139e+00
9.000000e+05,-2.0198571,4.776789e+00,7.879607e+00,7.366637e+00
9.728480e+05,-2.0211311,4.766182e+00,7.875249e+00,7.367180e+00
1.052395e+06,-2.0223601,4.755679e+00,7.870813e+00,7.367710e+00
1.139594e+06,-2.0235491,4.745245e+00,7.866284e+00,7.368228e+00
1.235278e+06,-2.0246991,4.734878e+00,7.861659e+00,7.368736e+00
1.340388e+06,-2.0258101,4.724602e+00,7.856934e+00,7.369233e+00
1.456190e+06,-2.0268811,4.714436e+00,7.852098e+00,7.369720e+00
1.584272e+06,-2.0279131,4.704397e+00,7.847132e+00,7.370198e+00
1.726544e+06,-2.0289071,4.694488e+00,7.842015e+00,7.370670e+00
1.885252e+06,-2.0298621,4.684742e+00,7.836725e+00,7.371136e+00
2.063243e+06,-2.0307801,4.675148e+00,7.831230e+00,7.371600e+00
2.263692e+06,-2.0316631,4.665760e+00,7.825503e+00,7.372061e+00
2.490802e+06,-2.0325111,4.656574e+00,7.819501e+00,7.372525e+00
2.749362e+06,-2.0333261,4.647582e+00,7.813185e+00,7.372993e+00
3.045079e+06,-2.0341081,4.638879e+00,7.806509e+00,7.373467e+00
3.386030e+06,-2.0348611,4.630413e+00,7.799401e+00,7.373949e+00
3.780362e+06,-2.0355841,4.622173e+00,7.791813e+00,7.374441e+00
4.237771e+06,-2.0362761,4.614279e+00,7.783696e+00,7.374942e+00
4.772306e+06,-2.0369421,4.606638e+00,7.774964e+00,7.375453e+00
5.396467e+06,-2.0375821,4.599215e+00,7.765599e+00,7.375968e+00
6.124056e+06,-2.0381941,4.592129e+00,7.755598e+00,7.376485e+00
6.975109e+06,-2.0387851,4.585241e+00,7.744919e+00,7.377005e+00
7.963133e+06,-2.0393561,4.578482e+00,7.733639e+00,7.377525e+00
9.100673e+06,-2.0399081,4.571962e+00,7.721853e+00,7.378045e+00
1.040803e+07,-2.0404491,4.565455e+00,7.709587e+00,7.378563e+00
1.188717e+07,-2.0409751,4.559102e+00,7.697024e+00,7.379074e+00
1.355461e+07,-2.0414951,4.552687e+00,7.684203e+00,7.379582e+00
1.540469e+07,-2.0420071,4.546303e+00,7.671296e+00,7.380085e+00
1.744616e+07,-2.0425141,4.539902e+00,7.658331e+00,7.380584e+00
1.967902e+07,-2.0430171,4.533473e+00,7.645369e+00,7.381078e+00
2.210209e+07,-2.0435151,4.527009e+00,7.632444e+00,7.381564e+00
2.471283e+07,-2.0440071,4.520472e+00,7.619580e+00,7.382034e+00
2.750285e+07,-2.0444891,4.513927e+00,7.606815e+00,7.382486e+00
3.047597e+07,-2.0449641,4.507354e+00,7.594128e+00,7.382925e+00
3.362889e+07,-2.0454331,4.500739e+00,7.581523e+00,7.383352e+00
3.695620e+07,-2.0458931,4.494104e+00,7.569010e+00,7.383767e+00
4.045857e+07,-2.0463471,4.487461e+00,7.556577e+00,7.384171e+00
4.413714e+07,-2.0467931,4.480792e+00,7.544208e+00,7.384563e+00
4.798795e+07,-2.0472311,4.474100e+00,7.531909e+00,7.384938e+00
5.200951e+07,-2.0476601,4.467390e+00,7.519685e+00,7.385297e+00
5.620283e+07,-2.0480811,4.460663e+00,7.507531e+00,7.385644e+00
6.056969e+07,-2.0484951,4.453916e+00,7.495446e+00,7.385980e+00
6.511181e+07,-2.0489011,4.447149e+00,7.483430e+00,7.386307e+00
6.983203e+07,-2.0493011,4.440367e+00,7.471480e+00,7.386629e+00
7.473501e+07,-2.0496961,4.433571e+00,7.459594e+00,7.386948e+00
7.982669e+07,-2.0500851,4.426759e+00,7.447767e+00,7.387259e+00
8.511170e+07,-2.0504671,4.419934e+00,7.435998e+00,7.387559e+00
9.059565e+07,-2.0508431,4.413097e+00,7.424287e+00,7.387847e+00
9.628463e+07,-2.0512111,4.406253e+00,7.412632e+00,7.388124e+00
1.021857e+08,-2.0515731,4.399402e+00,7.401032e+00,7.388391e+00
1.083058e+08,-2.0519271,4.392548e+00,7.389484e+00,7.388649e+00
1.146532e+08,-2.0522761,4.385697e+00,7.377992e+00,7.388909e+00
1.212406e+08,-2.0526241,4.378850e+00,7.366554e+00,7.389187e+00
1.280824e+08,-2.0529701,4.372001e+00,7.355158e+00,7.389476e+00
1.351867e+08,-2.0533111,4.365150e+00,7.343804e+00,7.389768e+00
1.425606e+08,-2.0536461,4.358298e+00,7.332492e+00,7.390052e+00
1.502108e+08,-2.0539721,4.351448e+00,7.321222e+00,7.390319e+00
1.581450e+08,-2.0542891,4.344602e+00,7.309993e+00,7.390561e+00
1.663700e+08,-2.0545961,4.337761e+00,7.298810e+00,7.390772e+00
1.748947e+08,-2.0548951,4.330931e+00,7.287679e+00,7.390965e+00
1.837348e+08,-2.0551871,4.324109e+00,7.276597e+00,7.391149e+00
1.929047e+08,-2.0554731,4.317293e+00,7.265562e+00,7.391324e+00
2.024177e+08,-2.0557531,4.310484e+00,7.254574e+00,7.391494e+00
2.122874e+08,-2.0560291,4.303683e+00,7.243631e+00,7.391661e+00
2.225289e+08,-2.0563011,4.296894e+00,7.232733e+00,7.391827e+00
2.331580e+08,-2.0565691,4.290129e+00,7.221875e+00,7.391991e+00
2.441931e+08,-2.0568321,4.283383e+00,7.211050e+00,7.392148e+00
2.556450e+08,-2.0570901,4.276647e+00,7.200261e+00,7.392290e+00
2.675208e+08,-2.0573431,4.269926e+00,7.189515e+00,7.392423e+00
