star_age,log_R,log_Teff,log_center_T,log_center_Rho
0.000000e+00,-2.1776591,5.141723e+00,8.104689e+00,8.149104e+00
5.000000e+04,-2.1880711,5.072569e+00,8.090372e+00,8.152269e+00
1.000000e+05,-2.1942011,5.023994e+00,8.078973e+00,8.154440e+00
1.500000e+05,-2.1983001,4.987056e+00,8.069482e+00,8.156041e+00
2.000000e+05,-2.2012581,4.957728e+00,8.061321e+00,8.157286e+00
2.500000e+05,-2.2035001,4.933889e+00,8.054134e+00,8.158290e+00
3.000000e+05,-2.2052551,4.914234e+00,8.047690e+00,8.159122e+00
3.500000e+05,-2.2066681,4.897780e+00,8.041832e+00,8.159830e+00
4.000000e+05,-2.2078261,4.883859e+00,8.036444e+00,8.160442e+00
4.500000e+05,-2.2087951,4.871927e+00,8.031446e+00,8.160979e+00
5.000000e+05,-2.2096111,4.861712e+00,8.026773e+00,8.161456e+00
5.574805e+05,-2.2103991,4.851710e+00,8.021763e+00,8.161941e+00
6.239075e+05,-2.2111581,4.841964e+00,8.016377e+00,8.162436e+00
7.012680e+05,-2.2118871,4.832524e+00,8.010558e+00,8.162942e+00
7.922574e+05,-2.2125871,4.823403e+00,8.004229e+00,8.163463e+00
9.002280e+05,-2.2132581,4.814640e+00,7.997309e+00,8.164000e+00
1.029602e+06,-2.2138991,4.806268e+00,7.989702e+00,8.164558e+00
1.186171e+06,-2.2145121,4.798339e+00,7.981297e+00,8.165142e+00
1.377709e+06,-2.2150971,4.790892e+00,7.971962e+00,8.165760e+00
1.614327e+06,-2.2156571,4.783951e+00,7.961556e+00,8.166419e+00
1.908795e+06,-2.2161921,4.777516e+00,7.949952e+00,8.167121e+00
2.276282e+06,-2.2167061,4.771554e+00,7.937069e+00,8.167862e+00
2.733266e+06,-2.2172011,4.765992e+00,7.922930e+00,8.168632e+00
3.295534e+06,-2.2176841,4.760720e+00,7.907697e+00,8.169425e+00
3.976074e+06,-2.2181601,4.755613e+00,7.891655e+00,8.170239e+00
4.783516e+06,-2.2186371,4.750552e+00,7.875157e+00,8.171074e+00
5.722240e+06,-2.2191181,4.745439e+00,7.858541e+00,8.171920e+00
6.792965e+06,-2.2196021,4.740206e+00,7.842081e+00,8.172763e+00
7.994146e+06,-2.2200871,4.734819e+00,7.825959e+00,8.173591e+00
9.323650e+06,-2.2205711,4.729259e+00,7.810263e+00,8.174390e+00
1.077871e+07,-2.2210461,4.723522e+00,7.795013e+00,8.175141e+00
1.235576e+07,-2.2215131,4.717624e+00,7.780211e+00,8.175845e+00
1.405313e+07,-2.2219751,4.711584e+00,7.765827e+00,8.176526e+00
1.587100e+07,-2.2224341,4.705412e+00,7.751806e+00,8.177191e+00
1.780846e+07,-2.2228891,4.699120e+00,7.738103e+00,8.177839e+00
1.986427e+07,-2.2233391,4.692722e+00,7.724676e+00,8.178468e+00
2.203734e+07,-2.2237831,4.686230e+00,7.711489e+00,8.179078e+00
