star_age,log_R,log_Teff,log_center_T,log_center_Rho
0.000000e+00,-2.0764451,5.131900e+00,8.047595e+00,7.781206e+00
5.000000e+04,-2.0897831,5.067738e+00,8.032374e+00,7.785169e+00
1.000000e+05,-2.0978061,5.022056e+00,8.020251e+00,7.787845e+00
1.500000e+05,-2.1033301,4.986064e+00,8.010202e+00,7.789797e+00
2.000000e+05,-2.1074131,4.956455e+00,8.001615e+00,7.791293e+00
2.500000e+05,-2.1105811,4.931352e+00,7.994111e+00,7.792487e+00
3.000000e+05,-2.1131191,4.909783e+00,7.987441e+00,7.793474e+00
3.500000e+05,-2.1152101,4.890943e+00,7.981430e+00,7.794311e+00
4.000000e+05,-2.1169561,4.874499e+00,7.975952e+00,7.795034e+00
4.500000e+05,-2.1184351,4.860053e+00,7.970911e+00,7.795667e+00
5.000000e+05,-2.1197061,4.847246e+00,7.966237e+00,7.796229e+00
5.468194e+05,-2.1207471,4.836462e+00,7.962136e+00,7.796703e+00
5.986362e+05,-2.1217521,4.825829e+00,7.957886e+00,7.797175e+00
6.563680e+05,-2.1227261,4.815279e+00,7.953460e+00,7.797648e+00
7.207638e+05,-2.1236631,4.804942e+00,7.948849e+00,7.798121e+00
7.932911e+05,-2.1245691,4.794768e+00,7.944008e+00,7.798597e+00
8.753161e+05,-2.1254421,4.784785e+00,7.938913e+00,7.799076e+00
9.685960e+05,-2.1262841,4.774985e+00,7.933531e+00,7.799557e+00
1.075100e+06,-2.1270941,4.765393e+00,7.927837e+00,7.800042e+00
1.197384e+06,-2.1278721,4.756045e+00,7.921793e+00,7.800531e+00
1.338770e+06,-2.1286181,4.746969e+00,7.915346e+00,7.801024e+00
1.503497e+06,-2.1293311,4.738195e+00,7.908437e+00,7.801523e+00
1.696938e+06,-2.1300111,4.729751e+00,7.900995e+00,7.802028e+00
1.925885e+06,-2.1306591,4.721666e+00,7.892939e+00,7.802541e+00
2.198909e+06,-2.1312761,4.713960e+00,7.884185e+00,7.803063e+00
2.526626e+06,-2.1318641,4.706644e+00,7.874647e+00,7.803599e+00
2.921931e+06,-2.1324271,4.699716e+00,7.864249e+00,7.804155e+00
3.399834e+06,-2.1329671,4.693153e+00,7.852944e+00,7.804738e+00
3.976812e+06,-2.1334911,4.686910e+00,7.840735e+00,7.805350e+00
4.669459e+06,-2.1340011,4.680914e+00,7.827689e+00,7.805991e+00
5.492663e+06,-2.1345011,4.675092e+00,7.813949e+00,7.806652e+00
6.458371e+06,-2.1349941,4.669348e+00,7.799702e+00,7.807321e+00
7.573807e+06,-2.1354791,4.663612e+00,7.785160e+00,7.807973e+00
8.841852e+06,-2.1359541,4.657826e+00,7.770529e+00,7.808591e+00
1.026239e+07,-2.1364221,4.651958e+00,7.755975e+00,7.809181e+00
1.183480e+07,-2.1368861,4.645987e+00,7.741600e+00,7.809751e+00
1.355775e+07,-2.1373471,4.639902e+00,7.727456e+00,7.810307e+00
1.542942e+07,-2.1378061,4.633705e+00,7.713562e+00,7.810857e+00
1.744801e+07,-2.1382651,4.627352e+00,7.699915e+00,7.811407e+00
1.960893e+07,-2.1387191,4.620959e+00,7.686511e+00,7.811940e+00
2.191567e+07,-2.1391701,4.614405e+00,7.673298e+00,7.812451e+00
2.435752e+07,-2.1396141,4.607851e+00,7.660308e+00,7.812944e+00
2.694343e+07,-2.1400531,4.601158e+00,7.647467e+00,7.813421e+00
2.966167e+07,-2.1404841,4.594438e+00,7.634806e+00,7.813881e+00
3.251854e+07,-2.1409081,4.587679e+00,7.622280e+00,7.814329e+00
3.551419e+07,-2.1413291,4.580856e+00,7.609882e+00,7.814784e+00
3.864778e+07,-2.1417451,4.574070e+00,7.597609e+00,7.815243e+00
4.193232e+07,-2.1421561,4.567218e+00,7.585404e+00,7.815700e+00
4.535773e+07,-2.1425611,4.560350e+00,7.573301e+00,7.816146e+00
4.892877e+07,-2.1429571,4.553493e+00,7.561279e+00,7.816573e+00
5.265153e+07,-2.1433431,4.546623e+00,7.549319e+00,7.816972e+00
5.652400e+07,-2.1437171,4.539754e+00,7.537426e+00,7.817335e+00
6.054932e+07,-2.1440811,4.532890e+00,7.525603e+00,7.817669e+00
6.473260e+07,-2.1444361,4.526027e+00,7.513846e+00,7.817983e+00
6.907895e+07,-2.1447831,4.519165e+00,7.502150e+00,7.818282e+00
7.359390e+07,-2.1451251,4.512305e+00,7.490515e+00,7.818572e+00
7.828395e+07,-2.1454621,4.505446e+00,7.478937e+00,7.818861e+00
8.315569e+07,-2.1457971,4.498589e+00,7.467414e+00,7.819155e+00
8.821651e+07,-2.1461261,4.491728e+00,7.455937e+00,7.819446e+00
9.347035e+07,-2.1464471,4.484865e+00,7.444504e+00,7.819716e+00
9.891969e+07,-2.1467601,4.478003e+00,7.433126e+00,7.819970e+00
1.045720e+08,-2.1470661,4.471147e+00,7.421803e+00,7.820210e+00
1.104368e+08,-2.1473671,4.464304e+00,7.410530e+00,7.820444e+00
1.165244e+08,-2.1476631,4.457465e+00,7.399304e+00,7.820675e+00
1.228432e+08,-2.1479581,4.450634e+00,7.388127e+00,7.820913e+00
1.294048e+08,-2.1482541,4.443816e+00,7.376997e+00,7.821168e+00
1.362250e+08,-2.1485501,4.437004e+00,7.365900e+00,7.821431e+00
1.433109e+08,-2.1488441,4.430201e+00,7.354837e+00,7.821692e+00
1.506695e+08,-2.1491331,4.423408e+00,7.343809e+00,7.821947e+00
1.583079e+08,-2.1494171,4.416632e+00,7.332817e+00,7.822191e+00
1.662345e+08,-2.1496921,4.409875e+00,7.321857e+00,7.822420e+00
1.744566e+08,-2.1499581,4.403141e+00,7.310929e+00,7.822630e+00
1.829817e+08,-2.1502151,4.396430e+00,7.300034e+00,7.822824e+00
1.918185e+08,-2.1504671,4.389750e+00,7.289183e+00,7.823020e+00
2.009878e+08,-2.1507141,4.383091e+00,7.278362e+00,7.823219e+00
2.105010e+08,-2.1509561,4.376452e+00,7.267570e+00,7.823419e+00
2.203670e+08,-2.1511921,4.369825e+00,7.256808e+00,7.823616e+00
2.305937e+08,-2.1514211,4.363209e+00,7.246081e+00,7.823808e+00
2.411887e+08,-2.1516431,4.356599e+00,7.235390e+00,7.823992e+00
2.521606e+08,-2.1518561,4.350000e+00,7.224737e+00,7.824164e+00
2.635195e+08,-2.1520611,4.343417e+00,7.214123e+00,7.824323e+00
2.752802e+08,-2.1522641,4.336862e+00,7.203552e+00,7.824489e+00
2.874706e+08,-2.1524651,4.330336e+00,7.193009e+00,7.824660e+00
3.001099e+08,-2.1526671,4.323850e+00,7.182488e+00,7.824832e+00
3.132191e+08,-2.1528691,4.317399e+00,7.171979e+00,7.825002e+00
3.268100e+08,-2.1530741,4.310973e+00,7.161483e+00,7.825167e+00
3.408885e+08,-2.1532791,4.304577e+00,7.151002e+00,7.825322e+00
3.554652e+08,-2.1534831,4.298205e+00,7.140534e+00,7.825461e+00
3.705429e+08,-2.1536781,4.291844e+00,7.130080e+00,7.825564e+00
3.861062e+08,-2.1538631,4.285503e+00,7.119658e+00,7.825635e+00
4.021631e+08,-2.1540411,4.279187e+00,7.109277e+00,7.825684e+00
4.187359e+08,-2.1542141,4.272897e+00,7.098933e+00,7.825722e+00
4.358476e+08,-2.1543841,4.266634e+00,7.088623e+00,7.825761e+00
4.535211e+08,-2.1545531,4.260396e+00,7.078346e+00,7.825810e+00
4.717788e+08,-2.1547251,4.254186e+00,7.068099e+00,7.825880e+00
4.906443e+08,-2.1549011,4.248005e+00,7.057880e+00,7.825983e+00
5.101423e+08,-2.1550821,4.241848e+00,7.047683e+00,7.826113e+00
5.296423e+08,-2.1552591,4.235902e+00,7.037821e+00,7.826255e+00
5.588923e+08,-2.1555131,4.227402e+00,7.023702e+00,7.826473e+00
6.021991e+08,-2.1558541,4.215766e+00,7.005746e+00,7.826804e+00
6.489740e+08,-2.1561411,4.205438e+00,6.991921e+00,7.827029e+00
7.074176e+08,-2.1564161,4.194763e+00,6.973725e+00,7.827209e+00
7.751593e+08,-2.1566841,4.183813e+00,6.954634e+00,7.827367e+00
8.497445e+08,-2.1569431,4.172798e+00,6.935624e+00,7.827510e+00
9.300424e+08,-2.1572111,4.161583e+00,6.916336e+00,7.827687e+00
1.012745e+09,-2.1574721,4.150962e+00,6.898324e+00,7.827885e+00
1.088991e+09,-2.1577111,4.141406e+00,6.882035e+00,7.828067e+00
1.153890e+09,-2.1579021,4.133604e+00,6.868872e+00,7.828192e+00
1.211894e+09,-2.1580591,4.126963e+00,6.857715e+00,7.828276e+00
1.268526e+09,-2.1582091,4.120449e+00,6.846746e+00,7.828343e+00
1.325159e+09,-2.1583491,4.114218e+00,6.836324e+00,7.828401e+00
1.381172e+09,-2.1584901,4.107909e+00,6.825733e+00,7.828464e+00
1.434031e+09,-2.1586161,4.102276e+00,6.816353e+00,7.828524e+00
1.489864e+09,-2.1587471,4.096437e+00,6.806637e+00,7.828595e+00
1.545696e+09,-2.1588811,4.090378e+00,6.796485e+00,7.828669e+00
1.601529e+09,-2.1590141,4.084452e+00,6.786649e+00,7.828750e+00
1.660648e+09,-2.1591501,4.078300e+00,6.776428e+00,7.828832e+00
1.721414e+09,-2.1592851,4.072157e+00,6.766196e+00,7.828913e+00
1.782181e+09,-2.1594151,4.066177e+00,6.756284e+00,7.828990e+00
1.846542e+09,-2.1595461,4.059950e+00,6.745954e+00,7.829061e+00
1.915109e+09,-2.1596791,4.053397e+00,6.735102e+00,7.829124e+00
1.987230e+09,-2.1598151,4.046631e+00,6.723906e+00,7.829198e+00
2.063418e+09,-2.1599521,4.039607e+00,6.712298e+00,7.829276e+00
2.143265e+09,-2.1600901,4.032393e+00,6.700391e+00,7.829356e+00
2.226498e+09,-2.1602281,4.025035e+00,6.688260e+00,7.829435e+00
2.312813e+09,-2.1603651,4.017576e+00,6.675977e+00,7.829509e+00
2.402118e+09,-2.1604991,4.010029e+00,6.663568e+00,7.829573e+00
2.494261e+09,-2.1606281,4.002410e+00,6.651060e+00,7.829616e+00
2.589251e+09,-2.1607521,3.994724e+00,6.638464e+00,7.829644e+00
2.687057e+09,-2.1608771,3.986511e+00,6.625120e+00,7.829660e+00
2.782210e+09,-2.1609841,3.979261e+00,6.613187e+00,7.829667e+00
2.887726e+09,-2.1611061,3.970781e+00,6.599473e+00,7.829679e+00
2.988887e+09,-2.1612121,3.963353e+00,6.587357e+00,7.829696e+00
3.100039e+09,-2.1613311,3.955328e+00,6.574242e+00,7.829730e+00
3.214330e+09,-2.1614561,3.946774e+00,6.560441e+00,7.829772e+00
3.325245e+09,-2.1615701,3.938755e+00,6.547416e+00,7.829809e+00
3.440037e+09,-2.1616831,3.930628e+00,6.534237e+00,7.829844e+00
3.557256e+09,-2.1617921,3.922517e+00,6.521081e+00,7.829876e+00
3.676773e+09,-2.1618971,3.914426e+00,6.507956e+00,7.829904e+00
3.798173e+09,-2.1620041,3.906020e+00,6.494419e+00,7.829931e+00
3.915725e+09,-2.1620981,3.898484e+00,6.482092e+00,7.829966e+00
4.040565e+09,-2.1622011,3.890268e+00,6.468781e+00,7.830011e+00
4.160002e+09,-2.1622961,3.882515e+00,6.456312e+00,7.830057e+00
4.278017e+09,-2.1623881,3.875074e+00,6.444259e+00,7.830099e+00
4.395035e+09,-2.1624761,3.867837e+00,6.432545e+00,7.830134e+00
4.508940e+09,-2.1625601,3.860975e+00,6.421352e+00,7.830156e+00
4.619216e+09,-2.1626411,3.854309e+00,6.410677e+00,7.830170e+00
4.723425e+09,-2.1627181,3.847986e+00,6.400471e+00,7.830181e+00
4.822207e+09,-2.1627911,3.842019e+00,6.390935e+00,7.830190e+00
4.918364e+09,-2.1628581,3.836580e+00,6.382060e+00,7.830197e+00
5.017463e+09,-2.1629281,3.830982e+00,6.373032e+00,7.830204e+00
5.113251e+09,-2.1629971,3.825652e+00,6.364416e+00,7.830211e+00
5.205661e+09,-2.1630671,3.820409e+00,6.356000e+00,7.830217e+00
5.292447e+09,-2.1631301,3.815799e+00,6.348377e+00,7.830223e+00
5.381608e+09,-2.1631991,3.810936e+00,6.340437e+00,7.830231e+00
5.479108e+09,-2.1632691,3.805948e+00,6.331988e+00,7.830237e+00
5.625358e+09,-2.1633731,3.798646e+00,6.319310e+00,7.830241e+00
5.803811e+09,-2.1634991,3.790522e+00,6.303719e+00,7.830240e+00
5.983892e+09,-2.1636201,3.783527e+00,6.287760e+00,7.830237e+00
6.174366e+09,-2.1637371,3.777342e+00,6.270811e+00,7.830237e+00
6.385015e+09,-2.1638621,3.771382e+00,6.251297e+00,7.830246e+00
6.604743e+09,-2.1639861,3.766011e+00,6.230025e+00,7.830251e+00
6.830072e+09,-2.1641051,3.761094e+00,6.207198e+00,7.830253e+00
7.056602e+09,-2.1642241,3.756237e+00,6.182402e+00,7.830257e+00
7.273034e+09,-2.1643361,3.751450e+00,6.156890e+00,7.830268e+00
7.478153e+09,-2.1644411,3.746695e+00,6.130764e+00,7.830278e+00
7.669974e+09,-2.1645401,3.742040e+00,6.104217e+00,7.830287e+00
7.847385e+09,-2.1646321,3.737558e+00,6.077816e+00,7.830294e+00
8.012683e+09,-2.1647221,3.732919e+00,6.050542e+00,7.830298e+00
8.160894e+09,-2.1648021,3.728247e+00,6.023789e+00,7.830302e+00
8.295644e+09,-2.1648751,3.723325e+00,5.997211e+00,7.830308e+00
8.417584e+09,-2.1649411,3.718077e+00,5.971098e+00,7.830314e+00
8.528380e+09,-2.1650011,3.712441e+00,5.945435e+00,7.830318e+00
8.629446e+09,-2.1650521,3.706688e+00,5.920924e+00,7.830320e+00
8.724986e+09,-2.1651011,3.700329e+00,5.895322e+00,7.830320e+00
8.809941e+09,-2.1651451,3.694144e+00,5.870911e+00,7.830319e+00
8.888281e+09,-2.1651861,3.687945e+00,5.846761e+00,7.830321e+00
8.960297e+09,-2.1652231,3.681735e+00,5.823053e+00,7.830321e+00
9.026789e+09,-2.1652571,3.675421e+00,5.799772e+00,7.830320e+00
