star_age,star_mass,star_mdot,log_Teff,log_R,log_surf_z,surface_h1,surface_he3,log_center_T,log_center_Rho,phase,x
2.11517691e+03,3.79999974e-01,-1.10672322e-11,3.68361599,7.74668393e-01,-5.84509867,7.50981422e-01,4.13274939e-05,5.71214105,-1.71972107,-1,-1.0
2.24303531e+03,3.79999973e-01,-1.08618970e-11,3.68372704,7.71817444e-01,-5.84509867,7.50981422e-01,4.13274940e-05,5.71480108,-1.71178404,-1,-0.9999989715932155
2.37836108e+03,3.79999971e-01,-1.06525623e-11,3.68384253,7.68856427e-01,-5.84509867,7.50981422e-01,4.13274941e-05,5.71756462,-1.70353681,-1,-0.9999978831239401
2.52145015e+03,3.79999970e-01,-1.04395976e-11,3.68396095,7.65785201e-01,-5.84509867,7.50981422e-01,4.13274942e-05,5.72043180,-1.69497877,-1,-0.9999967322119127
2.67292658e+03,3.79999968e-01,-1.02229870e-11,3.68408156,7.62599314e-01,-5.84509867,7.50981422e-01,4.13274944e-05,5.72340722,-1.68609713,-1,-0.9999955138376149
2.83311813e+03,3.79999967e-01,-1.00030352e-11,3.68420525,7.59299195e-01,-5.84509867,7.50981422e-01,4.13274946e-05,5.72649050,-1.67689406,-1,-0.9999942253647665
3.00337636e+03,3.79999965e-01,-9.77974223e-12,3.68433218,7.55873820e-01,-5.84509867,7.50981422e-01,4.13274948e-05,5.72969201,-1.66733719,-1,-0.9999928559223297
3.18322802e+03,3.79999963e-01,-9.55405392e-12,3.68446199,7.52333809e-01,-5.84509867,7.50981422e-01,4.13274951e-05,5.73300218,-1.65745607,-1,-0.9999914093168086
3.37368887e+03,3.79999962e-01,-9.32616461e-12,3.68459481,7.48673429e-01,-5.84509867,7.50981422e-01,4.13274955e-05,5.73642624,-1.64723373,-1,-0.9999898773781145
3.57525086e+03,3.79999960e-01,-9.09622408e-12,3.68473162,7.44893031e-01,-5.84509867,7.50981422e-01,4.13274959e-05,5.73996401,-1.63667021,-1,-0.9999882561493332
3.78871571e+03,3.79999958e-01,-8.86513353e-12,3.68486972,7.40990616e-01,-5.84509867,7.50981422e-01,4.13274964e-05,5.74361704,-1.62576384,-1,-0.9999865391819693
4.01442777e+03,3.79999956e-01,-8.63273639e-12,3.68501003,7.36969310e-01,-5.84509867,7.50981422e-01,4.13274971e-05,5.74738236,-1.61451681,-1,-0.9999847237063036
4.25350360e+03,3.79999954e-01,-8.39951531e-12,3.68515248,7.32825585e-01,-5.84509867,7.50981422e-01,4.13274979e-05,5.75126345,-1.60292238,-1,-0.99998280074148
4.50602434e+03,3.79999952e-01,-8.16596881e-12,3.68529718,7.28565116e-01,-5.84509867,7.50981422e-01,4.13274989e-05,5.75525514,-1.59099443,-1,-0.9999807696348633
4.77328884e+03,3.79999950e-01,-7.93250761e-12,3.68544801,7.24184002e-01,-5.84509867,7.50981422e-01,4.13275001e-05,5.75936124,-1.57872251,-1,-0.9999786199393793
5.05634505e+03,3.79999948e-01,-7.69968285e-12,3.68559634,7.19681375e-01,-5.84509867,7.50981422e-01,4.13275017e-05,5.76358279,-1.56610481,-1,-0.9999763432260248
5.35548825e+03,3.79999945e-01,-7.46760499e-12,3.68574590,7.15062686e-01,-5.84509867,7.50981422e-01,4.13275037e-05,5.76791522,-1.55315492,-1,-0.9999739371197665
5.67177564e+03,3.79999943e-01,-7.23692399e-12,3.68589775,7.10327887e-01,-5.84509867,7.50981422e-01,4.13275062e-05,5.77235899,-1.53987367,-1,-0.9999713931172001
6.00622456e+03,3.79999941e-01,-7.00769015e-12,3.68604970,7.05479787e-01,-5.84509867,7.50981422e-01,4.13275093e-05,5.77688434,-1.52631416,-1,-0.9999687030355284
6.35981897e+03,3.79999938e-01,-6.77997831e-12,3.68620289,7.00519227e-01,-5.84509867,7.50981422e-01,4.13275134e-05,5.78151542,-1.51243500,-1,-0.9999658589604405
6.73358230e+03,3.79999936e-01,-6.55592099e-12,3.68635714,6.95448348e-01,-5.84509867,7.50981422e-01,4.13275185e-05,5.78623561,-1.49826625,-1,-0.9999628526601554
7.12854693e+03,3.79999933e-01,-6.33403101e-12,3.68651425,6.90268292e-01,-5.84509867,7.50981422e-01,4.13275252e-05,5.79109165,-1.48372870,-1,-0.9999596758309041
7.54605493e+03,3.79999931e-01,-6.11523558e-12,3.68667547,6.84978800e-01,-5.84509867,7.50981422e-01,4.13275337e-05,5.79606569,-1.46885053,-1,-0.9999563176779802
7.98716280e+03,3.79999928e-01,-5.89984192e-12,3.68683352,6.79584862e-01,-5.84509867,7.50981422e-01,4.13275447e-05,5.80113957,-1.45367104,-1,-0.99995276970361
8.45285539e+03,3.79999925e-01,-5.68779496e-12,3.68699063,6.74090926e-01,-5.84509867,7.50981422e-01,4.13275589e-05,5.80630945,-1.43820144,-1,-0.9999490239863238
8.94562977e+03,3.79999923e-01,-5.47966479e-12,3.68714958,6.68490861e-01,-5.84509867,7.50981422e-01,4.13275775e-05,5.81158490,-1.42241804,-1,-0.9999450604413738
9.46583516e+03,3.79999920e-01,-5.27549477e-12,3.68730330,6.62797797e-01,-5.84509867,7.50981422e-01,4.13276017e-05,5.81694908,-1.40636484,-1,-0.9999408762598697
1.00151318e+04,3.79999917e-01,-5.07548257e-12,3.68745560,6.57008829e-01,-5.84509867,7.50981422e-01,4.13276334e-05,5.82240803,-1.39002590,-1,-0.9999364580879601
1.05953257e+04,3.79999914e-01,-4.87954689e-12,3.68760635,6.51129603e-01,-5.84509867,7.50981422e-01,4.13276748e-05,5.82795498,-1.37342309,-1,-0.9999317913993178
1.12084010e+04,3.79999911e-01,-4.68879656e-12,3.68775560,6.45159900e-01,-5.84509867,7.50981422e-01,4.13277294e-05,5.83359104,-1.35655106,-1,-0.999926860234858
1.18552467e+04,3.79999908e-01,-4.50245696e-12,3.68790273,6.39104850e-01,-5.84509867,7.50981422e-01,4.13278012e-05,5.83931133,-1.33942957,-1,-0.9999216574440642
1.25387756e+04,3.79999905e-01,-4.32110244e-12,3.68805184,6.32966151e-01,-5.84509867,7.50981422e-01,4.13278962e-05,5.84511337,-1.32206372,-1,-0.9999161595983367
1.32601685e+04,3.79999902e-01,-4.14457897e-12,3.68819422,6.26748460e-01,-5.84509867,7.50981422e-01,4.13280220e-05,5.85099322,-1.30446190,-1,-0.9999103572001159
1.40221672e+04,3.79999899e-01,-3.97325900e-12,3.68833697,6.20452619e-01,-5.84509867,7.50981422e-01,4.13281891e-05,5.85695002,-1.28662728,-1,-0.9999042281962108
1.48262583e+04,3.79999896e-01,-3.80666449e-12,3.68847159,6.14084149e-01,-5.84509867,7.50981421e-01,4.13284109e-05,5.86297845,-1.26857335,-1,-0.9998977606294134
1.56745614e+04,3.79999893e-01,-3.64511776e-12,3.68860223,6.07646693e-01,-5.84509867,7.50981421e-01,4.13287054e-05,5.86907529,-1.25031063,-1,-0.9998909374510897
1.65708848e+04,3.79999890e-01,-3.48890522e-12,3.68872900,6.01140395e-01,-5.84509867,7.50981421e-01,4.13290998e-05,5.87524060,-1.23183848,-1,-0.9998837280298417
1.75165961e+04,3.79999887e-01,-3.33762992e-12,3.68885064,5.94569851e-01,-5.84509867,7.50981421e-01,4.13296264e-05,5.88147008,-1.21317381,-1,-0.9998761213656169
1.85143613e+04,3.79999883e-01,-3.19133260e-12,3.68896724,5.87938757e-01,-5.84509867,7.50981421e-01,4.13303296e-05,5.88776040,-1.19432446,-1,-0.9998680960149081
1.95679325e+04,3.79999880e-01,-3.05035751e-12,3.68908046,5.81250210e-01,-5.84509867,7.50981421e-01,4.13312731e-05,5.89410907,-1.17529978,-1,-0.9998596217983524
2.06799019e+04,3.79999877e-01,-2.91420333e-12,3.68918622,5.74507050e-01,-5.84509867,7.50981420e-01,4.13325392e-05,5.90051326,-1.15610871,-1,-0.9998506778660402
2.18532225e+04,3.79999874e-01,-2.78299657e-12,3.68928731,5.67713519e-01,-5.84509867,7.50981420e-01,4.13342377e-05,5.90696891,-1.13676320,-1,-0.99984124046603
2.30912894e+04,3.79999870e-01,-2.65680997e-12,3.68938330,5.60871905e-01,-5.84509867,7.50981419e-01,4.13365180e-05,5.91347371,-1.11726612,-1,-0.9998312822904258
2.43975831e+04,3.79999867e-01,-2.53528398e-12,3.68947057,5.53986700e-01,-5.84509867,7.50981418e-01,4.13395813e-05,5.92002338,-1.09762980,-1,-0.9998207753444318
2.57764647e+04,3.79999863e-01,-2.41856445e-12,3.68955959,5.47061355e-01,-5.84509867,7.50981416e-01,4.13436999e-05,5.92661491,-1.07786633,-1,-0.9998096845502994
2.72314375e+04,3.79999860e-01,-2.30665375e-12,3.68963355,5.40102958e-01,-5.84509867,7.50981415e-01,4.13492457e-05,5.93324134,-1.05799531,-1,-0.9997979817298447
2.87671517e+04,3.79999857e-01,-2.19924064e-12,3.68969902,5.33115364e-01,-5.84509867,7.50981412e-01,4.13567147e-05,5.93989916,-1.03802956,-1,-0.9997856294799934
3.03885253e+04,3.79999853e-01,-2.09637395e-12,3.68976492,5.26101470e-01,-5.84509867,7.50981409e-01,4.13667701e-05,5.94658592,-1.01797650,-1,-0.9997725882436687
3.20994623e+04,3.79999850e-01,-1.99793415e-12,3.68981495,5.19073704e-01,-5.84509867,7.50981404e-01,4.13802916e-05,5.95328870,-9.97872545e-01,-1,-0.999758826619726
3.39057412e+04,3.79999846e-01,-1.90377784e-12,3.68985902,5.12036702e-01,-5.84509867,7.50981398e-01,4.13984645e-05,5.96000347,-9.77728238e-01,-1,-0.9997442981298066
3.58127690e+04,3.79999843e-01,-1.81400332e-12,3.68989193,5.05002176e-01,-5.84509867,7.50981390e-01,4.14228600e-05,5.96671894,-9.57580306e-01,-1,-0.999728959283647
3.78268137e+04,3.79999839e-01,-1.72838381e-12,3.68991537,4.97981590e-01,-5.84509867,7.50981379e-01,4.14555549e-05,5.97342437,-9.37460372e-01,-1,-0.9997127596656803
3.99549597e+04,3.79999836e-01,-1.64705266e-12,3.68993087,4.90989561e-01,-5.84509867,7.50981365e-01,4.14993284e-05,5.98010627,-9.17408805e-01,-1,-0.9996956422937683
4.22052696e+04,3.79999832e-01,-1.56994188e-12,3.68994178,4.84043933e-01,-5.84509867,7.50981345e-01,4.15578406e-05,5.98674792,-8.97476565e-01,-1,-0.9996775423177913
4.45854232e+04,3.79999828e-01,-1.49702301e-12,3.68994250,4.77170157e-01,-5.84509867,7.50981319e-01,4.16356738e-05,5.99332431,-8.77738946e-01,-1,-0.9996583979666148
4.71049683e+04,3.79999825e-01,-1.42844135e-12,3.68993564,4.70394708e-01,-5.84509867,7.50981285e-01,4.17387623e-05,5.99980975,-8.58275386e-01,-1,-0.9996381324441714
4.97752176e+04,3.79999821e-01,-1.36407074e-12,3.68993057,4.63749278e-01,-5.84509867,7.50981239e-01,4.18745222e-05,6.00617381,-8.39171068e-01,-1,-0.9996166547587279
5.26064874e+04,3.79999817e-01,-1.30419663e-12,3.68991256,4.57276766e-01,-5.84509867,7.50981180e-01,4.20518567e-05,6.01237468,-8.20557352e-01,-1,-0.9995938819329209
5.56125654e+04,3.79999813e-01,-1.24862590e-12,3.68988787,4.51020832e-01,-5.84509867,7.50981104e-01,4.22815352e-05,6.01837046,-8.02560337e-01,-1,-0.9995697030677855
5.88081183e+04,3.79999810e-01,-1.19755349e-12,3.68985829,4.45031107e-01,-5.84509867,7.50981006e-01,4.25757451e-05,6.02411314,-7.85318984e-01,-1,-0.9995440001942731
6.22044935e+04,3.79999806e-01,-1.15091416e-12,3.68982436,4.39348235e-01,-5.84509867,7.50980882e-01,4.29454354e-05,6.02956337,-7.68955843e-01,-1,-0.9995166820415471
6.58265242e+04,3.79999802e-01,-1.10889880e-12,3.68978783,4.34029754e-01,-5.84509867,7.50980729e-01,4.34069122e-05,6.03466559,-7.53634169e-01,-1,-0.999487548868086
6.96811530e+04,3.79999797e-01,-1.07117162e-12,3.68975262,4.29091338e-01,-5.84509867,7.50980542e-01,4.39674726e-05,6.03940461,-7.39400540e-01,-1,-0.9994565448322951
7.37907489e+04,3.79999793e-01,-1.03771309e-12,3.68971459,4.24559273e-01,-5.84509867,7.50980318e-01,4.46384872e-05,6.04375496,-7.26333695e-01,-1,-0.9994234900130166
7.81655609e+04,3.79999789e-01,-1.00800036e-12,3.68967748,4.20414191e-01,-5.84509867,7.50980057e-01,4.54225687e-05,6.04773517,-7.14377454e-01,-1,-0.9993883019742028
8.28207932e+04,3.79999784e-01,-9.81576762e-13,3.68964165,4.16625028e-01,-5.84509867,7.50979758e-01,4.63203911e-05,6.05137452,-7.03445250e-01,-1,-0.9993508584235179
8.77747691e+04,3.79999779e-01,-9.57982026e-13,3.68960785,4.13136171e-01,-5.84509867,7.50979421e-01,4.73295298e-05,6.05472659,-6.93377264e-01,-1,-0.9993110119806877
9.30373876e+04,3.79999774e-01,-9.36493263e-13,3.68957476,4.09864342e-01,-5.84509867,7.50979051e-01,4.84400858e-05,6.05787091,-6.83933524e-01,-1,-0.9992686830248286
9.86158085e+04,3.79999769e-01,-9.16390680e-13,3.68954121,4.06723084e-01,-5.84509867,7.50978651e-01,4.96400054e-05,6.06089054,-6.74864491e-01,-1,-0.9992238139673358
1.04546311e+05,3.79999764e-01,-8.97043030e-13,3.68950676,4.03613564e-01,-5.84509867,7.50978224e-01,5.09205149e-05,6.06388019,-6.65885803e-01,-1,-0.9991761130027791
1.10810373e+05,3.79999758e-01,-8.77714245e-13,3.68947089,4.00436087e-01,-5.84509867,7.50977778e-01,5.22595257e-05,6.06693580,-6.56707907e-01,-1,-0.9991257291104456
1.17448841e+05,3.79999753e-01,-8.57768933e-13,3.68943125,3.97078335e-01,-5.84509867,7.50977317e-01,5.36433408e-05,6.07016538,-6.47004611e-01,-1,-0.9990723337486227
1.24454356e+05,3.79999747e-01,-8.36626095e-13,3.68938653,3.93446914e-01,-5.84509867,7.50976848e-01,5.50498436e-05,6.07365906,-6.36508328e-01,-1,-0.9990159861081459
1.31827397e+05,3.79999741e-01,-8.13688523e-13,3.68933477,3.89431538e-01,-5.84509867,7.50976380e-01,5.64531487e-05,6.07752288,-6.24899395e-01,-1,-0.9989566823362621
1.39591438e+05,3.79999735e-01,-7.88355285e-13,3.68927542,3.84895548e-01,-5.84509867,7.50975923e-01,5.78238241e-05,6.08188882,-6.11779951e-01,-1,-0.9988942336239383
1.47707772e+05,3.79999728e-01,-7.60411508e-13,3.68920315,3.79749455e-01,-5.84509867,7.50975489e-01,5.91265047e-05,6.08684320,-5.96891506e-01,-1,-0.9988289513041914
1.56162756e+05,3.79999722e-01,-7.29517794e-13,3.68911819,3.73868502e-01,-5.84509867,7.50975091e-01,6.03198144e-05,6.09250689,-5.79870440e-01,-1,-0.9987609451121171
1.64925305e+05,3.79999716e-01,-6.95735864e-13,3.68901145,3.67163908e-01,-5.84509867,7.50974743e-01,6.13628472e-05,6.09896599,-5.60456239e-01,-1,-0.9986904650745021
1.73953887e+05,3.79999710e-01,-6.59453273e-13,3.68888063,3.59616334e-01,-5.84509867,7.50974456e-01,6.22259159e-05,6.10624017,-5.38590908e-01,-1,-0.998617845246759
1.83230481e+05,3.79999704e-01,-6.21348538e-13,3.68872450,3.51241605e-01,-5.84509867,7.50974235e-01,6.28892380e-05,6.11431479,-5.14317234e-01,-1,-0.9985432305776646
1.92748906e+05,3.79999698e-01,-5.82410250e-13,3.68854218,3.42157023e-01,-5.84509867,7.50974079e-01,6.33573089e-05,6.12307707,-4.87972598e-01,-1,-0.9984666707830162
2.02530445e+05,3.79999693e-01,-5.43630894e-13,3.68833625,3.32498437e-01,-5.84509867,7.50973983e-01,6.36439815e-05,6.13239778,-4.59945605e-01,-1,-0.9983879946767082
