star_age,star_mass,star_mdot,log_Teff,log_R,log_surf_z,surface_h1,surface_he3,log_center_T,log_center_Rho,phase,x
3.72048469e+02,1.39999835e+02,-4.66342964e-07,4.56835100,1.58580370,-5.84509869,7.50981435e-01,4.13277606e-05,7.35696623,-6.53990313e-01,-1,-1.0
3.80029035e+02,1.39999831e+02,-4.67237740e-07,4.56914374,1.58406392,-5.84509869,7.50981435e-01,4.13277985e-05,7.35824171,-6.50287239e-01,-1,-0.9994041105035639
3.88009601e+02,1.39999827e+02,-4.68132516e-07,4.56993649,1.58232414,-5.84509869,7.50981435e-01,4.13278364e-05,7.35951719,-6.46584165e-01,-1,-0.9988082210071278
3.95990166e+02,1.39999824e+02,-4.69027291e-07,4.57072923,1.58058435,-5.84509869,7.50981436e-01,4.13278743e-05,7.36079267,-6.42881092e-01,-1,-0.9982123315853593
4.03970732e+02,1.39999820e+02,-4.69922067e-07,4.57152197,1.57884457,-5.84509869,7.50981436e-01,4.13279122e-05,7.36206815,-6.39178018e-01,-1,-0.9976164420889232
4.11951298e+02,1.39999816e+02,-4.70816843e-07,4.57231471,1.57710479,-5.84509869,7.50981436e-01,4.13279501e-05,7.36334363,-6.35474944e-01,-1,-0.9970205525924871
4.19931864e+02,1.39999812e+02,-4.71711619e-07,4.57310746,1.57536501,-5.84509869,7.50981436e-01,4.13279880e-05,7.36461911,-6.31771870e-01,-1,-0.996424663096051
4.28843303e+02,1.39999808e+02,-4.72499699e-07,4.57396634,1.57349527,-5.84509869,7.50981436e-01,4.13280613e-05,7.36601287,-6.27724250e-01,-1,-0.9957592675716946
4.37844774e+02,1.39999804e+02,-4.73277459e-07,4.57483162,1.57161296,-5.84509869,7.50981437e-01,4.13281381e-05,7.36741807,-6.23643306e-01,-1,-0.9950871495763828
4.46846246e+02,1.39999799e+02,-4.74055219e-07,4.57569690,1.56973064,-5.84509869,7.50981437e-01,4.13282149e-05,7.36882327,-6.19562362e-01,-1,-0.9944150315064033
4.55847718e+02,1.39999795e+02,-4.74832980e-07,4.57656218,1.56784833,-5.84509869,7.50981437e-01,4.13282917e-05,7.37022846,-6.15481418e-01,-1,-0.9937429134364238
4.64849189e+02,1.39999791e+02,-4.75610740e-07,4.57742746,1.56596602,-5.84509869,7.50981437e-01,4.13283685e-05,7.37163366,-6.11400474e-01,-1,-0.993070795441112
4.73850661e+02,1.39999787e+02,-4.76388500e-07,4.57829274,1.56408371,-5.84509869,7.50981437e-01,4.13284453e-05,7.37303886,-6.07319530e-01,-1,-0.9923986773711325
4.83378118e+02,1.39999782e+02,-4.77191551e-07,4.57919117,1.56213551,-5.84509870,7.50981438e-01,4.13285612e-05,7.37450649,-6.03056313e-01,-1,-0.9916872852776336
4.93589928e+02,1.39999777e+02,-4.78027509e-07,4.58013274,1.56010158,-5.84509870,7.50981438e-01,4.13287280e-05,7.37605534,-5.98555943e-01,-1,-0.9909247942063736
5.03801739e+02,1.39999772e+02,-4.78863466e-07,4.58107430,1.55806765,-5.84509870,7.50981438e-01,4.13288947e-05,7.37760419,-5.94055572e-01,-1,-0.9901623030604461
5.14013550e+02,1.39999767e+02,-4.79699423e-07,4.58201586,1.55603373,-5.84509870,7.50981438e-01,4.13290615e-05,7.37915304,-5.89555202e-01,-1,-0.9893998119145184
5.24225361e+02,1.39999762e+02,-4.80535380e-07,4.58295742,1.55399980,-5.84509870,7.50981438e-01,4.13292283e-05,7.38070189,-5.85054831e-01,-1,-0.9886373207685909
5.34437171e+02,1.39999757e+02,-4.81371337e-07,4.58389898,1.55196588,-5.84509870,7.50981439e-01,4.13293951e-05,7.38225075,-5.80554460e-01,-1,-0.9878748296973309
5.44648982e+02,1.39999752e+02,-4.82207294e-07,4.58484054,1.54993195,-5.84509870,7.50981439e-01,4.13295619e-05,7.38379960,-5.76054090e-01,-1,-0.9871123385514033
5.55576454e+02,1.39999747e+02,-4.83235366e-07,4.58582228,1.54781443,-5.84509870,7.50981439e-01,4.13298088e-05,7.38543012,-5.71314987e-01,-1,-0.9862964107353313
5.67015517e+02,1.39999742e+02,-4.84400772e-07,4.58683272,1.54563716,-5.84509870,7.50981439e-01,4.13301130e-05,7.38711904,-5.66405226e-01,-1,-0.985442283660789
5.78454580e+02,1.39999736e+02,-4.85566177e-07,4.58784317,1.54345988,-5.84509870,7.50981439e-01,4.13304173e-05,7.38880795,-5.61495465e-01,-1,-0.9845881565862469
